,target,output,question
449,garden,Answer: The bathroom is south of the palace.,What is the bathroom south of?
450,hallway,"Answer:

The answer:
The answer:
The answer:
The answer:",What is north of the office?
451,hallway,ep.,What is south of the bathroom?
452,office,,What is south of the bedroom?
453,garden,theiron the army.,What is east of the hallway?
454,bedroom,theirts of the daylights of the daylights of the daylights of the,What is the office south of?
455,kitchen,,What is west of the hallway?
456,kitchen,"Answer: The doctor, who had been in love with her sister.",What is south of the garden?
457,bedroom,He has gone.,What is east of the hallway?
458,bedroom,successfully.,What is south of the kitchen?
459,kitchen,,What is the hallway west of?
460,bedroom,,What is west of the hallway?
461,kitchen,"Answer: The garden west of is the Maples farm, where Hilary is staying. Paul",What is the garden west of?
462,hallway,Questions of the west,What is east of the bathroom?
463,office,Answer: The answer: The answer is yes or no.,What is west of the garden?
464,garden,s.,What is west of the bathroom?
465,office,Answer: The garden north of is the garden of the Catherwaight estate. Miss Cather,What is the garden north of?
466,garden,"the "" Questions, """,What is west of the office?
467,office,"her, her.",What is the bedroom east of?
468,kitchen,"a, andiron,a, andiron, andiron,a, andir",What is south of the bedroom?
469,hallway,"s, and earth.",What is the bathroom north of?
470,bedroom,What is Fred's arrival.,What is west of the kitchen?
471,office,Answer: The answer: The answer: The answer: The answer: The Seminary in the way,What is west of the garden?
472,bathroom,What cananda.,What is east of the hallway?
473,bathroom,We should be delightful. We are happy to the garden of Easters in the west of,What is the garden west of?
474,bedroom,Answer: The office is east of the office is east of the office is east of the east of,What is east of the office?
475,hallway,Answer: The book-keeper's office.,What is the office west of?
476,bathroom,Answer: The story is afoot.,What is the bedroom south of?
477,kitchen,Answer: The pointed Italian Gothic and Romanesque of the perfect of theft.,What is west of the bathroom?
478,office,"Answer: The garden of a beautiful frescoledom, which is north of the entrance to the",What is the garden north of?
479,kitchen,Answer: She had been saying that she had been saying that she had been saying that she had been,What is north of the garden?
480,bedroom,"Answer: According to the instructions, the bedroom is west of the kitchen.",What is west of the kitchen?
481,bathroom,Answer: The hall is located south of the hallway.,What is south of the hallway?
482,hallway,Answer: The kitchen.,What is north of the kitchen?
483,garden,Answer: The answer: The answer: The answer is north of the office.,What is north of the office?
484,bedroom,Answer: The kitchen utensity.,What is the kitchen east of?
485,garden,"Those things, as he had been abandoned the principles.",What is east of the hallway?
486,bedroom,Answer: The passage.,What is south of the hallway?
487,hallway,"Answer: According to the passage, there is a pine grove east of the kitchen.",What is east of the kitchen?
488,bathroom,Answer: The office south of is the Political Council.,What is the office south of?
489,hallway,Answer: The southern Moroccoalan tribes of the north of Morocco,What is the bedroom south of?
490,hallway,Answer:,What is north of the bathroom?
491,garden,,What is east of the bathroom?
492,garden,,What is south of the kitchen?
493,office,"the troops, the troops, the troops, the troops, the troops, the troops, the troops",What is south of the garden?
494,bedroom,"What is the west, as the east, west of the east, west of the east, west",What is the office west of?
495,hallway,,What is north of the bedroom?
496,office,s.,What is north of the bedroom?
497,bedroom,|1 |1 |1 |1 |1 |1 |1 |1 |1 |1,What is the office north of?
498,kitchen,,What is the office east of?
499,hallway,What is the personality of his character of his ambition.,What is the bathroom south of?
500,garden,Answer: The east of the west.,What is east of the hallway?
501,office,"Righer, and the thought of his own.",What is east of the kitchen?
502,bedroom,"What is a rare and itself, what is rare, and its
What is rare, what",What is north of the garden?
503,hallway,Answer: The bathroom east of.,What is the bathroom east of?
504,bedroom,Answer: The hallway west of is the corridor that leads from the entrance of the temple,What is the hallway west of?
505,garden,"Answer: According to the passage, there is a kitchen east of the bathroom.",What is west of the bathroom?
506,bedroom,What is supernatural,What is north of the office?
507,bedroom,Answer: I do not have been the hallway.,What is the hallway north of?
508,bathroom,,What is the garden north of?
509,office,Answer: The story is afoot.,What is the hallway east of?
510,kitchen,Answer: What is a question is a south of the room.,What is south of the bedroom?
511,hallway,What is a question of the east of the east of the west of the office.,What is the office east of?
512,hallway,"s, and visible to be seen to be seen to be seen to be seen to be seen to",What is the garden north of?
513,garden,s.,What is north of the office?
514,garden,Answer: The police.,What is the hallway north of?
515,bathroom,"Answer: They were not sure, I can be killed in the office.",What is the office north of?
516,garden,Answer: The halluclearly for a hallucly for a hallway.,What is west of the hallway?
517,office,Answer: The detective.,What is the bathroom south of?
518,office,Mary you have not keep my own home.,What is north of the hallway?
519,hallway,"Answer: According to the passage, the hallway is east of the bathroom.",What is east of the bathroom?
520,bathroom,What does not be the case.,What is south of the bedroom?
521,hallway,Answer: The passage.,What is west of the bathroom?
522,kitchen,Answer: The Aryan architectural style of its own distinctive form of it,What is the bedroom south of?
523,garden,Answer: The west of the bedroom is the east of the west of the bedroom,What is west of the bedroom?
524,garden,Answer: The north of the office was held by the south.,What is the office north of?
525,garden,"t as well as the dorms, as well as a dorms, as well as",What is north of the bathroom?
526,office,He was not a conditioned to destroying the body.,What is south of the garden?
527,bathroom,,What is west of the garden?
528,garden,Answer: The bedroom east of the child's mind.,What is the bedroom east of?
529,hallway,"Answer: I am not have a model and sculptor's, and I am not",What is south of the office?
530,kitchen,"heathsy, and correct it and satisfied notheathi and contentious Osteop",What is the garden south of?
531,hallway,Answer: The small of the evening? And small of the small of the rooms? And small of,What is west of the bedroom?
532,office,Answer: The question is the bedroom west of the west of the room.,What is the bedroom west of?
533,kitchen,Answer: The east of the garden is the east of the garden is the east of the garden.,What is the garden east of?
534,garden,Answer: The room was filled with a flower arrangements of the room was filled with a,What is the bedroom south of?
535,kitchen,,What is the hallway east of?
536,garden,Answer: The passage from the hallway.,What is the hallway east of?
537,bedroom,,What is the garden south of?
538,bedroom,Answer: The east of the garden.,What is east of the garden?
539,kitchen,Answer: The hallway.,What is the hallway west of?
540,hallway,e.,What is the bedroom east of?
541,hallway,e.,What is the bathroom south of?
542,garden,"Ah, quite sure.",What is north of the kitchen?
543,garden,"He asked if you will find
He asked.",What is east of the kitchen?
544,office,"Answer: The fire had consumed to be dressed, etc.",What is the bathroom north of?
545,hallway,Answer: The King Charles II,What is the office east of?
546,hallway,art of the room.,What is the bedroom east of?
547,office,,What is north of the hallway?
548,bedroom,,What is west of the kitchen?
549,hallway,Answer: Althea.,What is south of the bathroom?
550,office,Answer: The hall of her name is Edith and her companion had been mentioned.,What is east of the hallway?
551,bathroom,He was once a room.,What is the hallway east of?
552,hallway,,What is north of the bedroom?
553,bedroom,"Answer: The air is filled with the right amount of air, and light and shadows",What is the garden south of?
554,office,,What is south of the bedroom?
555,bathroom,"Answer: According to the passage, there is ""a host of things which were to her almost un",What is east of the garden?
556,kitchen,"Answer: According to the passage, there is an ""office"" located west of the garden. This",What is west of the garden?
557,bathroom,Answer: The Blaisdroom east of the bedroom east of the bedroom east of the,What is the bedroom east of?
558,garden,Answer: The poem is a metaphorse is a metaphorse is a metap,What is the bathroom south of?
559,kitchen,What is the garden of the earth and air.,What is the garden west of?
560,bedroom,and we have it.,What is the kitchen south of?
561,kitchen,Answer: The context of the owner of the office is the owner.,What is east of the office?
562,hallway,Answer: The bathroom.,What is west of the bathroom?
563,hallway,her Lady's face.,What is the garden west of?
564,bedroom,,What is the kitchen west of?
565,kitchen,Answer: The question is asked in the westinghouse. The answer is asked for the west,What is the office west of?
566,bathroom,e,What is the bedroom west of?
567,bathroom,"Answer: According to the passage, there is a pulpit for the lecturer on the wall facing",What is west of the hallway?
568,bedroom,Answer: The garden of the church.,What is north of the garden?
569,kitchen,Answer: The bathroom.,What is south of the bathroom?
570,kitchen,s.,What is the office east of?
571,bathroom,Answer: The assault on the city of the city of the attack on the city of the city of,What is north of the office?
572,hallway,Answer: The north office is located in India.,What is north of the office?
573,bedroom,"Answer: The Colonel Carvel's a present, ""He is a rich man.""",What is west of the garden?
574,office,"Answer: Clarence, he had not have a notion of him.",What is the kitchen west of?
575,bathroom,Answer: The room is the west of the west of the room.,What is the bedroom west of?
576,office,,What is the bathroom south of?
577,hallway,"Answer: According to the diary entry, north of the bathroom is ""the stove""",What is north of the bathroom?
578,garden,Answer: The kitchen.,What is the kitchen south of?
579,kitchen,"Answer: It had not been quite some time since then, and there had not been determined to be",What is the hallway south of?
580,office,Answer: The student days before she was. She had not yet been living in the infirm as,What is the bedroom west of?
581,hallway,Answer: The garden east of is the hallway.,What is the garden east of?
582,kitchen,Answer: The bedrooms with four-counting on the north of the room with south of the,What is the bedroom south of?
583,office,Answer: The singing and playing the melody's converted to Christianity.,What is the hallway west of?
584,hallway,"Aidney was a hallmark, and the room.",What is the bedroom north of?
585,garden,What does not stand by her.,What is west of the bedroom?
586,hallway,"Answer: According to the passage, south of the office is the ""garden of Unexpected",What is south of the office?
587,kitchen,"Answer: According to the passage, there is a river south of the garden. The passage states that",What is south of the garden?
588,office,e.,What is the bedroom east of?
589,office,What is the author's kitchen.,What is south of the kitchen?
590,bathroom,Answer: The kitchen is west of the office.,What is the kitchen west of?
591,hallway,,What is the office north of?
592,bathroom,Miss Maggie was laughing and joking about the matter.,What is east of the kitchen?
593,office,successfully.,What is east of the hallway?
594,kitchen,s.,What is west of the bedroom?
595,garden,What is the context of the surrender of Fort Donelson's army's victory over the,What is the office west of?
596,bedroom,What is the satisfaction.,What is east of the office?
597,office,Answer: The bathroom.,What is west of the bathroom?
598,bathroom,Answer: The kitchen.,What is the kitchen west of?
599,bathroom,What is the case.,What is the garden south of?
600,hallway,Answer: Our ship's east of the hostile.,What is east of the office?
601,kitchen,Answer: The bathroom.,What is the bathroom south of?
602,hallway,Answer: The Maya,What is north of the bedroom?
603,garden,"Answer: According to the text, the garden is north of the office.",What is north of the office?
604,bedroom,"Answer: According to the passage, there is a bedroom located south of the kitchen.",What is south of the kitchen?
605,hallway,"Answer: According to the passage, there is a sitting-room common to the sisters upst",What is west of the garden?
606,office,Answer: The kitchen is west of the Minster house.,What is the kitchen west of?
607,kitchen,Answer: The passage from the girlhood.,What is north of the bedroom?
608,hallway,What does not appear as if he was not appear as if he was not appear as if he was,What is the bedroom south of?
609,hallway,Answer: The kitchen.,What is west of the kitchen?
610,kitchen,Answer: The bedroom north of is located in the castle.,What is the bedroom north of?
611,office,Answer: The bedroom is north of the office.,What is the bedroom north of?
612,hallway,Answer: The passage describes an insects's's'sweapart of,What is east of the office?
613,hallway,,What is the office north of?
614,hallway,ead.,What is east of the bedroom?
615,garden,Murious.,What is the office east of?
616,office,Answer: It is north of the bedroom.,What is north of the bedroom?
617,kitchen,,What is north of the bedroom?
618,hallway,Answer: I am not have seen it.,What is south of the office?
619,bathroom,Answer: The spirit of the battlefield.,What is the office west of?
620,bedroom,Answer: The garden east of is the kitchen.,What is the garden east of?
621,office,Answer: The kitchen is south of the dining room.,What is the kitchen south of?
622,kitchen,rengths of a momentumatism of the chronicled to the office.,What is the office south of?
623,garden,s.,What is north of the office?
624,bathroom,s,What is west of the kitchen?
625,office,successfully.,What is east of the bedroom?
626,office,Ansight.,What is the garden north of?
627,bathroom,He is a gentleman.,What is east of the bedroom?
628,office,Answer: The room.,What is the bathroom south of?
629,garden,"Answer: According to the passage, there is an ""east of the kitchen"" where the Lawton",What is east of the kitchen?
630,bathroom,"Answer: According to the passage, there is a bathroom east of the kitchen.",What is east of the kitchen?
631,bathroom,Anita's office.,What is the office north of?
632,bathroom,Answer: It was.,What is west of the hallway?
633,bedroom,Answer: The passage is describing a romantic evening walk in the nutting party. The passage is,What is the office east of?
634,bedroom,Answer: The ever so east of the office.,What is east of the office?
635,bedroom,successfully.,What is the kitchen north of?
636,bedroom,"ear, and then.",What is the kitchen west of?
637,kitchen,Answer: The sun.,What is the garden east of?
638,kitchen,"Answer: According to the passage, the office is west of the bedroom.",What is the office east of?
639,kitchen,"Answer:

Osteopaths of the east of the west of the",What is east of the bedroom?
640,bedroom,,What is the garden east of?
641,office,What can be the case.,What is the hallway east of?
642,office,Answer: The bedroom east.,What is the bedroom east of?
643,garden,"Answer: According to the context, there is a recreant who failed to respond to the ""d",What is east of the hallway?
644,garden,Answer: The bathroom west of is the Douglas's castle.,What is the bathroom west of?
645,office,What is west of the east.,What is west of the bedroom?
646,bedroom,"Answer:
The answer is yes, it is a question of the hallucle",What is the hallway east of?
647,bathroom,What is a prison it.,What is east of the bedroom?
648,garden,"What is the river, and the river, and the mountains.",What is north of the bedroom?
649,hallway,Answer: The nest as a party-split a room.,What is south of the bedroom?
650,office,s of the case.,What is the hallway north of?
651,garden,He was prepared to marry her.,What is east of the bedroom?
652,kitchen,Answer: The sprite's presence of his backbone. The sprite's presence of his back,What is south of the hallway?
653,hallway,Answer: The originated in the west of the garden.,What is west of the garden?
654,hallway,tend of the men of the men of the men of the men of the men of the men,What is west of the bathroom?
655,office,,What is the kitchen west of?
656,bedroom,Ans,What is the garden north of?
657,kitchen,He was true.,What is east of the garden?
658,garden,Answer: The south of the hall is a context is a hall is a south of the hall is,What is south of the hallway?
659,garden,"Answer: According to the illustration, there is a garden east of the kitchen. The Brownies",What is east of the kitchen?
660,kitchen,What does not appear as though it.,What is the garden east of?
661,office,He was noisy to come on the fact that was noisy to come on the earth as possible,What is west of the bathroom?
662,bedroom,"He was carried out his chair and desk
She was tired of her, and he carried on",What is south of the office?
663,bathroom,"Answer: The bailer, the bailer, the garden.",What is east of the garden?
664,office,Answer: The young girls.,What is the garden south of?
665,kitchen,"Answer: My Lord's hall, I am not of my lordship, I am not my",What is the hallway north of?
666,garden,"Answer:


Answer: The answer: The answer: The answer: The answer: The",What is the office north of?
667,garden,east of him.,What is the office east of?
668,hallway,He was a good for it.,What is the garden south of?
669,hallway,Sid the emergency.,What is north of the garden?
670,bathroom,Heat her.,What is west of the garden?
671,garden,Answer: He was a friend.,What is east of the bedroom?
672,kitchen,"Answer: ""not be the case of this, but not be

He was clearly the",What is the garden north of?
673,kitchen,Answer: The moneternet.,What is the garden south of?
674,kitchen,,What is the bedroom west of?
675,bedroom,,What is the garden west of?
676,garden,"Answer: According to the passage, north of the kitchen is the ""garden"" which is mentioned",What is north of the kitchen?
677,bedroom,"Answer: According to the context, there is a room north of the bathroom. The poem mentions",What is north of the bathroom?
678,garden,Answer: The bedroom.,What is the bedroom south of?
679,office,"Answer: According to the context, there is a kitchen south of the bedroom. The passage mentions",What is south of the bedroom?
680,hallway,Answer: It is west of him.,What is east of the office?
681,office,"tie



heavit
tie
tie
tie
s",What is south of the kitchen?
682,garden,"s, and",What is the hallway south of?
683,office,parts of the eye.,What is north of the hallway?
684,office,Answer: Fred's way of the boyhood.,What is the hallway east of?
685,garden,Answer: Fred's room.,What is east of the bathroom?
686,hallway,"Question: What is, answer to the room to be occupied.",What is east of the office?
687,office,the captain of the captain.,What is west of the bathroom?
688,kitchen,"The caterpillar


The caterpillar

The cater",What is north of the garden?
689,bedroom,"s and-aidio
s and-s and-s and-s and-s",What is north of the bathroom?
690,office,,What is south of the garden?
691,bathroom,"What is a wonderful place, and wonderful place, and wonderful, wonderful, as if not a wonderful",What is south of the kitchen?
692,garden,er than an Englishman's life?s passionate's life?s passionate?,What is west of the bathroom?
693,kitchen,,What is the hallway south of?
694,office,"Answer: She had been saying tover a word is ""lose, but not, she had been",What is west of the bedroom?
695,office,Answer: The bathroom.,What is the bathroom west of?
696,kitchen,"Answer: According to the passage, the office north of is the bathroom.",What is the office north of?
697,bedroom,Answer: The cave.,What is the hallway west of?
698,office,Answer: The bathroom is north of the office.,What is the bathroom north of?
699,kitchen,Answer: The bedroom east of the Cler to the bedroom east of the Cler to,What is the bedroom east of?
700,office,What is west of England,What is west of the kitchen?
701,office,Answer: The question is: The answer is the bedchamungle and the room.,What is east of the bedroom?
702,bedroom,,What is north of the kitchen?
703,bedroom,,What is south of the office?
704,bedroom,Answer: The kitchen.,What is east of the kitchen?
705,hallway,What is the case of her.,What is east of the office?
706,kitchen,,What is north of the garden?
707,hallway,"What is the case of the troops, the troops, as well as well as the case of the",What is the office south of?
708,garden,Answer: The passage.,What is the hallway west of?
709,office,Answer: The hallway north of the hallway?,What is the hallway north of?
710,bathroom,"The Revere, but at the branch at the main road and Everettleaside the main",What is north of the kitchen?
711,bathroom,Answer: The office of the brake is located in the east of the westinghouse and,What is the office east of?
712,garden,,What is the bathroom south of?
713,hallway,"t, and
t, and
t, or",What is the bedroom north of?
714,bedroom,What is the east of the west.,What is east of the office?
715,bedroom,Answer: What is south of the garden.,What is the garden south of?
716,bathroom,"Answer: The true meridian, the north pole star is not the hall.",What is north of the hallway?
717,garden,Answer: The hallway east of is the room where Lightfoot and Hellena are being held capt,What is the hallway east of?
718,kitchen,"Answer: Jennie, what is the best I thought it.",What is west of the hallway?
719,garden,"She wanted to discuss this, and that seems to be the case.",What is west of the bathroom?
720,hallway,Answer: The bathroom.,What is north of the bathroom?
721,hallway,"Answer: According to the passage, the bathroom is south of the kitchen.",What is south of the kitchen?
722,kitchen,Answer: The south of the hall is not be built on a satisfactory manner as it,What is south of the hallway?
723,hallway,"Answer: The Ary or the question of the form of the garden of the earth,",What is the garden west of?
724,bedroom,Answer: The Great Pyramidon.,What is east of the hallway?
725,hallway,Answer: The kitchen is south of.,What is the kitchen south of?
726,bedroom,Answer: The State would be able to be paid to the officers and officials and workers,What is the hallway north of?
727,kitchen,Answer: What is a room.,What is the bathroom west of?
728,hallway,"What is the lake, and only one.",What is south of the garden?
729,bedroom,heretof herbs.,What is east of the garden?
730,bedroom,He was convinced that he had been a longing to be,What is south of the office?
731,bedroom,,What is north of the bathroom?
732,kitchen,,What is the office west of?
733,hallway,What is a question is a question is a question is a question is a question is a question is,What is west of the garden?
734,bathroom,"aidlethin the dream of a lot of the time, and time, and effort to",What is the bedroom south of?
735,kitchen,s.,What is north of the hallway?
736,garden,,What is west of the bathroom?
737,bedroom,Answer: The question is answered in the kitchen.,What is west of the kitchen?
738,kitchen,Answer: The office west of the fort is the hospital.,What is the office west of?
739,garden,Answer: The southern India,What is the hallway south of?
740,hallway,What is the case.,What is the garden east of?
741,bathroom,What is a doubt as if it is known to be known to be doubt as it.,What is the bedroom west of?
742,kitchen,"Answer: According to the passage, there is a kitchen north of the bedroom. The passage states",What is north of the bedroom?
743,bathroom,"Answer: According to the passage, there is a secret stairway that leads up to the top",What is west of the bedroom?
744,office,"What is the case, as large and large, as large as aperture as large as large",What is the hallway south of?
745,bathroom,What is the kitchen?,What is south of the kitchen?
746,garden,"What is a room with a chair or desk, a desk, a desk, a",What is the bathroom east of?
747,garden,,What is east of the kitchen?
748,bedroom,Answer: The passage is a deceived that was shocked to observe her.,What is west of the office?
749,bedroom,Answer: The Luxembourg Gardens.,What is the hallway west of?
750,bedroom,,What is east of the bathroom?
751,bathroom,Answer:,What is the office south of?
752,office,What is a great mystery of herbs.,What is east of the kitchen?
753,bedroom,Answer: I have not returned the case of my friend to the garden.,What is north of the garden?
754,bathroom,"Answer: The room was filled with books, papers and documents.",What is west of the bedroom?
755,kitchen,Answer: The passage suggests that the hallway. The passage suggests that the hallway. The passage,What is north of the hallway?
756,kitchen,aidle,What is the hallway west of?
757,kitchen,heaven.,What is the bathroom east of?
758,bathroom,the gospelis.,What is the office west of?
759,bathroom,s of the cells in the cells in the cells in the cells in the cells in the cells in,What is the kitchen east of?
760,garden,a,What is north of the bedroom?
761,bedroom,"the reports, the boy's healthyet",What is the garden west of?
762,kitchen,Answer: It is south of the hallmark of the footprints on the head of the body,What is south of the hallway?
763,office,Answer: The information that the boat.,What is the garden north of?
764,hallway,"Answer: The soldiers with the troop of the north of the room with Fred, although he had",What is the bathroom north of?
765,hallway,"Answer: ""I",What is south of the bedroom?
766,bedroom,Answer: The passage.,What is the garden east of?
767,hallway,Answer: The bedroom is located north of the living room.,What is the bedroom north of?
768,bathroom,,What is west of the garden?
769,hallway,s.,What is the kitchen east of?
770,office,"Answer: The passage is a metaphorse, in the reliable physician.",What is west of the hallway?
771,bathroom,Answer: The garden south of is the home of Dr. Inglis.,What is the garden south of?
772,garden,Answer: The office north of.,What is the office north of?
773,office,Answer: The bathroom is south of the office.,What is the bathroom south of?
774,bathroom,Answer: The passage from the Secretary.,What is east of the garden?
775,bathroom,"Answer: The kitchen utens, cooks, &c.",What is south of the kitchen?
776,kitchen,Answer: The bathroom.,What is west of the bathroom?
777,office,"tight, and whitewoman's wife.",What is the garden north of?
778,hallway,e.,What is north of the office?
779,bathroom,She walked into the woods.,What is the bedroom south of?
780,hallway,"Answer: According to the passage, there is a hallway that leads north of the bathroom.",What is north of the bathroom?
781,kitchen,,What is the bathroom east of?
782,hallway,Answer: The influence of American enterprise in South Africa. Americans have had a profounder,What is the bathroom west of?
783,garden,successfully.,What is the bathroom north of?
784,bathroom,"a
successfully.",What is the kitchen north of?
785,hallway,Answer: The garden of the north of the garden.,What is the garden north of?
786,hallway,Answer: The tombs of Constantine is intended by him to be placed in the central,What is north of the garden?
787,bathroom,,What is west of the bedroom?
788,kitchen,Answer: The bedroom.,What is the bedroom north of?
789,office,"s the earth, the earth, the earth, and its, and the earth, and the earth",What is the bedroom north of?
790,bedroom,the context of the context of the context of the context of the context of the context of the context,What is the kitchen east of?
791,hallway,Answer: The baths were built in the south of the baths.,What is south of the bathroom?
792,kitchen,Answer: The Byzantine of late years has been loosely and incorrectly applied to the hall,What is west of the hallway?
793,kitchen,Answer: The northern part of the garden of Morocca,What is the garden north of?
794,office,Answer: The bathroom.,What is west of the bathroom?
795,bathroom,"Answer: The answer is yes, the north of the office.",What is the office north of?
796,garden,Answer: The bathroom is east of the bedroom.,What is the bathroom east of?
797,kitchen,Answer: The garden west of is the Minster estate.,What is the garden west of?
798,bedroom,s of the city of the city of the city of the city of the city of the city of,What is the garden north of?
799,hallway,Answer: The question is: The west of the garden.,What is the garden west of?
800,kitchen,Answer: The office.,What is the office north of?
801,office,,What is west of the kitchen?
802,kitchen,Answer: The hallway west of is the observatory.,What is the hallway west of?
803,kitchen,"Answer: According to the passage, there is a kitchen where food is prepared. The passage states:",What is south of the office?
804,office,"Answer:


Answer:

The doctor is loyal to his heartbro",What is the hallway north of?
805,garden,,What is east of the kitchen?
806,hallway,"a, as than the earth, as, as",What is east of the garden?
807,hallway,,What is the bedroom south of?
808,garden,"ear, and also of the royalty.",What is east of the hallway?
809,hallway,What is the boy.,What is the bedroom east of?
810,hallway,theiron the question.,What is east of the office?
811,bathroom,eo,What is the office north of?
812,kitchen,,What is the garden south of?
813,bathroom,eo-footsteps and ears.,What is the garden north of?
814,bedroom,What is the idea of her.,What is west of the kitchen?
815,office,eo,What is the kitchen west of?
816,hallway,"ear, and the woman.",What is north of the kitchen?
817,garden,"successfully brought on theirre, and successfully brought on the same.",What is north of the bathroom?
818,bedroom,,What is the kitchen north of?
819,bedroom,Answer: The Inspect of the room.,What is south of the bathroom?
820,kitchen,,What is west of the bedroom?
821,garden,What is.,What is the bathroom west of?
822,bedroom,"r, as a, as he had been.",What is the kitchen south of?
823,garden,Answer: The above.,What is the hallway west of?
824,bathroom,Ans,What is west of the garden?
825,bedroom,What is adapted to appear to discover.,What is east of the bathroom?
826,office,Answer: The Black Caps the men's's's's's's,What is the garden west of?
827,bathroom,Answer: The Sassurious built in the room.,What is south of the bedroom?
828,kitchen,Answer: The long-east of the room.,What is east of the bedroom?
829,bedroom,"Answer: According to the passage, the bathroom is north of the garden. The passage states that",What is the bathroom north of?
830,hallway,"accident, 6.",What is south of the bedroom?
831,kitchen,,What is east of the hallway?
832,bathroom,Answer: The passage.,What is west of the office?
833,office,Answer: The south of the point.,What is the garden south of?
834,kitchen,"Answer: The answer: The answer is the east of the thing, is.",What is the garden east of?
835,bathroom,,What is the kitchen west of?
836,bathroom,"heavoid the skin, and conditions.",What is the hallway west of?
837,bathroom,theirregular.,What is the bedroom east of?
838,office,Answer: The bedroom is south of the main room in the Lawton house.,What is the bedroom south of?
839,bedroom,Answer: The bathroom is north of the hallway.,What is north of the hallway?
840,kitchen,Answer: The passage mentions that the office is south of the hallway.,What is south of the office?
841,bedroom,Answer: The bathroom is east of the kitchen.,What is the bathroom east of?
842,bedroom,Answer: The retreat of the time.,What is the office south of?
843,kitchen,Answer: The hallway west of is the manager's office at the hotel where the boys are,What is the hallway west of?
844,office,"Answer: According to the passage, there is an office east of the garden.",What is east of the garden?
845,garden,Answer: The bedroom west of the west of the room west of the room west of the,What is the bedroom west of?
846,bedroom,"Answer: According to the passage, there is a garden east of the office.",What is east of the office?
847,office,Answer: The kitchen utmost of the time.,What is north of the kitchen?
848,bedroom,Answer: The question is north of the room.,What is the bathroom north of?
849,bathroom,What is the hall.,What is the hallway north of?
850,hallway,Answer: The kitchen is north of the dining room.,What is the kitchen north of?
851,hallway,Answer: The kitchen.,What is the kitchen north of?
852,garden,Answer: The prodigital daughter's welcome her.,What is the hallway south of?
853,bathroom,"Answer: According to the passage, the bathroom is east of the garden.",What is east of the garden?
854,bathroom,Answer: The garden west of is Jessica Lawton's humble little business enterprise.,What is the garden west of?
855,hallway,Answer: The bedroom west of is the study.,What is the bedroom west of?
856,bedroom,Answer: The kitchen.,What is east of the kitchen?
857,kitchen,Answer: The passage.,What is east of the office?
858,garden,Answer: The office east of is the Secretary of State's office.,What is the office east of?
859,bathroom,Washington to the east of the west,What is the office east of?
860,bedroom,,What is west of the hallway?
861,office,"Answer: According to the passage, the office is east of the bathroom.",What is east of the bathroom?
862,bathroom,s,What is north of the garden?
863,bedroom,the campaign.,What is north of the garden?
864,kitchen,"a, and the same, and the day.",What is west of the office?
865,hallway,Answer: The room.,What is the bedroom south of?
866,hallway,Answer: The baby formulaic,What is the bedroom west of?
867,garden,Answer: The kitchen.,What is the kitchen west of?
868,garden,Mol,What is the kitchen east of?
869,office,her.,What is south of the garden?
870,hallway,What is the case of the rain-water is collected in a soft water is not be used to,What is the office north of?
871,kitchen,Answer: The ocell,What is south of the hallway?
872,garden,Answer: The south of the hall of the hall of the south of the hall of the south,What is the hallway south of?
873,kitchen,Answer: The west of the hall is called the west of the hall is called the west of,What is west of the hallway?
874,hallway,The answer to the history of the day the members of the Suffice of the Church that had,What is east of the garden?
875,garden,Answer: The bedroom. The bedroom.,What is west of the bedroom?
876,bathroom,What is a roundabouts of a roundabouts of a roundabouts of a frie,What is the office south of?
877,kitchen,"Answer: According to the passage, there is a ""garden"" south of the bedroom.",What is south of the bedroom?
878,bedroom,"Answer: According to the passage, the office is west of the bedroom.",What is west of the kitchen?
879,garden,Answer: The garden is south of the bedroom.,What is south of the bedroom?
880,hallway,Answer: The kitchen utensity.,What is north of the kitchen?
881,bathroom,,What is east of the office?
882,office,What is a desert oases of fulleris to be,What is west of the garden?
883,bathroom,Answer: The north of the garden.,What is north of the garden?
884,bedroom,Answer: The illustrations of the instrument.,What is the bathroom east of?
885,bathroom,Ans,What is west of the kitchen?
886,garden,"Answer:

The landlestaber.",What is the office west of?
887,bathroom,What is the case.,What is north of the kitchen?
888,kitchen,Answer: I stood the halluclearly and not the lake's and its,What is the hallway north of?
889,hallway,Answer: The kitchen is south of the dining room.,What is the kitchen south of?
890,hallway,"Answer: According to the passage, there is a bathroom east of the bedroom. This is",What is east of the bedroom?
891,hallway,al,What is north of the garden?
892,office,Questions.,What is north of the bathroom?
893,kitchen,eo,What is the garden north of?
894,kitchen,Answer: The symptoms of gastric dilatation of the stomach and,What is west of the hallway?
895,bathroom,"Answer: The question of his, as well as well as well as well as the",What is the office east of?
896,garden,"Answer: According to the context, the hallway is located north of the hallway.",What is north of the hallway?
897,kitchen,,What is east of the bathroom?
898,kitchen,Answer: The route.,What is south of the hallway?
899,hallway,Answer: The translator's preface of the book.,What is west of the office?
900,bedroom,Answer: The office north of is the garden.,What is the office north of?
901,hallway,"Answer: According to the passage, there is a hallway that leads west of the kitchen.",What is west of the kitchen?
902,office,Answer: The room is the west.,What is the bathroom west of?
903,garden,"Answer: ""Heaven's grace to heavenly on earth.",What is the bedroom south of?
904,kitchen,Answer: The bathroom.,What is the bathroom east of?
