Unnamed: 0,target,output,question
258,kitchen,"Answer: garden

Context: The kitchen is west of the bedroom. The bedroom is west of the office.",What is west of the bedroom?
259,garden,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is the hallway east of?
260,kitchen,"Answer: bedroom

Context: The bedroom is north of the garden. The kitchen is south of the garden.",What is south of the garden?
261,hallway,"Answer: bathroom

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is the bedroom east of?
262,garden,"Answer: garden

Context: The garden is west of the office. The hallway is east of the office.",What is west of the office?
263,office,"Answer: office

Question: What is south of the kitchen?
Answer: bedroom

Question: What is",What is north of the kitchen?
264,garden,"Answer: garden

Context: The garden is south of the office. The bathroom is south of the garden.",What is the office north of?
265,kitchen,"Answer: bathroom

Context: The bathroom is north of the kitchen. The kitchen is north of the office.",What is north of the office?
266,garden,"Answer: garden

Context: The garden is south of the bedroom. The hallway is south of the garden.",What is south of the bedroom?
267,hallway,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the garden north of?
268,garden,"Answer: garden

Context: The garden is west of the bedroom. The kitchen is east of the bedroom.",What is the bedroom east of?
269,bedroom,"Answer: bedroom

Context: The kitchen is north of the bathroom. The kitchen is south of the bedroom.",What is west of the hallway?
270,bathroom,"Answer: bathroom

Question: What is east of the bedroom?
Answer: hallway

Question: What is",What is east of the hallway?
271,kitchen,"Answer: garden

Context: The kitchen is north of the bedroom. The bedroom is north of the garden.",What is the bedroom south of?
272,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the garden?
273,kitchen,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is the hallway south of?
274,office,"Answer: office

Context: The bedroom is north of the kitchen. The bathroom is south of the kitchen.",What is the bathroom east of?
275,bedroom,"Answer: bathroom

Question: What is the bedroom north of?
Answer: garden

Question: What is",What is the garden south of?
276,bathroom,"Answer: garden

Question: What is the kitchen east of?
Answer: bathroom

Question: What is",What is the kitchen west of?
277,bathroom,"Answer: bathroom

Question: What is west of the office?
Answer: bathroom

Question: What is",What is east of the garden?
278,bedroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bathroom is north of the bedroom.",What is south of the bathroom?
279,office,"Answer: office

Context: The kitchen is west of the bedroom. The office is east of the bedroom.",What is the bedroom west of?
280,hallway,"Answer: hallway

Context: The kitchen is south of the garden. The hallway is north of the garden.",What is north of the garden?
281,hallway,"Answer: hallway

Context: The kitchen is east of the office. The hallway is west of the office.",What is west of the office?
282,hallway,"Answer: hallway

Context: The kitchen is south of the bedroom. The bathroom is south of the kitchen.",What is east of the bathroom?
283,kitchen,"Answer: hallway

Context: The kitchen is west of the bedroom. The hallway is west of the kitchen.",What is west of the bedroom?
284,garden,"Answer: garden

Context: The garden is north of the office. The garden is south of the kitchen.",What is north of the office?
285,garden,"Answer: garden

Context: The garden is west of the bedroom. The garden is east of the bathroom.",What is the hallway south of?
286,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the garden east of?
287,bathroom,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the bedroom?
288,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the office?
289,office,"Answer: hallway

Context: The garden is east of the hallway. The office is east of the garden.",What is the garden west of?
290,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the bathroom?
291,garden,"Answer: garden

Context: The garden is east of the bedroom. The bedroom is east of the kitchen.",What is the bedroom west of?
292,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the kitchen?
293,office,"Answer: kitchen

Context: The bedroom is north of the kitchen. The kitchen is west of the office.",What is west of the bathroom?
294,bathroom,"Answer: bathroom

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is south of the bedroom?
295,bathroom,"Answer: bathroom

Question: What is north of the bedroom?
Answer: office

Question: What is",What is south of the bedroom?
296,bathroom,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen south of?
297,office,"Answer: bedroom

Context: The kitchen is west of the bedroom. The bedroom is west of the office.",What is east of the kitchen?
298,hallway,"Answer: garden

Context: The bedroom is west of the kitchen. The kitchen is west of the garden.",What is north of the kitchen?
299,kitchen,"Answer: office

Question: What is the kitchen west of?
Answer: bathroom

Question: What is",What is the bathroom east of?
300,hallway,"Answer: hallway

Context: The kitchen is south of the bedroom. The bathroom is north of the bedroom.",What is west of the bathroom?
301,office,"Answer: office

Context: The kitchen is west of the bathroom. The bedroom is east of the bathroom.",What is south of the hallway?
302,bathroom,"Answer: bathroom

Context: The kitchen is west of the hallway. The bathroom is east of the hallway.",What is the hallway west of?
303,bedroom,"Answer: hallway

Context: The kitchen is north of the bedroom. The kitchen is south of the bathroom.",What is east of the bathroom?
304,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office south of?
305,bedroom,"Answer: garden

Context: The bedroom is east of the office. The bedroom is west of the garden.",What is east of the office?
306,bedroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the hallway?
307,garden,"Answer: garden

Example:
The kitchen is north of the bedroom. The bedroom is west of the bathroom",What is the office east of?
308,kitchen,"Answer: bathroom

Context: The kitchen is east of the hallway. The bathroom is east of the kitchen.",What is the hallway west of?
309,garden,"Answer: garden

Context: The garden is west of the bathroom. The office is west of the garden.",What is west of the bathroom?
310,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen west of?
311,bedroom,"Answer: garden

Context: The bedroom is east of the office. The garden is west of the office.",What is the office west of?
312,bathroom,"Answer: bedroom

Context: The garden is east of the bedroom. The bathroom is east of the garden.",What is east of the garden?
313,bathroom,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the kitchen?
314,kitchen,"Answer: bedroom

Context: The kitchen is south of the garden. The kitchen is north of the bedroom.",What is the garden north of?
315,kitchen,"Answer: bathroom

Context: The kitchen is west of the hallway. The bathroom is east of the hallway.",What is west of the hallway?
316,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the garden?
317,office,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway west of?
318,bedroom,"Answer: bedroom

Question: What is west of the garden?
Answer: office

Question: What is",What is east of the garden?
319,hallway,"Answer: hallway

Context: The garden is west of the bathroom. The bathroom is west of the kitchen.",What is the garden east of?
320,bedroom,"Answer: bedroom

Question: What is the bedroom south of?
Answer: bathroom

Question: What is",What is the office west of?
321,hallway,"Answer: office

Context: The kitchen is north of the living room. The bedroom is south of the living",What is the bathroom west of?
322,bathroom,"Answer: office

Context: The kitchen is north of the bedroom. The bathroom is north of the bedroom.",What is the bedroom north of?
323,garden,"Answer: office

Context: The garden is west of the bedroom. The office is east of the bedroom.",What is the bedroom east of?
324,bathroom,"Answer: bedroom

Question: What is the bedroom west of?
Answer: garden

Question: What is",What is the garden west of?
325,hallway,"Answer: bedroom

Context: The kitchen is north of the garden. The garden is north of the bedroom.",What is south of the garden?
326,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the office?
327,kitchen,"Answer: bedroom

Context: The garden is west of the bedroom. The kitchen is west of the garden.",What is the garden east of?
328,bathroom,"Answer: hallway

Context: The kitchen is south of the bedroom. The bathroom is north of the bedroom.",What is the garden west of?
329,office,"Answer: hallway

Context: The kitchen is south of the bedroom. The bathroom is west of the bedroom.",What is the bathroom west of?
330,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the garden?
331,bathroom,"Answer: bathroom

Question: What is north of the kitchen?
Answer: bathroom

Question: What is",What is south of the hallway?
332,hallway,"Answer: bathroom

Context: The kitchen is north of the bedroom. The bathroom is south of the bedroom.",What is the bedroom east of?
333,kitchen,"Answer: office

Question: What is the kitchen north of?
Answer: bedroom

Question: What is",What is the bedroom south of?
334,kitchen,"Answer: hallway

Context: The garden is north of the hallway. The kitchen is north of the garden.",What is the garden south of?
335,bathroom,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the office?
336,garden,"Answer: garden

Context: The bedroom is north of the kitchen. The kitchen is north of the bathroom.",What is south of the bathroom?
337,bathroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the garden?
338,bathroom,"Answer: bathroom

Context: The kitchen is south of the hallway. The bedroom is south of the kitchen.",What is north of the office?
339,garden,"Answer: garden

Context: The garden is east of the office. The bedroom is east of the garden.",What is east of the office?
340,bathroom,"Answer: bathroom

Context: The bedroom is north of the kitchen. The bathroom is south of the kitchen.",What is west of the kitchen?
341,office,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the garden south of?
342,hallway,"Answer: bathroom

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is west of the bedroom?
343,bedroom,"Answer: bedroom

Context: The kitchen is west of the bedroom. The bathroom is east of the bedroom.",What is south of the hallway?
344,garden,"Answer: garden

Context: The garden is east of the kitchen. The garden is west of the hallway.",What is the hallway east of?
345,hallway,"Answer: hallway

Context: The kitchen is north of the bathroom. The hallway is north of the kitchen.",What is north of the kitchen?
346,garden,"Answer: garden

Context: The bedroom is north of the kitchen. The kitchen is north of the garden.",What is west of the office?
347,bathroom,"Answer: kitchen

Question: What is the office east of?
Answer: bathroom

Question: What is",What is the office west of?
348,bathroom,"Answer: office

Question: What is the garden south of?
Answer: bathroom

Question: What is",What is the garden north of?
349,garden,"Answer: garden

Context: The kitchen is north of the garden. The garden is north of the office.",What is the office south of?
350,garden,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway north of?
351,hallway,"Answer: office

Question: What is the kitchen east of?
Answer: hallway

Question: What is",What is the kitchen west of?
352,bathroom,"Answer: garden

Example:
The garden is north of the bathroom. The bathroom is north of the hallway",What is north of the hallway?
353,bedroom,"Answer: bedroom

Context: The bedroom is south of the kitchen. The kitchen is south of the garden.",What is the kitchen north of?
354,bathroom,"Answer: office

Context: The bathroom is north of the kitchen. The office is south of the kitchen.",What is the kitchen south of?
355,bedroom,"Answer: bedroom

Context: The kitchen is south of the office. The bedroom is north of the office.",What is north of the office?
356,hallway,"Answer: office

Context: The kitchen is north of the bedroom. The bathroom is south of the bedroom.",What is east of the bathroom?
357,kitchen,"Answer: kitchen

Context: The kitchen is south of the hallway. The office is north of the hallway.",What is south of the hallway?
358,hallway,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bedroom is north of the office.",What is west of the office?
359,bedroom,"Answer: bedroom

Context: The kitchen is north of the office. The bedroom is south of the office.",What is the office north of?
360,kitchen,"Answer: office

Context: The kitchen is north of the garden. The garden is north of the office.",What is north of the garden?
361,hallway,"Answer: hallway

Question: What is the bathroom west of?
Answer: hallway

Question: What is",What is the garden east of?
362,bathroom,"Answer: hallway

Context: The bathroom is east of the kitchen. The hallway is west of the kitchen.",What is the kitchen west of?
363,garden,"Answer: garden

Context: The garden is west of the bedroom. The kitchen is east of the bedroom.",What is the hallway east of?
364,bedroom,"Answer: bathroom

Context: The kitchen is west of the bedroom. The kitchen is east of the bathroom.",What is south of the office?
365,bathroom,"Answer: hallway

Context: The kitchen is south of the bedroom. The bedroom is south of the hallway.",What is the office west of?
366,hallway,"Answer: garden

Context: The garden is west of the bedroom. The garden is east of the kitchen.",What is east of the bedroom?
367,garden,"Answer: garden

I will give you context with the facts about different people, their location and actions, hidden",What is west of the bedroom?
368,kitchen,"Answer: garden

Question: What is the bathroom east of?
Answer: kitchen

Question: What is",What is the bathroom west of?
369,bathroom,"Answer: bathroom

Context: The kitchen is south of the bedroom. The bedroom is south of the bathroom.",What is north of the bedroom?
370,bathroom,"Answer: kitchen

Example:
The garden is north of the kitchen. The bathroom is north of the garden",What is the garden south of?
371,bathroom,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway west of?
372,office,"Answer: bathroom

Question: What is the hallway west of?
Answer: office

Question: What is",What is the hallway east of?
373,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the kitchen?
374,bathroom,"Answer: office

Context: The kitchen is south of the bedroom. The bedroom is south of the living room.",What is north of the kitchen?
375,office,"Answer: office

Context: The kitchen is north of the bedroom. The bathroom is south of the bedroom.",What is west of the bathroom?
376,kitchen,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office west of?
377,garden,"Answer: garden

Context: The bedroom is south of the office. The garden is south of the bedroom.",What is south of the bedroom?
378,garden,"Answer: garden

Context: The kitchen is north of the hallway. The garden is north of the kitchen.",What is north of the kitchen?
379,office,"Answer: garden

Context: The garden is west of the bedroom. The office is east of the bedroom.",What is the bedroom south of?
380,kitchen,"Answer: garden

Question: What is the office south of?
Answer: kitchen

Question: What is",What is the office north of?
381,hallway,"Answer: office

Question: What is the bedroom east of?
Answer: hallway

Question: What is",What is the bedroom west of?
382,bathroom,"Answer: bathroom

Question: What is east of the office?
Answer: kitchen

Question: What is",What is west of the office?
383,bedroom,"Answer: bedroom

Example:
The kitchen is north of the garden. The bedroom is south of the garden",What is the garden south of?
384,office,"Answer: bedroom

Context: The kitchen is west of the bedroom. The bedroom is west of the bathroom.",What is north of the bathroom?
385,bedroom,"Answer: bedroom

Context: The kitchen is north of the garden. The bedroom is north of the kitchen.",What is east of the garden?
386,bathroom,"Answer: bathroom

Context: The garden is east of the bedroom. The bedroom is east of the kitchen.",What is the kitchen east of?
387,bedroom,"Answer: bedroom

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is the garden south of?
388,bedroom,"Answer: bedroom

Question: What is the office north of?

Answer: hallway

Question:",What is the office south of?
389,hallway,"Answer: garden

Context: The hallway is south of the bedroom. The garden is north of the bedroom.",What is south of the bedroom?
390,kitchen,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway north of?
391,bathroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the garden?
392,kitchen,"Answer: bedroom

Context: The kitchen is west of the garden. The garden is west of the bedroom.",What is west of the garden?
393,garden,"Answer: garden

Example:
The kitchen is north of the bedroom. The garden is south of the bedroom",What is south of the hallway?
394,bedroom,"Answer: bathroom

Question: What is the bedroom west of?
Answer: office

Question: What is",What is the office east of?
395,bathroom,"Answer: bathroom

Question: What is the garden north of?
Answer: hallway

Question: What is",What is the garden south of?
396,bedroom,"Answer: garden

Context: The bedroom is east of the office. The garden is west of the office.",What is the office west of?
397,bedroom,"Answer: kitchen

Context: The kitchen is north of the bathroom. The bedroom is north of the kitchen.",What is west of the bathroom?
398,kitchen,"Answer: hallway

Context: The bedroom is north of the kitchen. The kitchen is north of the living room.",What is west of the office?
399,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the garden?
400,office,"Answer: bedroom

Question: What is north of the bedroom?
Answer: office

Question: What is",What is south of the bathroom?
401,garden,"Answer: garden

Context: The kitchen is north of the bedroom. The garden is west of the bedroom.",What is west of the office?
402,hallway,"Answer: garden

Context: The garden is west of the bedroom. The garden is east of the kitchen.",What is the bedroom east of?
403,bathroom,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office west of?
404,bedroom,"Answer: bedroom

Context: The kitchen is west of the garden. The bathroom is east of the garden.",What is north of the garden?
405,hallway,"Answer: garden

Context: The hallway is south of the bedroom. The garden is north of the bedroom.",What is the bedroom north of?
406,bathroom,"Answer: office

Question: What is west of the bathroom?
Answer: hallway

Question: What is",What is west of the hallway?
407,bedroom,"Answer: garden

Question: What is the bedroom west of?
Answer: kitchen

Question: What is",What is the bathroom east of?
408,bedroom,"Answer: bedroom

Question: What is the bedroom west of?
Answer: kitchen

Question: What is",What is the office east of?
409,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the bathroom?
410,bathroom,"Answer: bathroom

Question: What is south of the office?
Answer: bedroom

Question: What is",What is north of the office?
411,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the kitchen?
412,office,"Answer: kitchen

Question: What is the kitchen south of?
Answer: bathroom

Question: What is",What is the bathroom south of?
413,bathroom,"Answer: kitchen

Question: What is the bedroom south of?
Answer: bathroom

Question: What is",What is the bedroom north of?
414,kitchen,"Answer: bedroom

Context: The kitchen is east of the bathroom. The bedroom is west of the bathroom.",What is the bathroom west of?
415,garden,"Answer: garden

Context: The garden is west of the office. The garden is east of the bedroom.",What is the hallway north of?
416,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the bathroom?
417,bathroom,"Answer: office

Context: The kitchen is north of the hallway. The bedroom is north of the kitchen.",What is the hallway north of?
418,hallway,"Answer: bathroom

Context: The bedroom is west of the kitchen. The bedroom is east of the bathroom.",What is the office south of?
419,office,"Answer: bedroom

Question: What is the office west of?
Answer: hallway

Question: What is",What is the hallway east of?
420,kitchen,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the bathroom?
421,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the office?
422,kitchen,"Answer: office

Question: What is the kitchen west of?
Answer: bedroom

Question: What is",What is the bedroom west of?
423,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the garden west of?
424,garden,"Answer: garden

Context: The bedroom is west of the garden. The garden is west of the kitchen.",What is the kitchen east of?
425,office,"Answer: bathroom

Question: What is the bedroom north of?
Answer: office

Question: What is",What is the bedroom south of?
426,bathroom,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway south of?
427,office,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the bathroom?
428,hallway,"Answer: hallway

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is the garden north of?
429,bedroom,"Answer: garden

Question: What is the bedroom west of?
Answer: kitchen

Question: What is",What is the kitchen east of?
430,kitchen,"Answer: hallway

Context: The kitchen is east of the bedroom. The hallway is west of the bedroom.",What is east of the bedroom?
431,bedroom,"Answer: office

Context: The kitchen is north of the bedroom. The bathroom is north of the bedroom.",What is south of the bathroom?
432,kitchen,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway south of?
433,kitchen,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the office?
434,garden,"Answer: garden

Context: The garden is north of the kitchen. The kitchen is north of the bedroom.",What is north of the kitchen?
435,bathroom,"Answer: garden

Context: The bathroom is north of the bedroom. The garden is south of the bedroom.",What is the bedroom south of?
436,garden,"Answer: garden

Context: The bathroom is east of the kitchen. The garden is west of the kitchen.",What is west of the kitchen?
437,bathroom,"Answer: hallway

Context: The kitchen is north of the bedroom. The bathroom is south of the bedroom.",What is the bedroom east of?
438,bedroom,"Answer: bedroom

Question: What is the kitchen west of?
Answer: bedroom

Question: What is",What is the bathroom west of?
439,garden,"Answer: garden

Context: The garden is north of the office. The bathroom is north of the garden.",What is the office south of?
440,bathroom,"Answer: bedroom

Context: The kitchen is west of the bedroom. The bathroom is west of the kitchen.",What is the kitchen east of?
441,kitchen,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway east of?
442,bedroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bedroom is north of the hallway.",What is south of the office?
443,bedroom,"Answer: office

Question: What is the bedroom north of?
Answer: garden

Question: What is",What is the garden south of?
444,bathroom,"Answer: bathroom

Context: The kitchen is west of the bedroom. The bathroom is east of the bedroom.",What is south of the office?
445,bedroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bathroom is north of the bedroom.",What is east of the bathroom?
446,office,"Answer: office

Context: The garden is west of the office. The office is west of the kitchen.",What is the kitchen east of?
447,bathroom,"Answer: garden

Question: What is the bathroom north of?
Answer: kitchen

Question: What is",What is the kitchen south of?
448,garden,"Answer: garden

Example:
The garden is east of the kitchen. The garden is west of the hallway",What is west of the hallway?
449,garden,"Answer: bedroom

Question: What is the garden north of?
Answer: bathroom

Question: What is",What is the bathroom south of?
450,hallway,"Answer: hallway

Context: The kitchen is west of the bedroom. The bedroom is west of the bathroom.",What is north of the office?
451,hallway,"Answer: hallway

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is south of the bathroom?
452,office,"Answer: garden

Context: The kitchen is north of the bedroom. The bedroom is north of the office.",What is south of the bedroom?
453,garden,"Answer: garden

Example:
The garden is east of the hallway. The bathroom is east of the garden",What is east of the hallway?
454,bedroom,"Answer: bedroom

Context: The kitchen is south of the bedroom. The bedroom is south of the office.",What is the office south of?
455,kitchen,"Answer: office

Context: The bedroom is north of the kitchen. The kitchen is north of the hallway.",What is west of the hallway?
456,kitchen,"Answer: hallway

Context: The bedroom is north of the kitchen. The kitchen is north of the garden.",What is south of the garden?
457,bedroom,"Answer: bathroom

Context: The kitchen is south of the bedroom. The bedroom is south of the hallway.",What is east of the hallway?
458,bedroom,"Answer: bedroom

Question: What is south of the office?
Answer: bedroom

Question: What is",What is south of the kitchen?
459,kitchen,"Answer: kitchen

Context: The kitchen is west of the office. The kitchen is east of the hallway.",What is the hallway west of?
460,bedroom,"Answer: garden

Question: What is east of the garden?
Answer: bedroom

Question: What is",What is west of the hallway?
461,kitchen,"Answer: bathroom

Question: What is the kitchen west of?
Answer: garden

Question: What is",What is the garden west of?
462,hallway,"Answer: hallway

Context: The kitchen is west of the bathroom. The hallway is east of the bathroom.",What is east of the bathroom?
463,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the garden?
464,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the bathroom?
465,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the garden north of?
466,garden,"Answer: garden

Context: The garden is west of the office. The bathroom is east of the office.",What is west of the office?
467,office,"Answer: hallway

Context: The kitchen is north of the bedroom. The bedroom is west of the office.",What is the bedroom east of?
468,kitchen,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the bedroom?
469,hallway,"Answer: hallway

Context: The kitchen is north of the bathroom. The hallway is south of the bathroom.",What is the bathroom north of?
470,bedroom,"Answer: bedroom

Context: The hallway is east of the kitchen. The bedroom is west of the kitchen.",What is west of the kitchen?
471,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the garden?
472,bathroom,"Answer: office

Context: The kitchen is south of the bedroom. The bathroom is south of the kitchen.",What is east of the hallway?
473,bathroom,"Answer: bathroom

Context: The kitchen is south of the bedroom. The hallway is south of the kitchen.",What is the garden west of?
474,bedroom,"Answer: bedroom

Question: What is west of the kitchen?
Answer: office

Question: What is",What is east of the office?
475,hallway,"Answer: hallway

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is the office west of?
476,bathroom,"Answer: bathroom

Question: What is the kitchen north of?
Answer: bathroom

Question: What is",What is the bedroom south of?
477,kitchen,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the bathroom?
478,office,"Answer: office

Question: What is the kitchen south of?
Answer: garden

Question: What is",What is the garden north of?
479,kitchen,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the garden?
480,bedroom,"Answer: bedroom

Question: What is east of the hallway?
Answer: bedroom

Question: What is",What is west of the kitchen?
481,bathroom,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the hallway?
482,hallway,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the kitchen?
483,garden,"Answer: garden

Context: The garden is south of the bedroom. The garden is north of the office.",What is north of the office?
484,bedroom,"Answer: bedroom

Question: What is the bedroom west of?
Answer: hallway

Question: What is",What is the kitchen east of?
485,garden,"Answer: garden

Context: The garden is east of the hallway. The bedroom is west of the hallway.",What is east of the hallway?
486,bedroom,"Answer: bedroom

Context: The kitchen is west of the garden. The bedroom is east of the garden.",What is south of the hallway?
487,hallway,"Answer: hallway

Question: What is west of the kitchen?
Answer: bathroom

Question: What is",What is east of the kitchen?
488,bathroom,"Answer: kitchen

Question: What is the bathroom north of?

Answer: office

Question:",What is the office south of?
489,hallway,"Answer: bathroom

Question: What is the bedroom north of?
Answer: hallway

Question: What is",What is the bedroom south of?
490,hallway,"Answer: bedroom

Context: The kitchen is west of the bedroom. The kitchen is east of the bathroom.",What is north of the bathroom?
491,garden,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is east of the bathroom?
492,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the kitchen?
493,office,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the garden?
494,bedroom,"Answer: hallway

Question: What is the bedroom east of?
Answer: office

Question: What is",What is the office west of?
495,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the bedroom?
496,office,"Answer: office

Question: What is south of the bedroom?
Answer: kitchen

Question: What is",What is north of the bedroom?
497,bedroom,"Answer: bedroom

Question: What is the kitchen south of?

Answer: bedroom

Question:",What is the office north of?
498,kitchen,"Answer: garden

Context: The bedroom is north of the kitchen. The bedroom is south of the garden.",What is the office east of?
499,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the bathroom south of?
500,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the hallway?
501,office,"Answer: office

Context: The kitchen is east of the hallway. The office is east of the kitchen.",What is east of the kitchen?
502,bedroom,"Answer: bedroom

Context: The bedroom is north of the garden. The hallway is south of the garden.",What is north of the garden?
503,hallway,"Answer: bedroom

Context: The garden is north of the kitchen. The kitchen is north of the bedroom.",What is the bathroom east of?
504,bedroom,"Answer: bedroom

Context: The kitchen is south of the bedroom. The bedroom is south of the office.",What is the hallway west of?
505,garden,"Answer: garden

Context: The garden is west of the bathroom. The kitchen is east of the bathroom.",What is west of the bathroom?
506,bedroom,"Answer: bedroom

Question: What is south of the garden?

Answer: office

Question:",What is north of the office?
507,bedroom,"Answer: bedroom

Context: The bedroom is south of the hallway. The kitchen is north of the hallway.",What is the hallway north of?
508,bathroom,"Answer: kitchen

Context: The garden is south of the kitchen. The bathroom is south of the garden.",What is the garden north of?
509,office,"Answer: bathroom

Question: What is the hallway west of?
Answer: office

Question: What is",What is the hallway east of?
510,kitchen,"Answer: bathroom

Context: The kitchen is north of the bathroom. The kitchen is south of the bedroom.",What is south of the bedroom?
511,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office east of?
512,hallway,"Answer: bedroom

Context: The bedroom is north of the garden. The hallway is south of the garden.",What is the garden north of?
513,garden,"Answer: garden

Context: The garden is north of the office. The office is north of the bedroom.",What is north of the office?
514,garden,"Answer: garden

Context: The kitchen is north of the hallway. The garden is south of the hallway.",What is the hallway north of?
515,bathroom,"Answer: bedroom

Question: What is the office south of?
Answer: bathroom

Question: What is",What is the office north of?
516,garden,"Answer: garden

Context: The kitchen is east of the hallway. The garden is west of the hallway.",What is west of the hallway?
517,office,"Answer: kitchen

Question: What is the kitchen south of?
Answer: bathroom

Question: What is",What is the bathroom south of?
