,target,output,result,question
473,Mary, Mary,1.0,Who gave the apple? 
474,apple, The apple,1.0,What did Mary give to Bill? 
475,apple, Mary gave an apple to Fred.,1.0,What did Mary give to Fred? 
476,apple, Fred gave the apple to Bill.,1.0,What did Fred give to Bill? 
477,Fred, Mary handed the apple to Fred.,1.0,Who gave the apple to Bill? 
478,Bill, Mary handed the apple to Fred.,0.0,Who gave the apple to Fred? 
479,Fred, Fred,1.0,Who gave the apple to Bill? 
480,Fred, Bill,0.0,Who gave the apple? 
481,Fred, Bill,0.0,Who gave the apple? 
482,apple, Fred gave the apple to Bill.,1.0,What did Fred give to Bill? 
483,Bill, Bill gave the apple to Fred.,1.0,Who gave the apple? 
484,Bill, Bill,1.0,Who gave the apple to Mary? 
485,Bill, Bill,1.0,Who did Fred give the apple to? 
486,apple, Fred gave Bill an apple.,1.0,What did Fred give to Bill? 
487,Bill, Bill,1.0,Who gave the apple? 
488,Bill, Bill,1.0,Who gave the apple to Mary? 
489,Bill, Bill,1.0,Who gave the apple? 
490,Bill, Bill,1.0,Who gave the apple to Mary? 
491,Mary, Mary,1.0,Who received the apple? 
492,milk, Milk,1.0,What did Jeff give to Fred? 
493,milk, Milk,1.0,What did Fred give to Jeff? 
494,Fred, Jeff gave the milk to Fred.,1.0,Who gave the milk to Jeff? 
495,Jeff, Jeff,1.0,Who did Fred give the football to? 
496,football, Jeff was given a football by Fred.,1.0,What did Fred give to Jeff? 
497,Fred, Jeff,0.0,Who received the football? 
498,football, Jeff gave the football to Fred.,1.0,What did Jeff give to Fred? 
499,Mary, Mary,1.0,Who received the milk? 
500,Fred, Fred,1.0,Who received the football? 
501,Jeff, Jeff,1.0,Who gave the football? 
502,football, Fred gave the football to Jeff.,1.0,What did Fred give to Jeff? 
503,Fred, Fred,1.0,Who gave the football? 
504,football, Fred gave the football to Mary.,1.0,What did Fred give to Mary? 
505,Fred, Bill,0.0,Who received the football? 
506,Bill, Bill,1.0,Who gave the football to Fred? 
507,Bill, Fred,0.0,Who received the football? 
508,Bill, Fred,0.0,Who received the football? 
509,Bill, Bill,1.0,Who did Fred give the football to? 
510,Fred, Mary,0.0,Who received the milk? 
511,Jeff,1,0.0,Who received the milk? 
512,milk, Jeff handed the milk to Fred.,1.0,What did Jeff give to Fred? 
513,milk, Jeff gave the milk to Fred.,1.0,What did Jeff give to Fred? 
514,Fred, Fred,1.0,Who gave the apple to Bill? 
515,Bill, Bill,1.0,Who gave the apple to Mary? 
516,Fred, Bill,0.0,Who gave the apple? 
517,Fred, Bill,0.0,Who gave the apple to Mary? 
518,Mary, Mary,1.0,Who received the apple? 
519,apple, The apple,1.0,What did Fred give to Mary? 
520,apple, Mary gave an apple to Fred.,1.0,What did Mary give to Fred? 
521,Mary, Mary,1.0,Who gave the apple? 
522,Fred, Mary gave the milk to Fred.,1.0,Who did Mary give the milk to? 
523,milk, Mary gave the apple to Fred.,0.0,What did Mary give to Fred? 
524,Mary, Mary,1.0,Who gave the milk to Fred? 
525,milk, Mary gave the milk to Fred.,1.0,What did Mary give to Fred? 
526,Mary,"1.  Mary
2.  The sick ones",1.0,Who received the milk? 
527,Mary, Mary,1.0,Who received the milk? 
528,Mary, Mary,1.0,Who received the milk? 
529,Jeff, Jeff,1.0,Who gave the football to Mary? 
530,Bill, Bill gave the apple to Mary.,1.0,Who gave the apple to Mary? 
531,apple, The apple,1.0,What did Bill give to Mary? 
532,Mary, Bill,0.0,Who received the apple? 
533,apple, The apple,1.0,What did Bill give to Mary? 
534,Fred, Mary gave the football to Fred.,1.0,Who did Mary give the football to? 
535,milk, Milk,1.0,What did Fred give to Bill? 
536,Bill, Bill,1.0,Who did Fred give the milk to? 
537,Bill, Bill,1.0,Who did Fred give the milk to? 
538,Mary, Mary,1.0,Who did Bill give the milk to? 
539,Mary, Mary,1.0,Who did Bill give the milk to? 
540,Jeff, Jeff,1.0,Who received the apple? 
541,Jeff, Jeff,1.0,Who received the apple? 
542,apple, Bill gave an apple to Jeff.,1.0,What did Bill give to Jeff? 
543,apple, The apple,1.0,What did Bill give to Mary? 
544,Mary, Jeff,0.0,Who did Bill give the apple to? 
545,Jeff, Jeff,1.0,Who did Mary give the apple to? 
546,Jeff, Mary,0.0,Who received the apple? 
547,Jeff, Jeff,1.0,Who did Mary give the apple to? 
548,Bill, Mary,0.0,Who received the apple? 
549,Mary, Mary,1.0,Who gave the apple to Bill? 
550,Mary, Mary gave the milk to Jeff.,1.0,Who gave the milk to Jeff? 
551,Jeff, Mary,0.0,Who received the milk? 
552,Mary, Mary,1.0,Who did Fred give the football to? 
553,Fred, Mary,0.0,Who gave the football? 
554,Mary, Mary,1.0,Who received the football? 
555,Bill, Bill,1.0,Who gave the apple? 
556,Bill, Bill,1.0,Who gave the apple? 
557,apple, The apple,1.0,What did Bill give to Fred? 
558,apple, Fred gave the apple to Bill.,1.0,What did Fred give to Bill? 
559,Fred,1,0.0,Who received the apple? 
560,apple, Fred gave an apple to Mary.,1.0,What did Fred give to Mary? 
561,Fred, Mary,0.0,Who received the apple? 
562,apple, The apple,1.0,What did Mary give to Fred? 
563,football, The apple,0.0,What did Fred give to Mary? 
564,Fred, Mary,0.0,Who received the football? 
565,apple, Jeff gave the apple to Mary.,1.0,What did Jeff give to Mary? 
566,Mary, Jeff,0.0,Who gave the apple? 
567,apple, The apple,1.0,What did Mary give to Jeff? 
568,apple, Jeff gave the apple to Mary.,1.0,What did Jeff give to Mary? 
569,Jeff, Jeff,1.0,Who gave the apple to Mary? 
570,milk, Jeff went to the office.,0.0,What did Mary give to Jeff? 
571,milk, milk,1.0,What did Jeff give to Mary? 
572,milk, Jeff gave the milk to Mary.,1.0,What did Jeff give to Mary? 
573,Fred, Mary,0.0,Who received the milk? 
574,Fred, Jeff,0.0,Who received the milk? 
575,football, Bill gave the football to Mary.,1.0,What did Bill give to Mary? 
576,Mary, Mary,1.0,Who gave the football to Fred? 
577,football, Mary gave the football to Fred.,1.0,What did Mary give to Fred? 
578,football, Mary gave the football to Fred.,1.0,What did Mary give to Fred? 
579,Fred, Mary gave the football to Fred.,1.0,Who did Mary give the football to? 
580,Fred, Fred,1.0,Who gave the milk to Bill? 
581,Bill, Bill,1.0,Who did Fred give the milk to? 
582,milk, Fred gave milk to Bill.,1.0,What did Fred give to Bill? 
583,Jeff, Jeff,1.0,Who gave the apple to Mary? 
584,Jeff,1,0.0,Who received the apple? 
585,milk, Milk,1.0,What did Mary give to Bill? 
586,Mary, Mary,1.0,Who gave the milk? 
587,Bill, Bill,1.0,Who did Mary give the milk to? 
588,Jeff, Jeff,1.0,Who gave the apple to Fred? 
589,Fred, Jeff,0.0,Who gave the apple? 
590,milk, Bill gave the milk to Fred.,1.0,What did Bill give to Fred? 
591,milk, Milk,1.0,What did Bill give to Fred? 
592,milk, Bill gave the milk to Fred.,1.0,What did Bill give to Fred? 
593,Fred,1,0.0,Who received the football? 
594,football, Bill gave the milk to Fred.,0.0,What did Bill give to Fred? 
595,Jeff, Jeff,1.0,Who gave the milk to Bill? 
596,Jeff, Jeff,1.0,Who received the milk? 
597,Bill, Jeff,0.0,Who received the milk? 
598,Jeff, Jeff,1.0,Who gave the milk? 
599,milk, Jeff gave the milk to Bill.,1.0,What did Jeff give to Bill? 
600,Jeff, Jeff,1.0,Who received the football? 
601,Mary, Jeff gave the football to Mary.,1.0,Who did Jeff give the football to? 
602,Jeff, Mary,0.0,Who gave the football? 
603,Jeff, Mary,0.0,Who gave the football? 
604,Jeff, Jeff,1.0,Who did Bill give the milk to? 
605,Fred, Mary gave the football to Fred.,1.0,Who did Mary give the football to? 
606,Mary, Mary,1.0,Who gave the football to Fred? 
607,Fred, Bill gave the football to Fred.,1.0,Who did Bill give the football to? 
608,Fred, Fred,1.0,Who gave the football? 
609,football, Fred gave the football to Bill.,1.0,What did Fred give to Bill? 
610,football, Jeff gave the football to Fred.,1.0,What did Jeff give to Fred? 
611,Jeff, Jeff,1.0,Who did Fred give the football to? 
612,Fred, Jeff,0.0,Who gave the football? 
613,Mary, Jeff,0.0,Who gave the football? 
614,Mary, Mary gave the football to Jeff.,1.0,Who gave the football? 
615,football, Jeff gave the football to Fred.,1.0,What did Jeff give to Fred? 
616,Jeff, Jeff,1.0,Who did Fred give the football to? 
617,Fred,1. Fred,1.0,Who gave the football to Jeff? 
618,apple, Bill gave the apple to Jeff.,1.0,What did Bill give to Jeff? 
619,apple, Jeff gave the apple to Bill.,1.0,What did Jeff give to Bill? 
620,Jeff, Jeff,1.0,Who gave the apple? 
621,Jeff, Jeff,1.0,Who gave the apple to Fred? 
622,Fred,1,0.0,Who gave the apple to Bill? 
623,apple, Fred gave the apple to Bill.,1.0,What did Fred give to Bill? 
624,Bill, Fred gave the apple to Bill.,1.0,Who did Fred give the apple to? 
625,football, Jeff gave the football to Fred.,1.0,What did Jeff give to Fred? 
626,football, Jeff gave the football to Fred.,1.0,What did Jeff give to Fred? 
627,Fred, Jeff,0.0,Who gave the football to Jeff? 
628,Jeff, Jeff,1.0,Who received the football? 
629,Fred, Jeff,0.0,Who gave the football to Jeff? 
630,Fred, Fred,1.0,Who did Jeff give the football to? 
631,football, Fred gave the football to Jeff.,1.0,What did Fred give to Jeff? 
632,Fred, Fred,1.0,Who gave the football to Jeff? 
633,football, Fred gave the football to Jeff.,1.0,What did Fred give to Jeff? 
634,apple, Jeff gave the football to Bill.,0.0,What did Jeff give to Bill? 
635,Jeff, Bill,0.0,Who gave the milk? 
636,Jeff, Jeff,1.0,Who gave the milk? 
637,milk, Jeff gave the milk to Bill.,1.0,What did Jeff give to Bill? 
638,football, Mary gave the football to Fred.,1.0,What did Mary give to Fred? 
639,Mary, Mary,1.0,Who received the football? 
640,Jeff,"1. Mrs Linden
2. Bert White's mother",0.0,Who received the milk? 
641,Jeff, Bill gave the milk to Jeff.,1.0,Who gave the milk? 
642,Bill, Bill,1.0,Who did Jeff give the milk to? 
643,Bill, Bill,1.0,Who did Fred give the milk to? 
644,milk, Milk,1.0,What did Fred give to Bill? 
645,Mary, Mary,1.0,Who gave the apple to Bill? 
646,apple, Bill gave an apple to Mary.,1.0,What did Bill give to Mary? 
647,Bill, Bill,1.0,Who gave the apple to Mary? 
648,Bill, Bill,1.0,Who did Mary give the apple to? 
649,Mary, Mary,1.0,Who received the apple? 
650,Bill, Bill,1.0,Who gave the apple? 
651,Bill, Mary,0.0,Who received the milk? 
652,Bill, Bill,1.0,Who did Jeff give the milk to? 
653,Bill, Jeff gave the milk to Bill.,1.0,Who did Jeff give the milk to? 
654,milk," Jeff gave the milk to Bill.

What did Bill give to Jeff?  Bill passed the milk",1.0,What did Jeff give to Bill? 
655,Bill, Bill,1.0,Who did Mary give the apple to? 
656,Mary, Mary,1.0,Who gave the apple to Bill? 
657,Fred, Fred,1.0,Who gave the football to Mary? 
658,Mary, Mary,1.0,Who gave the football? 
659,football, The football,1.0,What did Mary give to Fred? 
660,Mary, Mary,1.0,Who gave the apple to Jeff? 
661,apple, Jeff gave the apple to Mary.,1.0,What did Jeff give to Mary? 
662,apple, Mary gave the apple to Jeff.,1.0,What did Mary give to Jeff? 
663,apple, Mary gave Jeff the apple.,1.0,What did Mary give to Jeff? 
664,Fred, Mary,0.0,Who received the football? 
665,Mary, Bill gave the football to Mary.,1.0,Who did Bill give the football to? 
666,Mary, Mary,1.0,Who did Bill give the football to? 
667,Bill, Bill,1.0,Who gave the football to Mary? 
668,Jeff, Jeff,1.0,Who gave the football to Fred? 
669,Fred, Mary,0.0,Who gave the football? 
670,apple, Bill gave an apple to Fred.,1.0,What did Bill give to Fred? 
671,apple, Fred gave the apple to Bill.,1.0,What did Fred give to Bill? 
672,apple, Bill gave an apple to Fred.,1.0,What did Bill give to Fred? 
673,Bill, Bill,1.0,Who gave the apple? 
674,Jeff, Fred,0.0,Who did Bill give the apple to? 
675,Mary, Jeff,0.0,Who gave the apple? 
676,Mary, Jeff,0.0,Who received the apple? 
677,apple, The apple,1.0,What did Mary give to Jeff? 
678,Mary, Jeff gave the apple to Mary.,1.0,Who gave the apple? 
679,Mary, Jeff,0.0,Who gave the apple? 
680,apple, Bill gave an apple to Mary.,1.0,What did Bill give to Mary? 
681,Mary, Mary,1.0,Who did Bill give the apple to? 
682,Bill, Bill,1.0,Who gave the apple? 
683,Bill, Bill,1.0,Who gave the apple to Mary? 
684,apple, Fred gave the apple to Bill.,1.0,What did Fred give to Bill? 
685,football, Mary gave the football to Bill.,1.0,What did Mary give to Bill? 
686,football, Mary gave the football to Bill.,1.0,What did Mary give to Bill? 
687,Mary, Mary,1.0,Who gave the football? 
688,Jeff, Fred,0.0,Who gave the milk? 
689,milk, The milk,1.0,What did Fred give to Jeff? 
690,Mary, Jeff,0.0,Who gave the apple to Bill? 
691,apple, Mary handed the apple to Bill.,1.0,What did Bill give to Mary? 
692,Bill, Mary handed the apple to Bill.,1.0,Who did Mary give the apple to? 
693,apple, Bill gave the apple to Mary.,1.0,What did Bill give to Mary? 
694,Mary, Bill,0.0,Who received the apple? 
695,milk, Mary gave milk to Fred.,1.0,What did Mary give to Fred? 
696,milk, Mary gave milk to Fred.,1.0,What did Mary give to Fred? 
697,milk, Mary gave the milk to Fred.,1.0,What did Mary give to Fred? 
698,Mary, Mary,1.0,Who did Fred give the apple to? 
699,Fred, Fred,1.0,Who received the apple? 
700,Bill, Bill,1.0,Who gave the apple to Fred? 
701,apple, The apple,1.0,What did Bill give to Fred? 
702,Fred, Fred,1.0,Who did Bill give the apple to? 
703,Fred, Bill,0.0,Who received the apple? 
704,Mary, Mary,1.0,Who gave the football to Fred? 
705,Fred, Mary,0.0,Who gave the football? 
706,football, Mary picked up the football there.,1.0,What did Fred give to Mary? 
707,Fred, Mary,0.0,Who gave the football to Mary? 
708,Jeff, Bill,0.0,Who received the apple? 
709,Jeff, Fred gave the apple to Jeff.,1.0,Who did Fred give the apple to? 
710,Jeff, Jeff,1.0,Who gave the apple to Bill? 
711,apple, Jeff gave the apple to Bill.,1.0,What did Jeff give to Bill? 
712,Jeff, Jeff,1.0,Who gave the apple to Bill? 
713,Bill, Bill,1.0,Who received the apple? 
714,Bill, Bill,1.0,Who gave the apple? 
715,apple, Mary gave the apple to Fred.,1.0,What did Mary give to Fred? 
716,apple, Mary gave the apple to Fred.,1.0,What did Mary give to Fred? 
717,Fred, Mary,0.0,Who gave the apple to Bill? 
718,Fred, Bill gave the apple to Fred.,1.0,Who did Bill give the apple to? 
719,Bill, Bill,1.0,Who did Fred give the apple to? 
720,apple, Bill gave the apple to Jeff.,1.0,What did Bill give to Jeff? 
721,Jeff, Bill,0.0,Who gave the apple? 
722,milk, Jeff gave the milk to Bill.,1.0,What did Jeff give to Bill? 
723,milk, Jeff gave the apple to Bill.,0.0,What did Jeff give to Bill? 
724,Bill, Jeff gave the milk to Bill.,1.0,Who did Jeff give the milk to? 
725,football, Mary gave the football to Fred.,1.0,What did Mary give to Fred? 
726,football, Fred gave the football to Mary.,1.0,What did Fred give to Mary? 
727,football, Fred gave the football to Mary.,1.0,What did Fred give to Mary? 
728,Mary, Mary,1.0,Who gave the football to Fred? 
729,Bill, Bill,1.0,Who gave the milk to Jeff? 
730,Fred, Bill gave the milk to Fred.,1.0,Who did Bill give the milk to? 
731,Fred, Bill passed the milk to Fred.,1.0,Who did Bill give the milk to? 
732,Bill, Bill,1.0,Who gave the milk to Fred? 
733,Fred, Fred,1.0,Who did Bill give the milk to? 
734,apple, Mary gave an apple to Fred.,1.0,What did Mary give to Fred? 
735,Fred, Mary gave the milk to Fred.,1.0,Who did Mary give the milk to? 
736,Mary, Mary,1.0,Who did Fred give the milk to? 
737,milk, The milk,1.0,What did Fred give to Mary? 
738,Fred, Fred,1.0,Who gave the football to Bill? 
739,football, Fred gave the football to Bill.,1.0,What did Fred give to Bill? 
740,Mary, Mary,1.0,Who gave the milk to Fred? 
741,Fred, Fred,1.0,Who received the milk? 
742,milk, Mary gave the milk to Fred.,1.0,What did Mary give to Fred? 
743,football, Mary gave the football to Fred.,1.0,What did Mary give to Fred? 
744,football, Mary gave the football to Fred.,1.0,What did Mary give to Fred? 
745,Bill, Bill,1.0,Who did Fred give the milk to? 
746,Bill, Bill,1.0,Who did Fred give the milk to? 
747,milk, Bill gave the milk to Mary.,1.0,What did Bill give to Mary? 
748,Bill, Bill,1.0,Who gave the milk to Mary? 
749,milk, Mary gave the milk to Fred.,1.0,What did Mary give to Fred? 
750,Bill, Bill,1.0,Who gave the apple to Jeff? 
751,Jeff, Bill gave the apple to Jeff.,1.0,Who did Bill give the apple to? 
752,apple, The apple,1.0,What did Jeff give to Bill? 
753,Bill, Jeff gave the football to Bill.,1.0,Who did Jeff give the football to? 
754,football, The apple,0.0,What did Bill give to Jeff? 
755,Fred, Fred,1.0,Who gave the apple to Jeff? 
756,Jeff, Jeff,1.0,Who did Fred give the apple to? 
757,Fred, Fred,1.0,Who gave the apple to Jeff? 
758,Fred, Fred,1.0,Who gave the milk? 
759,Fred, Fred,1.0,Who gave the milk? 
760,apple, Fred gave an apple to Jeff.,1.0,What did Fred give to Jeff? 
761,Jeff, Jeff,1.0,Who did Mary give the apple to? 
762,Mary, Jeff handed the apple to Mary.,1.0,Who gave the apple? 
763,Mary, Jeff,0.0,Who gave the apple? 
764,Jeff, Jeff,1.0,Who did Mary give the apple to? 
765,Fred, Fred,1.0,Who received the football? 
766,football, Fred gave the football to Bill.,1.0,What did Fred give to Bill? 
767,football, Fred gave the football to Bill.,1.0,What did Fred give to Bill? 
768,Bill, Bill,1.0,Who received the football? 
769,Jeff, Jeff,1.0,Who gave the football to Bill? 
770,Bill, Bill,1.0,Who gave the apple? 
771,Mary, Mary,1.0,Who did Bill give the apple to? 
772,apple, Mary gave an apple to Bill.,1.0,What did Mary give to Bill? 
773,apple, Bill gave an apple to Mary.,1.0,What did Bill give to Mary? 
774,Bill, Bill,1.0,Who gave the apple to Mary? 
775,Mary, Mary,1.0,Who gave the milk? 
776,milk, Mary gave the milk to Fred.,1.0,What did Mary give to Fred? 
777,Fred, Fred,1.0,Who did Bill give the apple to? 
778,apple, The apple,1.0,What did Fred give to Bill? 
779,Bill, Bill,1.0,Who received the apple? 
780,Mary, Mary,1.0,Who received the football? 
781,Mary, Mary,1.0,Who did Bill give the football to? 
782,apple, Jeff gave the apple to Mary.,1.0,What did Jeff give to Mary? 
783,Mary, Jeff gave the apple to Mary.,1.0,Who did Jeff give the apple to? 
784,apple, Mary gave the apple to Fred.,1.0,What did Mary give to Fred? 
785,milk, Fred gave the milk to Mary.,1.0,What did Fred give to Mary? 
786,milk, The milk,1.0,What did Fred give to Mary? 
787,milk, Fred gave the milk to Mary.,1.0,What did Fred give to Mary? 
788,milk, Bill gave the milk to Mary.,1.0,What did Bill give to Mary? 
789,milk, Bill gave the milk to Mary.,1.0,What did Bill give to Mary? 
790,apple, The apple,1.0,What did Fred give to Mary? 
791,Fred, Fred,1.0,Who gave the apple to Mary? 
792,Mary, Jeff,0.0,Who gave the apple? 
793,Mary, Jeff gave the apple to Mary.,1.0,Who did Jeff give the apple to? 
794,Mary, Jeff,0.0,Who received the apple? 
795,apple, Mary gave the apple to Bill.,1.0,What did Mary give to Bill? 
796,Mary, Mary,1.0,Who received the apple? 
797,apple, The apple,1.0,What did Mary give to Bill? 
798,Mary, Mary,1.0,Who gave the apple to Bill? 
799,apple, The apple,1.0,What did Mary give to Bill? 
800,Jeff, Jeff,1.0,Who gave the football to Fred? 
801,football, Jeff gave the football to Fred.,1.0,What did Jeff give to Fred? 
802,Jeff, Jeff,1.0,Who gave the football to Fred? 
803,football, Mary gave the football to Fred.,1.0,What did Mary give to Fred? 
804,Mary, Mary,1.0,Who received the football? 
805,Jeff,1,0.0,Who gave the apple? 
806,apple, Jeff gave an apple to Mary.,1.0,What did Jeff give to Mary? 
807,apple, Jeff gave an apple to Mary.,1.0,What did Jeff give to Mary? 
808,Jeff,1,0.0,Who received the milk? 
809,milk, Jeff gave the milk to Fred.,1.0,What did Jeff give to Fred? 
810,Mary, Jeff,0.0,Who gave the football? 
811,Jeff, Jeff gave the football to Mary.,1.0,Who gave the football? 
812,Mary, Jeff,0.0,Who gave the football? 
813,Mary, Mary,1.0,Who gave the football to Bill? 
814,Bill, Mary gave the football to Jeff.,0.0,Who did Mary give the football to? 
815,milk, Bill gave the milk to Jeff.,1.0,What did Bill give to Jeff? 
816,Jeff, Jeff,1.0,Who received the milk? 
817,Bill, Bill,1.0,Who gave the milk to Jeff? 
818,Bill, Bill,1.0,Who received the milk? 
819,milk, Milk,1.0,What did Fred give to Bill? 
820,football, Fred gave the football to Bill.,1.0,What did Fred give to Bill? 
821,Fred, Fred,1.0,Who did Bill give the football to? 
822,football, The football,1.0,What did Bill give to Fred? 
823,apple, The apple,1.0,What did Bill give to Mary? 
824,Mary, Mary,1.0,Who received the apple? 
825,Bill, Bill,1.0,Who did Fred give the milk to? 
826,Bill, Bill,1.0,Who did Fred give the milk to? 
827,milk, Milk,1.0,What did Fred give to Bill? 
828,Mary, Mary,1.0,Who gave the milk? 
829,milk, Bill gave the milk to Fred.,1.0,What did Bill give to Fred? 
830,Bill, Bill,1.0,Who gave the apple to Mary? 
831,Mary, Mary,1.0,Who did Bill give the apple to? 
832,Mary, Mary,1.0,Who did Bill give the apple to? 
833,Bill, Bill,1.0,Who gave the apple? 
834,apple, Bill gave the apple to Mary.,1.0,What did Bill give to Mary? 
835,Mary, Mary,1.0,Who did Bill give the football to? 
836,Mary, Mary,1.0,Who gave the football to Fred? 
837,Fred, Mary gave the football to Fred.,1.0,Who did Mary give the football to? 
838,Fred, Mary,0.0,Who gave the football to Bill? 
839,Bill, Fred gave the football to Bill.,1.0,Who did Fred give the football to? 
840,Jeff, Jeff,1.0,Who received the apple? 
841,Jeff, Jeff,1.0,Who gave the apple? 
842,Jeff, Jeff,1.0,Who gave the apple? 
843,Mary, Jeff,0.0,Who received the apple? 
844,Mary, Bill,0.0,Who gave the apple? 
845,Fred, Mary,0.0,Who received the football? 
846,Mary, Mary,1.0,Who gave the football? 
847,football, Mary gave the football to Fred.,1.0,What did Mary give to Fred? 
848,Bill, Jeff gave the apple to Bill.,1.0,Who did Jeff give the apple to? 
849,apple, Jeff gave the apple to Bill.,1.0,What did Jeff give to Bill? 
850,apple, Jeff gave an apple to Mary.,1.0,What did Jeff give to Mary? 
851,apple, Jeff gave the apple to Mary.,1.0,What did Jeff give to Mary? 
852,Mary, Jeff gave the apple to Mary.,1.0,Who did Jeff give the apple to? 
853,football, Jeff gave the football to Mary.,1.0,What did Jeff give to Mary? 
854,Mary, Jeff gave the football to Mary.,1.0,Who did Jeff give the football to? 
855,football, Mary gave the football to Fred.,1.0,What did Mary give to Fred? 
856,Mary, Mary,1.0,Who gave the football? 
857,Mary, Mary,1.0,Who gave the football to Fred? 
858,milk, Fred gave milk to Mary.,1.0,What did Fred give to Mary? 
859,Fred, Mary,0.0,Who gave the milk? 
860,milk, Jeff gave the milk to Mary.,1.0,What did Jeff give to Mary? 
861,Mary, Jeff,0.0,Who received the milk? 
862,milk, Jeff gave the milk to Mary.,1.0,What did Jeff give to Mary? 
863,Jeff, Jeff,1.0,Who did Mary give the apple to? 
864,Jeff, Jeff,1.0,Who gave the apple? 
865,Mary, Mary,1.0,Who gave the milk to Fred? 
866,milk, Fred gave the milk to Mary.,1.0,What did Fred give to Mary? 
867,milk, Mary gave the milk to Fred.,1.0,What did Mary give to Fred? 
868,Mary, Mary,1.0,Who did Fred give the milk to? 
869,Mary, Mary,1.0,Who gave the milk? 
870,Bill, Bill,1.0,Who gave the milk to Mary? 
871,Bill, Mary gave the football to Bill.,1.0,Who did Mary give the football to? 
872,Mary, Mary,1.0,Who did Bill give the football to? 
873,Mary, Bill,0.0,Who gave the football? 
874,Mary, Mary,1.0,Who gave the milk? 
875,Mary, Mary,1.0,Who received the football? 
876,Mary, Bill gave the football to Mary.,1.0,Who did Bill give the football to? 
877,football, Mary gave the football to Bill.,1.0,What did Mary give to Bill? 
878,football, Mary gave the football to Bill.,1.0,What did Mary give to Bill? 
879,Fred, Mary gave the football to Bill.,0.0,Who did Mary give the football to? 
880,Jeff, Jeff,1.0,Who gave the apple? 
881,Jeff, Jeff,1.0,Who gave the apple? 
882,milk, Milk,1.0,What did Bill give to Fred? 
883,Bill, Bill,1.0,Who gave the milk to Fred? 
884,milk, Milk,1.0,What did Bill give to Fred? 
885,Bill, Jeff,0.0,Who received the apple? 
886,Bill, Jeff gave the apple to Bill.,1.0,Who did Jeff give the apple to? 
887,Jeff, Jeff,1.0,Who received the apple? 
888,Jeff, Bill gave the apple to Jeff.,1.0,Who did Bill give the apple to? 
889,Jeff, Bill gave the apple to Jeff.,1.0,Who did Bill give the apple to? 
890,Bill, Bill,1.0,Who gave the apple? 
891,apple, Mary gave the apple to Fred.,1.0,What did Mary give to Fred? 
892,Fred, Mary,0.0,Who received the apple? 
893,Mary, Mary,1.0,Who gave the apple? 
894,Fred," Bill gave the apple to Fred, Mary, and then kept it for himself.",1.0,Who did Bill give the apple to? 
895,Fred, Mary,0.0,Who gave the apple? 
896,Fred, Mary gave the apple to Fred.,1.0,Who did Mary give the apple to? 
897,Fred, Mary,0.0,Who received the apple? 
898,Mary, Mary,1.0,Who received the football? 
899,Bill, Bill,1.0,Who gave the football? 
900,Jeff, Jeff,1.0,Who received the apple? 
901,apple, Fred gave an apple to Jeff.,1.0,What did Fred give to Jeff? 
902,Jeff, Jeff,1.0,Who did Fred give the apple to? 
903,apple, The apple,1.0,What did Fred give to Jeff? 
904,Fred, Jeff,0.0,Who received the apple? 
905,Bill, Bill,1.0,Who gave the milk to Fred? 
906,milk, The milk,1.0,What did Fred give to Bill? 
907,Fred, Bill gave the milk to Fred.,1.0,Who did Bill give the milk to? 
908,Bill, Bill,1.0,Who gave the milk to Fred? 
909,Fred, Bill,0.0,Who gave the milk? 
910,milk, Fred gave the milk to Jeff.,1.0,What did Fred give to Jeff? 
911,Jeff, Jeff,1.0,Who did Fred give the milk to? 
912,Mary, Mary,1.0,Who received the milk? 
913,Jeff, Fred,0.0,Who gave the milk? 
914,milk, Mary picked up the apple there.,0.0,What did Jeff give to Mary? 
915,football, Fred gave the football to Mary.,1.0,What did Fred give to Mary? 
916,Mary, Mary,1.0,Who received the football? 
917,Mary, Jeff,0.0,Who gave the football? 
918,Mary, Mary,1.0,Who gave the football? 
919,Fred, Mary,0.0,Who gave the football to Jeff? 
920,Mary, Mary,1.0,Who gave the apple to Fred? 
921,Fred, Mary gave the apple to Fred.,1.0,Who did Mary give the apple to? 
922,Fred, Mary handed the apple to Fred.,1.0,Who did Mary give the apple to? 
923,Mary, Mary,1.0,Who gave the apple? 
924,football, Jeff gave the football to Mary.,1.0,What did Jeff give to Mary? 
925,Mary, Mary gave the milk to Fred.,1.0,Who gave the milk? 
926,Bill, Mary,0.0,Who did Fred give the milk to? 
927,Fred, Fred,1.0,Who gave the apple? 
928,milk, Fred gave the apple to Bill.,0.0,What did Fred give to Bill? 
929,apple, The apple,1.0,What did Bill give to Fred? 
930,apple, Mary gave the apple to Fred.,1.0,What did Mary give to Fred? 
931,Mary, Mary,1.0,Who gave the apple? 
932,apple, Mary gave the apple to Fred.,1.0,What did Mary give to Fred? 
933,Jeff, Mary,0.0,Who gave the apple to Fred? 
934,Jeff, Mary,0.0,Who gave the apple? 
935,Fred, Bill gave the apple to the teacher.,0.0,Who did Bill give the apple to? 
936,Bill, Bill,1.0,Who gave the apple? 
937,apple, The apple,1.0,What did Fred give to Bill? 
938,Bill, Fred gave the apple to Bill.,1.0,Who did Fred give the apple to? 
939,Bill, Bill,1.0,Who received the apple? 
940,football, Jeff gave the football to Bill.,1.0,What did Jeff give to Bill? 
