,target,output,result,question
590,bathroom, office,0.0,What is the kitchen west of?
591,hallway, garden,0.0,What is the office north of?
592,bathroom, bathroom,1.0,What is east of the kitchen?
593,office, office,1.0,What is east of the hallway?
594,kitchen, The garden,0.0,What is west of the bedroom?
595,garden, east,0.0,What is the office west of?
596,bedroom,44,0.0,What is east of the office?
597,office, office,1.0,What is west of the bathroom?
598,bathroom,1,0.0,What is the kitchen west of?
599,bathroom, bedroom,0.0,What is the garden south of?
600,hallway, hallway,1.0,What is east of the office?
601,kitchen, hallway,0.0,What is the bathroom south of?
602,hallway, hallway,1.0,What is north of the bedroom?
603,garden,1,0.0,What is north of the office?
604,bedroom, bedroom,1.0,What is south of the kitchen?
605,hallway, hallway,1.0,What is west of the garden?
606,office, office,1.0,What is the kitchen west of?
607,kitchen,72,0.0,What is north of the bedroom?
608,hallway, The hallway,1.0,What is the bedroom south of?
609,hallway,17 ft,0.0,What is west of the kitchen?
610,kitchen,136,0.0,What is the bedroom north of?
611,office,1,0.0,What is the bedroom north of?
612,hallway, hallway,1.0,What is east of the office?
613,hallway, hallway,1.0,What is the office north of?
614,hallway,1,0.0,What is east of the bedroom?
615,garden, The garden,1.0,What is the office east of?
616,office,5,0.0,What is north of the bedroom?
617,kitchen,1,0.0,What is north of the bedroom?
618,hallway, hallway,1.0,What is south of the office?
619,bathroom, kitchen,0.0,What is the office west of?
620,bedroom, bedroom,1.0,What is the garden east of?
621,office,1,0.0,What is the kitchen south of?
622,kitchen, garden,0.0,What is the office south of?
623,garden, The garden,1.0,What is north of the office?
624,bathroom, bathroom,1.0,What is west of the kitchen?
625,office, office,1.0,What is east of the bedroom?
626,office, bedroom,0.0,What is the garden north of?
627,bathroom, bathroom,1.0,What is east of the bedroom?
628,office, bedroom,0.0,What is the bathroom south of?
629,garden, garden,1.0,What is east of the kitchen?
630,bathroom, bathroom,1.0,What is east of the kitchen?
631,bathroom, north,0.0,What is the office north of?
632,bathroom, bedroom,0.0,What is west of the hallway?
633,bedroom, garden,0.0,What is the office east of?
634,bedroom, bathroom,0.0,What is east of the office?
635,bedroom,1,0.0,What is the kitchen north of?
636,bedroom, office,0.0,What is the kitchen west of?
637,kitchen,1,0.0,What is the garden east of?
638,kitchen, bedroom,0.0,What is the office east of?
639,kitchen,1,0.0,What is east of the bedroom?
640,bedroom, east,0.0,What is the garden east of?
641,office, office,1.0,What is the hallway east of?
642,office,17,0.0,What is the bedroom east of?
643,garden, The garden,1.0,What is east of the hallway?
644,garden, The garden,1.0,What is the bathroom west of?
645,office, office,1.0,What is west of the bedroom?
646,bedroom, bedroom,1.0,What is the hallway east of?
647,bathroom, bathroom,1.0,What is east of the bedroom?
648,garden,1,0.0,What is north of the bedroom?
649,hallway, hallway,1.0,What is south of the bedroom?
650,office, garden,0.0,What is the hallway north of?
651,garden,,0.0,What is east of the bedroom?
652,kitchen, kitchen,1.0,What is south of the hallway?
653,hallway, bedroom,0.0,What is west of the garden?
654,hallway,1,0.0,What is west of the bathroom?
655,office, office,1.0,What is the kitchen west of?
656,bedroom, bedroom,1.0,What is the garden north of?
657,kitchen, kitchen,1.0,What is east of the garden?
658,garden,1,0.0,What is south of the hallway?
659,garden,470,0.0,What is east of the kitchen?
660,kitchen, office,0.0,What is the garden east of?
661,office, office,1.0,What is west of the bathroom?
662,bedroom, hallway,0.0,What is south of the office?
663,bathroom, bathroom,1.0,What is east of the garden?
664,office,1,0.0,What is the garden south of?
665,kitchen, kitchen,1.0,What is the hallway north of?
666,garden,1,0.0,What is the office north of?
667,garden, bathroom,0.0,What is the office east of?
668,hallway, office,0.0,What is the garden south of?
669,hallway, hallway,1.0,What is north of the garden?
670,bathroom, office,0.0,What is west of the garden?
671,garden,7,0.0,What is east of the bedroom?
672,kitchen, the kitchen,1.0,What is the garden north of?
673,kitchen, bedroom,0.0,What is the garden south of?
674,kitchen,1,0.0,What is the bedroom west of?
675,bedroom, bedroom,1.0,What is the garden west of?
676,garden,1,0.0,What is north of the kitchen?
677,bedroom, office,0.0,What is north of the bathroom?
678,garden,1,0.0,What is the bedroom south of?
679,office, office,1.0,What is south of the bedroom?
680,hallway,1,0.0,What is east of the office?
681,office,1,0.0,What is south of the kitchen?
682,garden, bathroom,0.0,What is the hallway south of?
683,office, office,1.0,What is north of the hallway?
684,office,22,0.0,What is the hallway east of?
685,garden, kitchen,0.0,What is east of the bathroom?
686,hallway, hallway,1.0,What is east of the office?
687,office, office,1.0,What is west of the bathroom?
688,kitchen, kitchen,1.0,What is north of the garden?
689,bedroom, The bedroom,1.0,What is north of the bathroom?
690,office,10_s._ 6_d._,0.0,What is south of the garden?
691,bathroom, bathroom,1.0,What is south of the kitchen?
692,garden,1,0.0,What is west of the bathroom?
693,kitchen, kitchen,1.0,What is the hallway south of?
694,office, office,1.0,What is west of the bedroom?
695,office, kitchen,0.0,What is the bathroom west of?
696,kitchen,5,0.0,What is the office north of?
697,bedroom,1,0.0,What is the hallway west of?
698,office, garden,0.0,What is the bathroom north of?
699,kitchen,,0.0,What is the bedroom east of?
700,office,238,0.0,What is west of the kitchen?
701,office, office,1.0,What is east of the bedroom?
702,bedroom, bedroom,1.0,What is north of the kitchen?
703,bedroom, hallway,0.0,What is south of the office?
704,bedroom, wind,0.0,What is east of the kitchen?
705,hallway, hallway,1.0,What is east of the office?
706,kitchen,78,0.0,What is north of the garden?
707,hallway,5 gr.,0.0,What is the office south of?
708,garden, The garden,1.0,What is the hallway west of?
709,office, bedroom,0.0,What is the hallway north of?
710,bathroom,1.,0.0,What is north of the kitchen?
711,bathroom, hallway,0.0,What is the office east of?
712,garden,103,0.0,What is the bathroom south of?
713,hallway, kitchen,0.0,What is the bedroom north of?
714,bedroom, bedroom,1.0,What is east of the office?
715,bedroom,1,0.0,What is the garden south of?
716,bathroom, bathroom,1.0,What is north of the hallway?
717,garden, bathroom,0.0,What is the hallway east of?
718,kitchen, kitchen,1.0,What is west of the hallway?
719,garden,1,0.0,What is west of the bathroom?
720,hallway,1,0.0,What is north of the bathroom?
721,hallway, hallway,1.0,What is south of the kitchen?
722,kitchen, kitchen,1.0,What is south of the hallway?
723,hallway, The garden is west of the bedroom.,0.0,What is the garden west of?
724,bedroom, bedroom,1.0,What is east of the hallway?
725,hallway, the office,0.0,What is the kitchen south of?
726,bedroom, office,0.0,What is the hallway north of?
727,kitchen, office,0.0,What is the bathroom west of?
728,hallway,1,0.0,What is south of the garden?
729,bedroom, hallway,0.0,What is east of the garden?
730,bedroom,1,0.0,What is south of the office?
731,bedroom, bedroom,1.0,What is north of the bathroom?
732,kitchen, The hallway,0.0,What is the office west of?
733,hallway, hallway,1.0,What is west of the garden?
734,bathroom,20.,0.0,What is the bedroom south of?
735,kitchen,1,0.0,What is north of the hallway?
736,garden, garden,1.0,What is west of the bathroom?
737,bedroom, bedroom,1.0,What is west of the kitchen?
738,kitchen, bathroom,0.0,What is the office west of?
739,garden, The office,0.0,What is the hallway south of?
740,hallway, bedroom,0.0,What is the garden east of?
741,bathroom, kitchen,0.0,What is the bedroom west of?
742,kitchen,1,0.0,What is north of the bedroom?
743,bathroom, bathroom,1.0,What is west of the bedroom?
744,office, bedroom,0.0,What is the hallway south of?
745,bathroom,1,0.0,What is south of the kitchen?
746,garden, bedroom,0.0,What is the bathroom east of?
747,garden, sitting room,0.0,What is east of the kitchen?
748,bedroom, bedroom,1.0,What is west of the office?
749,bedroom,42d Street Grand Central Station,0.0,What is the hallway west of?
750,bedroom, bedroom,1.0,What is east of the bathroom?
751,bathroom,1,0.0,What is the office south of?
752,office,"1, and the other, represented in Woodcut No. 2, was of a more orn",0.0,What is east of the kitchen?
753,bedroom, bedroom,1.0,What is north of the garden?
754,bathroom, bathroom,1.0,What is west of the bedroom?
755,kitchen, The kitchen,1.0,What is north of the hallway?
756,kitchen, office,0.0,What is the hallway west of?
757,kitchen, kitchen,1.0,What is the bathroom east of?
758,bathroom, east,0.0,What is the office west of?
759,bathroom, office,0.0,What is the kitchen east of?
760,garden, garden,1.0,What is north of the bedroom?
761,bedroom,1,0.0,What is the garden west of?
762,kitchen, kitchen,1.0,What is south of the hallway?
763,office,1,0.0,What is the garden north of?
764,hallway, hallway,1.0,What is the bathroom north of?
765,hallway, hallway,1.0,What is south of the bedroom?
766,bedroom, bedroom,1.0,What is the garden east of?
767,hallway, the kitchen,0.0,What is the bedroom north of?
768,bathroom, bathroom,1.0,What is west of the garden?
769,hallway,2.6%,0.0,What is the kitchen east of?
770,office, office,1.0,What is west of the hallway?
771,bathroom, the hallway,0.0,What is the garden south of?
772,garden,1,0.0,What is the office north of?
773,office, office,1.0,What is the bathroom south of?
774,bathroom, bathroom,1.0,What is east of the garden?
775,bathroom, bathroom,1.0,What is south of the kitchen?
776,kitchen,1,0.0,What is west of the bathroom?
777,office, bedroom,0.0,What is the garden north of?
778,hallway, hallway,1.0,What is north of the office?
779,bathroom, kitchen,0.0,What is the bedroom south of?
780,hallway, hallway,1.0,What is north of the bathroom?
781,kitchen,7,0.0,What is the bathroom east of?
782,hallway,,0.0,What is the bathroom west of?
783,garden, The garden,1.0,What is the bathroom north of?
784,bathroom,1,0.0,What is the kitchen north of?
785,hallway, office,0.0,What is the garden north of?
786,hallway, hallway,1.0,What is north of the garden?
787,bathroom,1,0.0,What is west of the bedroom?
788,kitchen, office,0.0,What is the bedroom north of?
789,office, kitchen,0.0,What is the bedroom north of?
790,bedroom, bedroom,1.0,What is the kitchen east of?
791,hallway, The hallway,1.0,What is south of the bathroom?
792,kitchen, office,0.0,What is west of the hallway?
793,kitchen,61,0.0,What is the garden north of?
794,office, office,1.0,What is west of the bathroom?
795,bathroom, north,0.0,What is the office north of?
796,garden,238,0.0,What is the bathroom east of?
797,kitchen, bedroom,0.0,What is the garden west of?
798,bedroom, The hallway,0.0,What is the garden north of?
799,hallway, bedroom,0.0,What is the garden west of?
800,kitchen, south,0.0,What is the office north of?
801,office,1,0.0,What is west of the kitchen?
802,kitchen,,0.0,What is the hallway west of?
803,kitchen, kitchen,1.0,What is south of the office?
804,office, office,1.0,What is the hallway north of?
805,garden,1.93,0.0,What is east of the kitchen?
806,hallway, hallway,1.0,What is east of the garden?
807,hallway,1,0.0,What is the bedroom south of?
808,garden, the upper room,0.0,What is east of the hallway?
809,hallway,20,0.0,What is the bedroom east of?
810,hallway, hallway,1.0,What is east of the office?
811,bathroom,20,0.0,What is the office north of?
812,kitchen,61,0.0,What is the garden south of?
813,bathroom, bedroom,0.0,What is the garden north of?
814,bedroom,1.93,0.0,What is west of the kitchen?
815,office,1,0.0,What is the kitchen west of?
816,hallway, hallway,1.0,What is north of the kitchen?
817,garden,136,0.0,What is north of the bathroom?
818,bedroom,1,0.0,What is the kitchen north of?
819,bedroom, hallway,0.0,What is south of the bathroom?
820,kitchen, The kitchen is west of the bedroom.,1.0,What is west of the bedroom?
821,garden, The garden,1.0,What is the bathroom west of?
822,bedroom, basement,0.0,What is the kitchen south of?
823,garden, bathroom,0.0,What is the hallway west of?
824,bathroom, bedroom,0.0,What is west of the garden?
825,bedroom, bedroom,1.0,What is east of the bathroom?
826,office, bedroom,0.0,What is the garden west of?
827,bathroom, bathroom,1.0,What is south of the bedroom?
828,kitchen, kitchen,1.0,What is east of the bedroom?
829,bedroom, The garden,0.0,What is the bathroom north of?
830,hallway, hallway,1.0,What is south of the bedroom?
831,kitchen, kitchen,1.0,What is east of the hallway?
832,bathroom, bathroom,1.0,What is west of the office?
833,office, hallway,0.0,What is the garden south of?
834,kitchen, hallway,0.0,What is the garden east of?
835,bathroom,1,0.0,What is the kitchen west of?
836,bathroom,"7: Lebert, _Path.",0.0,What is the hallway west of?
837,bathroom, kitchen,0.0,What is the bedroom east of?
838,office, bathroom,0.0,What is the bedroom south of?
839,bedroom, bedroom,1.0,What is north of the hallway?
840,kitchen, kitchen,1.0,What is south of the office?
841,bedroom, bedroom,1.0,What is the bathroom east of?
842,bedroom,7th Sts,0.0,What is the office south of?
843,kitchen, garden,0.0,What is the hallway west of?
844,office, office,1.0,What is east of the garden?
845,garden, kitchen,0.0,What is the bedroom west of?
846,bedroom, bedroom,1.0,What is east of the office?
847,office, office,1.0,What is north of the kitchen?
848,bedroom, office,0.0,What is the bathroom north of?
849,bathroom, kitchen,0.0,What is the hallway north of?
850,hallway,1,0.0,What is the kitchen north of?
851,hallway,1,0.0,What is the kitchen north of?
852,garden, office,0.0,What is the hallway south of?
853,bathroom, bathroom,1.0,What is east of the garden?
854,bathroom, kitchen,0.0,What is the garden west of?
855,hallway,151,0.0,What is the bedroom west of?
856,bedroom, hallway,0.0,What is east of the kitchen?
857,kitchen, kitchen,1.0,What is east of the office?
858,garden, northeast corner,0.0,What is the office east of?
859,bathroom,68,0.0,What is the office east of?
860,bedroom, bedroom,1.0,What is west of the hallway?
861,office, office,1.0,What is east of the bathroom?
862,bathroom, bathroom,1.0,What is north of the garden?
863,bedroom, bedroom,1.0,What is north of the garden?
864,kitchen,1,0.0,What is west of the office?
865,hallway,1,0.0,What is the bedroom south of?
866,hallway, office,0.0,What is the bedroom west of?
867,garden, bedroom,0.0,What is the kitchen west of?
868,garden, bedroom,0.0,What is the kitchen east of?
869,office, office,1.0,What is south of the garden?
870,hallway, south,0.0,What is the office north of?
871,kitchen, kitchen,1.0,What is south of the hallway?
872,garden,1,0.0,What is the hallway south of?
873,kitchen, bedroom,0.0,What is west of the hallway?
874,hallway, The hallway,1.0,What is east of the garden?
875,garden, garden,1.0,What is west of the bedroom?
876,bathroom,1,0.0,What is the office south of?
877,kitchen,,0.0,What is south of the bedroom?
878,bedroom, office,0.0,What is west of the kitchen?
879,garden,1,0.0,What is south of the bedroom?
880,hallway, hallway,1.0,What is north of the kitchen?
881,bathroom, bathroom,1.0,What is east of the office?
882,office, office,1.0,What is west of the garden?
883,bathroom, bathroom,1.0,What is north of the garden?
884,bedroom, The hallway,0.0,What is the bathroom east of?
885,bathroom,16th street,0.0,What is west of the kitchen?
886,garden,1,0.0,What is the office west of?
887,bathroom, bathroom,1.0,What is north of the kitchen?
888,kitchen, kitchen,1.0,What is the hallway north of?
889,hallway,1,0.0,What is the kitchen south of?
890,hallway, hallway,1.0,What is east of the bedroom?
891,hallway, hallway,1.0,What is north of the garden?
892,office, office,1.0,What is north of the bathroom?
893,kitchen, The garden is north of the bathroom.,0.0,What is the garden north of?
894,kitchen, kitchen,1.0,What is west of the hallway?
895,bathroom,1,0.0,What is the office east of?
896,garden, garden,1.0,What is north of the hallway?
897,kitchen, kitchen,1.0,What is east of the bathroom?
898,kitchen,1,0.0,What is south of the hallway?
899,hallway, hallway,1.0,What is west of the office?
900,bedroom,1,0.0,What is the office north of?
901,hallway, bedroom,0.0,What is west of the kitchen?
902,office,"35"" 30', W.",0.0,What is the bathroom west of?
903,garden, kitchen,0.0,What is the bedroom south of?
904,kitchen, kitchen,1.0,What is the bathroom east of?
905,office, office,1.0,What is south of the bathroom?
906,kitchen,1,0.0,What is the bedroom east of?
907,office,1,0.0,What is the hallway west of?
908,bedroom,44,0.0,What is the office east of?
909,bathroom, hallway,0.0,What is south of the bedroom?
910,bedroom,,0.0,What is the garden south of?
911,hallway, hallway,1.0,What is north of the office?
912,kitchen, The garden,0.0,What is west of the office?
913,hallway, hallway,1.0,What is east of the garden?
914,garden, bedroom,0.0,What is the office north of?
915,kitchen, bathroom,0.0,What is the garden south of?
916,garden,20,0.0,What is north of the office?
917,bathroom,1,0.0,What is south of the bedroom?
918,bathroom, bathroom,1.0,What is east of the hallway?
919,kitchen,1,0.0,What is west of the garden?
920,office, kitchen,0.0,What is the hallway north of?
921,hallway, hallway,1.0,What is north of the garden?
922,office, office,1.0,What is south of the kitchen?
923,bathroom, bedroom,0.0,What is the garden west of?
924,bathroom, basement,0.0,What is the kitchen east of?
925,garden,1,0.0,What is the kitchen south of?
926,hallway, hallway,1.0,What is the bathroom north of?
927,bedroom, The hallway,0.0,What is south of the bathroom?
928,bathroom, hallway,0.0,What is the bedroom north of?
929,kitchen, bathroom,0.0,What is the garden north of?
930,office,5 degrees,0.0,What is the garden north of?
931,bathroom,1,0.0,What is south of the garden?
932,bathroom, kitchen,0.0,What is the bedroom west of?
933,hallway,1,0.0,What is west of the kitchen?
934,bedroom, bedroom,1.0,What is the garden east of?
935,office,1,0.0,What is the kitchen north of?
936,kitchen, kitchen,1.0,What is north of the hallway?
937,garden,20,0.0,What is the kitchen north of?
938,kitchen,10_s._ 6_d._,0.0,What is south of the bedroom?
939,bedroom, bedroom,1.0,What is the garden east of?
940,garden,1,0.0,What is south of the hallway?
941,kitchen, hallway,0.0,What is the bathroom west of?
942,office,1,0.0,What is the kitchen east of?
943,bathroom, bathroom,1.0,What is east of the garden?
944,bathroom, bedroom,0.0,What is the garden north of?
945,office,1,0.0,What is the garden north of?
946,bedroom, bedroom,1.0,What is north of the hallway?
947,bathroom,360,0.0,What is the kitchen north of?
948,office, bathroom,0.0,What is the hallway north of?
949,bedroom,30° N,0.0,What is the office north of?
950,bathroom, kitchen,0.0,What is the hallway south of?
951,bathroom, kitchen,0.0,What is the bedroom west of?
952,garden, The garden,1.0,What is east of the bathroom?
953,garden,1,0.0,What is the office north of?
954,kitchen, hallway,0.0,What is north of the office?
955,office, office,1.0,What is east of the hallway?
956,hallway,7th Sts,0.0,What is the office east of?
957,kitchen, hallway,0.0,What is the garden east of?
958,office, office,1.0,What is north of the garden?
959,office, kitchen,0.0,What is the bedroom west of?
960,garden, bedroom,0.0,What is north of the kitchen?
961,bedroom, bedroom,1.0,What is the garden east of?
962,kitchen,1,0.0,What is east of the office?
963,garden, office,0.0,What is the kitchen east of?
964,bathroom, The garden,0.0,What is the hallway south of?
965,garden, kitchen,0.0,What is the bedroom south of?
966,bathroom, bedroom,0.0,What is west of the garden?
967,kitchen, kitchen,1.0,What is east of the office?
968,office, bedroom,0.0,What is the garden south of?
969,office, office,1.0,What is the hallway west of?
970,bathroom,238,0.0,What is east of the garden?
971,garden,2 huge monoliths 14 ft.,0.0,What is the hallway east of?
972,garden, bedroom,0.0,What is the kitchen east of?
973,kitchen, office,0.0,What is north of the hallway?
974,kitchen, bedroom,0.0,What is west of the hallway?
975,bathroom,1,0.0,What is south of the bedroom?
976,bedroom, bedroom,1.0,What is the kitchen south of?
977,bathroom,1,0.0,What is west of the bedroom?
978,office, The office,1.0,What is west of the hallway?
979,kitchen, kitchen,1.0,What is east of the hallway?
980,garden, garden,1.0,What is north of the office?
981,bedroom, The hallway,0.0,What is north of the garden?
982,bathroom, The kitchen,0.0,What is the bedroom south of?
983,hallway, hallway,1.0,What is north of the office?
984,hallway, hallway,1.0,What is south of the bathroom?
985,office,20,0.0,What is the bedroom west of?
986,kitchen, the kitchen,1.0,What is the garden south of?
987,hallway,1,0.0,What is the garden west of?
988,office, office,1.0,What is west of the hallway?
989,hallway,1,0.0,What is the office west of?
990,bedroom, the kitchen,0.0,What is the hallway east of?
991,bedroom, kitchen,0.0,What is the hallway south of?
992,hallway, the bedroom,0.0,What is the garden east of?
993,bedroom, The hallway is north of the bathroom.,0.0,What is the hallway north of?
994,hallway, hallway,1.0,What is east of the bedroom?
995,hallway, hallway,1.0,What is west of the bathroom?
996,kitchen, kitchen,1.0,What is north of the garden?
997,kitchen,1,0.0,What is west of the bedroom?
998,kitchen, kitchen,1.0,What is north of the bedroom?
