,target,output,question
287,bathroom,"Genie: The bedroom is east of the bedroom.

Miss Renault: The bedroom is east of the bedroom",What is east of the bedroom?
288,garden,"Answer: The office is east of the house.

The house is east of the house.

The",What is east of the office?
289,office,"Answer: The garden of the Chieftain.

[227] ""The Chieftain's garden,""",What is the garden west of?
290,garden,"[227] North of Loch Lomond. ""The water is cold, and the wind is

cold",What is east of the bathroom?
291,garden,"Answer: The bedroom is east of the bedroom. The house is

well insured. The house is well insured",What is the bedroom west of?
292,garden,"DAAN: The garden is west of the kitchen. 15 | March  1, 1850 | 239 - 242 |",What is west of the kitchen?
293,office,"Answer: The bathroom is west of the office.

Question: What is east of the bathroom?",What is west of the bathroom?
294,bathroom,"Answer: The bathroom is south of the bedroom. 55 | November  1, 1850     | 400",What is south of the bedroom?
295,bathroom,"Answer: The bathroom is south of the office. 73 | March 15, 1851    | 231-",What is south of the bedroom?
296,bathroom,"Answer: The kitchen south of the kitchen is the kitchen south of the

house. The kitchen south of the",What is the kitchen south of?
297,office,"Answer: The kitchen is east of the office. The English are not in the kitchen. The
French are in",What is east of the kitchen?
298,hallway,"Answer: The kitchen is north of the garden.
Question: What is south of the kitchen? Answer: The kitchen is",What is north of the kitchen?
299,kitchen,"Bill: The bathroom east of the bathroom.

“The bathroom east of the bathroom.

�",What is the bathroom east of?
300,hallway,"Brindle Bill: ""West of the bathroom.""

Brindle Bill: ""West of the bathroom?""",What is west of the bathroom?
301,office,"Bill: ""I'm not sure,"" ses Ginger, ""but I think it's

the 'ead",What is south of the hallway?
302,bathroom,"""I'm a
somewhere in the middle of the hall, Bill,"" ses Ginger. ""I'm a",What is the hallway west of?
303,bedroom,"Grant: ""East of the bathroom. ""

Question: What is west of the bathroom?

Grant",What is east of the bathroom?
304,garden,"A. The office is south of the office.

B. The office is south of the office.",What is the office south of?
305,bedroom,"Suleiman: The office of the Governor of Bahr Gazelle.

Question: What is west of",What is east of the office?
306,bedroom,"Answer: The corridor is north of the kitchen. The main road is

""south of the kitchen."" The",What is north of the hallway?
307,garden,"Answer: The office east of the office of the Mahdi.

Question: What is the office west of",What is the office east of?
308,kitchen,"""The hallway west of the hall. It's a little

""I don't know, but it's",What is the hallway west of?
309,garden,"Answer: It's a little

dark. ""I'm sure you're not going to be able to see",What is west of the bathroom?
310,garden,"Answer: The garden.

""I'll tell you what, the kitchen is east of the garden. He",What is the kitchen west of?
311,bedroom,"The answer is that of the Secretary of State. The
King of the Belgians was to be appointed as a general,",What is the office west of?
312,bathroom,"Answer: The garden is east of the garden. The garden is
the place where the King of the Belgians",What is east of the garden?
313,bathroom,"A: The kitchen is in the middle of the garden, and is a little
somewhat sheltered from the sun",What is east of the kitchen?
314,kitchen,"Answer: It is a garden of green, and of the same colour as the

desert. The garden",What is the garden north of?
315,kitchen,"Paul: The garden.

Lavaud: The garden.

Paul: The garden.",What is west of the hallway?
316,office,"A: The garden.

B: The garden.

C: The garden.

D:",What is east of the garden?
317,office,"Answer: The hallway west of the hallway.

Question: What is the hallway east of?

Answer",What is the hallway west of?
318,bedroom,"--a river;

Question: What is west of the garden?--a river;

Question: What is",What is east of the garden?
319,hallway,"Answer: It is a little garden, with a little garden.
Question: What is the garden west of the garden",What is the garden east of?
320,bedroom,"Tom: The Shaw.

""Well, it's a little bit of a mess,"" Shirley said. """,What is the office west of?
321,hallway,"""It's a little bit of a mess,"" Hilary said, ""but it's not quite as bad as",What is the bathroom west of?
322,bathroom,"""Well, it's a little bit of a mess, but it's a good place to put it. It",What is the bedroom north of?
323,garden,"Mrs. Lockitt: It is a very small one, and I have not seen it.

Jour",What is the bedroom east of?
324,bathroom,"""The garden west of the garden,"" replied the officer, ""is the garden of the

police."" """,What is the garden west of?
325,hallway,"""I'm not sure,"" replied Alfred, ""but I'm sure you're

in it."" ""I",What is south of the garden?
326,hallway,"Alfred: I am in the office, and I am in the
office.

Question: What",What is south of the office?
327,kitchen,"Answer: It is a garden of the same name, and is

a very good place to live. It",What is the garden east of?
328,bathroom,"Answer: It is a garden of the same name, and is a place of great

importance to the",What is the garden west of?
329,office,"Answer: It is the bathroom of the house of the Lord

and of the house of the Lord, and of the",What is the bathroom west of?
330,hallway,_Reg._ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,What is west of the garden?
331,bathroom,_Reg._ I am not sure. _Reg._ I am not sure. _Reg._ I am not sure. _,What is south of the hallway?
332,hallway,_Reg._ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,What is the bedroom east of?
333,kitchen,"Answer: The kitchen is south of the office. The Indian's

hand was tied to the wall, and",What is the bedroom south of?
334,kitchen,"I have a good idea,"" said the Chief. ""I

have a good idea of the place. I have a",What is the garden south of?
335,bathroom,"""Well, I don't know. I don't know what

the place is. I don't know what the",What is west of the office?
336,garden,"""It means

that we must go up the road, and then we shall be

in the woods, and",What is south of the bathroom?
337,bathroom,"Answer: The northeast corner.

Question: What is west of the garden?

Answer: The northeast",What is west of the garden?
338,bathroom,"Answer: The office is north of the office. The Black Dog was

in the office, and the captain",What is north of the office?
339,garden,"Answer: The office is east of the office.

Question: What is west of the office?",What is east of the office?
340,bathroom,"The answer is that the kitchen is the most perfect

building in the world, and the most perfect in the",What is west of the kitchen?
341,office,"Answer: The garden south of the garden.

Question: What is the garden north of the garden?",What is the garden south of?
342,hallway,"A: The room is a little

smaller than the one in the picture. The room is",What is west of the bedroom?
343,bedroom,"""The bedroom is south of the hallway. If she were concierge at Edmond's old atelier",What is south of the hallway?
344,garden,"Answer: The hallway east of the kitchen. It is a large

room, with a large number of rooms",What is the hallway east of?
345,hallway,"Answer: The kitchen is north of the bathroom. The

dye-root is a product of the country",What is north of the kitchen?
346,garden,Answer: The office is west of the office. The office is west of the office. The office is west of,What is west of the office?
347,bathroom,"The answer: The office west of the office is the office of the General.

The General is the commander",What is the office west of?
348,bathroom,"""The garden is north of the office, and the snow is
the only thing that can be seen from the",What is the garden north of?
349,garden,"Mr. Clifford: The office south of the office.

Question: What is the office north of the office",What is the office south of?
350,garden,"Answer: It is a narrow corridor, and is bounded by a
southern road, and by a narrow canal",What is the hallway north of?
351,hallway,"Answer: It is a large, well-built,
well-kept, and well-maintained house. The",What is the kitchen west of?
352,bathroom,"The answer is: The city is

the capital of the empire of the Shereefs. The city is situated on",What is north of the hallway?
353,bedroom,"Jerry: ""The kitchen north of the garden. ""

Freddy: ""The kitchen north of the garden",What is the kitchen north of?
354,bathroom,"Jerry: The kitchen south of the kitchen.

Tom: The kitchen south of the kitchen.

Jerry",What is the kitchen south of?
355,bedroom,"Answer: ""The office is north of the
office."" ""What is south of the office?"" ""The office is south",What is north of the office?
356,hallway,"Edward: ""East of the bathroom."" ""East of the bathroom?"" asked Harry. ""East of the bathroom?""",What is east of the bathroom?
357,kitchen,"Answer: The corridor is south of the
street. The rebels were in the vicinity of the house of Mr. hei",What is south of the hallway?
358,hallway,"Answer: The office of the governor of Quebec. The
question is whether the rebels should be allowed to enter the province.",What is west of the office?
359,bedroom,"The Raad replied: 'The office north of St. Eustache is the

office of the governor",What is the office north of?
360,kitchen,"The answer is that the garden is north of the office. The

law of the land-drosts is",What is north of the garden?
361,hallway,"""The garden east of the garden,"" said he. ""It is a very

small garden, but it",What is the garden east of?
362,bathroom,"""The kitchen is west of the kitchen."" ""And what is the

door to the kitchen west of the kitchen?""",What is the kitchen west of?
363,garden,"""The hallway east of the hallway. It is a very narrow corridor, and

there is no way of",What is the hallway east of?
364,bedroom,"Answer: The south part of the office is the

office of the Company, and the south part of the",What is south of the office?
365,bathroom,"The Wannias are obliged to pay the amount of the bark-lunt

to the Wannias",What is the office west of?
366,hallway,"Answer: The corridor is east of the garden. The
room is in a state of disrepair, and the child is",What is east of the bedroom?
367,garden,"Answer: The bed is in the middle of the room. The
room is in the middle of the room.",What is west of the bedroom?
368,kitchen,"The answer is that the bathroom is west of the bathroom. The

bathroom is west of the bathroom.",What is the bathroom west of?
369,bathroom,"Answer: The bedroom. The room is north of the
room. The room is north of the room. The room is",What is north of the bedroom?
370,bathroom,"And what is the garden north of?

Latour-du-Pin: The garden south of the garden.",What is the garden south of?
371,bathroom,"Answer: It is the corridor of the
hallway, which is the corridor of the hallway. And the corridor of",What is the hallway west of?
372,office,"Lightfoot: The hallway east of the hallway.

Lightfoot: The hallway east of the hallway.",What is the hallway east of?
373,office,"Answer: It's a little north of the office. It's a little
southeast of the office. It",What is east of the kitchen?
374,bathroom,"Flint: It is north of the kitchen. It is a little

way from the kitchen. It is",What is north of the kitchen?
375,office,"Answer: The office is east of the bathroom.

""I don't know,"" said K. ""I don't",What is west of the bathroom?
376,kitchen,"""The office west of the garden. It's a little

small, but it's a good place to",What is the office west of?
377,garden,"Answer: The bedroom is south of the office. The first thing to be done is to

make a plan",What is south of the bedroom?
378,garden,"Answer: The north side of the kitchen is a very large
tree, about 2 feet in diameter, and the",What is north of the kitchen?
379,office,"Answer: The bedroom south of the house is the house of the house. The
House of the house is the",What is the bedroom south of?
380,kitchen,"Answer: The office of the farmer.

Question: What is the office south of?

Answer:",What is the office north of?
381,hallway,Answer: The bedroom is west of the bedroom. The room is west of the bedroom. The room is west of,What is the bedroom west of?
382,bathroom,"Answer:

""The office of the bishop of the Church of Christ of Latter-day Saints."" ""And what is",What is west of the office?
383,bedroom,"COMMANDER

The garden is south of the garden. _The Commander is in the garden.",What is the garden south of?
384,office,"_The Commander is in the

office, and the Commander is in the room. _The Commander is in the",What is north of the bathroom?
385,bedroom,"JEANNE

East of the garden. JEANNE

East of the garden. JEAN",What is east of the garden?
386,bathroom,"Answer: It is the kitchen of the General Dalzell,

and the General Dalzell's house",What is the kitchen east of?
387,bedroom,"Answer: The garden south of the garden.

Question: What is the garden north of the garden?",What is the garden south of?
388,bedroom,"""Well, I don't know,"" said Bludgeonhead, ""but I think I know where",What is the office south of?
389,hallway,"Answer: The garden.

Question: What is north of the bedroom?

Answer: The garden.",What is south of the bedroom?
390,kitchen,"""The hallway north of the hallway,"" said Jacob, ""is the corridor north of the

door. It",What is the hallway north of?
391,bathroom,"Answer: The garden is north of the garden. The

street is north of the garden. The house is north of",What is north of the garden?
392,kitchen,"The judge was not very fond of the idea of the garden being
west of the garden. He was not sure",What is west of the garden?
393,garden,"""The answer is that the house is north of the hallway. The

father of the Emmets was",What is south of the hallway?
394,bedroom,"Answer: The office is east of the office. The office is

east of the office. The office is",What is the office east of?
395,bathroom,"Pauline: It's a little

little garden, but it's not very

much. It's",What is the garden south of?
396,bedroom,"""It's a little

little

little

little

little

little

little",What is the office west of?
397,bedroom,"""It is for ever,"" answered

Catharine, ""and never will be."" ""But what is west of the",What is west of the bathroom?
398,kitchen,"""I have seen and heard that of the Duke of

Rothsay, and I have heard that of the Duke",What is west of the office?
399,hallway,"""Aye, I niver thought I'd see wan of

Question: What is south of the",What is north of the garden?
400,office,"Eily: ""Aye, aye, aye, aye, aye, aye, aye",What is south of the bathroom?
401,garden,""" said Eily. ""I'm not sure. I'm

not sure where I'm going to go. I",What is west of the office?
402,hallway,"""It's a little bit of a mess,"" he said. ""I don't know what to do with it",What is the bedroom east of?
403,bathroom,"""The office west of the garden,""

David said. ""The office west of the garden,"" Peter said. """,What is the office west of?
404,bedroom,Answer: The garden is north of the garden. The garden is north of the garden. The garden is north of,What is north of the garden?
405,hallway,"Answer: It is a small room, with a large window, and a large
room with a large window.",What is the bedroom north of?
406,bathroom,"Answer: The corridor is west of the office. The corridor is

[1] The corridor is west of",What is west of the hallway?
407,bedroom,"Gordon: The bathroom is east of the bathroom. The

bathroom is east of the bathroom. The bathroom",What is the bathroom east of?
408,bedroom,"General Gordon: The office is east of the office. In his impulsive manner

Gordon at once exclaimed:",What is the office east of?
409,garden,"Answer: The cave is south of the cave. The cave is

the place where the Devil and his imp",What is south of the bathroom?
410,bathroom,"Answer: It's south of the office. ""It's north of the office,"" said
the Parallelopipedon,",What is north of the office?
411,hallway,"""North of the garden,"" said Jimmieboy. ""North of the garden,"" said Jimmieboy. ""North of",What is north of the kitchen?
412,office,"""The bathroom south of the bathroom,"" said Jimmieboy, ""is the bathroom

south of the bathroom",What is the bathroom south of?
413,bathroom,"Answer: The bedroom north of the bedroom is the bedroom of the

home. The bedroom north of the bedroom",What is the bedroom north of?
414,kitchen,"Answer: The bathroom is west of the bathroom.

The bathroom is west of the bathroom.

The",What is the bathroom west of?
415,garden,"Answer: The garden.

Question: What is the garden south of?

Answer: The garden.",What is the hallway north of?
416,hallway,"Alfred: It's south of the bathroom.

Alfred: It's south of the bathroom",What is south of the bathroom?
417,bathroom,"The answer is that it is a corridor, and that it is

a corridor which is not a corridor.",What is the hallway north of?
418,hallway,Answer: The office south of the office. The office south of the office. The office south of the office. The office,What is the office south of?
419,office,"""Answer: It is a corridor,

which leads to the kitchen, where the servants are. The corridor is",What is the hallway east of?
420,kitchen,"Answer: It is the kitchen. ""The kitchen is

east of the kitchen, and the kitchen is the kitchen.",What is east of the bathroom?
421,hallway,"""The office is north of the office. The

driver of the carriage is in the office. The driver of the",What is north of the office?
422,kitchen,"Answer: It is the bedroom of Major Hockoday. The
room is east of the office. The kitchen is east",What is the bedroom west of?
423,office,"The garden is east of the garden. Now all were interested in the message brought by

Fred, and his youthfulapp",What is the garden west of?
424,garden,"Answer: The kitchen east of the garden. It is a little

small room, with a little window,",What is the kitchen east of?
425,office,"Answer: The bedroom south of the bedroom is the

room of the gods. The gods are the living beings",What is the bedroom south of?
426,bathroom,"Answer: The hallway south of the kitchen is the corridor of the

Temple of Jupiter,’ and",What is the hallway south of?
427,office,"""The answer is that the bathroom is north of the garden. The

p.s. I have not",What is north of the bathroom?
428,hallway,"Paine: The garden north of the garden is the garden of the

French. The garden north of the",What is the garden north of?
429,bedroom,"Answer: The kitchen is east of the kitchen. The kitchen is

east of the kitchen. The kitchen is",What is the kitchen east of?
430,kitchen,"Answer: The bedroom is the most beautiful place in the world. It is

the most beautiful place in the",What is east of the bedroom?
431,bedroom,"Answer: The bedroom is south of the bathroom. The

people of Athens are not the only ones who have",What is south of the bathroom?
432,kitchen,"The Duchess: The corridor is south of the hall, and the

house is south of the hall. The",What is the hallway south of?
433,kitchen,"The Duchesse d'Angouleme, who had been a nun, was a nun of the",What is west of the office?
434,garden,Answer: The kitchen is north of the kitchen. The kitchen is north of the kitchen. The kitchen is north of,What is north of the kitchen?
435,bathroom,"Answer: The bedroom south of the

room. The bedroom south of the bedroom. The bedroom south of the bedroom.",What is the bedroom south of?
436,garden,"Answer: ""The garden. The garden of the Church.""

Question: What is east of the kitchen?",What is west of the kitchen?
437,bathroom,"""The room east of the

court,"" said the young man, ""where the old man's

sister",What is the bedroom east of?
438,bedroom,"""The bathroom is west of the
room, and the bathroom is east of the room. The bathroom is east of the",What is the bathroom west of?
439,garden,"""The office south of the

office."" ""The office south of the office."" ""The office south of the office",What is the office south of?
440,bathroom,"""The kitchen east of the kitchen,"" said Dick. ""It's a little

smaller than the kitchen",What is the kitchen east of?
441,kitchen,"The answer: The corridor east of the cave entrance.

The Bumwos were now in a position",What is the hallway east of?
442,bedroom,"Answer: The office is south of the office. The

office is south of the office. The office is south of",What is south of the office?
443,bedroom,"Answer: It is the garden of the
great God. The garden of the great God is the garden of the
great",What is the garden south of?
444,bathroom,"The answer is: The office is south of the office.

The office is south of the office.",What is south of the office?
445,bedroom,"Inglis: I am in the room.

Sir Henry Hardinge: I am in the room.",What is east of the bathroom?
446,office,"Mrs. Inglis: The kitchen is west of the kitchen.

Question: What is the kitchen west",What is the kitchen east of?
447,bathroom,"Answer: It is the

staircase of the

cabinet.

""The",What is the kitchen south of?
448,garden,"Answer: The garden is east of the kitchen. * * * When five of these
lustrums were completed,",What is west of the hallway?
449,garden,"Answer: The bathroom south of the bathroom.

Question: What is the bathroom north of the bathroom?",What is the bathroom south of?
450,hallway,"Captain Flint: The office is north of the office. The floor of the cavern was covered, not with Brussels or",What is north of the office?
451,hallway,"""The

Paleface maiden,"" said Flint, ""is a very good girl, and she is

very",What is south of the bathroom?
452,office,"Captain Flint: The south of the bedroom is the

most beautiful place in the world. It is the place",What is south of the bedroom?
453,garden,"Lightfoot: The corridor is east of the garden.

The priest: The corridor is east of the garden",What is east of the hallway?
454,bedroom,"Answer: The office north of the
office. The office south of the office. The office south of the office. The",What is the office south of?
455,kitchen,"Stephen: The corridor.

Stephen: The corridor.

Stephen: The corridor.

Stephen:",What is west of the hallway?
456,kitchen,"The Judge looked at the table, and then he turned to the

Judge. ""I am not a man",What is south of the garden?
457,bedroom,"Answer: The bedroom. The

room is east of the hallway. The bedroom is east of the hallway. The",What is east of the hallway?
458,bedroom,"Answer: It is the Indian's. --and
""I am not sure what to say,"" said the Indian, """,What is south of the kitchen?
459,kitchen,"The Indian: ""The hallway west of the office. The

door is west of the office. The door",What is the hallway west of?
460,bedroom,"Answer: The house of the old man, which was

the home of the old man, was the home of the",What is west of the hallway?
461,kitchen,"The young chief replied: ""It is the garden of the
wild, and the wild is the garden of the",What is the garden west of?
462,hallway,"Simon Glover: The bathroom is east of the bathroom.

Question: What is west of the bathroom?",What is east of the bathroom?
463,office,"Answer: The garden is west of the office. The office is west of the
office. The office is west",What is west of the garden?
464,garden,"Mr. Houbraken: The bathroom is west of the bathroom. The
well-known garden of the",What is west of the bathroom?
465,office,"Dr. Inglis: The garden north of the office is the garden of the

Royal Scots. It",What is the garden north of?
466,garden,"’

The answer is that the office is west of the office. The

office is west of the office",What is west of the office?
467,office,"Gunkettle: The bedroom east of the bedroom.

Question: What is the bedroom west of the bedroom",What is the bedroom east of?
468,kitchen,"A little house in the middle of the

street. A little house in the middle of the street. A little house",What is south of the bedroom?
469,hallway,"Answer: It is a large, well-maintained, and well-maintained

room,",What is the bathroom north of?
470,bedroom,"Answer: The Alcalde. The Alcalde is the
most important of the three cities, and the most important of the",What is west of the kitchen?
471,office,"Answer: The garden is west of the garden. The left hand of the left hand of the

left hand",What is west of the garden?
472,bathroom,"Answer: The entrance to the hall is east of the
street. The road is a narrow, narrow, narrow",What is east of the hallway?
473,bathroom,Answer: The garden is west of the garden. The garden is west of the garden. The garden is west of,What is the garden west of?
474,bedroom,"Answer: The office is east of the kitchen.

Question: What is west of the kitchen?",What is east of the office?
475,hallway,"The reviewer of the _Neue Critische Nachrichten_[10] of Greifswald,",What is the office west of?
476,bathroom,"Answer: The bedroom south of the bedroom is the bedroom of the

dwelling. It is a very",What is the bedroom south of?
477,kitchen,"The answer is that the bathroom is west of the

bathroom. The bathroom is west of the bathroom. The bathroom",What is west of the bathroom?
478,office,"Lentulus: The garden is north of the garden.

The garden is north of the garden.",What is the garden north of?
479,kitchen,"Answer: It is the garden of the garden.

Question: What is north of the garden?",What is north of the garden?
480,bedroom,"Answer: It is the Temple of the Golden Dragon.
Question: What is east of the kitchen? Answer: It is",What is west of the kitchen?
481,bathroom,"Answer: The hall is south of the hall. The
hall is south of the hall. The hall is south of the",What is south of the hallway?
482,hallway,"Answer: The kitchen is north of the kitchen.

Question: What is south of the kitchen?",What is north of the kitchen?
483,garden,"Answer: It is south of the office. And I am not so old, but according to the ordinary course of",What is north of the office?
484,bedroom,"Answer: The kitchen is west of the kitchen. It may be objected, The kitchen is

west of the",What is the kitchen east of?
485,garden,"Answer: That the garden is east of the hallway.

Question: What is west of the hallway?",What is east of the hallway?
486,bedroom,"Answer: The bedroom.

Question: What is north of the hallway?

Answer: The bedroom.",What is south of the hallway?
487,hallway,"Answer: ""East of the kitchen, to be sure, but not far from

the front. I've been to",What is east of the kitchen?
488,bathroom,"""Well, it is in the office of the

General, Colonel Freddy, and Colonel Schermerhorn, and Colonel",What is the office south of?
489,hallway,"DARBEY. [_In a rage, lighting the candles on the mantelpiece._] Oh!",What is the bedroom south of?
490,hallway,"SIR TRISTRAM. The bathroom is north of the bedroom. The door is

closed. [",What is north of the bathroom?
491,garden,"Answer: The garden is east of the bathroom. The

flowers of the trees are in the garden,",What is east of the bathroom?
492,garden,"Dr. Schmidt: The garden is south of the kitchen.

FRANCIS DROPE: The garden is",What is south of the kitchen?
493,office,"""Well, it's a little

smaller than the garden, but it's still a good place to be.",What is south of the garden?
494,bedroom,"Axtell: ""The office west of the office. It's a very small place, but

it's",What is the office west of?
495,hallway,"""The south is the

most beautiful place in the world, and the most beautiful place in the world,",What is north of the bedroom?
496,office,"Answer: It is north of the bedroom. And as I
know not what to do with it, I have no reason",What is north of the bedroom?
497,bedroom,"Answer: The office of a building, that is to say, the

office of a man, or of",What is the office north of?
498,kitchen,"Fergusson: The office of the kitchen. Fergusson's

office is east of the garden.",What is the office east of?
499,hallway,"Answer: The bathroom south of the bedroom.

Question: What is the bathroom north of the bedroom?",What is the bathroom south of?
500,garden,"""East of the garden,"" answered Aggie, ""is the house of the

little red worms."" """,What is east of the hallway?
501,office,"Answer: The kitchen is east of the kitchen.

Question: What is west of the kitchen?",What is east of the kitchen?
502,bedroom,"The magistrate replied, ""The house is north of the garden. The

house is north of the garden.",What is north of the garden?
503,hallway,"Lauretta: The bathroom is east of the bedroom.

Lauretta: The bathroom is east of",What is the bathroom east of?
504,bedroom,"Barrington: The hallway west of the bedroom.

The room in which the Socialists were meeting was a",What is the hallway west of?
505,garden,"Answer: The garden is west of the bathroom. It was not that those causes
were so obscure that it required",What is west of the bathroom?
506,bedroom,"Answer: It is south of the office.

Question: What is south of the office?

Answer",What is north of the office?
507,bedroom,"Answer: The hallway north of the

hallway is the hallway north of the shaft. The shaft north of",What is the hallway north of?
508,bathroom,"Answer: It is the garden of the dead. The
mortal body is the garden of the dead. The garden of",What is the garden north of?
509,office,"Answer: The hallway east of the hall is the hall of the
great pyramids. The hall of the great",What is the hallway east of?
510,kitchen,"Answer: The bedroom is north of the bathroom. The kitchen is south of the
room. The kitchen is south",What is south of the bedroom?
511,hallway,"Answer: The office is east of the office. The
office is west of the office. The office is west of the",What is the office east of?
512,hallway,"The answer is that it is a large garden, and is

the only one in the city. The garden",What is the garden north of?
513,garden,Mrs. Brown: I am in the office. I am in the office. I am in the office. I,What is north of the office?
514,garden,"""The corridor north of the corridor,"" said Hartley, ""is the corridor north of the

door.",What is the hallway north of?
515,bathroom,"Wutzler: It is the office of the

office of the

office of the

office",What is the office north of?
516,garden,"Answer: The West.

""What is east of the hallway?""

""The West.""",What is west of the hallway?
517,office,"""The kitchen is south of the bathroom. Is not here below

All vapour quench'd?"" --",What is the bathroom south of?
518,office,"Answer: The hall is north of the office.

The hall is north of the office.

The",What is north of the hallway?
519,hallway,"The answer was, that the moon was in the east, and the sun was in the west.

The",What is east of the bathroom?
520,bathroom,"Answer: The room is

made perfectly

Question: What is north of the bedroom? Answer: The room",What is south of the bedroom?
521,hallway,"Answer: The

door of the bathroom is open, and the

door of the bathroom is closed. The",What is west of the bathroom?
522,kitchen,"Answer: The bedroom south of the bedroom is the

    bedroom south of the bedroom. It is",What is the bedroom south of?
523,garden,"""The bedroom is west of the bedroom. The bedroom is west of the bedroom. The bedroom is west of the",What is west of the bedroom?
524,garden,"Johnny Rosenfeld: ""The office north of the office. It's

the office north of the office.",What is the office north of?
525,garden,"Grace: I don't know. I think it's a little

smaller than the one I was",What is north of the bathroom?
526,office,"Tom: It's a little

little

little

little

little

little",What is south of the garden?
527,bathroom,"Patience: The garden.

Hilary: The garden.

Patience: The garden.",What is west of the garden?
528,garden,Answer: The bedroom is west of the hallway. The pews are trying to set themselves somewhat above the pulpit,What is the bedroom east of?
529,hallway,"The office is south of the bedroom. The
office is south of the office. The office is south of the bedroom.",What is south of the office?
530,kitchen,"Answer: It is the garden of the gods,

And the garden of the gods, and the garden of",What is the garden south of?
531,hallway,"""The house of the devil,"" said he, ""is the house of the devil.""

""And the",What is west of the bedroom?
532,office,"""The room is west of the bathroom,

And the door is west of the kitchen.

The",What is the bedroom west of?
533,kitchen,"Patience: ""The garden east of the garden. It's a little

smaller than the garden west",What is the garden east of?
534,garden,"Pauline: It's a little

dwelling room. It's a little

dwelling",What is the bedroom south of?
535,kitchen,"""The hallway east of the hallway,"" said the parson, ""is the one that is the most",What is the hallway east of?
536,garden,"Answer: It is a narrow corridor, and the only way to get to it is by

the narrow corridor",What is the hallway east of?
537,bedroom,"Answer: It is a garden of the West Indies, and it is

the most beautiful place in the world",What is the garden south of?
538,bedroom,"Answer: The garden is east of the garden.

Question: What is west of the garden?",What is east of the garden?
539,kitchen,"Answer: The hallway west of the hallway.

Question: What is the hallway east of the hallway?",What is the hallway west of?
540,hallway,"Answer: The office is east of the bedroom.

Question: What is the office west of the bedroom?",What is the bedroom east of?
541,hallway,"Fred: ""I don't know. I think it's a little

bigger than the one in the",What is the bathroom south of?
542,garden,"I'm not sure,"" said the captain. ""I'm

sure it's a little north of the kitchen. I",What is north of the kitchen?
543,garden,"Answer: The garden is east of the kitchen.

Question: What is west of the bathroom?",What is east of the kitchen?
544,office,""" ""The bathroom north of the bathroom,""

said Burt, ""is the bathroom north of the bathroom. It",What is the bathroom north of?
545,hallway,"Lumley: The office west of the office.

Question: What is the office west of the office",What is the office east of?
546,hallway,"”

“The bedroom is east of the bedroom.”

“The bedroom is west of",What is the bedroom east of?
547,office,"”

“The hall is north of the hallway.”

“The hall is north of",What is north of the hallway?
548,bedroom,"Answer: The kitchen is a very old,

very old, very old house. It was built in the",What is west of the kitchen?
549,hallway,"Albertina: ""I don't know. I don't know what I'm

going to do with it. I",What is south of the bathroom?
550,office,Aunt Gertrude: I am going to the garden. I am going to the garden. I am,What is east of the hallway?
551,bathroom,"""The corridor east of the

door is the corridor east of the door, and the corridor west of the",What is the hallway east of?
552,hallway,"Answer: It is the house of the

Welsh. The Welsh are the most beautiful people in the world, and",What is north of the bedroom?
553,bedroom,"Answer: The garden south of the garden is the

village of the bards, and the garden south",What is the garden south of?
554,office,"Answer: The _monochord_ is a very large piece of wood, and is

the most important",What is south of the bedroom?
555,bathroom,"Berrie: ""East of the garden,"" he said. ""I'm not sure. I don't know.",What is east of the garden?
556,kitchen,"What is
the mouth of the West Fork? What is the mouth of the West Fork? What is
the mouth of",What is west of the garden?
557,bathroom,"""I don't know,"" said 'e, ""but I think it's

the bedroom east of the bathroom.""",What is the bedroom east of?
558,garden,"Answer: The bathroom south of the bathroom.

Question: What is the bathroom north of?

Answer",What is the bathroom south of?
559,kitchen,"The gentleman, who was in the hall, was in the garden. The gentleman, who was in the garden,",What is the garden west of?
560,bedroom,"Rigby's house is north of the bedroom. Rigby gay, even

amid the prostration of his party",What is the kitchen south of?
561,kitchen,"""East of the office,"" said Claverhouse, ""is the
""Tillietudlem,"" as he called",What is east of the office?
562,hallway,"Edith: The garden is east of the bathroom.

Lord Evandale: The garden is east of",What is west of the bathroom?
563,hallway,"Answer: It is a very large one, and is
the only one in the whole garden. The garden is a very",What is the garden west of?
564,bedroom,"Madame Campan: It is the kitchen of the King, and the
King's chamber.

Mad",What is the kitchen west of?
565,kitchen,"""The office west of the

office,"" Hilary said. ""It's a little

small, but it",What is the office west of?
566,bathroom,"I don't know. I

think it's a little too far. I think it's a little

too",What is the bedroom west of?
567,bathroom,"The answer is that the WEST is the place where the Mayas and the Egyptians

were born. The",What is west of the hallway?
568,bedroom,"The answer is: the garden. The
the garden is north of the hall. The garden is north of the hall.",What is north of the garden?
569,kitchen,"Answer: The south of the bathroom is the place where the
sun is. The south of the bathroom is the",What is south of the bathroom?
570,kitchen,"Grandmother: The office east of the office.

Question: What is the office west of the office?",What is the office east of?
571,bathroom,"_April_.--The office is north of the kitchen. The girls are all in the kitchen. The

office is",What is north of the office?
572,hallway,"Answer: ""The Tuscarora Trust Company.""

Question: What is south of the office?",What is north of the office?
573,bedroom,"""The bay is a little

smaller than the bay of the river, and the water is

very cold",What is west of the garden?
