,target,output,question
358,hallway,"Label: bedroom

<context>
The hallway is west of the office",What is west of the office?
359,bedroom,Context: The hallway is south of the kitchen. The bedroom is north of the,What is the office north of?
360,kitchen,"Output: office

<context>
The hallway is south of the kitchen.",What is north of the garden?
361,hallway,"Answer: bedroom
</example>
<example>
The hallway is west of",What is the garden east of?
362,bathroom,"Output: bedroom

<context>
The hallway is south of the kitchen",What is the kitchen west of?
363,garden,"Output: bedroom

<context>
The wide and sunny
fields belong",What is the hallway east of?
364,bedroom,"Label: bedroom




276. The Bible is a Book",What is south of the office?
365,bathroom,"Label: bedroom

<context>
HEAVEN AND HELL",What is the office west of?
366,hallway,"Label: hallway

<context>
ANATA

the supposed wife of",What is east of the bedroom?
367,garden,"Label: garden

<context>
The hallway is south of the kitchen.",What is west of the bedroom?
368,kitchen,Label: garden,What is the bathroom west of?
369,bathroom,"Label: bathroom

<example>
The hallway is north of the bath",What is north of the bedroom?
370,bathroom,"Output: bedroom

<context>
The hallway is south of the kitchen",What is the garden south of?
371,bathroom,"Label: bedroom
</example>
<example>
The hallway is south",What is the hallway west of?
372,office,"Label: bedroom
</example>
<example>
The hallway is north",What is the hallway east of?
373,office,"Label: hallway

<context>
""Oh, yes, you have--",What is east of the kitchen?
374,bathroom,"Label: bedroom

<context>
""Oh, she won't be",What is north of the kitchen?
375,office,"Label: bedroom

<context>
""I'm glad you've",What is west of the bathroom?
376,kitchen,"Label: bedroom

Question: What is the office south of?

Label",What is the office west of?
377,garden,"Label: bedroom
</example>
<example>
The hallway is south",What is south of the bedroom?
378,garden,"Label: bedroom

<context>
The hallway is north of the garden",What is north of the kitchen?
379,office,"Output: garden
</example>
<example>
The hallway is south of",What is the bedroom south of?
380,kitchen,"Label: bedroom

<context>
The hallway is north of the bed",What is the office north of?
381,hallway,"Output: hallway
</example>
<example>
The hallway is south",What is the bedroom west of?
382,bathroom,Label: bedroom,What is west of the office?
383,bedroom,"Output: bedroom

<context>
J. E. and H. W",What is the garden south of?
384,office,"Label: bedroom

<context>
The hallway is south of the office",What is north of the bathroom?
385,bedroom,"Label: bedroom

<context>
""I well believe your lordship will",What is east of the garden?
386,bathroom,"Label: bedroom


Question: What is the hallway south of?",What is the kitchen east of?
387,bedroom,Label: bedroom,What is the garden south of?
388,bedroom,"Label: bedroom

<context>
The hallway is north of the office",What is the office south of?
389,hallway,"Label: hallway

<context>
The hallway is south of the bed",What is south of the bedroom?
390,kitchen,"Label: bedroom

<example>
The hallway is north of the garden",What is the hallway north of?
391,bathroom,Label: bedroom,What is north of the garden?
392,kitchen,"Label: bedroom

<context>
The hallway is south of the kitchen",What is west of the garden?
393,garden,"Label: bedroom

<context>
""I'm going to have a",What is south of the hallway?
394,bedroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is the office east of?
395,bathroom,"Answer: bedroom
</context>

Question: What is the garden south of",What is the garden south of?
396,bedroom,"Label: bedroom




[Illustration]




CH",What is the office west of?
397,bedroom,"Label: bedroom




CHAPTER IX. “The world is",What is west of the bathroom?
398,kitchen,"Label: garden

<context>
The stomach is south of the hall",What is west of the office?
399,hallway,"Label: bedroom

<context>
In this way chronic catarrhal",What is north of the garden?
400,office,"Label: bedroom

<context>
The hallway is south of the kitchen",What is south of the bathroom?
401,garden,"Label: garden

<example>
The hallway is south of the office.",What is west of the office?
402,hallway,"Label: garden

<context>
The hallway is north of the garden.",What is the bedroom east of?
403,bathroom,"Output: bedroom

<context>
The hallway is south of the office",What is the office west of?
404,bedroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is north of the garden?
405,hallway,"Label: bedroom

<context>
The hallway is south of the bed",What is the bedroom north of?
406,bathroom,"Label: bedroom

<context>
The hallway is west of the office",What is west of the hallway?
407,bedroom,"Label: bedroom

<context>
In the few
cases I have seen",What is the bathroom east of?
408,bedroom,"Label: bedroom

<context>
The office is east of the hallway",What is the office east of?
409,garden,"Label: garden




CHAPTER IV

THE MUD F",What is south of the bathroom?
410,bathroom,"Output: bedroom

<context>
The office is north of the bedroom",What is north of the office?
411,hallway,Context: The hallway is south of the kitchen. The bedroom is north of the,What is north of the kitchen?
412,office,"Label: bedroom

<context>
Hall sent his wife and little boy",What is the bathroom south of?
413,bathroom,"Label: garden

<context>
The hallway is south of the kitchen.",What is the bedroom north of?
414,kitchen,"Output: bedroom

<context>
The soft voice of His Holiness flo",What is the bathroom west of?
415,garden,"Label: bedroom

Question: What is the garden north of?

Label",What is the hallway north of?
416,hallway,"Label: bedroom

<context>
""I have been thinking of you,",What is south of the bathroom?
417,bathroom,"Label: bedroom

<context>
""But I wish you to be assured",What is the hallway north of?
418,hallway,"Label: bedroom

<context>
The hallway is north of the office",What is the office south of?
419,office,"Label: bedroom

<context>
The hallway is east of the bed",What is the hallway east of?
420,kitchen,"Output: the hallway
</example>
<example>
The hallway is",What is east of the bathroom?
421,hallway,"Label: bedroom

<context>
""I'm going to have a",What is north of the office?
422,kitchen,"Label: bedroom

<context>
The hallway is south of the kitchen",What is the bedroom west of?
423,office,"Output: bedroom

<context>
The hallway is south of the kitchen",What is the garden west of?
424,garden,"Label: bedroom

<context>
The hallway is south of the garden",What is the kitchen east of?
425,office,"Label: bedroom

<context>
The
lesson to be learned is",What is the bedroom south of?
426,bathroom,"Answer: bedroom


Question: What is the hallway south of?",What is the hallway south of?
427,office,"Label: garden




CHAPTER XIII. THE old man was sitting",What is north of the bathroom?
428,hallway,"Output: bedroom

<context>
The garden is west of the bedroom",What is the garden north of?
429,bedroom,"Output: bedroom

<context>
The hallway is south of the kitchen",What is the kitchen east of?
430,kitchen,"Label: hallway

<context>
G. Anderson is a capital chaper",What is east of the bedroom?
431,bedroom,"Label: bedroom

<context>
A Jewess, one
morning",What is south of the bathroom?
432,kitchen,"Label: bedroom

<context>
The hallway is south of the kitchen",What is the hallway south of?
433,kitchen,Label: garden,What is west of the office?
434,garden,"Output: bedroom

<context>
The hallway is south of the kitchen",What is north of the kitchen?
435,bathroom,"Label: garden

<context>
The hallway is south of the kitchen.",What is the bedroom south of?
436,garden,Label: garden,What is west of the kitchen?
437,bathroom,"Label: hallway

<context>
The hallway is east of the bed",What is the bedroom east of?
438,bedroom,"Label: bedroom

<context>
Then
Mathilde took out something which",What is the bathroom west of?
439,garden,"Label: bedroom

<context>
The hallway is south of the kitchen",What is the office south of?
440,bathroom,"Label: bedroom

<context>
[A man is seen in the distance",What is the kitchen east of?
441,kitchen,"Label: bedroom





<context>
The hallway is",What is the hallway east of?
442,bedroom,Label: hallway,What is south of the office?
443,bedroom,"Label: bedroom

<context>
""I'm glad you've",What is the garden south of?
444,bathroom,"Label: bedroom


Question: What is west of the bedroom?",What is south of the office?
445,bedroom,"Output: bedroom

Question: What is the bedroom south of?",What is east of the bathroom?
446,office,"Output: bedroom

<context>
'All these details,' continued the speaker",What is the kitchen east of?
447,bathroom,"Label: bedroom

<context>
'No,' replied the boy; '",What is the kitchen south of?
448,garden,"Label: bedroom




CHAPTER X. “The world is",What is west of the hallway?
449,garden,Context: The hallway is south of the kitchen. The bedroom is north of the,What is the bathroom south of?
450,hallway,"Output: bedroom




THE PROFESSIONS. If what are",What is north of the office?
451,hallway,"Label: hallway

<context>
The hallway is south of the bath",What is south of the bathroom?
452,office,"Label: bedroom

Question: What is south of the garden?

Label",What is south of the bedroom?
453,garden,"Label: bedroom

<context>
""Now I feel just as sure as",What is east of the hallway?
454,bedroom,Context: The hallway is south of the kitchen. The bedroom is north of the,What is the office south of?
455,kitchen,"Label: bedroom

<context>
""The affair of Domingo will cause",What is west of the hallway?
456,kitchen,"Label: bedroom

<context>
The hallway is south of the kitchen",What is south of the garden?
457,bedroom,"Label: bedroom



SCENE I


_A large",What is east of the hallway?
458,bedroom,"Label: bedroom



SCENE I


_The same",What is south of the kitchen?
459,kitchen,"Label: bedroom

<context>
The hallway is south of the office",What is the hallway west of?
460,bedroom,"Label: bedroom

<context>
The hallway is south of the garden",What is west of the hallway?
461,kitchen,"Label: bedroom

<context>
""I'm glad you're",What is the garden west of?
462,hallway,"Label: hallway

<context>
""I am glad to see you looking",What is east of the bathroom?
463,office,"Label: office

<context>
""I'm so glad you have come",What is west of the garden?
464,garden,"Label: bedroom

<context>
The hallway is south of the bath",What is west of the bathroom?
465,office,"Label: bedroom

<context>
The office is north of the hallway",What is the garden north of?
466,garden,"Label: garden

<context>
The hallway is south of the kitchen.",What is west of the office?
467,office,"Label: hallway

<context>
MISCELLANEOUS",What is the bedroom east of?
468,kitchen,"Label: hallway

<context>
The hallway is south of the bed",What is south of the bedroom?
469,hallway,"Label: bedroom

<context>
The hallway is south of the bath",What is the bathroom north of?
470,bedroom,"Label: bedroom

<context>
""I'm glad you've",What is west of the kitchen?
471,office,"Label: bedroom

<context>
The hallway is south of the kitchen",What is west of the garden?
472,bathroom,"Label: bedroom

<context>
occlusion of, 108",What is east of the hallway?
473,bathroom,"Label: bedroom

<context>
On his return, he wrote her name",What is the garden west of?
474,bedroom,"Label: bedroom



SCENE IV


_Night",What is east of the office?
475,hallway,"Label: hallway

Question: What is the office east of?

Label",What is the office west of?
476,bathroom,"Label: garden

<context>
LAGARD

The engineers were",What is the bedroom south of?
477,kitchen,"Label: hallway

<context>
The hallway is south of the bath",What is west of the bathroom?
478,office,"Label: bedroom

<context>
The office is north of the garden.",What is the garden north of?
479,kitchen,"Label: bedroom

<context>
The hallway is south of the kitchen",What is north of the garden?
480,bedroom,"Label: bedroom
</example>
<example>
The hallway is south",What is west of the kitchen?
481,bathroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is south of the hallway?
482,hallway,"Label: bedroom

<context>
The hallway is north of the kitchen",What is north of the kitchen?
483,garden,Label: garden,What is north of the office?
484,bedroom,"Label: bedroom

<context>
I have been writing with a quill",What is the kitchen east of?
485,garden,"Label: bedroom

<context>
""I'm going to have a",What is east of the hallway?
486,bedroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is south of the hallway?
487,hallway,"Label: bedroom

<context>
The hallway is south of the kitchen",What is east of the kitchen?
488,bathroom,"Answer: bedroom





End of Project Gutenberg's",What is the office south of?
489,hallway,"Label: bedroom

Question: What is the bedroom west of?",What is the bedroom south of?
490,hallway,"Label: bedroom

<context>
The hallway is north of the bath",What is north of the bathroom?
491,garden,"Label: the hallway

<context>
_The following books are ready to",What is east of the bathroom?
492,garden,"Label: bedroom

<context>
The garden is west of the bedroom",What is south of the kitchen?
493,office,"Label: bedroom

<context>
The hallway is south of the garden",What is south of the garden?
494,bedroom,"Label: bedroom

<context>
_The scene is the garden of the",What is the office west of?
495,hallway,"Label: bedroom

<context>
[_He lays the book upon the",What is north of the bedroom?
496,office,Label: office,What is north of the bedroom?
497,bedroom,"Label: bedroom

<context>
The hallway is north of the office",What is the office north of?
498,kitchen,Label: garden,What is the office east of?
499,hallway,"Output: bedroom

<context>
The hallway is south of the bath",What is the bathroom south of?
500,garden,"Label: bedroom
<context>
The hallway is south of the garden.",What is east of the hallway?
501,office,"Label: hallway

<context>
""What, then, did you wish",What is east of the kitchen?
502,bedroom,"Label: bedroom

<context>
The hallway is south of the garden",What is north of the garden?
503,hallway,"Output: bedroom
<context>
The Ninety-Third were formed up",What is the bathroom east of?
504,bedroom,"Output: bedroom

<context>
The hallway is west of the bed",What is the hallway west of?
505,garden,"Label: bedroom




THE BROWNIE'S PET",What is west of the bathroom?
506,bedroom,Label: bedroom,What is north of the office?
507,bedroom,"Label: bedroom

<context>
Said one: ""That 'p",What is the hallway north of?
508,bathroom,"Label: bedroom




THE BROWNIES' [Illustration]",What is the garden north of?
509,office,"Label: bedroom


Question: What is the office west of the hallway",What is the hallway east of?
510,kitchen,"Label: bedroom

<context>
_Reg._ He who can die,",What is south of the bedroom?
511,hallway,"Label: garden

Question: What is the office east of?

Label:",What is the office east of?
512,hallway,"Label: bedroom

<context>
""I'm going to get even",What is the garden north of?
513,garden,"Label: bedroom





<context>
The office is north",What is north of the office?
514,garden,"Label: bedroom
<example>
The hallway is north of the garden.",What is the hallway north of?
515,bathroom,"Label: bedroom
<context>
Here the sprite paused and looked at Jimm",What is the office north of?
516,garden,"Label: bedroom

<context>
The bedroom is north of the hall",What is west of the hallway?
517,office,"Label: bedroom

<context>
I beg to call your attention to the",What is the bathroom south of?
518,office,"Label: bedroom

<context>
BELTIS

is the wife",What is north of the hallway?
519,hallway,"Label: hallway

<context>
The hallway is east of the bath",What is east of the bathroom?
520,bathroom,"Label: hallway

<context>
""I'm going to have a",What is south of the bedroom?
521,hallway,"Label: bedroom

<context>
""Go to the place where the Kre",What is west of the bathroom?
522,kitchen,"Label: bedroom


I cannot advise Marazion as a bathing place",What is the bedroom south of?
523,garden,"Label: garden

<context>
""You're strangers here, ma",What is west of the bedroom?
524,garden,"Label: bedroom

<context>
""Oh, my usual luck,--nothing",What is the office north of?
525,garden,"Label: bedroom

<context>
""I'm glad you've",What is north of the bathroom?
526,office,"Output: office




                                  CHAPTER I. ––––",What is south of the garden?
527,bathroom,"Label: bathroom

<context>
The hallway is south of the garden",What is west of the garden?
528,garden,Label: hallway,What is the bedroom east of?
529,hallway,"Label: bedroom

<context>
The hallway is south of the office",What is south of the office?
530,kitchen,"Label: bedroom

<context>
No member, as you may believe,",What is the garden south of?
531,hallway,"Label: hallway




CHAPTER IX

THE BAT",What is west of the bedroom?
532,office,"Output: garden
</example>
<example>
The hallway is south of",What is the bedroom west of?
533,kitchen,"Answer: bedroom
</example>
<example>
The hallway is south of",What is the garden east of?
534,garden,"Label: garden

<context>
The people of England,--and by England I",What is the bedroom south of?
535,kitchen,"Label: bedroom

<context>
“You will please excuse me Miss",What is the hallway east of?
536,garden,"Output: bedroom

<context>
The hallway is south of the kitchen.",What is the hallway east of?
537,bedroom,"Label: bedroom

<context>
See _Dilatation of St",What is the garden south of?
538,bedroom,"Label: bedroom

<context>
""In the spring of 18",What is east of the garden?
539,kitchen,"Label: bedroom

<context>
The hallway is south of the kitchen",What is the hallway west of?
540,hallway,"Label: bedroom

<context>
The hallway is south of the office",What is the bedroom east of?
541,hallway,"Label: bedroom

<context>
The hallway is north of the bath",What is the bathroom south of?
542,garden,"Label: bedroom




                             CHAPTER XXIV. As Redfern",What is north of the kitchen?
543,garden,"Label: bedroom

<context>
The garden is west of the bathroom",What is east of the kitchen?
544,office,"Label: bedroom

<example>
The hallway is south of the kitchen",What is the bathroom north of?
545,hallway,"Output: hallway
</example>
<example>
The hallway is east",What is the office east of?
546,hallway,"Label: bedroom

<context>
“I’m going to get out",What is the bedroom east of?
547,office,"Output: bedroom




                             CHAPTER XXIII. The _An",What is north of the hallway?
548,bedroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is west of the kitchen?
549,hallway,"Label: bedroom

<context>
The hallway is north of the bath",What is south of the bathroom?
550,office,"Label: bedroom

<context>
The way those people beg
off you",What is east of the hallway?
551,bathroom,"Output: bedroom

<context>
The hallway is east of the bed",What is the hallway east of?
552,hallway,"Label: bedroom

<context>
The hallway is north of the bed",What is north of the bedroom?
553,bedroom,"Label: bedroom

<context>
The bedroom is north of the hall",What is the garden south of?
554,office,"Output: hallway

<context>
The hallway is north of the bed",What is south of the bedroom?
555,bathroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is east of the garden?
556,kitchen,Context: The hallway is south of the kitchen. The bedroom is north of the,What is west of the garden?
557,bathroom,"Label: garden

<context>
The Oldest Man in the World",What is the bedroom east of?
558,garden,"Label: bathroom

<context>
The hallway is north of the garden",What is the bathroom south of?
559,kitchen,"Output: bedroom




[Decoration]


XXIX",What is the garden west of?
560,bedroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is the kitchen south of?
561,kitchen,"Label: garden

<context>
The hallway is south of the kitchen.",What is east of the office?
562,hallway,"Label: bedroom

<context>
The events of the days that followed cannot",What is west of the bathroom?
563,hallway,"Output: bedroom

<context>
The hallway is west of the garden",What is the garden west of?
564,bedroom,"Output: bedroom

<context>
The hallway is south of the kitchen",What is the kitchen west of?
565,kitchen,"Output: bedroom

<example>
The hallway is south of the office",What is the office west of?
566,bathroom,"Label: hallway

<context>
The hallway is north of the bed",What is the bedroom west of?
567,bathroom,"Label: bedroom

<example>
The hallway is south of the kitchen",What is west of the hallway?
568,bedroom,"Label: bedroom

<context>
The hallway is south of the garden",What is north of the garden?
569,kitchen,"Label: hallway

<context>
The hallway is south of the bath",What is south of the bathroom?
570,kitchen,"Label: bedroom

<context>
[Beating her
head with her",What is the office east of?
571,bathroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is north of the office?
572,hallway,"Label: hallway

<context>
""I'm going to marry him",What is north of the office?
573,bedroom,"Label: bedroom

<context>
The bedroom is north of the hall",What is west of the garden?
574,office,"Label: bedroom

<context>
The hallway is south of the garden",What is the kitchen west of?
575,bathroom,Context: The hallway is south of the kitchen. The bedroom is north of the,What is the bedroom west of?
576,office,"Label: bedroom


Question: What is the bathroom south of?",What is the bathroom south of?
577,hallway,Context: The hallway is north of the bathroom. The bedroom is north of,What is north of the bathroom?
578,garden,"Label: bedroom

<context>
The hallway is south of the kitchen",What is the kitchen south of?
579,kitchen,"Label: bedroom

<context>
The hallway is north of the office",What is the hallway south of?
580,office,"Label: garden




ELEGY V. _He describes the",What is the bedroom west of?
581,hallway,"Label: bedroom

<context>
What is best,
is generally first",What is the garden east of?
582,kitchen,"Label: garden

<context>
The hallway is south of the kitchen.",What is the bedroom south of?
583,office,"Label: bedroom

<context>
The garden is west of the bedroom",What is the hallway west of?
584,hallway,508. Who was the first man?,What is the bedroom north of?
585,garden,"Label: bedroom

<context>
Questions About the Ark

How",What is west of the bedroom?
586,hallway,"Label: bedroom

<context>
“I’m going to take a",What is south of the office?
587,kitchen,"Label: bedroom

<context>
A FINE CURTAIN-",What is south of the garden?
588,office,"Label: garden

<context>
“Certainly!” was the reply.",What is the bedroom east of?
589,office,"Label: bedroom




THE BROWNIES' PICN",What is south of the kitchen?
590,bathroom,"Label: bedroom

<context>
[Illustration]

        The Brown",What is the kitchen west of?
591,hallway,"Output: bedroom

<context>
Said one: ""That 'p",What is the office north of?
592,bathroom,Context: The hallway is south of the kitchen. The bedroom is north of the,What is east of the kitchen?
593,office,"Label: bedroom

<context>
The hallway is east of the garden",What is east of the hallway?
594,kitchen,"Label: bedroom

<context>
The hallway is south of the office",What is west of the bedroom?
595,garden,"Output: garden

<context>
The letters written at the end of July at",What is the office west of?
596,bedroom,"Label: bedroom

<context>
The hallway is east of the office",What is east of the office?
597,office,"Label: garden

<context>
[Footnote 672: Hales",What is west of the bathroom?
598,bathroom,"Label: bedroom

<context>
The first permanent settlement in the county was",What is the kitchen west of?
599,bathroom,"Label: bedroom

<context>
The hallway is south of the garden",What is the garden south of?
600,hallway,"Label: hallway

<context>
The hallway is east of the office",What is east of the office?
601,kitchen,"Output: bedroom

<context>
The hallway is south of the kitchen",What is the bathroom south of?
602,hallway,"Label: hallway

<context>
The hallway is north of the bed",What is north of the bedroom?
603,garden,"Label: garden

<context>
The hallway is south of the office.",What is north of the office?
604,bedroom,"Label: bedroom

<context>
Thence, he travelled to Hamburg",What is south of the kitchen?
605,hallway,"Label: bedroom
</example>
<example>
The hallway is west",What is west of the garden?
606,office,"Label: bedroom

<context>
The hallway is north of the bed",What is the kitchen west of?
607,kitchen,Context: The garden is west of the bedroom. The bedroom is west of the,What is north of the bedroom?
608,hallway,"Label: bedroom

<prompt> Generate a summary for this dialogue",What is the bedroom south of?
609,hallway,"Label: bedroom

<context>
[Footnote 13: It does",What is west of the kitchen?
610,kitchen,"Label: hallway

<context>
""Oh, I just gathered it,",What is the bedroom north of?
611,office,"Label: garden
</example>
<example>
The garden is west of the",What is the bedroom north of?
612,hallway,"Label: hallway

<context>
The hallway is south of the office",What is east of the office?
613,hallway,"Label: bedroom

<context>
The hallway is south of the office",What is the office north of?
614,hallway,"Output: hallway

<context>
The hallway is east of the bed",What is east of the bedroom?
615,garden,"Output: hallway

<context>
The hallway is east of the office",What is the office east of?
616,office,"Label: garden

<context>
The autopsy disclosed the brutality",What is north of the bedroom?
617,kitchen,"Label: hallway

<context>
Why is a man like a pig",What is north of the bedroom?
618,hallway,"Output: bedroom

<context>
The hallway is south of the office",What is south of the office?
619,bathroom,"Label: bedroom

<context>
'Now,' he thought, you'",What is the office west of?
620,bedroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is the garden east of?
621,office,"Label: bedroom

<context>
Made visits to Sir W.",What is the kitchen south of?
622,kitchen,"Label: bedroom

<context>
The hallway is south of the office",What is the office south of?
623,garden,"Label: garden

<context>
""He aye can tell what's",What is north of the office?
624,bathroom,"Label: bedroom

<context>
""I'm glad you've",What is west of the kitchen?
625,office,"Label: garden

<context>
The hallway is south of the kitchen.",What is east of the bedroom?
626,office,"Output: bedroom

<context>
The hallway is south of the kitchen",What is the garden north of?
627,bathroom,Label: hallway,What is east of the bedroom?
628,office,"Label: bedroom

<context>
As the Delphin Editor
s",What is the bathroom south of?
629,garden,"Label: bedroom

<context>
See the Metamorphoses, Book",What is east of the kitchen?
630,bathroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is east of the kitchen?
631,bathroom,"Label: bedroom

<context>
""You like surgical work, don",What is the office north of?
632,bathroom,"Label: bedroom

<context>
The hallway is west of the kitchen",What is west of the hallway?
633,bedroom,"Label: bedroom

<context>
The hallway is south of the office",What is the office east of?
634,bedroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is east of the office?
635,bedroom,"Label: bedroom

<context>
The hallway is south of the bath",What is the kitchen north of?
636,bedroom,"Output: bedroom

<context>
The hallway is south of the kitchen",What is the kitchen west of?
637,kitchen,"Output: bedroom

<context>
The hallway is north of the garden",What is the garden east of?
638,kitchen,"Label: bedroom

<context>
The hallway is south of the office",What is the office east of?
639,kitchen,"Label: garden

<context>
""Bless me,"" he said
heart",What is east of the bedroom?
640,bedroom,"Output: bedroom


<context>
The hallway is south of the",What is the garden east of?
641,office,"Label: bedroom

<context>
The hallway is south of the garden",What is the hallway east of?
642,office,"Label: garden

<context>
The hallway is south of the office.",What is the bedroom east of?
643,garden,"Label: bedroom

<context>
The hallway is south of the garden",What is east of the hallway?
644,garden,"Label: bedroom

<context>
The hallway is south of the kitchen",What is the bathroom west of?
645,office,"Label: hallway

<context>
""I'm afraid I'm",What is west of the bedroom?
646,bedroom,"Label: bedroom

<context>
The hallway is east of the bed",What is the hallway east of?
647,bathroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is east of the bedroom?
648,garden,"Label: bedroom

<context>
""I have been thinking,"" said he",What is north of the bedroom?
649,hallway,Label: garden,What is south of the bedroom?
650,office,"Label: bedroom

<context>
The hallway is north of the garden",What is the hallway north of?
651,garden,"Label: garden

<context>
The first fire engine purchased by the city was",What is east of the bedroom?
652,kitchen,"Label: bedroom

<context>
The hallway is south of the bed",What is south of the hallway?
653,hallway,"Label: bedroom

<context>
The hallway is west of the garden",What is west of the garden?
654,hallway,"Label: bedroom

<example>
The hallway is west of the bath",What is west of the bathroom?
655,office,"Label: bedroom

<context>
The hallway is south of the office",What is the kitchen west of?
656,bedroom,"Label: bedroom

<example>
The hallway is south of the garden",What is the garden north of?
657,kitchen,Label: bedroom,What is east of the garden?
658,garden,"Label: bedroom

<context>
The hallway is south of the garden",What is south of the hallway?
659,garden,"Label: bedroom




IV. The eighteenth century, then,",What is east of the kitchen?
660,kitchen,"Label: bedroom

<context>
The hallway is south of the office",What is the garden east of?
661,office,Label: bedroom,What is west of the bathroom?
662,bedroom,"Label: hallway

<context>
The hallway is south of the office",What is south of the office?
663,bathroom,"Label: bedroom

<context>
""I'm glad to see you",What is east of the garden?
664,office,"Label: bedroom

<example>
The hallway is south of the kitchen",What is the garden south of?
665,kitchen,"Answer: bedroom





End of the Project Gutenberg E",What is the hallway north of?
666,garden,"Label: bedroom

<context>
""I'm going to make that",What is the office north of?
667,garden,"Label: bedroom

<context>
""I'm so glad you'",What is the office east of?
668,hallway,"Label: bedroom

<context>
The hallway is north of the garden",What is the garden south of?
669,hallway,"Label: bedroom

<context>
""I'm afraid you act it",What is north of the garden?
670,bathroom,"Label: bedroom

<context>
""Yes, of course, of course",What is west of the garden?
671,garden,"Label: bedroom

<context>
We met at Jennie Howell'",What is east of the bedroom?
672,kitchen,"Label: bedroom

<context>
_March_ 4.--John",What is the garden north of?
673,kitchen,"Label: bedroom

<context>
The hallway is south of the kitchen",What is the garden south of?
674,kitchen,"Answer: office
</example>
<example>
The hallway is south of",What is the bedroom west of?
675,bedroom,"Label: bedroom

<context>
""I'm not a bit afraid",What is the garden west of?
676,garden,"Label: bedroom

<context>
""I'm going to be a",What is north of the kitchen?
677,bedroom,Output: bedroom,What is north of the bathroom?
678,garden,"Label: bedroom
</example>
<example>
The hallway is north",What is the bedroom south of?
679,office,"Label: office
<example>
The hallway is south of the kitchen. The",What is south of the bedroom?
680,hallway,"Label: bedroom

<context>
The hallway is east of the office",What is east of the office?
681,office,"Label: bedroom

<context>
I.


My Dear",What is south of the kitchen?
682,garden,"Output: bedroom


<context>
Inglis was asked to go",What is the hallway south of?
683,office,"Output: bedroom

<context>
‘The first time I saw her was",What is north of the hallway?
684,office,"Label: bedroom

<context>
‘The next night was spent lying on",What is the hallway east of?
685,garden,"Label: garden

<context>
The hallway is south of the kitchen.",What is east of the bathroom?
686,hallway,"Label: hallway

<context>
[664] The priestesses",What is east of the office?
687,office,"Label: hallway

<context>
The hallway is west of the office",What is west of the bathroom?
688,kitchen,"Label: office

<context>
The hallway is south of the office.",What is north of the garden?
689,bedroom,"Output: bedroom




THE PROFESSIONS. If what are",What is north of the bathroom?
690,office,"Label: bedroom

<context>
The hallway is north of the garden",What is south of the garden?
691,bathroom,"Output: bedroom
</example>
<example>
The hallway is south",What is south of the kitchen?
692,garden,"Label: bedroom

<context>
The hallway is south of the kitchen",What is west of the bathroom?
693,kitchen,"Label: bedroom

<context>
""I'm sure you're",What is the hallway south of?
694,office,"Label: hallway

<context>
The hallway is east of the bed",What is west of the bedroom?
695,office,"Label: bedroom

<context>
A little corner railed off has an",What is the bathroom west of?
696,kitchen,"Label: bedroom

<context>
The _Berlinische Monatsschrift",What is the office north of?
697,bedroom,"Output: bedroom

<context>
[Footnote 1: The following is",What is the hallway west of?
698,office,"Label: bedroom

<context>
The hallway is north of the garden",What is the bathroom north of?
699,kitchen,"Label: bedroom

<context>
""I'm going to be a",What is the bedroom east of?
700,office,"Answer: bedroom
</example>
<example>
The hallway is west",What is west of the kitchen?
701,office,"Label: office

<example>
The hallway is south of the kitchen.",What is east of the bedroom?
702,bedroom,"Label: bedroom

<context>
The hallway is north of the bed",What is north of the kitchen?
703,bedroom,"Label: bedroom

<context>
Page 38:",What is south of the office?
704,bedroom,"Label: bedroom

<context>
The hallway is south of the kitchen",What is east of the kitchen?
705,hallway,"Label: bedroom


Question: What is the name of the person who was",What is east of the office?
706,kitchen,"Label: bedroom

<context>
The hallway is south of the kitchen",What is north of the garden?
707,hallway,"Label: bedroom
</example>
<example>
The hallway is north",What is the office south of?
708,garden,"Label: bedroom

<context>
The hallway is south of the garden",What is the hallway west of?
709,office,"Label: bedroom

<context>
The hallway is north of the bed",What is the hallway north of?
710,bathroom,"Label: bedroom

<context>
""I have been thinking, Padre",What is north of the kitchen?
711,bathroom,"Label: hallway

<context>
The hallway is east of the bed",What is the office east of?
712,garden,"Output: bedroom

<context>
The hallway is north of the bed",What is the bathroom south of?
713,hallway,"Label: hallway





End of Project Gutenberg's",What is the bedroom north of?
714,bedroom,"Label: bedroom

<example>
The hallway is south of the office",What is east of the office?
715,bedroom,"Answer: bedroom

Question: What is the garden south of?

Answer",What is the garden south of?
716,bathroom,"Label: bedroom

<context>
""I'll tell you what I",What is north of the hallway?
