,target,output,question
421,hallway,Sandra went back to the hallway.,Where is Sandra? 
422,bathroom,Sandra has moved to the office.,Where is Sandra? 
423,hallway,Daniel is in the hallway.,Where is Daniel? 
424,bedroom,"Mary is in a room, likely her bedroom, based on the context of",Where is Mary? 
425,kitchen,John is not mentioned in the context provided. The context is about various towns,Where is John? 
426,kitchen,John is in the kitchen of the site anciently called Tuilet.,Where is John? 
427,office,John is in the office.,Where is John? 
428,bedroom,"In the given context, Sandra goes back to the garden and later moves",Where is Sandra? 
429,bedroom,"Sandra has moved to different locations in the text. First, she moved",Where is Sandra? 
430,office,"John is not mentioned in the context provided, but the text mentions that",Where is John? 
431,kitchen,"In the context provided, John is mentioned a few times but his location is",Where is John? 
432,kitchen,"In the given context, Mary has moved to the garden and then later to",Where is Mary? 
433,kitchen,Mary has moved to the kitchen.,Where is Mary? 
434,office,Daniel is in the office. The context mentions that he went to the,Where is Daniel? 
435,garden,Sandra went to the garden.,Where is Sandra? 
436,kitchen,Mary went to the kitchen.,Where is Mary? 
437,bathroom,John has moved to the bathroom.,Where is John? 
438,bedroom,"In the given context, Daniel has moved to the bedroom.",Where is Daniel? 
439,garden,John has been mentioned in several locations throughout the text. Here are the places,Where is John? 
440,bedroom,Sandra went back to the bedroom after Marat's conversation with P,Where is Sandra? 
441,hallway,Daniel is in the hallway.,Where is Daniel? 
442,bathroom,Daniel has traveled to the bathroom.,Where is Daniel? 
443,garden,Mary traveled to the garden.,Where is Mary? 
444,bedroom,Daniel is in the bedroom.,Where is Daniel? 
445,garden,Daniel is mentioned in the context of a satirical protest against sentimental literature,Where is Daniel? 
446,bedroom,Sandra is not mentioned in the given context. The text discusses Daniel,Where is Sandra? 
447,hallway,"In the given context, Daniel has travelled to various places such as the",Where is Daniel? 
448,garden,"In the given context, Daniel is mentioned to have traveled to different places such",Where is Daniel? 
449,kitchen,Sandra is in the kitchen.,Where is Sandra? 
450,kitchen,John has moved to the kitchen.,Where is John? 
451,kitchen,John is not mentioned in the text after the initial part where he went to,Where is John? 
452,kitchen,"Sandra moved to different places in the text. First, she moved to",Where is Sandra? 
453,garden,"In the given context, Sandra has moved to the kitchen.",Where is Sandra? 
454,bathroom,Sandra has moved to different locations in the text. Here are the places,Where is Sandra? 
455,kitchen,Sandra went to the kitchen.,Where is Sandra? 
456,bedroom,Mary moved to the bedroom.,Where is Mary? 
457,hallway,John went to the hallway.,Where is John? 
458,garden,John moved to the garden.,Where is John? 
459,hallway,Sandra went to the hallway.,Where is Sandra? 
460,bathroom,Sandra is traveling with Silvain to a village where they halted,Where is Sandra? 
461,garden,"At the end of the text, Sandra is back in the garden.",Where is Sandra? 
462,bedroom,John went back to the office.,Where is John? 
463,office,John went back to the office.,Where is John? 
464,garden,John is in the office.,Where is John? 
465,garden,Sandra has gone back to the garden.,Where is Sandra? 
466,bedroom,"Daniel moved to the kitchen. Later, he travelled to the bedroom.",Where is Daniel? 
467,bedroom,Daniel moved to the kitchen.,Where is Daniel? 
468,bedroom,Sandra has gone to the bedroom.,Where is Sandra? 
469,office,John is currently in the office.,Where is John? 
470,hallway,Mary moved to the hallway during the conversation between the old man and the trailer,Where is Mary? 
471,office,Mary has gone back to the bathroom.,Where is Mary? 
472,office,Mary went back to the bathroom after helping Wolfe and Snipes with the,Where is Mary? 
473,bathroom,John is lying sleepless in his bedroom.,Where is John? 
474,kitchen,"In the passage, John is in the bathroom after helping his father get up",Where is John? 
475,garden,John is not mentioned in the context provided. The context is discussing the prop,Where is John? 
476,bathroom,Mary has gone back to the bathroom.,Where is Mary? 
477,kitchen,Sandra went to the kitchen.,Where is Sandra? 
478,garden,"John is in Zacatecas with Hans and Mary, trying to find",Where is John? 
479,bathroom,John is in the garden.,Where is John? 
480,bedroom,"Sandra went back to the bedroom. Therefore, she is in the bedroom",Where is Sandra? 
481,bedroom,Sandra has moved to the bedroom.,Where is Sandra? 
482,hallway,"In the given context, Daniel has traveled to the office.",Where is Daniel? 
483,hallway,John went back to the hallway.,Where is John? 
484,garden,John went to the garden.,Where is John? 
485,bedroom,Daniel is not mentioned in the context provided. The focus of the text is,Where is Daniel? 
486,bathroom,"In the given context, Sandra is in the hallway after discovering the",Where is Sandra? 
487,hallway,Daniel was previously in the bedroom but then went back to the hallway.,Where is Daniel? 
488,bedroom,John traveled to the bedroom.,Where is John? 
489,bathroom,Daniel has moved to the bathroom.,Where is Daniel? 
490,kitchen,Daniel has gone to the kitchen.,Where is Daniel? 
491,bedroom,John has gone to the bedroom.,Where is John? 
492,bedroom,John is leaving the kitchen area to go and find Frida in the gro,Where is John? 
493,garden,John has gone to the garden.,Where is John? 
494,garden,"In the given context, John has gone to the bedroom. However, later",Where is John? 
495,kitchen,Mary moved to the kitchen.,Where is Mary? 
496,kitchen,"Mary is not mentioned in the context provided. The context focuses on Jimmy,",Where is Mary? 
497,bedroom,Sandra is in the bedroom.,Where is Sandra? 
498,hallway,John is at the office.,Where is John? 
499,hallway,John is in the office.,Where is John? 
500,kitchen,Daniel has traveled to the kitchen.,Where is Daniel? 
501,garden,"In the context provided, Daniel has made several journeys or travels mentioned.",Where is Daniel? 
502,bathroom,"In the given context, Daniel has moved to the bathroom.",Where is Daniel? 
503,hallway,John is in the garden.,Where is John? 
504,bathroom,"In the given context, Daniel has moved or journeyed to different places throughout",Where is Daniel? 
505,kitchen,Mary has moved to the bathroom and then later to the kitchen.,Where is Mary? 
506,bedroom,Sandra is in a bedroom.,Where is Sandra? 
507,office,Daniel has traveled to the bathroom.,Where is Daniel? 
508,office,Daniel has traveled to the bathroom and later to the office.,Where is Daniel? 
509,bedroom,"In the given context, Daniel has moved or traveled to different places including the",Where is Daniel? 
510,bedroom,John is a human agent through whom the Revelation of Jesus Christ was,Where is John? 
511,office,Mary has traveled to the office.,Where is Mary? 
512,bedroom,Mary has traveled to the bedroom.,Where is Mary? 
513,bedroom,Mary has traveled to the bedroom.,Where is Mary? 
514,office,"Daniel is in the office. The context states that ""Daniel traveled to",Where is Daniel? 
515,bathroom,Mary is mentioned in the text but she is not present at the scene where,Where is Mary? 
516,bathroom,Daniel is not mentioned in the context provided. The context is about the Battle,Where is Daniel? 
517,bedroom,Sandra moved to the bedroom.,Where is Sandra? 
518,hallway,Daniel is in the hallway.,Where is Daniel? 
519,garden,Daniel is in the hallway. The context indicates that he has traveled there and,Where is Daniel? 
520,office,"In the poem ""Waiting,"" Sandra is first described as being in",Where is Sandra? 
521,office,Daniel is back at the office.,Where is Daniel? 
522,hallway,"Daniel is at the office, having some trouble with his horse. However,",Where is Daniel? 
523,hallway,"Daniel is in the office. Later in the text, it mentions that",Where is Daniel? 
524,garden,Sandra is in the garden.,Where is Sandra? 
525,hallway,Mary went to the hallway. This suggests that she was inside the parson,Where is Mary? 
526,office,Daniel has gone back to the office.,Where is Daniel? 
527,garden,At the office. Daniel has recently returned from the office.,Where is Daniel? 
528,garden,Daniel is at the office or moving between different locations as described in the context,Where is Daniel? 
529,hallway,Mary went to the hallway.,Where is Mary? 
530,garden,John moved to the garden after the battle.,Where is John? 
531,garden,John moved to the garden.,Where is John? 
532,garden,John is in the garden.,Where is John? 
533,office,Sandra is in the office. She went back there after asking about the,Where is Sandra? 
534,bathroom,"At the moment, Daniel is in the bathroom.",Where is Daniel? 
535,garden,Sandra travelled to the garden.,Where is Sandra? 
536,bedroom,"In the given context, Sandra has moved to different locations. First,",Where is Sandra? 
537,hallway,"In the given context, Sandra moves to different locations throughout the text.",Where is Sandra? 
538,hallway,Sandra has traveled to the bathroom and later returned to the bedroom. She,Where is Sandra? 
539,bedroom,Sandra has moved to different locations throughout the text. Here is a summary,Where is Sandra? 
540,garden,John has gone back to the garden.,Where is John? 
541,office,Mary went to the office.,Where is Mary? 
542,hallway,Daniel is in the bedroom.,Where is Daniel? 
543,hallway,John is in the process of being apprehended by the Inquis,Where is John? 
544,kitchen,Daniel is in the kitchen.,Where is Daniel? 
545,garden,"In the context provided, Sandra is not mentioned in the part where Van",Where is Sandra? 
546,kitchen,Mary went back to the kitchen after their conversation.,Where is Mary? 
547,kitchen,Mary went back to the kitchen.,Where is Mary? 
548,hallway,John was in the hallway when they heard the turn-buckle r,Where is John? 
549,bedroom,Daniel has traveled to the bedroom.,Where is Daniel? 
550,bedroom,John is mentioned at the beginning of the text but there is no indication of,Where is John? 
551,bathroom,John has traveled to the bedroom.,Where is John? 
552,office,John is in the office.,Where is John? 
553,bedroom,Daniel is journeying to the bedroom.,Where is Daniel? 
554,kitchen,Daniel has journeyed or traveled to both the bedroom and the kitchen in the,Where is Daniel? 
555,hallway,Sandra is traveling to the hallway. The context does not provide information on,Where is Sandra? 
556,kitchen,Mary went to the bathroom.,Where is Mary? 
557,bedroom,Daniel is in the bedroom.,Where is Daniel? 
558,bedroom,Daniel is in the bedroom.,Where is Daniel? 
559,bedroom,Mary is currently in the bedroom.,Where is Mary? 
560,garden,Daniel went to the garden.,Where is Daniel? 
561,bedroom,Sandra has gone back to the bedroom.,Where is Sandra? 
562,garden,Sandra moved to the garden.,Where is Sandra? 
563,kitchen,Daniel has moved to different locations in the text. He first went to the,Where is Daniel? 
564,bedroom,"Sandra goes back to the bedroom after the storm. Later, she moves",Where is Sandra? 
565,bathroom,John has traveled to the bathroom.,Where is John? 
566,bathroom,"In the context provided, John has traveled to the bathroom after attempting to kiss",Where is John? 
567,kitchen,Daniel is in the garden.,Where is Daniel? 
568,bedroom,"Sandra is in the kitchen, trying to fasten brushes to John",Where is Sandra? 
569,bedroom,"At the moment, Sandra is in the bedroom.",Where is Sandra? 
570,bedroom,Daniel is a place that Mr. Coningsby is particularly anxious to visit,Where is Daniel? 
571,bedroom,Daniel is in the bedroom of the grand suite of apartments.,Where is Daniel? 
572,kitchen,"Sandra is at a social event in Paris, in the saloons of",Where is Sandra? 
573,kitchen,John has moved to the kitchen after Daniel did.,Where is John? 
574,office,"In the given context, Sandra has moved to the office.",Where is Sandra? 
575,bathroom,"In the given context, John has travelled to different places at different points",Where is John? 
576,bedroom,"In the given context, John is mentioned to have traveled to different places such",Where is John? 
577,hallway,Daniel is in the hallway.,Where is Daniel? 
578,bedroom,Daniel is in the bedroom.,Where is Daniel? 
579,bedroom,Daniel has moved to the hallway.,Where is Daniel? 
580,hallway,"John is in the room with Eli, but he has gone back to the",Where is John? 
581,hallway,John is in the hallway of the house where Eli and Daniel live. He,Where is John? 
582,garden,Daniel has gone to the garden.,Where is Daniel? 
583,kitchen,"Daniel is in the kitchen when the context begins. However, he goes back",Where is Daniel? 
584,bedroom,Mary is in the bedroom.,Where is Mary? 
585,bedroom,"Sandra is in the room with the priest, Padre, when they",Where is Sandra? 
586,garden,Sandra is traveling to the garden.,Where is Sandra? 
587,hallway,"In the given context, Daniel goes to the bedroom and later returns to the",Where is Daniel? 
588,bedroom,John has moved to the bedroom.,Where is John? 
589,bedroom,Mary went to the bedroom.,Where is Mary? 
590,office,Sandra has gone to the office. The conversation between Jeanne and Pierre,Where is Sandra? 
591,hallway,"Mary traveled to the hallway. Therefore, she is in the hallway.",Where is Mary? 
592,office,John has traveled to the office.,Where is John? 
593,garden,John is in the garden.,Where is John? 
594,bathroom,John is in the garden.,Where is John? 
595,bathroom,Sandra went back to the bathroom.,Where is Sandra? 
596,office,Sandra moved to the office after going to the bathroom.,Where is Sandra? 
597,office,"At the moment, Sandra is in the bathroom. However, she moves",Where is Sandra? 
598,garden,Daniel is in the garden when Eugenia arrives at the Neworth residence,Where is Daniel? 
599,bedroom,"Daniel has gone to the hallway, then back to the garden.",Where is Daniel? 
600,bedroom,"In the context provided, John is not explicitly mentioned in the scenes described.",Where is John? 
601,bedroom,Sandra moves to the bedroom after the events described in the text. However,Where is Sandra? 
602,kitchen,Mary has gone to the kitchen.,Where is Mary? 
603,kitchen,Sandra is in the kitchen.,Where is Sandra? 
604,office,John is at the office.,Where is John? 
605,garden,Mary is in the garden.,Where is Mary? 
606,kitchen,John is on his way to the kitchen after concealing the body of the,Where is John? 
607,hallway,John is in the kitchen.,Where is John? 
608,garden,"In the given context, Sandra goes back to the garden.",Where is Sandra? 
609,bedroom,Daniel is in the bedroom.,Where is Daniel? 
610,kitchen,Daniel has moved to the kitchen.,Where is Daniel? 
611,office,Sandra has journeyed to the office.,Where is Sandra? 
612,bathroom,Daniel is in the bathroom.,Where is Daniel? 
613,garden,John has gone to the garden.,Where is John? 
614,bathroom,Sandra is in the bathroom.,Where is Sandra? 
615,office,Daniel is not mentioned in the given context. The text is discussing the ru,Where is Daniel? 
616,kitchen,Sandra is in the bathroom.,Where is Sandra? 
617,hallway,"In the given context, Daniel is mentioned to have gone back to the office",Where is Daniel? 
618,kitchen,Mary went to the kitchen.,Where is Mary? 
619,office,Sandra moved to the bathroom.,Where is Sandra? 
620,garden,John has gone back to the garden. The context does not provide any further,Where is John? 
621,office,Mary went to the office.,Where is Mary? 
622,office,Mary went to the office.,Where is Mary? 
623,kitchen,Sandra has moved to the kitchen.,Where is Sandra? 
624,bathroom,"In the given context, John goes to different places multiple times. Here are",Where is John? 
625,bedroom,Daniel has returned to the bedroom after seeing Miss Hargrove and B,Where is Daniel? 
626,bathroom,"John went back to the bedroom. Later in the text, it mentions",Where is John? 
627,bathroom,John went back to the bedroom.,Where is John? 
628,bedroom,John has traveled to the bedroom.,Where is John? 
629,bedroom,John is in the hallway.,Where is John? 
630,bathroom,John is traveling to Sim Glover's house.,Where is John? 
631,bedroom,Mary goes back to the bedroom after the group lingers in the moonlight,Where is Mary? 
632,bedroom,"Mary has returned to the bedroom after witnessing the encounter between John, Smith",Where is Mary? 
633,kitchen,Mary went back to the bedroom after going to the kitchen.,Where is Mary? 
634,garden,"In the given context, John has moved or journeyed to different places several",Where is John? 
635,garden,John is not present in the context provided. The passage describes an event where,Where is John? 
636,garden,"In the given context, Sandra is in the garden, sitting down and",Where is Sandra? 
637,kitchen,"In the given context, John has traveled to different places such as the garden",Where is John? 
638,hallway,Mary is in the hallway. She has come to inform Regulus that Rome,Where is Mary? 
639,bathroom,Sandra is in the bathroom.,Where is Sandra? 
640,garden,"Daniel is in Egypt, specifically in the context of the given text, he",Where is Daniel? 
641,garden,Daniel is moving to the garden in the context provided.,Where is Daniel? 
642,bedroom,Daniel has been mentioned to have journeyed to the garden at the beginning of,Where is Daniel? 
643,office,John has gone back to the office.,Where is John? 
644,garden,Sandra is in the bedroom after asking Lucinda about the child Horace,Where is Sandra? 
645,garden,Mary is not mentioned in the given context. The context is about Lucinda,Where is Mary? 
646,hallway,Sandra is on a journey to the office.,Where is Sandra? 
647,office,Sandra is in the office.,Where is Sandra? 
648,kitchen,Sandra has moved to the kitchen.,Where is Sandra? 
649,kitchen,Sandra has moved to different places in the context. Here are the places,Where is Sandra? 
650,bathroom,Daniel is on a journey to the bathroom. The context does not provide any,Where is Daniel? 
651,garden,Sandra has gone back to the garden.,Where is Sandra? 
652,kitchen,"In the given context, Daniel has been mentioned going to the garden, bathroom",Where is Daniel? 
653,kitchen,Mary has journeyed to the kitchen.,Where is Mary? 
654,garden,"In the given context, Mary is at different places. Here are the instances",Where is Mary? 
655,bathroom,Mary is traveling to the bathroom. The context does not provide any information about,Where is Mary? 
656,kitchen,John has gone to the office.,Where is John? 
657,kitchen,John went to the office.,Where is John? 
658,garden,Daniel is in the garden.,Where is Daniel? 
659,kitchen,Daniel has gone to the kitchen.,Where is Daniel? 
660,kitchen,Sandra has journeyed to the kitchen.,Where is Sandra? 
661,kitchen,Sandra was in the kitchen when the text began.,Where is Sandra? 
662,garden,John is in the garden. He went there with his usual calmness on,Where is John? 
663,bedroom,"Mary moves to different locations in the text. First, she goes to the",Where is Mary? 
664,bedroom,"Mary moves to the hallway, then goes back to the bedroom.",Where is Mary? 
665,bathroom,Mary is not mentioned in the given context. The context focuses on the condition,Where is Mary? 
666,office,Daniel is not mentioned in the given context. The context is about Amy',Where is Daniel? 
667,office,John moves to the office after Mary speaks her final words.,Where is John? 
668,office,John has gone to the office.,Where is John? 
669,office,John has moved to the office. (CCCXXI),Where is John? 
670,bedroom,"John went to the bedroom. Therefore, he is not in the office where",Where is John? 
671,bedroom,John went to the bedroom.,Where is John? 
672,office,Daniel has traveled to the office.,Where is Daniel? 
673,bathroom,"In the given context, Daniel goes to various places such as the office,",Where is Daniel? 
674,kitchen,"Mary went to the kitchen. Later, she journeyed to the office.",Where is Mary? 
675,bathroom,Mary is in the bathroom.,Where is Mary? 
676,office,Mary went to the office after Jane received the exciting news from Miss Flora,Where is Mary? 
677,hallway,Sandra has journeyed to the hallway.,Where is Sandra? 
678,hallway,Sandra has traveled to the bathroom.,Where is Sandra? 
679,hallway,Sandra has travelled to the bathroom.,Where is Sandra? 
680,kitchen,Daniel is mentioned in the context as an American missionary who confirmed Kru,Where is Daniel? 
681,kitchen,Daniel is not mentioned in the context provided. The context is mainly about Paul,Where is Daniel? 
682,kitchen,Mary is in the kitchen.,Where is Mary? 
683,office,Mary has moved to the bathroom after the context mentions that she traveled there,Where is Mary? 
684,bathroom,Daniel has been to various places in the text. He started in the kitchen,Where is Daniel? 
685,garden,John has returned to the garden after reading about the history of Shire and,Where is John? 
686,bathroom,Mary journeyed to the bathroom.,Where is Mary? 
687,office,"In the given context, Daniel is not mentioned to have gone anywhere. The",Where is Daniel? 
688,bathroom,"In the given context, John has visited different places such as the garden,",Where is John? 
689,hallway,John has moved around several times in the text. Here are the places where,Where is John? 
690,garden,"In the given context, Sandra is mentioned twice. The first time,",Where is Sandra? 
691,bathroom,"In the context provided, Sandra has traveled to different locations such as the",Where is Sandra? 
692,bathroom,"In the context provided, Sandra has traveled to various places such as the",Where is Sandra? 
693,office,Sandra has returned to the office after visiting different parts of the location such,Where is Sandra? 
694,garden,Mary has moved to the hallway and then later to the garden.,Where is Mary? 
695,garden,Mary has left her cabin and is on her way to the garden with a,Where is Mary? 
696,garden,Mary has gone back to the bathroom and later journeys to the garden.,Where is Mary? 
697,bedroom,Sandra is in the bedroom.,Where is Sandra? 
698,kitchen,Sandra is in the kitchen.,Where is Sandra? 
699,bedroom,Daniel has moved to the bedroom.,Where is Daniel? 
700,hallway,Mary moved to the hallway.,Where is Mary? 
701,hallway,"Mary moved to the hallway. Therefore, Mary is in the hallway.",Where is Mary? 
702,bathroom,John is currently in the bathroom.,Where is John? 
703,bathroom,John went to the office.,Where is John? 
704,office,John has gone to the office. (CCLXXXI./--,Where is John? 
705,hallway,Mary is in the hallway of the cottage.,Where is Mary? 
706,hallway,Mary is in the hallway.,Where is Mary? 
707,bathroom,Daniel has arrived at the station and is dismounting from his horse near,Where is Daniel? 
708,office,"Sandra went back to the office. Therefore, she is at the office",Where is Sandra? 
709,hallway,"Mary is currently in the hallway. However, the text also mentions that",Where is Mary? 
710,garden,"In the context provided, John is not mentioned after the scene at the farm",Where is John? 
711,garden,Sandra went to the garden.,Where is Sandra? 
712,kitchen,"In the given context, John has traveled to different places such as the bathroom",Where is John? 
713,kitchen,Sandra went to the kitchen.,Where is Sandra? 
714,hallway,Daniel is in the hallway.,Where is Daniel? 
715,garden,Sandra is in the garden.,Where is Sandra? 
716,hallway,Mary went to the hallway.,Where is Mary? 
717,office,Daniel has traveled to different places in the text. He first went back to,Where is Daniel? 
718,hallway,Mary went to the hallway.,Where is Mary? 
719,office,Sandra is in the office.,Where is Sandra? 
720,garden,Daniel has gone to the garden.,Where is Daniel? 
721,hallway,Sandra has moved to the bedroom.,Where is Sandra? 
722,garden,Daniel is in the garden.,Where is Daniel? 
723,office,Sandra has moved around to different locations in the text. Here is a,Where is Sandra? 
724,office,Sandra moves around different rooms in the text. Here are the places where,Where is Sandra? 
725,garden,Sandra is not mentioned in the context provided. The context is mainly about,Where is Sandra? 
726,office,John is at the office when Saferty is rescued from imprisonment,Where is John? 
727,bathroom,Mary has moved back to the bathroom after being in the office or kitchen.,Where is Mary? 
728,garden,"In the given context, Mary goes back to various places such as the hallway",Where is Mary? 
729,bathroom,Daniel is currently in the bathroom.,Where is Daniel? 
730,bedroom,John is not mentioned in the given context. The context is about Brownies,Where is John? 
731,bedroom,John has gone back to the bedroom after the Brownies have withdrawn from,Where is John? 
732,hallway,"In the context provided, Sandra went to the bathroom and later moved to",Where is Sandra? 
733,office,"In the context provided, Mary travels to the kitchen after the municipal officers arrive",Where is Mary? 
734,bedroom,Daniel is in the bedroom.,Where is Daniel? 
735,hallway,John is in the hallway. The passage describes him as being in the hallway,Where is John? 
736,bathroom,"In the given context, Sandra moves to different places at various points.",Where is Sandra? 
737,bathroom,John went to the bathroom.,Where is John? 
738,bathroom,John has moved to the bathroom.,Where is John? 
739,kitchen,John is in the kitchen.,Where is John? 
740,garden,John is moving to the bathroom after discussing the inconsistencies and incompet,Where is John? 
741,garden,"John moved to different places, first to the bathroom, then to the garden",Where is John? 
742,kitchen,Daniel moved to the kitchen.,Where is Daniel? 
743,office,Sandra has travelled to the office.,Where is Sandra? 
744,bathroom,Daniel is currently in the bathroom.,Where is Daniel? 
745,bedroom,"Daniel is in the bedroom of the fort, where he witnesses the raising of",Where is Daniel? 
746,bathroom,John is in the bathroom. The context mentions that he went back to,Where is John? 
747,hallway,John went back to the bathroom.,Where is John? 
748,office,John is traveling to the office after conducting Buchanan to the door and,Where is John? 
749,kitchen,"In the given context, John has gone to the bathroom and later on,",Where is John? 
750,office,"In the context provided, Sandra is languishing in her chains in",Where is Sandra? 
751,office,"In the given text, Sandra first goes to the bedroom and then travels",Where is Sandra? 
752,hallway,"Daniel went back to the garden, according to the context provided. However,",Where is Daniel? 
753,bedroom,"Mary is currently in the bedroom, as mentioned in the context twice: """,Where is Mary? 
754,hallway,Daniel has gone back to the garden.,Where is Daniel? 
755,garden,Daniel is not mentioned in the given context. The context only mentions various,Where is Daniel? 
756,garden,"Daniel is in the hallway of Jamestown, Virginia. He had gone",Where is Daniel? 
757,office,"John moved to the office. Therefore, John is in the office.",Where is John? 
758,kitchen,Sandra has journeyed to the kitchen.,Where is Sandra? 
759,bathroom,Mary is in the bathroom.,Where is Mary? 
760,office,Sandra went back to the office after the funeral sermon.,Where is Sandra? 
761,bedroom,Sandra is not mentioned in the text after the first day. The text,Where is Sandra? 
762,bathroom,Mary journeyed to the bathroom.,Where is Mary? 
763,garden,Daniel moves to the garden at the end of the text.,Where is Daniel? 
764,hallway,Daniel has moved to the hallway.,Where is Daniel? 
765,kitchen,Sandra is not mentioned in the context provided. The text is about the,Where is Sandra? 
766,bathroom,Daniel is not mentioned in the passage after the initial part where it is mentioned,Where is Daniel? 
767,kitchen,John went to the kitchen.,Where is John? 
768,hallway,Daniel is in the hallway.,Where is Daniel? 
769,bedroom,John has journeyed to the bedroom.,Where is John? 
770,bathroom,"Daniel is sitting next to his master on a brink, looking at a",Where is Daniel? 
771,bedroom,John has gone to the garden and then back to the bedroom.,Where is John? 
772,office,"John has been mentioned to have gone to the garden, the bedroom, and",Where is John? 
773,office,John has journeyed to the office.,Where is John? 
774,kitchen,Mary journeyed to the kitchen.,Where is Mary? 
775,kitchen,Daniel is in the kitchen.,Where is Daniel? 
776,bathroom,"John was in the kitchen when the pirate, Black Bill, was discovered",Where is John? 
777,bathroom,John moved to the kitchen.,Where is John? 
778,bathroom,John has moved to the kitchen.,Where is John? 
779,office,Daniel is in the office.,Where is Daniel? 
780,bedroom,"John is at the camp of the sick, likely attending to Steve Brind",Where is John? 
781,office,Daniel went to the office.,Where is Daniel? 
782,office,Daniel is in the office.,Where is Daniel? 
783,bathroom,John has moved to the bathroom.,Where is John? 
784,hallway,Sandra is in the hallway. She went there after mentioning something to,Where is Sandra? 
785,office,John has traveled to the office.,Where is John? 
786,office,"John is traveling to the office to see Drumsheugh, who is",Where is John? 
787,hallway,"In the given context, Mary is moving around in different rooms of a house",Where is Mary? 
788,hallway,"In the given context, Mary is mentioned to have gone to various places such",Where is Mary? 
789,garden,Sandra is in the garden.,Where is Sandra? 
790,garden,"In the context provided, Sandra has moved to the garden.",Where is Sandra? 
791,garden,Sandra is not mentioned in the context provided. The text is discussing musical,Where is Sandra? 
792,garden,Sandra moved to the garden.,Where is Sandra? 
793,office,John has moved to the bedroom.,Where is John? 
794,garden,Mary is currently in the garden.,Where is Mary? 
795,office,Daniel is at his office in the afternoon.,Where is Daniel? 
796,office,Sandra is on her way to the office.,Where is Sandra? 
797,office,Mary went to the office.,Where is Mary? 
798,office,"In the context provided, Sandra has moved to the bedroom after the conversation",Where is Sandra? 
799,office,Sandra is at the office.,Where is Sandra? 
800,hallway,Sandra is not mentioned in the given context. The context only mentions,Where is Sandra? 
801,bathroom,"In the given context, Daniel moves to the garden after the Queen utters",Where is Daniel? 
802,office,"Mary moved to the office. Therefore, she is in the office at that",Where is Mary? 
803,bedroom,"At the beginning of the passage, Sandra went to the bedroom. However",Where is Sandra? 
804,office,"In the given context, Mary moves to different places throughout the text. Here",Where is Mary? 
805,garden,John is not mentioned in the given context. The context focuses on Alfred and,Where is John? 
806,bedroom,John was in the garden when the conversation between Jimmy and Aggie about,Where is John? 
807,bedroom,John is in the bedroom.,Where is John? 
808,hallway,Daniel has traveled to the bedroom.,Where is Daniel? 
809,hallway,Daniel is in the bedroom.,Where is Daniel? 
810,garden,"Sandra is in the garden, near the gate where the doctor and Smith",Where is Sandra? 
811,garden,Sandra moved to the garden after making arrangements for Dan to receive payment and,Where is Sandra? 
812,office,"Daniel is with Althea, leaving the hotel and getting into a Broadway",Where is Daniel? 
813,hallway,Daniel is in the hallway with Fred. They are making a resolution to escape,Where is Daniel? 
814,hallway,Mary traveled to the hallway.,Where is Mary? 
815,office,"In the context provided, Daniel has journeyed to the office after the surrender",Where is Daniel? 
816,office,Mary went to the office.,Where is Mary? 
817,kitchen,"Daniel is on a narrow ledge of rock, creeping along it to",Where is Daniel? 
818,garden,John has visited the garden.,Where is John? 
819,office,"Daniel has been mentioned several times in the text, and his current location is",Where is Daniel? 
820,garden,Sandra is on a journey to the garden. The context does not provide,Where is Sandra? 
821,garden,"Sandra journeyed to the garden. Therefore, she is likely in the",Where is Sandra? 
822,bathroom,Daniel went to the bathroom.,Where is Daniel? 
823,hallway,John went back to the hallway after Harry found a pocketbook in the stable,Where is John? 
824,bathroom,Daniel went to the bathroom.,Where is Daniel? 
825,office,Sandra is not mentioned in the context provided. The context is about Harry,Where is Sandra? 
826,bathroom,Mary is in the bathroom.,Where is Mary? 
827,bedroom,Mary has gone to the kitchen and then later returned to the bedroom.,Where is Mary? 
828,bathroom,Mary has returned to the bedroom after going to the bathroom earlier. The context,Where is Mary? 
829,kitchen,Daniel is in the hallway.,Where is Daniel? 
830,garden,Mary goes to the garden during the sensation of the evening in the pantom,Where is Mary? 
831,bathroom,Sandra went to the bathroom after the lion tamer entered the cage with,Where is Sandra? 
832,garden,Mary went to the garden.,Where is Mary? 
833,kitchen,"In the context provided, Sandra goes to different rooms in the house while",Where is Sandra? 
834,bedroom,Mary has gone to the bathroom.,Where is Mary? 
835,bathroom,John has gone to the bathroom.,Where is John? 
836,bathroom,John is in the bathroom.,Where is John? 
837,bathroom,Daniel has gone to the bedroom.,Where is Daniel? 
838,office,Daniel has moved to the bedroom. The context indicates this as the last location,Where is Daniel? 
839,hallway,Sandra went to the garden.,Where is Sandra? 
840,garden,Sandra went to the garden. Her whereabouts in the text are,Where is Sandra? 
841,garden,Sandra journeyed to the garden.,Where is Sandra? 
842,office,Daniel is at the office. He receives a task from an angel to go,Where is Daniel? 
843,kitchen,"In the given context, John is first mentioned as going back to the garden",Where is John? 
844,kitchen,John has traveled to both the office and the kitchen.,Where is John? 
845,bedroom,Sandra is with friends of Frank Merriwell. The context does not,Where is Sandra? 
846,bedroom,John is in the bedroom during this part of the text. There is no,Where is John? 
847,garden,"In the given context, Sandra is first in the bedroom continuing her dispute",Where is Sandra? 
