,target,output,question
529,hallway,,What is south of the office?
530,kitchen,"What's, and the, and the, and the, and,",What is the garden south of?
531,hallway,,What is west of the bedroom?
532,office,,What is the bedroom west of?
533,kitchen,,What is the garden east of?
534,garden,he was so much of thet was so much of thet was so,What is the bedroom south of?
535,kitchen,"he, he, he, the
he, he, he, his",What is the hallway east of?
536,garden,,What is the hallway east of?
537,bedroom,"the, which, the, and, and, and, and,",What is the garden south of?
538,bedroom,"and to be, and, and, and, and, and, and",What is east of the garden?
539,kitchen,"the, the, the, the, and the, the, the,",What is the hallway west of?
540,hallway,,What is the bedroom east of?
541,hallway,"well, sheerishlyssy, sheer, she, she",What is the bathroom south of?
542,garden,"""Well, and
""",What is north of the kitchen?
543,garden,"he, and
he, and
he, and
he,",What is east of the kitchen?
544,office,"the, and, the, the, and, the, the, the",What is the bathroom north of?
545,hallway,,What is the office east of?
546,hallway,"and, which, and, and, and, and, and,",What is the bedroom east of?
547,office,"well-in, the most deserved, his, the, his",What is north of the hallway?
548,bedroom,"Yes, and, and, and, and, and, and, and",What is west of the kitchen?
549,hallway,"I, and the, ands, and, and, and, and",What is south of the bathroom?
550,office,"""I, her, and, and, and, and, and,",What is east of the hallway?
551,bathroom,,What is the hallway east of?
552,hallway,"well, the, which, the, which, and, and, and",What is north of the bedroom?
553,bedroom,,What is the garden south of?
554,office,"the, the, the, and, the, and, the, and",What is south of the bedroom?
555,bathroom,Answer: The garden is east of the house.,What is east of the garden?
556,kitchen,Answer: The garden is west of the house.,What is west of the garden?
557,bathroom,"Well, and she was, and she was, and she, and she",What is the bedroom east of?
558,garden,"I tell her and I't't's and so, I",What is the bathroom south of?
559,kitchen,"and the
she, and shewed. We have a
and the",What is the garden west of?
560,bedroom,,What is the kitchen south of?
561,kitchen,"the most beautiful, the most
of the most beautiful, the most beautiful",What is east of the office?
562,hallway,"do, and so, and so, and",What is west of the bathroom?
563,hallway,,What is the garden west of?
564,bedroom,,What is the kitchen west of?
565,kitchen,the most of the most desirable,What is the office west of?
566,bathroom,,What is the bedroom west of?
567,bathroom,Answer: The bathroom is west of the hallway.,What is west of the hallway?
568,bedroom,"he, the
he
he
he
he
he",What is north of the garden?
569,kitchen,],What is south of the bathroom?
570,kitchen,,What is the office east of?
571,bathroom,,What is north of the office?
572,hallway,,What is north of the office?
573,bedroom,"Well, and,"" he,"" he,"" well, and,"" he's",What is west of the garden?
574,office,"Well, and he, and he, and, and, and, and",What is the kitchen west of?
575,bathroom,"It washingly, and he, and, and, and, and",What is the bedroom west of?
576,office,"in his
in",What is the bathroom south of?
577,hallway,Answer: The north of the bathroom is the north pole.,What is north of the bathroom?
578,garden,,What is the kitchen south of?
579,kitchen,,What is the hallway south of?
580,office,and the west of the west of the west of the west of the west,What is the bedroom west of?
581,hallway,"The quick alarming drum, said the quick alarming drum,",What is the garden east of?
582,kitchen,,What is the bedroom south of?
583,office,theyself and the,What is the hallway west of?
584,hallway,"ane, the, the, the, the, the, the, the",What is the bedroom north of?
585,garden,"he washer, he was, he, and she was, and he",What is west of the bedroom?
586,hallway,Answer: The children's ward.,What is south of the office?
587,kitchen,Answer: The nunnery.,What is south of the garden?
588,office,"he, sheer, the
""some, sheer, the",What is the bedroom east of?
589,office,"and, and this, and the
and, and the
and,",What is south of the kitchen?
590,bathroom,Answer: The kitchen is west of the office.,What is the kitchen west of?
591,hallway,10s,What is the office north of?
592,bathroom,"Well,




Well,
Well,
Well,",What is east of the kitchen?
593,office,"He wash. I
""I, and
""I, and",What is east of the hallway?
594,kitchen,"which, so, which, which, which, which, and, which",What is west of the bedroom?
595,garden,,What is the office west of?
596,bedroom,"he, he, he, he, he, he, he, he",What is east of the office?
597,office,hiss,What is west of the bathroom?
598,bathroom,and the ribboned and the wicked and the ribboned and,What is the kitchen west of?
599,bathroom,,What is the garden south of?
600,hallway,"had, and, and, and, and, and, and, and",What is east of the office?
601,kitchen,"and the, and, and, and, and, and, and,",What is the bathroom south of?
602,hallway,,What is north of the bedroom?
603,garden,Answer: The garden is north of the office.,What is north of the office?
604,bedroom,Answer: The bedroom is south of the kitchen.,What is south of the kitchen?
605,hallway,Answer: The hallway is west of the garden.,What is west of the garden?
606,office,Answer: The kitchen is west of the dining room.,What is the kitchen west of?
607,kitchen,"s, the",What is north of the bedroom?
608,hallway,,What is the bedroom south of?
609,hallway,"hiss
shewsome, hiss
in hiss
in",What is west of the kitchen?
610,kitchen,Answer: The kitchen.,What is the bedroom north of?
611,office,Answer: The bedroom north of the office is the guest room.,What is the bedroom north of?
612,hallway,"the
the
the
the
the
the
the
the",What is east of the office?
613,hallway,"nerve, the most des, the most delicate, the most,",What is the office north of?
614,hallway,,What is east of the bedroom?
615,garden,"Here, and
""t, and
the, and
""t",What is the office east of?
616,office,,What is north of the bedroom?
617,kitchen,,What is north of the bedroom?
618,hallway,e.,What is south of the office?
619,bathroom,,What is the office west of?
620,bedroom,Answer: The garden east of the house is the garden of Eden,What is the garden east of?
621,office,Answer: The kitchen is south of the dining room.,What is the kitchen south of?
622,kitchen,"swaywardpasseslay'sly, in the",What is the office south of?
623,garden,,What is north of the office?
624,bathroom,"the, which in the
the",What is west of the kitchen?
625,office,the,What is east of the bedroom?
626,office,"body's, her, her, ands, the, ands",What is the garden north of?
627,bathroom,"me, and
""s heart, and
""I, and",What is east of the bedroom?
628,office,,What is the bathroom south of?
629,garden,,What is east of the kitchen?
630,bathroom,Answer: The bathroom is east of the kitchen.,What is east of the kitchen?
631,bathroom,he had,What is the office north of?
632,bathroom,hissudsudsudsudsudsudsud,What is west of the hallway?
633,bedroom,"What he had been
hearing, and the sunshine, and",What is the office east of?
634,bedroom,"their, his, the, with the, her, her, the",What is east of the office?
635,bedroom,"and the
and the
and the
and the",What is the kitchen north of?
636,bedroom,"And, and, and, and, and, and, and, and",What is the kitchen west of?
637,kitchen,"thet,y, andy, and,y,y, and",What is the garden east of?
638,kitchen,Answer: The office is east of the bedroom.,What is the office east of?
639,kitchen,"the very
the very",What is east of the bedroom?
640,bedroom,,What is the garden east of?
641,office,"When you, when you, when you, when you, when you,",What is the hallway east of?
642,office,"her, her, the most of the most, her, she washer",What is the bedroom east of?
643,garden,Answer: The office is east of the hallway.,What is east of the hallway?
644,garden,Answer: The bathroom is west of the kitchen.,What is the bathroom west of?
645,office,"y
he





he",What is west of the bedroom?
646,bedroom,"in the war, the





in the war",What is the hallway east of?
647,bathroom,"in the usuriously, the man'ord, in the man'",What is east of the bedroom?
648,garden,,What is north of the bedroom?
649,hallway,,What is south of the bedroom?
650,office,,What is the hallway north of?
651,garden,"He was his, and so he, and so he, and so he",What is east of the bedroom?
652,kitchen,,What is south of the hallway?
653,hallway,sly sly sly sly sly sly sly s,What is west of the garden?
654,hallway,"""

""",What is west of the bathroom?
655,office,"the
He, the, and the, and the, and, and",What is the kitchen west of?
656,bedroom,,What is the garden north of?
657,kitchen,,What is east of the garden?
658,garden,"s, butler, but I, but I, but I, but",What is south of the hallway?
659,garden,Answer: The garden is east of the kitchen.,What is east of the kitchen?
660,kitchen,"Well, he'Well, he'Well, he'Well, and",What is the garden east of?
661,office,the,What is west of the bathroom?
662,bedroom,"he was, and he was, and the, and he, and him",What is south of the office?
663,bathroom,"s, and his, and, and, and, and, and,",What is east of the garden?
664,office,"Well, the, in, the, in, in, the, in",What is the garden south of?
665,kitchen,,What is the hallway north of?
666,garden,well-well-well-well-well-well-well-well,What is the office north of?
667,garden,"he, he, he, he, he, he, he, he",What is the office east of?
668,hallway,"But he's, butt
But he's, but",What is the garden south of?
669,hallway,"He, and



```",What is north of the garden?
670,bathroom,"he, sheerless, the night before sheerless, she,",What is west of the garden?
671,garden,"Well, and the bed, and the room, and bed, and bed",What is east of the bedroom?
672,kitchen,"and
and
and, and
and, and
and,",What is the garden north of?
673,kitchen,,What is the garden south of?
674,kitchen,"the
the
the
the
the
the
the",What is the bedroom west of?
675,bedroom,,What is the garden west of?
676,garden,Answer: The garden is north of the kitchen.,What is north of the kitchen?
677,bedroom,Answer: The north is a compass point that is at a,What is north of the bathroom?
678,garden,"And so, And so,",What is the bedroom south of?
679,office,Answer: The kitchen is south of the office.,What is south of the bedroom?
680,hallway,"she washene, and so, and so, and so, and",What is east of the office?
681,office,". The, andy, and, and, and, and,",What is south of the kitchen?
682,garden,,What is the hallway south of?
683,office,"the, the, the, and, and, the, and, and",What is north of the hallway?
684,office,,What is the hallway east of?
685,garden,,What is east of the bathroom?
686,hallway,"the, he, the, the, he, the, he,",What is east of the office?
687,office,"and


and's's, and
""Well,",What is west of the bathroom?
688,kitchen,,What is north of the garden?
689,bedroom,"The, and, and, and",What is north of the bathroom?
690,office,,What is south of the garden?
691,bathroom,"the









the, his",What is south of the kitchen?
692,garden,"well of a man, in the
well",What is west of the bathroom?
693,kitchen,"so, so, so, so, so, so, so, so",What is the hallway south of?
694,office,,What is west of the bedroom?
695,office,"she











""I",What is the bathroom west of?
696,kitchen,Answer: The office north of the bathroom is the office of Dr,What is the office north of?
697,bedroom,,What is the hallway west of?
698,office,Answer: The kitchen.,What is the bathroom north of?
699,kitchen,"Sheepic
Sheepic
Sheepic
Sheep",What is the bedroom east of?
700,office,"he, and she was, and she was, and she was, she",What is west of the kitchen?
701,office,"I, the
when I, and the
when you, and the",What is east of the bedroom?
702,bedroom,,What is north of the kitchen?
703,bedroom,"I
I
I
I
I",What is south of the office?
704,bedroom,"to the, and, and, and, and, the, and,",What is east of the kitchen?
705,hallway,,What is east of the office?
706,kitchen,"he, the, the, the, the, the, the, the",What is north of the garden?
707,hallway,,What is the office south of?
708,garden,"his, the, the, the, the, the, his, the",What is the hallway west of?
709,office,,What is the hallway north of?
710,bathroom,"an hour's, and a",What is north of the kitchen?
711,bathroom,"it, the, and, and, the, it, the, it",What is the office east of?
712,garden,,What is the bathroom south of?
713,hallway,"and, and, and, and, and, and, and,",What is the bedroom north of?
714,bedroom,"the, the, the, the, the, the, the, and",What is east of the office?
715,bedroom,"and. I've, and all,""Tom've,",What is the garden south of?
716,bathroom,10|,What is north of the hallway?
717,garden,Answer: The hallway east of the cavern is the hallway,What is the hallway east of?
718,kitchen,,What is west of the hallway?
719,garden,"Shear 1000. ""I
and shear,",What is west of the bathroom?
720,hallway,"He
He
He
and",What is north of the bathroom?
721,hallway,Answer: The bathroom is south of the kitchen.,What is south of the kitchen?
722,kitchen,"of the, and, and, and, and, and, and,",What is south of the hallway?
723,hallway,,What is the garden west of?
724,bedroom,,What is east of the hallway?
725,hallway,,What is the kitchen south of?
726,bedroom,the,What is the hallway north of?
727,kitchen,"--the,",What is the bathroom west of?
728,hallway,"their, the, the, the, the, the, the,",What is south of the garden?
729,bedroom,the,What is east of the garden?
730,bedroom,,What is south of the office?
731,bedroom,nobody,What is north of the bathroom?
732,kitchen,,What is the office west of?
733,hallway,,What is west of the garden?
734,bathroom,"the most, the most, and the most, and the most, the",What is the bedroom south of?
735,kitchen,,What is north of the hallway?
736,garden,,What is west of the bathroom?
737,bedroom,,What is west of the kitchen?
738,kitchen,Answer: The office west of the office is the kitchen.,What is the office west of?
739,garden,hall,What is the hallway south of?
740,hallway,"What shewilance, what shewould, what she, what",What is the garden east of?
741,bathroom,,What is the bedroom west of?
742,kitchen,Answer: The office is north of the bedroom.,What is north of the bedroom?
743,bathroom,Answer: The bathroom is west of the bedroom.,What is west of the bedroom?
744,office,"his, the, the, his, the, the, his, the",What is the hallway south of?
745,bathroom,"of the, so-so-of the-so-of-so",What is south of the kitchen?
746,garden,"the, the, in the, the, the, in, the,",What is the bathroom east of?
747,garden,of the,What is east of the kitchen?
748,bedroom,"he, the, his, the, the, his, the, his",What is west of the office?
749,bedroom,"s, the",What is the hallway west of?
750,bedroom,,What is east of the bathroom?
751,bathroom,,What is the office south of?
752,office,the,What is east of the kitchen?
753,bedroom,,What is north of the garden?
754,bathroom,"the west, the eastward, the eastward, the west, the",What is west of the bedroom?
755,kitchen,"""Britual, and the, and, and, and, and",What is north of the hallway?
756,kitchen,"t, and, and, and, and, and, and,",What is the hallway west of?
757,kitchen,"theos.
the, the, the, the, the, the",What is the bathroom east of?
758,bathroom,"he, the
he, which, he, the which, he",What is the office west of?
759,bathroom,"nobody, nobody, nobody, nobody, nobody, nobody, nobody, nobody",What is the kitchen east of?
760,garden,,What is north of the bedroom?
761,bedroom,,What is the garden west of?
762,kitchen,heuteroftuteroftuteroftheuterofthe,What is south of the hallway?
763,office,"""in his, and, and, but",What is the garden north of?
764,hallway,"was his, he, the
was, he, he, he,",What is the bathroom north of?
765,hallway,"Theodore, and the, and, and, and, and, and",What is south of the bedroom?
766,bedroom,"s, and the
was, and the, and, and the,",What is the garden east of?
767,hallway,Answer: The bedroom north of the kitchen is the master bedroom,What is the bedroom north of?
768,bathroom,"and, the, the, the, the, the, the, the",What is west of the garden?
769,hallway,[,What is the kitchen east of?
770,office,"in the,um, in the,um, in the,um,",What is west of the hallway?
771,bathroom,Answer: The garden south of the house is the garden of the,What is the garden south of?
772,garden,"‘I.


‘I.",What is the office north of?
773,office,Answer: The bathroom south of the office is the one that is,What is the bathroom south of?
774,bathroom,"Why, her Majesty's, her, and the, her, her",What is east of the garden?
775,bathroom,,What is south of the kitchen?
776,kitchen,,What is west of the bathroom?
777,office,,What is the garden north of?
778,hallway,"the driver, and the



he, and the driver,",What is north of the office?
779,bathroom,"the
He, and was, the",What is the bedroom south of?
780,hallway,Answer: The bathroom is located in the northwest corner of the,What is north of the bathroom?
781,kitchen,,What is the bathroom east of?
782,hallway,"the, and the",What is the bathroom west of?
783,garden,,What is the bathroom north of?
784,bathroom,"the, the, the, the, the, the, the, the",What is the kitchen north of?
785,hallway,,What is the garden north of?
786,hallway,,What is north of the garden?
787,bathroom,,What is west of the bedroom?
788,kitchen,"and, and, the, and, and, and, and, and",What is the bedroom north of?
789,office,"the, the, the, the, the, the, the, the",What is the bedroom north of?
790,bedroom,,What is the kitchen east of?
791,hallway,"the, which is, which, which, which, which, which,",What is south of the bathroom?
792,kitchen,"which is left. Thebesides, so",What is west of the hallway?
793,kitchen,,What is the garden north of?
794,office,"the, the, the, the, the, which, the, which",What is west of the bathroom?
795,bathroom,"the
the
and
the, and the
and.",What is the office north of?
796,garden,Answer: The bathroom east of the bedroom is the bathroom in,What is the bathroom east of?
797,kitchen,Answer: The garden west of the Minster house is the garden of,What is the garden west of?
798,bedroom,"he, the, and the, and the, and the, and the",What is the garden north of?
799,hallway,"the, and, and, and, and, and, and, and",What is the garden west of?
800,kitchen,,What is the office north of?
801,office,,What is west of the kitchen?
802,kitchen,Answer: The hallway west of the living room is the hall,What is the hallway west of?
803,kitchen,Answer: The kitchen is south of the office.,What is south of the office?
804,office,"way, and
   . I's",What is the hallway north of?
805,garden,".
.









""",What is east of the kitchen?
806,hallway,,What is east of the garden?
807,hallway,"and, the, and
.
.
.
.",What is the bedroom south of?
808,garden,"and, the
well, and, and, and, and,",What is east of the hallway?
809,hallway,"the, and all of",What is the bedroom east of?
810,hallway,,What is east of the office?
811,bathroom,,What is the office north of?
812,kitchen,".
.
.
.",What is the garden south of?
813,bathroom,,What is the garden north of?
814,bedroom,"he, his, the",What is west of the kitchen?
815,office,"Well, and he,"" he,"" he,"" he,"" he,"" he,""",What is the kitchen west of?
816,hallway,,What is north of the kitchen?
817,garden,,What is north of the bathroom?
818,bedroom,,What is the kitchen north of?
819,bedroom,"in the
in the
in the room, his",What is south of the bathroom?
820,kitchen,"he
He was, and he",What is west of the bedroom?
821,garden,"he, his, the",What is the bathroom west of?
822,bedroom,,What is the kitchen south of?
823,garden,,What is the hallway west of?
824,bathroom,"in the
in the
in the
in the
in
in",What is west of the garden?
825,bedroom,,What is east of the bathroom?
826,office,,What is the garden west of?
827,bathroom,"thewis, andrews, andrews, andrews",What is south of the bedroom?
828,kitchen,"Europe, the, and of Europe, the, and of the, and",What is east of the bedroom?
829,bedroom,Answer: The bathroom is north of the garden.,What is the bathroom north of?
830,hallway,"1,0,1,85,0,1,0,",What is south of the bedroom?
831,kitchen,"in.





and.",What is east of the hallway?
832,bathroom,,What is west of the office?
833,office,well-well-well.,What is the garden south of?
834,kitchen,"Well, and, and, and, and, and, and, and",What is the garden east of?
835,bathroom,,What is the kitchen west of?
836,bathroom,"in the, the, which, the, which, which, which,",What is the hallway west of?
837,bathroom,"the
and the",What is the bedroom east of?
838,office,Answer: The bedroom south of the Minster iron-works is,What is the bedroom south of?
839,bedroom,Answer: The bathroom is north of the hallway.,What is north of the hallway?
840,kitchen,,What is south of the office?
841,bedroom,Answer: The bathroom is east of the kitchen.,What is the bathroom east of?
842,bedroom,"’in the, and to a woman. We were, and, and",What is the office south of?
843,kitchen,Answer: The hallway west of the living room is the hallway,What is the hallway west of?
844,office,Answer: The office is east of the garden.,What is east of the garden?
845,garden,"andrew.
     andrew.",What is the bedroom west of?
846,bedroom,Answer: The east of the office is the direction opposite to the,What is east of the office?
847,office,,What is north of the kitchen?
848,bedroom,"He,"" he, and, he, and, and, he, and",What is the bathroom north of?
849,bathroom,the,What is the hallway north of?
850,hallway,Answer: The kitchen is north of the hall.,What is the kitchen north of?
851,hallway,"]hor, the",What is the kitchen north of?
852,garden,"oft.
he, and heelder, andso, and",What is the hallway south of?
853,bathroom,,What is east of the garden?
854,bathroom,Answer: The garden west of the house is the one that is closest,What is the garden west of?
855,hallway,Answer: The bedroom west of the living room is the master bed,What is the bedroom west of?
856,bedroom,"and
and
and
and
and
and
and",What is east of the kitchen?
857,kitchen,,What is east of the office?
858,garden,Answer: The office east of is the office of the Secretary of State,What is the office east of?
859,bathroom,,What is the office east of?
860,bedroom,,What is west of the hallway?
861,office,Answer: The office is east of the bathroom.,What is east of the bathroom?
862,bathroom,19. The,What is north of the garden?
863,bedroom,,What is north of the garden?
864,kitchen,"the, the, the, he, the, he, the,",What is west of the office?
865,hallway,"his, his, and the whole of the whole, his, and the",What is the bedroom south of?
866,hallway,"in the most of his, and his",What is the bedroom west of?
867,garden,"he-"" in the-"" in his-"" in the-in",What is the kitchen west of?
868,garden,"""some",What is the kitchen east of?
869,office,"I, and, and, and, and, and, and, and",What is south of the garden?
870,hallway,,What is the office north of?
871,kitchen,,What is south of the hallway?
872,garden,"and the basement, and the hall, and the basement, and",What is the hallway south of?
873,kitchen,"of the, which is the, which is the, is, which is",What is west of the hallway?
874,hallway,,What is east of the garden?
875,garden,"The hospital, and the hospital, and the hospital, and the hospital,",What is west of the bedroom?
876,bathroom,"The Grillon, the",What is the office south of?
877,kitchen,Answer: The kitchen is south of the bedroom.,What is south of the bedroom?
878,bedroom,Answer: The office is west of the kitchen.,What is west of the kitchen?
879,garden,Answer: The garden is south of the bedroom.,What is south of the bedroom?
880,hallway,,What is north of the kitchen?
881,bathroom,,What is east of the office?
882,office,"the, much, much of the, much of the west, much of",What is west of the garden?
883,bathroom,"the, the, the, the, and the, the, the,",What is north of the garden?
884,bedroom,"Their, which was",What is the bathroom east of?
885,bathroom,"in'ol'ol'ol's, the west, the",What is west of the kitchen?
886,garden,,What is the office west of?
887,bathroom,"he's the
the
and the
and
and the",What is north of the kitchen?
888,kitchen,,What is the hallway north of?
889,hallway,Answer: The kitchen is south of the dining room.,What is the kitchen south of?
890,hallway,Answer: The hallway is east of the bedroom.,What is east of the bedroom?
891,hallway,"he, the moon's the moon's the
he, the",What is north of the garden?
892,office,"""
""
""",What is north of the bathroom?
893,kitchen,,What is the garden north of?
894,kitchen,"and
and
and
and
and
and
and
and",What is west of the hallway?
895,bathroom,"the
he, which heel, which was, the
which was",What is the office east of?
896,garden,"the Mahdiplomaticus, the, the, the, the",What is north of the hallway?
897,kitchen,"1, his, 10,",What is east of the bathroom?
898,kitchen,"of the, and, and, ands of the, and of,",What is south of the hallway?
899,hallway,,What is west of the office?
900,bedroom,Answer: The office north of the garden is the one where the author,What is the office north of?
901,hallway,"Answer: The hallway is west of the kitchen.

The",What is west of the kitchen?
902,office,"the, the, the, the, the, the, the, the",What is the bathroom west of?
903,garden,"the
their, the",What is the bedroom south of?
904,kitchen,and the,What is the bathroom east of?
905,office,"and the
and of the
and of the
and of the",What is south of the bathroom?
906,kitchen,"I, and, and, and, and, and, and, and",What is the bedroom east of?
907,office,,What is the hallway west of?
908,bedroom,"s, heel, he, he, and, he, heel",What is the office east of?
909,bathroom,,What is south of the bedroom?
910,bedroom,"the, the, the, the, the, the, the",What is the garden south of?
911,hallway,the,What is north of the office?
912,kitchen,"Well, he was, and
Well, he was,Well,Well",What is west of the office?
913,hallway,"the, the, the, the, the, the, the, the",What is east of the garden?
914,garden,,What is the office north of?
915,kitchen,"and, and sometimes, and",What is the garden south of?
916,garden,"and, and, and, and, and, and, and,",What is north of the office?
917,bathroom,,What is south of the bedroom?
918,bathroom,,What is east of the hallway?
919,kitchen,"ve, the",What is west of the garden?
920,office,"the
the
the",What is the hallway north of?
921,hallway,"l've seen it've seen, and, and, and,",What is north of the garden?
922,office,,What is south of the kitchen?
923,bathroom,,What is the garden west of?
924,bathroom,"of the
of the
of the
of the",What is the kitchen east of?
925,garden,Answer: The kitchen is south of the living room.,What is the kitchen south of?
926,hallway,Answer: The bathroom north of is the one that is located in,What is the bathroom north of?
927,bedroom,Answer: The bathroom is south of the kitchen.,What is south of the bathroom?
928,bathroom,"I,I,",What is the bedroom north of?
929,kitchen,"he, its",What is the garden north of?
930,office,,What is the garden north of?
931,bathroom,Answer: The south of the garden is the area that is located to,What is south of the garden?
932,bathroom,,What is the bedroom west of?
933,hallway,,What is west of the kitchen?
934,bedroom,,What is the garden east of?
935,office,,What is the kitchen north of?
936,kitchen,"unbroken'ry'ry's undying, in theo",What is north of the hallway?
937,garden,,What is the kitchen north of?
938,kitchen,Answer: The hallway is south of the bedroom.,What is south of the bedroom?
939,bedroom,"s, he's, that he's, he'",What is the garden east of?
940,garden,"He was, and he was, and he was, and she was,",What is south of the hallway?
941,kitchen,,What is the bathroom west of?
942,office,,What is the kitchen east of?
943,bathroom,"She knew, sheweddingly, shewed, shewed, she",What is east of the garden?
944,bathroom,"he, he washingly. He washingly. He washing",What is the garden north of?
945,office,"to be-well, her-well, her-so-well,",What is the garden north of?
946,bedroom,,What is north of the hallway?
947,bathroom,least.,What is the kitchen north of?
948,office,s of the most desperate.,What is the hallway north of?
949,bedroom,"s, and the, and the, and, the, and, the",What is the office north of?
950,bathroom,"What'man, the way you, the way you know, the way",What is the hallway south of?
951,bathroom,"the, which is the, which is the, which is the,",What is the bedroom west of?
952,garden,Answer: The east of the bathroom is the direction opposite to the,What is east of the bathroom?
953,garden,"the, the, the, the, the, the, the, the",What is the office north of?
954,kitchen,1010101,What is north of the office?
955,office,"and
the",What is east of the hallway?
956,hallway,.,What is the office east of?
957,kitchen,"8500058 cases,05,05,",What is the garden east of?
958,office,,What is north of the garden?
959,office,,What is the bedroom west of?
960,garden,,What is north of the kitchen?
961,bedroom,"he, the
the, the, the, the, the, the",What is the garden east of?
962,kitchen,"He had, and the
He was, andy, and he was",What is east of the office?
963,garden,"Wells, ands, ands, ands, ands,",What is the kitchen east of?
964,bathroom,"I's, and
```llow.",What is the hallway south of?
965,garden,"the
the
the
of the
the
of the
of",What is the bedroom south of?
966,bathroom,"the
the
the, his face, the street, the",What is west of the garden?
967,kitchen,hiss,What is east of the office?
968,office,Answer: The garden south of the palace is the Garden of E,What is the garden south of?
969,office,Answer: The hallway west of the bedroom is the hallway,What is the hallway west of?
970,bathroom,"the, the, the, the, the, the, and the,",What is east of the garden?
971,garden,"he, and heel, which washing, which washing, which",What is the hallway east of?
972,garden,Answer: The kitchen is east of the dining room.,What is the kitchen east of?
973,kitchen,,What is north of the hallway?
974,kitchen,by the,What is west of the hallway?
975,bathroom,,What is south of the bedroom?
976,bedroom,"well, and, and, so, and, and, and, and",What is the kitchen south of?
977,bathroom,"I, but I, but I, but I, but I, but",What is west of the bedroom?
978,office,,What is west of the hallway?
979,kitchen,,What is east of the hallway?
980,garden,,What is north of the office?
981,bedroom,,What is north of the garden?
982,bathroom,,What is the bedroom south of?
983,hallway,,What is north of the office?
984,hallway,"the, the, the, the, the, the, the, the",What is south of the bathroom?
985,office,Answer: The bedroom is west of the kitchen.,What is the bedroom west of?
986,kitchen,"in the, in the, in the, in the, in the,",What is the garden south of?
987,hallway,"s, and










He",What is the garden west of?
988,office,"the west coast, the west, the west, but his, but the",What is west of the hallway?
989,hallway,,What is the office west of?
990,bedroom,"the, and, and, and, and, and, and, and",What is the hallway east of?
991,bedroom,"You, and she was, and she was, and she, and she",What is the hallway south of?
992,hallway,"Well, and so",What is the garden east of?
993,bedroom,,What is the hallway north of?
994,hallway,,What is east of the bedroom?
995,hallway,the,What is west of the bathroom?
996,kitchen,"he, and the, and the,y, andy, andy",What is north of the garden?
997,kitchen,,What is west of the bedroom?
998,kitchen,,What is north of the bedroom?
