,target,output,question
619,bedroom,,Where was the apple before the bathroom? 
620,bathroom,,Where was the milk before the kitchen? 
621,bathroom,,Where was the milk before the kitchen? 
622,bathroom,,Where was the football before the garden? 
623,bathroom,,Where was the football before the garden? 
624,bathroom,,Where was the apple before the garden? 
625,garden,,Where was the football before the kitchen? 
626,garden,,Where was the football before the kitchen? 
627,office,,Where was the apple before the bedroom? 
628,office,,Where was the milk before the bathroom? 
629,garden,,Where was the milk before the kitchen? 
630,bathroom,,Where was the milk before the kitchen? 
631,bathroom,,Where was the football before the bedroom? 
632,bathroom,,Where was the milk before the kitchen? 
633,bathroom,,Where was the milk before the kitchen? 
634,bathroom,,Where was the apple before the garden? 
635,bedroom,,Where was the milk before the office? 
636,bedroom,,Where was the milk before the office? 
637,bedroom,,Where was the milk before the office? 
638,bedroom,,Where was the milk before the office? 
639,kitchen,,Where was the football before the bedroom? 
640,kitchen,,Where was the apple before the office? 
641,kitchen,,Where was the apple before the office? 
642,kitchen,Answer: Before the office the apple was in the garden.,Where was the apple before the office? 
643,bathroom,,Where was the apple before the kitchen? 
644,office,,Where was the football before the garden? 
645,kitchen,,Where was the football before the hallway? 
646,kitchen,,Where was the football before the hallway? 
647,office,,Where was the milk before the kitchen? 
648,kitchen,,Where was the football before the hallway? 
649,office,,Where was the milk before the kitchen? 
650,hallway,Answer: Before the bedroom the milk was in the kitchen.,Where was the milk before the bedroom? 
651,hallway,,Where was the milk before the bedroom? 
652,office,,Where was the milk before the garden? 
653,office,,Where was the milk before the garden? 
654,office,,Where was the milk before the garden? 
655,bedroom,,Where was the milk before the office? 
656,bedroom,,Where was the milk before the office? 
657,kitchen,,Where was the milk before the hallway? 
658,kitchen,,Where was the milk before the hallway? 
659,kitchen,Answer: Before the hallway the apple was in the kitchen.,Where was the apple before the hallway? 
660,office,,Where was the milk before the bedroom? 
661,hallway,,Where was the milk before the bedroom? 
662,hallway,,Where was the milk before the bedroom? 
663,bathroom,,Where was the football before the hallway? 
664,bathroom,,Where was the football before the hallway? 
665,hallway,Answer: Before the bedroom the apple was in the kitchen.,Where was the apple before the bedroom? 
666,bedroom,Answer: Before the hallway the apple was in the kitchen.,Where was the apple before the hallway? 
667,hallway,,Where was the apple before the bedroom? 
668,hallway,,Where was the apple before the bedroom? 
669,kitchen,,Where was the milk before the bedroom? 
670,garden,,Where was the football before the hallway? 
671,garden,,Where was the football before the hallway? 
672,kitchen,,Where was the milk before the office? 
673,kitchen,,Where was the milk before the office? 
674,office,,Where was the milk before the bathroom? 
675,office,,Where was the milk before the kitchen? 
676,garden,,Where was the apple before the bathroom? 
677,garden,,Where was the milk before the bathroom? 
678,kitchen,,Where was the football before the office? 
679,garden,,Where was the football before the bedroom? 
680,kitchen,,Where was the milk before the garden? 
681,kitchen,,Where was the milk before the garden? 
682,kitchen,,Where was the milk before the office? 
683,office,,Where was the football before the hallway? 
684,office,,Where was the football before the hallway? 
685,office,,Where was the football before the bedroom? 
686,office,,Where was the football before the bedroom? 
687,office,,Where was the milk before the bedroom? 
688,kitchen,,Where was the apple before the office? 
689,office,,Where was the football before the hallway? 
690,bathroom,,Where was the milk before the bedroom? 
691,bedroom,,Where was the milk before the kitchen? 
692,garden,,Where was the football before the office? 
693,garden,,Where was the football before the office? 
694,garden,Answer: Before the office the football was in the garden.,Where was the football before the office? 
695,bedroom,,Where was the apple before the kitchen? 
696,bedroom,,Where was the apple before the kitchen? 
697,bedroom,,Where was the milk before the office? 
698,bedroom,,Where was the milk before the office? 
699,bedroom,,Where was the apple before the bathroom? 
700,hallway,,Where was the apple before the office? 
701,hallway,,Where was the apple before the office? 
702,hallway,Answer: Before the office the apple was in the kitchen.,Where was the apple before the office? 
703,hallway,,Where was the football before the garden? 
704,office,,Where was the milk before the kitchen? 
705,bedroom,,Where was the milk before the garden? 
706,bedroom,,Where was the milk before the garden? 
707,bedroom,,Where was the milk before the garden? 
708,bedroom,,Where was the milk before the garden? 
709,garden,,Where was the football before the office? 
710,hallway,,Where was the milk before the bathroom? 
711,hallway,,Where was the apple before the office? 
712,hallway,,Where was the apple before the office? 
713,garden,,Where was the football before the bathroom? 
714,hallway,,Where was the football before the office? 
715,garden,,Where was the football before the bathroom? 
716,garden,,Where was the football before the bathroom? 
717,bathroom,,Where was the apple before the office? 
718,garden,,Where was the apple before the bathroom? 
719,bathroom,,Where was the apple before the office? 
720,kitchen,,Where was the milk before the garden? 
721,kitchen,,Where was the milk before the garden? 
722,office,,Where was the milk before the bedroom? 
723,office,,Where was the milk before the bedroom? 
724,bedroom,,Where was the apple before the bathroom? 
725,hallway,,Where was the apple before the bathroom? 
726,bathroom,,Where was the apple before the hallway? 
727,office,,Where was the milk before the bathroom? 
728,bathroom,,Where was the milk before the office? 
729,kitchen,Answer: Before the garden the football was in the hallway.,Where was the football before the garden? 
730,kitchen,Answer: Before the hallway the milk was in the kitchen.,Where was the milk before the hallway? 
731,kitchen,,Where was the milk before the hallway? 
732,office,,Where was the milk before the bathroom? 
733,office,,Where was the milk before the bathroom? 
734,office,,Where was the milk before the bathroom? 
735,bathroom,,Where was the apple before the kitchen? 
736,bathroom,,Where was the apple before the kitchen? 
737,bathroom,,Where was the apple before the kitchen? 
738,bedroom,,Where was the milk before the garden? 
739,garden,,Where was the milk before the bedroom? 
740,office,,Where was the milk before the bathroom? 
741,office,,Where was the milk before the bathroom? 
742,office,,Where was the milk before the bathroom? 
743,office,,Where was the apple before the kitchen? 
744,office,,Where was the apple before the kitchen? 
745,garden,,Where was the milk before the office? 
746,garden,,Where was the milk before the office? 
747,garden,,Where was the milk before the office? 
748,hallway,,Where was the apple before the bedroom? 
749,bedroom,,Where was the milk before the kitchen? 
750,office,,Where was the football before the hallway? 
751,office,,Where was the football before the hallway? 
752,bedroom,,Where was the apple before the hallway? 
753,hallway,,Where was the milk before the garden? 
754,hallway,,Where was the milk before the garden? 
755,kitchen,,Where was the football before the bathroom? 
756,kitchen,,Where was the football before the bathroom? 
757,kitchen,,Where was the milk before the bathroom? 
758,bathroom,,Where was the milk before the kitchen? 
759,bathroom,Answer: Before the office the football was in the garden.,Where was the football before the office? 
760,kitchen,,Where was the football before the hallway? 
761,garden,,Where was the football before the office? 
762,bathroom,,Where was the apple before the garden? 
763,garden,,Where was the apple before the office? 
764,bathroom,,Where was the apple before the garden? 
765,hallway,,Where was the apple before the bathroom? 
766,hallway,,Where was the apple before the bathroom? 
767,bedroom,,Where was the football before the bathroom? 
768,bedroom,,Where was the football before the bathroom? 
769,bedroom,,Where was the apple before the hallway? 
770,garden,,Where was the football before the office? 
771,garden,Answer: Before the office the football was in the garden.,Where was the football before the office? 
772,garden,Answer: Before the office the football was in the garden.,Where was the football before the office? 
773,garden,Answer: Before the office the football was in the garden.,Where was the football before the office? 
774,bedroom,,Where was the apple before the bathroom? 
775,kitchen,,Where was the milk before the garden? 
776,kitchen,,Where was the milk before the garden? 
777,bedroom,,Where was the milk before the garden? 
778,hallway,,Where was the milk before the bathroom? 
779,kitchen,,Where was the milk before the office? 
780,bedroom,,Where was the football before the kitchen? 
781,bedroom,,Where was the football before the kitchen? 
782,hallway,,Where was the football before the bedroom? 
783,hallway,,Where was the football before the bedroom? 
784,office,,Where was the milk before the bathroom? 
785,garden,,Where was the milk before the office? 
786,garden,,Where was the milk before the office? 
787,garden,,Where was the apple before the kitchen? 
788,bedroom,,Where was the apple before the bathroom? 
789,bathroom,,Where was the apple before the hallway? 
790,kitchen,,Where was the apple before the garden? 
791,kitchen,,Where was the apple before the garden? 
792,kitchen,,Where was the apple before the garden? 
793,bathroom,,Where was the football before the hallway? 
794,garden,,Where was the milk before the bathroom? 
795,kitchen,Answer: Before the bathroom the apple was in the kitchen.,Where was the apple before the bathroom? 
796,kitchen,,Where was the apple before the bathroom? 
797,kitchen,,Where was the apple before the bathroom? 
798,garden,,Where was the apple before the kitchen? 
799,garden,,Where was the apple before the kitchen? 
800,bathroom,,Where was the milk before the hallway? 
801,bathroom,,Where was the milk before the hallway? 
802,bathroom,,Where was the milk before the hallway? 
803,bedroom,,Where was the apple before the kitchen? 
804,bathroom,,Where was the apple before the bedroom? 
805,garden,Answer: Before the bedroom the apple was in the hallway,Where was the apple before the bedroom? 
806,garden,,Where was the apple before the bedroom? 
807,bedroom,,Where was the apple before the garden? 
808,bedroom,,Where was the apple before the garden? 
809,bedroom,,Where was the apple before the garden? 
810,garden,,Where was the apple before the hallway? 
811,office,,Where was the apple before the garden? 
812,bathroom,,Where was the football before the office? 
813,kitchen,,Where was the apple before the garden? 
814,garden,,Where was the apple before the kitchen? 
815,hallway,,Where was the football before the kitchen? 
816,hallway,,Where was the football before the kitchen? 
817,hallway,,Where was the football before the kitchen? 
818,bathroom,,Where was the milk before the hallway? 
819,bathroom,,Where was the milk before the hallway? 
820,bedroom,,Where was the football before the kitchen? 
821,hallway,,Where was the apple before the bedroom? 
822,hallway,,Where was the apple before the bedroom? 
823,hallway,,Where was the football before the bedroom? 
824,hallway,,Where was the milk before the office? 
825,hallway,,Where was the apple before the bedroom? 
826,hallway,,Where was the apple before the bedroom? 
827,bedroom,Answer: Before the bathroom the apple was in the bedroom,Where was the apple before the bathroom? 
828,office,Answer: Before the bedroom the milk was in the kitchen.,Where was the milk before the bedroom? 
829,bathroom,,Where was the milk before the office? 
830,hallway,,Where was the milk before the garden? 
831,hallway,,Where was the milk before the garden? 
832,hallway,,Where was the milk before the garden? 
833,hallway,,Where was the football before the bedroom? 
834,bedroom,,Where was the apple before the bathroom? 
835,kitchen,,Where was the football before the bedroom? 
836,kitchen,,Where was the football before the bedroom? 
837,kitchen,,Where was the football before the bedroom? 
838,hallway,,Where was the football before the bathroom? 
839,bathroom,,Where was the football before the hallway? 
840,garden,,Where was the milk before the hallway? 
841,garden,,Where was the milk before the hallway? 
842,garden,,Where was the milk before the hallway? 
843,bedroom,,Where was the football before the hallway? 
844,bedroom,,Where was the football before the hallway? 
845,bedroom,,Where was the milk before the hallway? 
846,bedroom,,Where was the milk before the hallway? 
847,kitchen,,Where was the apple before the garden? 
848,kitchen,,Where was the apple before the garden? 
849,hallway,,Where was the apple before the bathroom? 
850,bedroom,,Where was the milk before the hallway? 
851,bedroom,Answer: Before the hallway the milk was in the kitchen.,Where was the milk before the hallway? 
852,bedroom,,Where was the milk before the hallway? 
853,kitchen,,Where was the milk before the bedroom? 
854,kitchen,,Where was the milk before the bedroom? 
855,garden,,Where was the milk before the office? 
856,garden,,Where was the milk before the office? 
857,bedroom,,Where was the milk before the hallway? 
858,bedroom,Answer: Before the hallway the milk was in the kitchen.,Where was the milk before the hallway? 
859,office,Answer: Before the kitchen the football was in the hallway.,Where was the football before the kitchen? 
860,bathroom,Answer: Before the garden the football was in the office.,Where was the football before the garden? 
861,hallway,,Where was the milk before the bathroom? 
862,kitchen,,Where was the milk before the garden? 
863,kitchen,,Where was the football before the bathroom? 
864,kitchen,,Where was the football before the bathroom? 
865,bedroom,,Where was the apple before the garden? 
866,garden,,Where was the apple before the hallway? 
867,bedroom,,Where was the apple before the garden? 
868,bedroom,,Where was the apple before the garden? 
869,garden,,Where was the milk before the office? 
870,hallway,,Where was the milk before the garden? 
871,hallway,,Where was the milk before the garden? 
872,kitchen,,Where was the football before the office? 
873,bathroom,,Where was the football before the hallway? 
874,bathroom,,Where was the football before the hallway? 
875,hallway,Answer: Before the office the milk was in the kitchen.,Where was the milk before the office? 
876,office,Answer: Before the bathroom the milk was in the kitchen.,Where was the milk before the bathroom? 
877,bedroom,,Where was the apple before the garden? 
878,kitchen,,Where was the apple before the bedroom? 
879,garden,,Where was the apple before the kitchen? 
880,bathroom,Answer: Before the hallway the football was in the bedroom,Where was the football before the hallway? 
881,bathroom,,Where was the football before the garden? 
882,garden,,Where was the football before the bedroom? 
883,bathroom,,Where was the football before the garden? 
884,bedroom,,Where was the milk before the kitchen? 
885,office,Answer: Before the hallway the football was in the garden.,Where was the football before the hallway? 
886,office,,Where was the football before the hallway? 
887,garden,,Where was the milk before the office? 
888,garden,,Where was the milk before the office? 
889,garden,,Where was the milk before the office? 
890,garden,,Where was the apple before the hallway? 
891,bathroom,,Where was the milk before the hallway? 
892,bathroom,,Where was the milk before the hallway? 
893,garden,,Where was the milk before the kitchen? 
894,bedroom,,Where was the football before the hallway? 
895,garden,,Where was the milk before the hallway? 
896,garden,,Where was the milk before the hallway? 
897,garden,,Where was the milk before the hallway? 
898,garden,,Where was the milk before the hallway? 
899,bedroom,,Where was the milk before the garden? 
900,office,,Where was the milk before the bedroom? 
901,office,,Where was the milk before the bedroom? 
902,hallway,,Where was the football before the bathroom? 
903,hallway,,Where was the football before the bathroom? 
904,garden,,Where was the football before the hallway? 
905,bedroom,,Where was the apple before the office? 
906,bedroom,Answer: Before the office the apple was in the bedroom.,Where was the apple before the office? 
907,office,,Where was the apple before the garden? 
908,office,,Where was the milk before the kitchen? 
909,bathroom,,Where was the milk before the hallway? 
910,hallway,,Where was the apple before the bedroom? 
911,hallway,,Where was the apple before the bedroom? 
912,kitchen,,Where was the football before the hallway? 
913,kitchen,Answer: Before the hallway the football was in the garden.,Where was the football before the hallway? 
914,hallway,Answer: Before the garden the milk was in the kitchen.,Where was the milk before the garden? 
915,bathroom,,Where was the milk before the garden? 
916,bedroom,,Where was the milk before the bathroom? 
917,kitchen,,Where was the milk before the hallway? 
918,bathroom,,Where was the milk before the office? 
919,garden,,Where was the milk before the bathroom? 
920,bedroom,Answer: Before the bathroom the apple was in the hallway,Where was the apple before the bathroom? 
921,hallway,,Where was the football before the kitchen? 
922,hallway,,Where was the football before the kitchen? 
923,hallway,,Where was the football before the kitchen? 
924,garden,Answer: Before the bedroom the football was in the kitchen.,Where was the football before the bedroom? 
925,hallway,,Where was the apple before the bedroom? 
926,garden,,Where was the apple before the hallway? 
927,garden,,Where was the milk before the office? 
928,bathroom,,Where was the milk before the bedroom? 
929,bathroom,,Where was the apple before the hallway? 
930,bathroom,,Where was the apple before the garden? 
931,garden,,Where was the apple before the office? 
932,garden,,Where was the apple before the office? 
933,garden,,Where was the apple before the office? 
934,hallway,,Where was the apple before the garden? 
935,hallway,,Where was the football before the kitchen? 
936,hallway,,Where was the football before the kitchen? 
937,office,,Where was the milk before the garden? 
938,office,,Where was the milk before the garden? 
939,bathroom,,Where was the milk before the office? 
940,hallway,,Where was the football before the kitchen? 
941,kitchen,,Where was the football before the hallway? 
942,hallway,,Where was the football before the kitchen? 
943,kitchen,,Where was the milk before the garden? 
944,bedroom,,Where was the apple before the garden? 
945,hallway,,Where was the milk before the bathroom? 
946,office,,Where was the football before the hallway? 
947,office,Answer: Before the hallway the football was in the kitchen.,Where was the football before the hallway? 
948,office,,Where was the football before the hallway? 
949,bathroom,,Where was the apple before the bedroom? 
950,kitchen,,Where was the milk before the bathroom? 
951,kitchen,,Where was the milk before the bathroom? 
952,bathroom,,Where was the football before the bedroom? 
953,bathroom,Answer: Before the bedroom the football was in the garden.,Where was the football before the bedroom? 
954,hallway,,Where was the milk before the bedroom? 
955,bathroom,,Where was the apple before the hallway? 
956,bathroom,Answer: Before the hallway the apple was in the bathroom,Where was the apple before the hallway? 
957,bathroom,,Where was the apple before the hallway? 
958,bathroom,,Where was the apple before the hallway? 
959,bathroom,,Where was the apple before the hallway? 
960,hallway,,Where was the football before the garden? 
961,bathroom,Answer: Before the hallway the milk was in the kitchen.,Where was the milk before the hallway? 
962,bathroom,,Where was the milk before the hallway? 
963,bathroom,,Where was the milk before the hallway? 
964,bathroom,,Where was the apple before the bedroom? 
965,hallway,,Where was the milk before the kitchen? 
966,hallway,,Where was the milk before the kitchen? 
967,bathroom,,Where was the football before the office? 
968,bedroom,,Where was the football before the bathroom? 
969,bedroom,,Where was the football before the office? 
970,hallway,,Where was the milk before the bedroom? 
971,hallway,,Where was the milk before the bedroom? 
972,hallway,,Where was the milk before the bedroom? 
973,bedroom,,Where was the apple before the office? 
974,hallway,,Where was the apple before the bedroom? 
975,hallway,,Where was the football before the bedroom? 
976,bedroom,,Where was the milk before the bathroom? 
977,hallway,,Where was the football before the bedroom? 
978,kitchen,,Where was the milk before the bathroom? 
979,office,,Where was the football before the bathroom? 
980,office,,Where was the football before the kitchen? 
981,bedroom,,Where was the apple before the office? 
982,bedroom,,Where was the apple before the office? 
983,bathroom,,Where was the milk before the bedroom? 
984,hallway,,Where was the football before the garden? 
985,garden,,Where was the milk before the bedroom? 
986,kitchen,,Where was the football before the garden? 
987,bedroom,,Where was the football before the office? 
988,garden,,Where was the football before the bedroom? 
989,hallway,,Where was the football before the kitchen? 
990,hallway,,Where was the football before the kitchen? 
991,hallway,,Where was the football before the kitchen? 
992,hallway,,Where was the milk before the bedroom? 
993,hallway,,Where was the milk before the bedroom? 
994,bedroom,,Where was the apple before the kitchen? 
995,hallway,,Where was the apple before the office? 
996,hallway,,Where was the apple before the office? 
997,bedroom,,Where was the milk before the kitchen? 
998,bathroom,,Where was the football before the garden? 
