,target,output,question
587,kitchen,The kitchen,What is south of the garden?
588,office,the kitchen,What is the bedroom east of?
589,office,The bathroom is south of the kitchen.,What is south of the kitchen?
590,bathroom,the office,What is the kitchen west of?
591,hallway,the garden.,What is the office north of?
592,bathroom,The hallway is east of the bathroom.,What is east of the kitchen?
593,office,The kitchen,What is east of the hallway?
594,kitchen,The office,What is west of the bedroom?
595,garden,the office,What is the office west of?
596,bedroom,The bedroom,What is east of the office?
597,office,The bathroom is west of the office.,What is west of the bathroom?
598,bathroom,the garden,What is the kitchen west of?
599,bathroom,the bedroom,What is the garden south of?
600,hallway,The hospital,What is east of the office?
601,kitchen,the hallway,What is the bathroom south of?
602,hallway,The kitchen is north of the bedroom.,What is north of the bedroom?
603,garden,The garden,What is north of the office?
604,bedroom,The bathroom,What is south of the kitchen?
605,hallway,The garden is west of the kitchen.,What is west of the garden?
606,office,the office,What is the kitchen west of?
607,kitchen,The kitchen,What is north of the bedroom?
608,hallway,The kitchen.,What is the bedroom south of?
609,hallway,The hallway,What is west of the kitchen?
610,kitchen,The kitchen,What is the bedroom north of?
611,office,The bedroom is south of the garden.,What is the bedroom north of?
612,hallway,The hallway is east of the office.,What is east of the office?
613,hallway,the hallway,What is the office north of?
614,hallway,The hallway,What is east of the bedroom?
615,garden,the office,What is the office east of?
616,office,The bathroom,What is north of the bedroom?
617,kitchen,"The race of men degenerated, occupied themselves with less lofty sports than hawking, and",What is north of the bedroom?
618,hallway,The garden is north of the office.,What is south of the office?
619,bathroom,the kitchen,What is the office west of?
620,bedroom,The kitchen,What is the garden east of?
621,office,the office,What is the kitchen south of?
622,kitchen,The garden is south of the office.,What is the office south of?
623,garden,The bathroom is south of the office.,What is north of the office?
624,bathroom,The bathroom is west of the kitchen.,What is west of the kitchen?
625,office,The kitchen,What is east of the bedroom?
626,office,the house,What is the garden north of?
627,bathroom,hallway,What is east of the bedroom?
628,office,the bedroom.,What is the bathroom south of?
629,garden,The garden,What is east of the kitchen?
630,bathroom,The bathroom is east of the kitchen.,What is east of the kitchen?
631,bathroom,The bedroom is north of the office.,What is the office north of?
632,bathroom,The kitchen,What is west of the hallway?
633,bedroom,The garden,What is the office east of?
634,bedroom,The bedroom,What is east of the office?
635,bedroom,the bedroom.,What is the kitchen north of?
636,bedroom,the office,What is the kitchen west of?
637,kitchen,the kitchen,What is the garden east of?
638,kitchen,The kitchen is west of the office.,What is the office east of?
639,kitchen,The kitchen,What is east of the bedroom?
640,bedroom,The kitchen,What is the garden east of?
641,office,the bedroom,What is the hallway east of?
642,office,the office,What is the bedroom east of?
643,garden,The garden is east of the hallway.,What is east of the hallway?
644,garden,The bedroom is west of the bathroom.,What is the bathroom west of?
645,office,The office,What is west of the bedroom?
646,bedroom,the office,What is the hallway east of?
647,bathroom,The bathroom is east of the bedroom.,What is east of the bedroom?
648,garden,The garden.,What is north of the bedroom?
649,hallway,The hallway,What is south of the bedroom?
650,office,the office,What is the hallway north of?
651,garden,The garden,What is east of the bedroom?
652,kitchen,The bedroom is south of the hallway.,What is south of the hallway?
653,hallway,The hallway is west of the garden.,What is west of the garden?
654,hallway,office.,What is west of the bathroom?
655,office,the office,What is the kitchen west of?
656,bedroom,Ghafsa,What is the garden north of?
657,kitchen,The bedroom,What is east of the garden?
658,garden,the garden,What is south of the hallway?
659,garden,The garden,What is east of the kitchen?
660,kitchen,the office,What is the garden east of?
661,office,The garden,What is west of the bathroom?
662,bedroom,The bedroom,What is south of the office?
663,bathroom,The bathroom,What is east of the garden?
664,office,the bedroom,What is the garden south of?
665,kitchen,The bedroom,What is the hallway north of?
666,garden,the narthex,What is the office north of?
667,garden,the bathroom,What is the office east of?
668,hallway,the house,What is the garden south of?
669,hallway,The hallway is north of the garden.,What is north of the garden?
670,bathroom,The bathroom is west of the garden.,What is west of the garden?
671,garden,The garden is east of the bedroom.,What is east of the bedroom?
672,kitchen,The kitchen,What is the garden north of?
673,kitchen,Doctor Louis's house,What is the garden south of?
674,kitchen,the office.,What is the bedroom west of?
675,bedroom,the bathroom,What is the garden west of?
676,garden,The garden.,What is north of the kitchen?
677,bedroom,Mark's.,What is north of the bathroom?
678,garden,the bathroom.,What is the bedroom south of?
679,office,The office is south of the bedroom.,What is south of the bedroom?
680,hallway,The hallway,What is east of the office?
681,office,The bedroom is south of the kitchen.,What is south of the kitchen?
682,garden,the garden,What is the hallway south of?
683,office,The office,What is north of the hallway?
684,office,the bathroom,What is the hallway east of?
685,garden,The garden is east of the bathroom.,What is east of the bathroom?
686,hallway,The bedroom.,What is east of the office?
687,office,The office,What is west of the bathroom?
688,kitchen,The kitchen,What is north of the garden?
689,bedroom,The bedroom,What is north of the bathroom?
690,office,The office is south of the garden.,What is south of the garden?
691,bathroom,The bathroom is south of the kitchen.,What is south of the kitchen?
692,garden,The garden,What is west of the bathroom?
693,kitchen,the bedroom,What is the hallway south of?
694,office,The hallway,What is west of the bedroom?
695,office,the office.,What is the bathroom west of?
696,kitchen,the bathroom,What is the office north of?
697,bedroom,the hallway is west of the bedroom.,What is the hallway west of?
698,office,the garden,What is the bathroom north of?
699,kitchen,the kitchen,What is the bedroom east of?
700,office,The hallway,What is west of the kitchen?
701,office,The office.,What is east of the bedroom?
702,bedroom,The hallway is north of the bedroom.,What is north of the kitchen?
703,bedroom,A thick piece of wood.,What is south of the office?
704,bedroom,The bedroom is east of the kitchen.,What is east of the kitchen?
705,hallway,The hallway is east of the office.,What is east of the office?
706,kitchen,The kitchen is north of the garden.,What is north of the garden?
707,hallway,the garden,What is the office south of?
708,garden,the kitchen,What is the hallway west of?
709,office,the bedroom,What is the hallway north of?
710,bathroom,The bathroom,What is north of the kitchen?
711,bathroom,the hallway.,What is the office east of?
712,garden,The garden is north of the bathroom.,What is the bathroom south of?
713,hallway,the hallway,What is the bedroom north of?
714,bedroom,The Summit Hotel,What is east of the office?
715,bedroom,the office,What is the garden south of?
716,bathroom,The kitchen,What is north of the hallway?
717,garden,the garden,What is the hallway east of?
718,kitchen,The bedroom is east of the hallway.,What is west of the hallway?
719,garden,The garden,What is west of the bathroom?
720,hallway,The hallway,What is north of the bathroom?
721,hallway,The hallway is south of the kitchen.,What is south of the kitchen?
722,kitchen,The bedroom,What is south of the hallway?
723,hallway,the Deanery,What is the garden west of?
724,bedroom,The kitchen,What is east of the hallway?
725,hallway,the hallway,What is the kitchen south of?
726,bedroom,the office,What is the hallway north of?
727,kitchen,the office,What is the bathroom west of?
728,hallway,The office,What is south of the garden?
729,bedroom,The garden is east of the hallway.,What is east of the garden?
730,bedroom,The bedroom,What is south of the office?
731,bedroom,The bedroom is north of the bathroom.,What is north of the bathroom?
732,kitchen,the office,What is the office west of?
733,hallway,The hallway is west of the garden.,What is west of the garden?
734,bathroom,the bathroom,What is the bedroom south of?
735,kitchen,The kitchen is north of the hallway.,What is north of the hallway?
736,garden,"The North of the Atlas: coming first, the Rif, or mountainous region, which",What is west of the bathroom?
737,bedroom,The bedroom,What is west of the kitchen?
738,kitchen,the kitchen,What is the office west of?
739,garden,the office,What is the hallway south of?
740,hallway,The garden is east of the hall.,What is the garden east of?
741,bathroom,the bathroom,What is the bedroom west of?
742,kitchen,The kitchen,What is north of the bedroom?
743,bathroom,The bathroom.,What is west of the bedroom?
744,office,The bedroom.,What is the hallway south of?
745,bathroom,The bathroom.,What is south of the kitchen?
746,garden,the bedroom,What is the bathroom east of?
747,garden,The garden,What is east of the kitchen?
748,bedroom,The bedroom is west of the office.,What is west of the office?
749,bedroom,the kitchen,What is the hallway west of?
750,bedroom,The bedroom is east of the bathroom.,What is east of the bathroom?
751,bathroom,The bathroom is south of the bedroom.,What is the office south of?
752,office,The garden is west of the kitchen.,What is east of the kitchen?
753,bedroom,The garden is north of the nunnery.,What is north of the garden?
754,bathroom,The bathroom,What is west of the bedroom?
755,kitchen,The kitchen,What is north of the hallway?
756,kitchen,the office,What is the hallway west of?
757,kitchen,the kitchen,What is the bathroom east of?
758,bathroom,the garden.,What is the office west of?
759,bathroom,the kitchen is west of the office,What is the kitchen east of?
760,garden,The garden is north of the bedroom.,What is north of the bedroom?
761,bedroom,The bedroom is west of the hallway.,What is the garden west of?
762,kitchen,The kitchen,What is south of the hallway?
763,office,the kitchen,What is the garden north of?
764,hallway,the kitchen,What is the bathroom north of?
765,hallway,The hallway,What is south of the bedroom?
766,bedroom,the bathroom,What is the garden east of?
767,hallway,the hallway,What is the bedroom north of?
768,bathroom,The bathroom,What is west of the garden?
769,hallway,The bathroom,What is the kitchen east of?
770,office,The garden.,What is west of the hallway?
771,bathroom,the hallway,What is the garden south of?
772,garden,Lester's office,What is the office north of?
773,office,The bathroom is north of the office.,What is the bathroom south of?
774,bathroom,The bathroom,What is east of the garden?
775,bathroom,the bathroom,What is south of the kitchen?
776,kitchen,The kitchen,What is west of the bathroom?
777,office,the bedroom,What is the garden north of?
778,hallway,The office,What is north of the office?
779,bathroom,the bathroom,What is the bedroom south of?
780,hallway,The hallway,What is north of the bathroom?
781,kitchen,the bathroom is east of the bathroom,What is the bathroom east of?
782,hallway,the hallway,What is the bathroom west of?
783,garden,the bedroom,What is the bathroom north of?
784,bathroom,the hall,What is the kitchen north of?
785,hallway,the office,What is the garden north of?
786,hallway,The kitchen is north of the garden.,What is north of the garden?
787,bathroom,The proceeds,What is west of the bedroom?
788,kitchen,the office,What is the bedroom north of?
789,office,the kitchen,What is the bedroom north of?
790,bedroom,the hallway,What is the kitchen east of?
791,hallway,The office,What is south of the bathroom?
792,kitchen,The kitchen,What is west of the hallway?
793,kitchen,the bathroom,What is the garden north of?
794,office,The Government Harness and Saddlery Factory,What is west of the bathroom?
795,bathroom,the Dilkoosha.,What is the office north of?
796,garden,the bedroom.,What is the bathroom east of?
797,kitchen,The bedroom is west of the garden.,What is the garden west of?
798,bedroom,the garden,What is the garden north of?
799,hallway,the hallway,What is the garden west of?
800,kitchen,the bathroom,What is the office north of?
801,office,The hallway is east of the kitchen.,What is west of the kitchen?
802,kitchen,the kitchen,What is the hallway west of?
803,kitchen,The beach with the sea in the middle distance and horizon.,What is south of the office?
804,office,the main office,What is the hallway north of?
805,garden,The garden,What is east of the kitchen?
806,hallway,The hallway is east of the garden.,What is east of the garden?
807,hallway,the hallway,What is the bedroom south of?
808,garden,The garden,What is east of the hallway?
809,hallway,the office.,What is the bedroom east of?
810,hallway,The hallway is east of the office.,What is east of the office?
811,bathroom,The bathroom,What is the office north of?
812,kitchen,The hallway,What is the garden south of?
813,bathroom,The bathroom is north of the bedroom.,What is the garden north of?
814,bedroom,The bedroom is west of the kitchen.,What is west of the kitchen?
815,office,the bedroom,What is the kitchen west of?
816,hallway,The hallway,What is north of the kitchen?
817,garden,The garden,What is north of the bathroom?
818,bedroom,the bathroom,What is the kitchen north of?
819,bedroom,The bedroom,What is south of the bathroom?
820,kitchen,The kitchen,What is west of the bedroom?
821,garden,the bathroom,What is the bathroom west of?
822,bedroom,the bathroom,What is the kitchen south of?
823,garden,the bathroom.,What is the hallway west of?
824,bathroom,The bathroom is west of the garden.,What is west of the garden?
825,bedroom,The bedroom,What is east of the bathroom?
826,office,the house,What is the garden west of?
827,bathroom,The bathroom,What is south of the bedroom?
828,kitchen,The office.,What is east of the bedroom?
829,bedroom,The bedroom is south of the bathroom.,What is the bathroom north of?
830,hallway,The garden.,What is south of the bedroom?
831,kitchen,The garden,What is east of the hallway?
832,bathroom,The bathroom,What is west of the office?
833,office,The garden is south of the house.,What is the garden south of?
834,kitchen,the hall,What is the garden east of?
835,bathroom,The bathroom,What is the kitchen west of?
836,bathroom,The bathroom.,What is the hallway west of?
837,bathroom,The bedroom is east of the kitchen.,What is the bedroom east of?
838,office,the bathroom,What is the bedroom south of?
839,bedroom,The bedroom is north of the hallway.,What is north of the hallway?
840,kitchen,The kitchen,What is south of the office?
841,bedroom,the kitchen.,What is the bathroom east of?
842,bedroom,the kitchen,What is the office south of?
843,kitchen,the kitchen,What is the hallway west of?
844,office,The office,What is east of the garden?
845,garden,the kitchen,What is the bedroom west of?
846,bedroom,The bedroom,What is east of the office?
847,office,The office,What is north of the kitchen?
848,bedroom,the bathroom,What is the bathroom north of?
849,bathroom,the bathroom.,What is the hallway north of?
850,hallway,the hallway,What is the kitchen north of?
851,hallway,The hallway,What is the kitchen north of?
852,garden,The hallway south of the hallway is the garden.,What is the hallway south of?
853,bathroom,The bathroom is east of the garden.,What is east of the garden?
854,bathroom,the kitchen,What is the garden west of?
855,hallway,the hallway,What is the bedroom west of?
856,bedroom,The hallway,What is east of the kitchen?
857,kitchen,The kitchen,What is east of the office?
858,garden,The office east of the garden.,What is the office east of?
859,bathroom,the office,What is the office east of?
860,bedroom,The office,What is west of the hallway?
861,office,The hallway,What is east of the bathroom?
862,bathroom,The bathroom,What is north of the garden?
863,bedroom,The bedroom is north of the garden.,What is north of the garden?
864,kitchen,The bedroom is west of the office.,What is west of the office?
865,hallway,the kitchen,What is the bedroom south of?
866,hallway,the office,What is the bedroom west of?
867,garden,the bedroom,What is the kitchen west of?
868,garden,the garden,What is the kitchen east of?
869,office,The office is south of the garden.,What is south of the garden?
870,hallway,The office is north of the hallway.,What is the office north of?
871,kitchen,The kitchen,What is south of the hallway?
872,garden,the kitchen,What is the hallway south of?
873,kitchen,The bathroom.,What is west of the hallway?
874,hallway,The hallway is east of the garden.,What is east of the garden?
875,garden,The garden is west of the bedroom.,What is west of the bedroom?
876,bathroom,The office south of the Atlas chain of mountains.,What is the office south of?
877,kitchen,The kitchen.,What is south of the bedroom?
878,bedroom,The bedroom is west of the kitchen.,What is west of the kitchen?
879,garden,The kitchen,What is south of the bedroom?
880,hallway,The hallway is north of the kitchen.,What is north of the kitchen?
881,bathroom,The bathroom is east of the office.,What is east of the office?
882,office,Kampen,What is west of the garden?
883,bathroom,The bathroom,What is north of the garden?
884,bedroom,The bedroom,What is the bathroom east of?
885,bathroom,The bathroom.,What is west of the kitchen?
886,garden,the office is west of the garden.,What is the office west of?
887,bathroom,The bathroom,What is north of the kitchen?
888,kitchen,the kitchen.,What is the hallway north of?
889,hallway,the bathroom,What is the kitchen south of?
890,hallway,The hallway,What is east of the bedroom?
891,hallway,The kitchen,What is north of the garden?
892,office,The office,What is north of the bathroom?
893,kitchen,The kitchen,What is the garden north of?
894,kitchen,The kitchen.,What is west of the hallway?
895,bathroom,the hallway,What is the office east of?
896,garden,The garden is north of the hallway.,What is north of the hallway?
897,kitchen,The office is west of the bathroom.,What is east of the bathroom?
898,kitchen,The kitchen.,What is south of the hallway?
899,hallway,The hallway is west of the office.,What is west of the office?
900,bedroom,the office is north of the office,What is the office north of?
901,hallway,The hallway,What is west of the kitchen?
902,office,The bedroom,What is the bathroom west of?
903,garden,the kitchen,What is the bedroom south of?
904,kitchen,The kitchen,What is the bathroom east of?
905,office,The office,What is south of the bathroom?
906,kitchen,the kitchen,What is the bedroom east of?
907,office,the office,What is the hallway west of?
908,bedroom,The bedroom,What is the office east of?
909,bathroom,The hallway,What is south of the bedroom?
910,bedroom,the bedroom,What is the garden south of?
911,hallway,The hallway is north of the office.,What is north of the office?
912,kitchen,The kitchen,What is west of the office?
913,hallway,The kitchen,What is east of the garden?
914,garden,the bedroom,What is the office north of?
915,kitchen,the bathroom,What is the garden south of?
916,garden,The garden,What is north of the office?
917,bathroom,The bathroom,What is south of the bedroom?
918,bathroom,The bathroom.,What is east of the hallway?
919,kitchen,The Gomal River,What is west of the garden?
920,office,the bedroom,What is the hallway north of?
921,hallway,The bedroom.,What is north of the garden?
922,office,The south of the kitchen is the location of the cabbage-caterpillar's,What is south of the kitchen?
923,bathroom,The kitchen,What is the garden west of?
924,bathroom,the hallway,What is the kitchen east of?
925,garden,the bathroom,What is the kitchen south of?
926,hallway,The hallway is south of the bathroom.,What is the bathroom north of?
927,bedroom,The bedroom is south of the bathroom.,What is south of the bathroom?
928,bathroom,the hallway.,What is the bedroom north of?
929,kitchen,the bathroom.,What is the garden north of?
930,office,the office,What is the garden north of?
931,bathroom,The bathroom,What is south of the garden?
932,bathroom,the garden.,What is the bedroom west of?
933,hallway,The hallway,What is west of the kitchen?
934,bedroom,The bedroom,What is the garden east of?
935,office,the office,What is the kitchen north of?
936,kitchen,The bathroom,What is north of the hallway?
937,garden,the bedroom,What is the kitchen north of?
938,kitchen,The kitchen,What is south of the bedroom?
939,bedroom,the dining room,What is the garden east of?
940,garden,The garden,What is south of the hallway?
941,kitchen,the bathroom,What is the bathroom west of?
942,office,The garden is east of the kitchen.,What is the kitchen east of?
943,bathroom,The Boston,What is east of the garden?
944,bathroom,the bathroom,What is the garden north of?
945,office,the bedroom,What is the garden north of?
946,bedroom,The bedroom is north of the hallway.,What is north of the hallway?
947,bathroom,the bathroom.,What is the kitchen north of?
948,office,the hallway is north of the hallway.,What is the hallway north of?
949,bedroom,The office north of the garden.,What is the office north of?
950,bathroom,the bathroom,What is the hallway south of?
951,bathroom,the garden,What is the bedroom west of?
952,garden,The bedroom,What is east of the bathroom?
953,garden,The office is north of the Luxembourg Gardens.,What is the office north of?
954,kitchen,The kitchen,What is north of the office?
955,office,The office,What is east of the hallway?
956,hallway,The hallway is east of the garden.,What is the office east of?
957,kitchen,the hallway,What is the garden east of?
958,office,The plain of Manouba.,What is north of the garden?
959,office,the bedroom.,What is the bedroom west of?
960,garden,The kitchen is north of the bedroom.,What is north of the kitchen?
961,bedroom,The garden is east of the kitchen.,What is the garden east of?
962,kitchen,The garden is east of the office.,What is east of the office?
963,garden,The kitchen is east of the office.,What is the kitchen east of?
964,bathroom,the bathroom.,What is the hallway south of?
965,garden,the garden,What is the bedroom south of?
966,bathroom,The hallway.,What is west of the garden?
967,kitchen,The kitchen,What is east of the office?
968,office,The bedroom is south of the garden.,What is the garden south of?
969,office,The hallway is west of the bathroom.,What is the hallway west of?
970,bathroom,The bathroom is east of the garden.,What is east of the garden?
971,garden,the bathroom.,What is the hallway east of?
972,garden,The kitchen is east of the garden.,What is the kitchen east of?
973,kitchen,The kitchen,What is north of the hallway?
974,kitchen,The bathroom.,What is west of the hallway?
975,bathroom,The bathroom,What is south of the bedroom?
976,bedroom,the bathroom,What is the kitchen south of?
977,bathroom,The garden.,What is west of the bedroom?
978,office,The garden.,What is west of the hallway?
979,kitchen,The kitchen,What is east of the hallway?
980,garden,The hallway is south of the office.,What is north of the office?
981,bedroom,The bedroom is north of the garden.,What is north of the garden?
982,bathroom,The bathroom is north of the bedroom.,What is the bedroom south of?
983,hallway,The bathroom is north of the hallway.,What is north of the office?
984,hallway,The hallway is south of the bathroom.,What is south of the bathroom?
985,office,The kitchen,What is the bedroom west of?
986,kitchen,The hallway is south of the garden.,What is the garden south of?
987,hallway,The garden is west of the house.,What is the garden west of?
988,office,The bedroom is west of the hallway.,What is west of the hallway?
989,hallway,The hallway is east of the office.,What is the office west of?
990,bedroom,the bedroom.,What is the hallway east of?
991,bedroom,the kitchen,What is the hallway south of?
992,hallway,the hallway,What is the garden east of?
993,bedroom,the bathroom.,What is the hallway north of?
994,hallway,The hallway is east of the bedroom.,What is east of the bedroom?
995,hallway,The hallway is west of the bathroom.,What is west of the bathroom?
996,kitchen,A large mansion at the other end of the park.,What is north of the garden?
997,kitchen,The garden,What is west of the bedroom?
998,kitchen,The kitchen,What is north of the bedroom?
