,target,output,question
474,bedroom,kitchen,What is east of the office?
475,hallway,There is not enough information provided in the context to answer the question. The context only states that the,What is the office west of?
476,bathroom,No information is given about what the bedroom is south of in the context provided. Answer: N/,What is the bedroom south of?
477,kitchen,"kitchen

<context>
The living room is north of the kitchen. The kitchen is south",What is west of the bathroom?
478,office,"kitchen

<context>
The living room is east of the office. The office is west",What is the garden north of?
479,kitchen,"kitchen

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the garden?
480,bedroom,There is not enough information provided to determine what is west of the kitchen based on the context given.,What is west of the kitchen?
481,bathroom,bathroom,What is south of the hallway?
482,hallway,hallway,What is north of the kitchen?
483,garden,bedroom,What is north of the office?
484,bedroom,No information is given about what the kitchen is east of in the context provided. Answer: N/,What is the kitchen east of?
485,garden,garden,What is east of the hallway?
486,bedroom,bedroom,What is south of the hallway?
487,hallway,hallway,What is east of the kitchen?
488,bathroom,"kitchen

<context>
The library is east of the living room. The living room is",What is the office south of?
489,hallway,bathroom,What is the bedroom south of?
490,hallway,bedroom,What is north of the bathroom?
491,garden,garden,What is east of the bathroom?
492,garden,garden,What is south of the kitchen?
493,office,office,What is south of the garden?
494,bedroom,hallway,What is the office west of?
495,hallway,Answer: hallway,What is north of the bedroom?
496,office,"office

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the bedroom?
497,bedroom,kitchen,What is the office north of?
498,kitchen,"garden

<context>
The living room is north of the kitchen. The kitchen is south",What is the office east of?
499,hallway,"There is no information given about what the bathroom is south of in the context provided. Therefore, I",What is the bathroom south of?
500,garden,"bedroom

<context>
The living room is north of the kitchen. The kitchen is west",What is east of the hallway?
501,office,office,What is east of the kitchen?
502,bedroom,bedroom,What is north of the garden?
503,hallway,There is no information given about what the bathroom is east of in the context provided. Answer: N,What is the bathroom east of?
504,bedroom,Answer: Nothing given in the context.,What is the hallway west of?
505,garden,garden,What is west of the bathroom?
506,bedroom,bedroom,What is north of the office?
507,bedroom,kitchen,What is the hallway north of?
508,bathroom,"kitchen

<context>
The living room is east of the kitchen. The dining room is",What is the garden north of?
509,office,bathroom,What is the hallway east of?
510,kitchen,"kitchen

<context>
The living room is east of the kitchen. The kitchen is south",What is south of the bedroom?
511,hallway,"Answer: garden

<context>
The library is north of the living room. The living",What is the office east of?
512,hallway,bedroom,What is the garden north of?
513,garden,"bedroom

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the office?
514,garden,kitchen,What is the hallway north of?
515,bathroom,bathroom,What is the office north of?
516,garden,garden,What is west of the hallway?
517,office,kitchen,What is the bathroom south of?
518,office,"office

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the hallway?
519,hallway,hallway,What is east of the bathroom?
520,bathroom,bathroom,What is south of the bedroom?
521,hallway,"kitchen

<context>
The living room is north of the kitchen. The dining room is",What is west of the bathroom?
522,kitchen,hallway,What is the bedroom south of?
523,garden,garden,What is west of the bedroom?
524,garden,kitchen,What is the office north of?
525,garden,garden,What is north of the bathroom?
526,office,office,What is south of the garden?
527,bathroom,bathroom,What is west of the garden?
528,garden,hallway,What is the bedroom east of?
529,hallway,"bedroom

<context>
The library is east of the living room. The living room is",What is south of the office?
530,kitchen,bathroom,What is the garden south of?
531,hallway,"garden

<context>
The living room is north of the kitchen. The kitchen is east",What is west of the bedroom?
532,office,Answer: No information provided in the context about what the bedroom is west of.,What is the bedroom west of?
533,kitchen,Answer: hallway,What is the garden east of?
534,garden,"There is no information given about what is south of the bedroom in the context provided. Therefore, I",What is the bedroom south of?
535,kitchen,bedroom,What is the hallway east of?
536,garden,kitchen,What is the hallway east of?
537,bedroom,hallway,What is the garden south of?
538,bedroom,office,What is east of the garden?
539,kitchen,Answer: kitchen,What is the hallway west of?
540,hallway,No information is given about what the bedroom is east of in the context provided. Answer: N/,What is the bedroom east of?
541,hallway,There is no information given about what the bathroom is south of in the context provided. Answer: N,What is the bathroom south of?
542,garden,"garden

<context>
The living room is east of the office. The office is south",What is north of the kitchen?
543,garden,Answer: garden (assuming the context provided is the only information available),What is east of the kitchen?
544,office,garden,What is the bathroom north of?
545,hallway,"kitchen

<context>
The living room is north of the kitchen. The kitchen is south",What is the office east of?
546,hallway,office,What is the bedroom east of?
547,office,office,What is north of the hallway?
548,bedroom,"bedroom

<context>
The living room is north of the kitchen. The dining room is",What is west of the kitchen?
549,hallway,kitchen,What is south of the bathroom?
550,office,office,What is east of the hallway?
551,bathroom,bedroom,What is the hallway east of?
552,hallway,"hallway

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the bedroom?
553,bedroom,"There is no information provided about what is south of the garden in the context given. Therefore, I",What is the garden south of?
554,office,office,What is south of the bedroom?
555,bathroom,"bathroom

<context>
The living room is north of the kitchen. The kitchen is south",What is east of the garden?
556,kitchen,kitchen,What is west of the garden?
557,bathroom,No information is given about what is east of the bedroom in the context provided. Answer: N/,What is the bedroom east of?
558,garden,office,What is the bathroom south of?
559,kitchen,office,What is the garden west of?
560,bedroom,"There is no information given about what is south of the kitchen in the context provided. Therefore, I",What is the kitchen south of?
561,kitchen,kitchen,What is east of the office?
562,hallway,hallway,What is west of the bathroom?
563,hallway,"kitchen

<context>
The library is north of the bedroom. The bedroom is south of",What is the garden west of?
564,bedroom,"Answer: bedroom (it was given as east of the kitchen in the context, so it cannot be",What is the kitchen west of?
565,kitchen,"kitchen

<context>
The living room is north of the kitchen. The bedroom is south",What is the office west of?
566,bathroom,hallway,What is the bedroom west of?
567,bathroom,office,What is west of the hallway?
568,bedroom,"bedroom

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the garden?
569,kitchen,kitchen,What is south of the bathroom?
570,kitchen,garden,What is the office east of?
571,bathroom,bathroom,What is north of the office?
572,hallway,bedroom,What is north of the office?
573,bedroom,"bedroom

<context>
The living room is north of the kitchen. The kitchen is south",What is west of the garden?
574,office,Answer: office,What is the kitchen west of?
575,bathroom,"garden

<context>
The living room is north of the kitchen. The kitchen is south",What is the bedroom west of?
576,office,kitchen,What is the bathroom south of?
577,hallway,Answer: hallway,What is north of the bathroom?
578,garden,office,What is the kitchen south of?
579,kitchen,"office

<context>
The library is east of the living room. The living room is",What is the hallway south of?
580,office,"There is no information provided about the bedroom being west of any location in the context. Therefore, I",What is the bedroom west of?
581,hallway,kitchen,What is the garden east of?
582,kitchen,office,What is the bedroom south of?
583,office,kitchen,What is the hallway west of?
584,hallway,"garden

<context>
The living room is east of the kitchen. The kitchen is south",What is the bedroom north of?
585,garden,"garden (in the first example, the answer was ""bedroom"" because the question asked what the",What is west of the bedroom?
586,hallway,bedroom,What is south of the office?
587,kitchen,office,What is south of the garden?
588,office,No information is given about what the bedroom is east of in the context provided. Answer: N/,What is the bedroom east of?
589,office,office,What is south of the kitchen?
590,bathroom,"Answer: office (but according to the context provided, the kitchen is not west of anything in this",What is the kitchen west of?
591,hallway,hallway,What is the office north of?
592,bathroom,bathroom,What is east of the kitchen?
593,office,"office

<context>
The library is north of the office. The office is north of",What is east of the hallway?
594,kitchen,"kitchen

<context>
The living room is north of the kitchen. The office is east",What is west of the bedroom?
595,garden,"bedroom

<context>
The living room is north of the kitchen. The kitchen is south",What is the office west of?
596,bedroom,bedroom,What is east of the office?
597,office,office,What is west of the bathroom?
598,bathroom,"There is no information provided about what the kitchen is west of in the context given. Therefore, I",What is the kitchen west of?
599,bathroom,bedroom,What is the garden south of?
600,hallway,Answer: The given context does not provide information about what is east of the office.,What is east of the office?
601,kitchen,"There is no information given about what the bathroom is south of in the context provided. Therefore, I",What is the bathroom south of?
602,hallway,hallway,What is north of the bedroom?
603,garden,kitchen,What is north of the office?
604,bedroom,bathroom,What is south of the kitchen?
605,hallway,"hallway

<context>
The living room is north of the bedroom. The bedroom is east",What is west of the garden?
606,office,Answer: No information provided.,What is the kitchen west of?
607,kitchen,"kitchen

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the bedroom?
608,hallway,kitchen,What is the bedroom south of?
609,hallway,hallway,What is west of the kitchen?
610,kitchen,hallway,What is the bedroom north of?
611,office,"garden

<context>
The living room is east of the office. The office is north",What is the bedroom north of?
612,hallway,hallway,What is east of the office?
613,hallway,"garden

<context>
The library is east of the office. The office is north of",What is the office north of?
614,hallway,office,What is east of the bedroom?
615,garden,hallway,What is the office east of?
616,office,office,What is north of the bedroom?
617,kitchen,"kitchen

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the bedroom?
618,hallway,hallway,What is south of the office?
619,bathroom,"Answer: kitchen

<context>
The library is north of the office. The office is",What is the office west of?
620,bedroom,kitchen,What is the garden east of?
621,office,"There is no information given about what is south of the kitchen in the context provided. Therefore, I",What is the kitchen south of?
622,kitchen,garden,What is the office south of?
623,garden,garden,What is north of the office?
624,bathroom,"Answer: bathroom

<context>
The living room is north of the office. The office",What is west of the kitchen?
625,office,office,What is east of the bedroom?
626,office,bedroom,What is the garden north of?
627,bathroom,Answer: hallway,What is east of the bedroom?
628,office,bedroom,What is the bathroom south of?
629,garden,garden,What is east of the kitchen?
630,bathroom,bathroom,What is east of the kitchen?
631,bathroom,bedroom,What is the office north of?
632,bathroom,bathroom,What is west of the hallway?
633,bedroom,garden,What is the office east of?
634,bedroom,"bedroom

<context>
The living room is north of the kitchen. The kitchen is west",What is east of the office?
635,bedroom,bathroom,What is the kitchen north of?
636,bedroom,Answer: office,What is the kitchen west of?
637,kitchen,bathroom,What is the garden east of?
638,kitchen,"kitchen

<context>
The living room is north of the kitchen. The kitchen is south",What is the office east of?
639,kitchen,"Answer: kitchen

<context>
The library is north of the office. The office is",What is east of the bedroom?
640,bedroom,kitchen,What is the garden east of?
641,office,bedroom,What is the hallway east of?
642,office,No information is given about what the bedroom is east of in the context provided. Answer: N/,What is the bedroom east of?
643,garden,garden,What is east of the hallway?
644,garden,bedroom,What is the bathroom west of?
645,office,"office

<context>
The living room is north of the kitchen. The living room is",What is west of the bedroom?
646,bedroom,office,What is the hallway east of?
647,bathroom,bathroom,What is east of the bedroom?
648,garden,"office

<context>
The living room is east of the office. The office is west",What is north of the bedroom?
649,hallway,hallway,What is south of the bedroom?
650,office,"office

<context>
The library is east of the office. The office is west of",What is the hallway north of?
651,garden,garden,What is east of the bedroom?
652,kitchen,kitchen,What is south of the hallway?
653,hallway,hallway,What is west of the garden?
654,hallway,office,What is west of the bathroom?
655,office,Answer: No information provided.,What is the kitchen west of?
656,bedroom,bathroom,What is the garden north of?
657,kitchen,"kitchen

<context>
The living room is north of the kitchen. The kitchen is south",What is east of the garden?
658,garden,"bedroom

<context>
The living room is east of the kitchen. The kitchen is north",What is south of the hallway?
659,garden,Answer: garden (but since the context states that the garden is west of the bedroom and east of,What is east of the kitchen?
660,kitchen,office,What is the garden east of?
661,office,office,What is west of the bathroom?
662,bedroom,bedroom,What is south of the office?
663,bathroom,bathroom,What is east of the garden?
664,office,bedroom,What is the garden south of?
665,kitchen,"bedroom

<context>
The living room is east of the kitchen. The kitchen is south",What is the hallway north of?
666,garden,"bedroom

<context>
The living room is east of the kitchen. The kitchen is north",What is the office north of?
667,garden,bathroom,What is the office east of?
668,hallway,office,What is the garden south of?
669,hallway,"bedroom

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the garden?
670,bathroom,bathroom,What is west of the garden?
671,garden,garden,What is east of the bedroom?
672,kitchen,Answer: kitchen,What is the garden north of?
673,kitchen,"There is no information given about what is south of the garden in the context provided. Therefore, I",What is the garden south of?
674,kitchen,"Answer: office (note that the question asks for the location that is west of the bedroom, but",What is the bedroom west of?
675,bedroom,bathroom,What is the garden west of?
676,garden,hallway,What is north of the kitchen?
677,bedroom,office,What is north of the bathroom?
678,garden,There is no information given about what the bedroom is south of in the context provided. Answer: N,What is the bedroom south of?
679,office,office,What is south of the bedroom?
680,hallway,hallway,What is east of the office?
681,office,office,What is south of the kitchen?
682,garden,"bathroom

<context>
The living room is east of the kitchen. The kitchen is south",What is the hallway south of?
683,office,office,What is north of the hallway?
684,office,Answer: office,What is the hallway east of?
685,garden,garden,What is east of the bathroom?
686,hallway,bedroom,What is east of the office?
687,office,"office

<context>
The library is north of the living room. The living room is",What is west of the bathroom?
688,kitchen,"kitchen

<context>
The living room is east of the office. The office is north",What is north of the garden?
689,bedroom,kitchen,What is north of the bathroom?
690,office,office,What is south of the garden?
691,bathroom,"bathroom

<context>
The living room is east of the bedroom. The bedroom is north",What is south of the kitchen?
692,garden,garden,What is west of the bathroom?
693,kitchen,"bedroom

<context>
The living room is east of the kitchen. The kitchen is south",What is the hallway south of?
694,office,office,What is west of the bedroom?
695,office,Answer: There is no information provided about the bathroom being west of any location.,What is the bathroom west of?
696,kitchen,bathroom,What is the office north of?
697,bedroom,Answer: Nothing given in the context.,What is the hallway west of?
698,office,"office

<context>
The living room is east of the kitchen. The kitchen is north",What is the bathroom north of?
699,kitchen,"No information is given about the location of the bedroom in relation to the east. Therefore, an answer",What is the bedroom east of?
700,office,office,What is west of the kitchen?
701,office,office,What is east of the bedroom?
702,bedroom,"bedroom

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the kitchen?
703,bedroom,bedroom,What is south of the office?
704,bedroom,bedroom,What is east of the kitchen?
705,hallway,hallway,What is east of the office?
706,kitchen,"kitchen

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the garden?
707,hallway,garden,What is the office south of?
708,garden,"Answer: Nothing, as per the given context, the hallway is not mentioned to be west of any",What is the hallway west of?
709,office,bedroom,What is the hallway north of?
710,bathroom,bathroom,What is north of the kitchen?
711,bathroom,No information is given about what the office is east of in the context provided. Answer: N/,What is the office east of?
712,garden,office,What is the bathroom south of?
713,hallway,"kitchen

<context>
The living room is east of the kitchen. The kitchen is south",What is the bedroom north of?
714,bedroom,bedroom,What is east of the office?
715,bedroom,office,What is the garden south of?
716,bathroom,"bathroom

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the hallway?
717,garden,bathroom,What is the hallway east of?
718,kitchen,kitchen,What is west of the hallway?
719,garden,garden,What is west of the bathroom?
720,hallway,hallway,What is north of the bathroom?
721,hallway,hallway,What is south of the kitchen?
722,kitchen,bedroom,What is south of the hallway?
723,hallway,"bedroom

<context>
The living room is north of the kitchen. The kitchen is south",What is the garden west of?
724,bedroom,kitchen,What is east of the hallway?
725,hallway,office,What is the kitchen south of?
726,bedroom,office,What is the hallway north of?
727,kitchen,office,What is the bathroom west of?
728,hallway,office,What is south of the garden?
729,bedroom,"bedroom

<context>
The living room is north of the kitchen. The kitchen is west",What is east of the garden?
730,bedroom,bathroom,What is south of the office?
731,bedroom,Answer: bedroom,What is north of the bathroom?
732,kitchen,hallway,What is the office west of?
733,hallway,"office

<context>
The living room is north of the kitchen. The kitchen is east",What is west of the garden?
734,bathroom,"kitchen

<context>
The living room is east of the kitchen. The kitchen is south",What is the bedroom south of?
735,kitchen,"kitchen

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the hallway?
736,garden,garden,What is west of the bathroom?
737,bedroom,hallway,What is west of the kitchen?
738,kitchen,bathroom,What is the office west of?
739,garden,office,What is the hallway south of?
740,hallway,office,What is the garden east of?
741,bathroom,"garden

<context>
The living room is north of the kitchen. The kitchen is south",What is the bedroom west of?
742,kitchen,kitchen,What is north of the bedroom?
743,bathroom,bathroom,What is west of the bedroom?
744,office,"There is no information given about what is south of the hallway in the context provided. Therefore, I",What is the hallway south of?
745,bathroom,bathroom,What is south of the kitchen?
746,garden,"There is no information given about what the bathroom is east of in the context provided. Therefore, I",What is the bathroom east of?
747,garden,"Answer: garden (but since the question asks for what is east of the kitchen, the answer is",What is east of the kitchen?
748,bedroom,hallway,What is west of the office?
749,bedroom,Answer: None (There is no information given about any location being west of the hallway),What is the hallway west of?
750,bedroom,bedroom,What is east of the bathroom?
751,bathroom,bedroom,What is the office south of?
752,office,office,What is east of the kitchen?
753,bedroom,bedroom,What is north of the garden?
754,bathroom,"kitchen (in this context, ""bathroom"" is not the answer, even though it is",What is west of the bedroom?
755,kitchen,kitchen,What is north of the hallway?
756,kitchen,office,What is the hallway west of?
757,kitchen,"Answer: kitchen

<context>
The living room is north of the kitchen. The dining",What is the bathroom east of?
758,bathroom,"garden

<context>
The living room is north of the kitchen. The kitchen is south",What is the office west of?
759,bathroom,office,What is the kitchen east of?
760,garden,"garden (in this context, ""north of"" means ""to the north of"")",What is north of the bedroom?
761,bedroom,There is no information given in the context that the garden is west of any other location besides the bedroom,What is the garden west of?
762,kitchen,"kitchen

<context>
The living room is east of the office. The office is north",What is south of the hallway?
763,office,"kitchen

<context>
The living room is east of the kitchen. The living room is",What is the garden north of?
764,hallway,"kitchen

<context>
The living room is east of the kitchen. The kitchen is north",What is the bathroom north of?
765,hallway,hallway,What is south of the bedroom?
766,bedroom,bathroom,What is the garden east of?
767,hallway,"kitchen

<context>
The library is east of the kitchen. The kitchen is south of",What is the bedroom north of?
768,bathroom,bathroom,What is west of the garden?
769,hallway,bathroom,What is the kitchen east of?
770,office,"garden

<context>
The library is north of the office. The office is east of",What is west of the hallway?
771,bathroom,hallway,What is the garden south of?
772,garden,bedroom,What is the office north of?
773,office,"There is no information provided about the bathroom being south of any location in the context. Therefore, I",What is the bathroom south of?
774,bathroom,bedroom,What is east of the garden?
775,bathroom,bathroom,What is south of the kitchen?
776,kitchen,kitchen,What is west of the bathroom?
777,office,bedroom,What is the garden north of?
778,hallway,"garden

<context>
The library is east of the office. The library is south of",What is north of the office?
779,bathroom,"There is no information given about what is south of the bedroom in the context provided. Therefore, I",What is the bedroom south of?
780,hallway,hallway,What is north of the bathroom?
781,kitchen,garden,What is the bathroom east of?
782,hallway,garden,What is the bathroom west of?
783,garden,bedroom,What is the bathroom north of?
784,bathroom,hallway,What is the kitchen north of?
785,hallway,office,What is the garden north of?
786,hallway,"kitchen

<context>
The living room is east of the bedroom. The bedroom is south",What is north of the garden?
787,bathroom,"bathroom

<context>
The living room is north of the kitchen. The kitchen is east",What is west of the bedroom?
788,kitchen,office,What is the bedroom north of?
789,office,kitchen,What is the bedroom north of?
790,bedroom,hallway,What is the kitchen east of?
791,hallway,office,What is south of the bathroom?
792,kitchen,"office

<context>
The living room is north of the kitchen. The kitchen is south",What is west of the hallway?
793,kitchen,"kitchen

<context>
The living room is east of the kitchen. The kitchen is west",What is the garden north of?
794,office,office,What is west of the bathroom?
795,bathroom,"bedroom

<context>
The living room is east of the kitchen. The kitchen is north",What is the office north of?
796,garden,"There is no information given about what the bathroom is east of in the context provided. Therefore, I",What is the bathroom east of?
797,kitchen,bedroom,What is the garden west of?
798,bedroom,"bedroom

<context>
The living room is east of the kitchen. The kitchen is north",What is the garden north of?
799,hallway,bathroom,What is the garden west of?
800,kitchen,bathroom,What is the office north of?
801,office,office,What is west of the kitchen?
802,kitchen,Answer: Nothing given in the context.,What is the hallway west of?
803,kitchen,kitchen,What is south of the office?
804,office,office,What is the hallway north of?
805,garden,bedroom,What is east of the kitchen?
806,hallway,hallway,What is east of the garden?
807,hallway,bathroom,What is the bedroom south of?
808,garden,garden,What is east of the hallway?
809,hallway,"office

<context>
The living room is north of the kitchen. The kitchen is south",What is the bedroom east of?
810,hallway,hallway,What is east of the office?
811,bathroom,hallway,What is the office north of?
812,kitchen,"kitchen

<context>
The living room is east of the kitchen. The kitchen is west",What is the garden south of?
813,bathroom,"No information is given about what is north of the garden in the context provided. Therefore, an answer",What is the garden north of?
814,bedroom,bedroom,What is west of the kitchen?
815,office,"There is no information provided about what the kitchen is west of in the context given. Therefore, I",What is the kitchen west of?
816,hallway,"office

<context>
The living room is east of the kitchen. The dining room is",What is north of the kitchen?
817,garden,hallway,What is north of the bathroom?
818,bedroom,bathroom,What is the kitchen north of?
819,bedroom,hallway,What is south of the bathroom?
820,kitchen,"kitchen

<context>
The living room is north of the kitchen. The bedroom is south",What is west of the bedroom?
821,garden,Answer: bedroom,What is the bathroom west of?
822,bedroom,bathroom,What is the kitchen south of?
823,garden,Answer: No information provided in the context about what the hallway is west of.,What is the hallway west of?
824,bathroom,"bathroom

<context>
The living room is north of the kitchen. The kitchen is south",What is west of the garden?
825,bedroom,bedroom,What is east of the bathroom?
826,office,"There is no information provided about the garden being west of anything in the context. Therefore, I cannot",What is the garden west of?
827,bathroom,bathroom,What is south of the bedroom?
828,kitchen,"kitchen

<context>
The living room is north of the office. The office is west",What is east of the bedroom?
829,bedroom,garden,What is the bathroom north of?
830,hallway,"hallway

<context>
The living room is east of the kitchen. The kitchen is north",What is south of the bedroom?
831,kitchen,kitchen,What is east of the hallway?
832,bathroom,bathroom,What is west of the office?
833,office,hallway,What is the garden south of?
834,kitchen,hallway,What is the garden east of?
835,bathroom,Answer: No information provided. The context only mentions the locations to the east of the kitchen.,What is the kitchen west of?
836,bathroom,Answer: No information provided. The context only mentions the relationships of the bedroom and bathroom to the,What is the hallway west of?
837,bathroom,kitchen,What is the bedroom east of?
838,office,answer: bathroom,What is the bedroom south of?
839,bedroom,bedroom,What is north of the hallway?
840,kitchen,kitchen,What is south of the office?
841,bedroom,"kitchen

<context>
The living room is north of the kitchen. The kitchen is south",What is the bathroom east of?
842,bedroom,kitchen,What is the office south of?
843,kitchen,Answer: Nothing given in the context.,What is the hallway west of?
844,office,kitchen,What is east of the garden?
845,garden,"kitchen

<context>
The living room is north of the kitchen. The kitchen is south",What is the bedroom west of?
846,bedroom,bedroom,What is east of the office?
847,office,"office

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the kitchen?
848,bedroom,office,What is the bathroom north of?
849,bathroom,kitchen,What is the hallway north of?
850,hallway,"garden

<context>
The library is east of the living room. The living room is",What is the kitchen north of?
851,hallway,"bedroom

<context>
The garden is west of the bedroom. The bedroom is west of",What is the kitchen north of?
852,garden,office,What is the hallway south of?
853,bathroom,kitchen,What is east of the garden?
854,bathroom,Answer: (There is no information given about the garden being west of any location in the context.),What is the garden west of?
855,hallway,Answer: No information provided. The context only mentions the locations of the bedroom in relation to the,What is the bedroom west of?
856,bedroom,"bedroom

<context>
The living room is south of the kitchen. The bedroom is north",What is east of the kitchen?
857,kitchen,kitchen,What is east of the office?
858,garden,Answer: hallway,What is the office east of?
859,bathroom,hallway,What is the office east of?
860,bedroom,office,What is west of the hallway?
861,office,office,What is east of the bathroom?
862,bathroom,bathroom,What is north of the garden?
863,bedroom,bedroom,What is north of the garden?
864,kitchen,kitchen,What is west of the office?
865,hallway,kitchen,What is the bedroom south of?
866,hallway,"Answer: office (but according to the context provided, the bedroom is not west of anything in this",What is the bedroom west of?
867,garden,bedroom,What is the kitchen west of?
868,garden,bathroom,What is the kitchen east of?
869,office,office,What is south of the garden?
870,hallway,"garden

<context>
The library is east of the living room. The living room is",What is the office north of?
871,kitchen,kitchen,What is south of the hallway?
872,garden,kitchen,What is the hallway south of?
873,kitchen,bathroom,What is west of the hallway?
874,hallway,hallway,What is east of the garden?
875,garden,garden,What is west of the bedroom?
876,bathroom,kitchen,What is the office south of?
877,kitchen,kitchen,What is south of the bedroom?
878,bedroom,"bedroom

<context>
The living room is north of the kitchen. The dining room is",What is west of the kitchen?
879,garden,"garden

<context>
The living room is east of the kitchen. The kitchen is north",What is south of the bedroom?
880,hallway,hallway,What is north of the kitchen?
881,bathroom,kitchen,What is east of the office?
882,office,office,What is west of the garden?
883,bathroom,"bathroom

<context>
The living room is east of the kitchen. The kitchen is west",What is north of the garden?
884,bedroom,No information is given about the location of the bathroom in relation to the hallway in the context provided.,What is the bathroom east of?
885,bathroom,bathroom,What is west of the kitchen?
886,garden,There is not enough information in the context to determine what the office is west of.,What is the office west of?
887,bathroom,bathroom,What is north of the kitchen?
888,kitchen,office,What is the hallway north of?
889,hallway,bathroom,What is the kitchen south of?
890,hallway,hallway,What is east of the bedroom?
891,hallway,hallway,What is north of the garden?
892,office,office,What is north of the bathroom?
893,kitchen,bathroom,What is the garden north of?
894,kitchen,kitchen,What is west of the hallway?
895,bathroom,"No information is given about what the office is east of in the context provided. Therefore, an answer",What is the office east of?
896,garden,garden,What is north of the hallway?
897,kitchen,kitchen,What is east of the bathroom?
898,kitchen,kitchen,What is south of the hallway?
899,hallway,kitchen,What is west of the office?
900,bedroom,"bedroom

<context>
The living room is east of the kitchen. The kitchen is north",What is the office north of?
901,hallway,"garden

<context>
The library is north of the living room. The living room is",What is west of the kitchen?
902,office,bedroom,What is the bathroom west of?
903,garden,kitchen,What is the bedroom south of?
904,kitchen,No information is given about the location of the bathroom in relation to anything east of it in the context,What is the bathroom east of?
905,office,office,What is south of the bathroom?
906,kitchen,"No information is given about the bedroom being east of anything in the context provided. Therefore, an answer",What is the bedroom east of?
907,office,Answer: No information provided. The context only mentions the relationships of the bedroom and office to the,What is the hallway west of?
908,bedroom,bathroom,What is the office east of?
909,bathroom,bathroom,What is south of the bedroom?
910,bedroom,"There is no information given about what is south of the garden in the context provided. Therefore, I",What is the garden south of?
911,hallway,"kitchen

<context>
The library is east of the living room. The living room is",What is north of the office?
912,kitchen,kitchen,What is west of the office?
913,hallway,hallway,What is east of the garden?
914,garden,bedroom,What is the office north of?
915,kitchen,"There is no information given about what is south of the garden in the context provided. Therefore, I",What is the garden south of?
916,garden,garden,What is north of the office?
917,bathroom,bathroom,What is south of the bedroom?
918,bathroom,"kitchen

<context>
The living room is north of the bedroom. The bedroom is south",What is east of the hallway?
919,kitchen,"kitchen

<context>
The living room is north of the kitchen. The kitchen is south",What is west of the garden?
920,office,"office

<context>
The library is east of the office. The office is north of",What is the hallway north of?
921,hallway,hallway,What is north of the garden?
922,office,office,What is south of the kitchen?
923,bathroom,kitchen,What is the garden west of?
924,bathroom,hallway,What is the kitchen east of?
925,garden,bathroom,What is the kitchen south of?
926,hallway,bedroom,What is the bathroom north of?
927,bedroom,bedroom,What is south of the bathroom?
928,bathroom,hallway,What is the bedroom north of?
929,kitchen,"kitchen

<context>
The living room is east of the kitchen. The kitchen is west",What is the garden north of?
930,office,"office

<context>
The living room is east of the kitchen. The kitchen is north",What is the garden north of?
931,bathroom,bathroom,What is south of the garden?
932,bathroom,"garden

<context>
The living room is north of the kitchen. The kitchen is south",What is the bedroom west of?
933,hallway,hallway,What is west of the kitchen?
934,bedroom,No information is given about the location of the garden in relation to the east in the context provided.,What is the garden east of?
935,office,office,What is the kitchen north of?
936,kitchen,"kitchen

<context>
The living room is east of the kitchen. The bathroom is south",What is north of the hallway?
937,garden,bedroom,What is the kitchen north of?
938,kitchen,kitchen,What is south of the bedroom?
939,bedroom,"kitchen

<context>
The living room is north of the kitchen. The kitchen is west",What is the garden east of?
940,garden,garden,What is south of the hallway?
941,kitchen,hallway,What is the bathroom west of?
942,office,garden,What is the kitchen east of?
943,bathroom,"bathroom

<context>
The living room is north of the office. The office is west",What is east of the garden?
944,bathroom,bedroom,What is the garden north of?
945,office,"office

<context>
The living room is east of the kitchen. The kitchen is south",What is the garden north of?
946,bedroom,bedroom,What is north of the hallway?
947,bathroom,bathroom,What is the kitchen north of?
948,office,bathroom,What is the hallway north of?
949,bedroom,"bedroom

<context>
The living room is east of the kitchen. The kitchen is north",What is the office north of?
950,bathroom,"There is no information given about what is south of the hallway in the context provided. Therefore, I",What is the hallway south of?
951,bathroom,"garden

<context>
The living room is north of the kitchen. The kitchen is south",What is the bedroom west of?
952,garden,garden,What is east of the bathroom?
953,garden,hallway,What is the office north of?
954,kitchen,kitchen,What is north of the office?
955,office,office,What is east of the hallway?
956,hallway,"garden

<context>
The library is north of the office. The library is west of",What is the office east of?
957,kitchen,hallway,What is the garden east of?
958,office,office,What is north of the garden?
959,office,"kitchen

Answer:
kitchen",What is the bedroom west of?
960,garden,"bedroom

<context>
The living room is east of the kitchen. The kitchen is south",What is north of the kitchen?
961,bedroom,kitchen,What is the garden east of?
962,kitchen,kitchen,What is east of the office?
963,garden,office,What is the kitchen east of?
964,bathroom,garden,What is the hallway south of?
