,target,output,question
279,Mary,"Harry that
the first to the first to the first to the
I went to the first to the little
He had",Who received the football? 
280,Fred,"Harry's 

 He was the
 Mr. He was the you the 
the fact he was the
that he
he",Who gave the apple? 
281,apple,"the at the instant, the at the same at the 
the at the
the
his at the  the 
the",What did Mary give to Fred? 
282,Fred,"the milk the milk the good milk the pedic the milk the good to the flag the flag the next to the first,",Who gave the apple to Mary? 
283,Fred,"Mary, the ""the death the ""the man the the "" Mary, the ""M Mary, the ""the the """,Who received the apple? 
284,apple,the new to the     the     *       the milk on the     the   the   the     the     the     the,What did Fred give to Mary? 
285,Fred,the 18 on the 18 on the first on the first to the 1 his... the 18 on the first,Who gave the apple? 
286,Fred,the milk the first of the people the first to the first of the milk the  the  was the first of the last,Who gave the apple to Bill? 
287,Fred,"The first time of the first the first the first  the 
the 
the 
 the first to the first 
 the first",Who gave the apple to Bill? 
288,apple,the <the <the <the <the < the < the sailor the < the < the < the < the < the,What did Fred give to Bill? 
289,Bill,"The same ""c 

M. The national the 
the same "" 

 The 
the same the same to the 
the",Who gave the apple to Mary? 
290,Mary,planned the  the milk to the people on the 1 little the  the  the  the  the  the,Who gave the milk to Bill? 
291,Bill,Black black black black black black black black black black black black black black black black black black the same the same on the same,Who gave the milk? 
292,Mary,"M

 M

 The

 The

It is the
M

The
M

The  On the on the",Who gave the milk to Bill? 
293,Bill,"the same the ""the ""the ""the be the be the ""the ""to the  the ""the ""the """,Who did Mary give the milk to? 
294,apple,"the rather
the milk to the best to the 
the milk to the
best to the
colled to the same",What did Jeff give to Fred? 
295,milk,"H the 34, the 1, the first 1900 the 1900 the 1 the
J A",What did Mary give to Jeff? 
296,Mary,you to the 'he to the 'he he's a bit the two the same w' the two he he he's,Who gave the milk? 
297,milk,"the
     the 1 the last on the 1 little on the < the < the < the
 Mary the",What did Mary give to Jeff? 
298,milk,"the ""the ""the ""the ""the ""the ""the ""the ""the ""the ""the ""the ""the",What did Mary give to Jeff? 
299,Bill,"the ""the ""the ""the ""the ""the ""the the new 
the ""the ""the ""the ""the",Who gave the milk to Jeff? 
300,football,"the ""the ""the ""the ""the ""     the most to the apple on the gary the most on the most",What did Mary give to Fred? 
301,Fred,"the same ""which she then she as the first time and the same ""the same ""the same ""the same """,Who did Mary give the football to? 
302,Mary,"the most of the  and the 
the 
the 
to the 
the same to the 
the same if we have",Who gave the football to Fred? 
303,Mary,to the milk to the milk the first to the milk to the 5 the same the milk to the milk to the to,Who did Fred give the apple to? 
304,Fred,path path path path path path path path path path path path path path path path path path path path path path path path path,Who gave the apple to Mary? 
305,Jeff,the people to the little to the to the to the  the now the first time of the  the  the  the,Who gave the apple to Mary? 
306,Mary,"The 1 to the 45 of the  to the almost the  The 
almost the 
 BAZE 1",Who did Jeff give the apple to? 
307,milk,the milk to the 60 the over the  the first time to the over the  the milk the over the  the,What did Mary give to Fred? 
308,Fred,"He
his
the
his
 She had a
the 
 Mary
the
the
the 
the 
the",Who did Mary give the milk to? 
309,Fred,"She
the
Jenn she the
 Mary Kane here she
 She
the
She the
the ""the """,Who received the milk? 
310,Mary,"the ""the ""the
the ""the ""the ""the first the first to the first the same the first the first",Who gave the football to Bill? 
311,Bill,"off the  the 191 on the 24 the 191 on the  the  the  the  the 
the",Who gave the football? 
312,football,"The first
the first
the first 
the first 
the first < the first 
the first 
the first 
the",What did Bill give to Mary? 
313,apple,"Cow- the same was the be the be the on the 
the 
the on the on the on the be the on",What did Bill give to Mary? 
314,Bill,Picked to the football to the milk to the first to the milk to the same to the same to the football to the,Who did Jeff give the football to? 
315,milk,The Brownie And then to take the apple's way to take the apple's way to take the bedroom to take the,What did Jeff give to Bill? 
316,Bill,"Brown brown, the milk, the milk and the milk and the white, the milk's the next, the milk's",Who received the milk? 
317,milk,"the football, the same that that that I that I the same the same the apple to the same the  that that to",What did Jeff give to Bill? 
318,apple,E much the apple  the same on the same to the little to the milk to the milk to the same to the,What did Fred give to Mary? 
319,Fred,"what the milk on the ""what the usual the other than the ""his own the 
his ""I could the ""to",Who did Mary give the apple to? 
320,Mary,"that he that
that he
the ""that he that that to the 
 Mary
that he that he that the",Who gave the apple? 
321,apple,On the  on the  on the  on the 1/ the  on the  on the  on the,What did Mary give to Bill? 
322,Mary,"the other the other at the other at the point of the same 
the
the same at the same to the c to",Who did Jeff give the football to? 
323,Mary,"Mary's you was the <QUERQUER his ""the same the two, the little to the little ""the two",Who received the football? 
324,Mary,"1

  at the
 M. The
1 the ""you wise the ""the ""M
 M
1",Who received the football? 
325,Bill,"The
M the 1. The
M the 12, 
M. The
M the",Who gave the football to Mary? 
326,Bill,"the work the
 the work the
 the work the
 the work the the work the the",Who gave the football? 
327,Jeff,"the 42, 42, the 72, the 50 the 42, the 62, the 52",Who received the apple? 
328,apple,to the next time the first time the     the first time the s-f- the apple to the     Jeff to the,What did Bill give to Jeff? 
329,apple,"I the majorly to the majorly on the big, the first time on the
then I the majorly the best",What did Bill give to Jeff? 
330,apple,"the flag and the pike the  the... the 
the  to the... on the... to the... on the",What did Fred give to Mary? 
331,apple,"the creaking a 
the black, the ci- the creak the creak a black to the creak",What did Fred give to Mary? 
332,Fred,"the Lombal the ""the ""the ""the ""the ""the ""the Lombal the first of the first to the",Who gave the apple? 
333,Bill,DW to the < the < the < the < the < the < the < the < the < the < the < the,Who received the apple? 
334,apple,"The 
Pier the shaft the best to the shafts on the 
what the 
Pier the
 P, the",What did Mary give to Bill? 
335,Mary,"Mary's apple's, the milk, the, the   The  the  to the   the, the   the",Who gave the apple? 
336,apple,"The 1600, the football's the  The 1600, the  - The milk and the  the",What did Mary give to Fred? 
337,apple,Mary's to the football,What did Fred give to Mary? 
338,apple,the same the same the 1 the same the  the 1 the  the  the  the same the  the,What did Fred give to Mary? 
339,Mary,"The royal 
the milk on the  the... the 
the 
his 
the 
the usual, the 
the royal",Who did Fred give the apple to? 
340,apple,"the  the 
 the 
the  were the 
the 
the... that she was 
 Mary
 The 
the",What did Fred give to Bill? 
341,Bill,"the man on the 
the man the the same time to the 
that he 
the man the 
the < the the",Who gave the apple to Fred? 
342,Bill,"D. Mary's 

the same the milk on the same ""the same to the milk on the ""the same ""the",Who received the apple? 
343,apple,"P and the same to the same to the same to the 
the same to the same to the same to the same to",What did Fred give to Bill? 
344,apple,"The ""the ""the ""the ""the usual the

 Mary the ""the ""the ""the ""the ""the """,What did Fred give to Bill? 
345,milk,"F you to the first. 

F to the'

C 

S the 'the 'M any the 'M any",What did Mary give to Jeff? 
346,Mary,"the same, the first time the 
the 
the... the first to the first to the first to the first to the",Who gave the milk to Jeff? 
347,Jeff,"the 72 to the 72 the 1 the 1 the 1 the  that the  that the 
the",Who gave the milk? 
348,Fred,"some
the
the
 S the 
 S the
 the 
 the 
 the 
 
 this morning, 
 the",Who received the milk? 
349,Jeff,the office the the office the first to the same to the J. I the the J. the same to the office the,Who gave the milk to Fred? 
350,Jeff,"the last time the last that the that the same time the...       the...       the... the first that the """,Who gave the milk? 
351,Mary,"The
his to the new one the ""his ""She was she on the ""the ""She ""She ""the """,Who gave the milk to Bill? 
352,milk,"He went the 
his he the first time he went the 
the 
 Jennie the little of the 
the he went",What did Bill give to Jeff? 
353,Bill,the wee at the wee at the same at the wee at the wee at the wee at the wee at the same at the,Who received the milk? 
354,milk,"On the
you the 
 Stephen on the
 Stephen on the
 Stephen on the 
the 
the you the 
the",What did Jeff give to Bill? 
355,Bill,the < the < the < the < the < the < the < to the the < the < the < the < the,Who gave the milk? 
356,Bill,"the
         the
         the
         the people on the 
the pie and he's a little to the 
the",Who gave the milk to Fred? 
357,Bill,"I'm the little the little the the little the
I'll the
you could the
you, the beautiful to the",Who gave the milk to Fred? 
358,apple,"a thy grand thy friend, the grand thy friend, to the noble thy friend. Reg a the  the  Reg on",What did Jeff give to Fred? 
359,Fred,"the < on the < on the, I would on the virtue to the < on the virtue on the < on the on",Who did Jeff give the apple to? 
360,Mary,"The black, the first, the black, the first time the 
the 
the 
 I the 
 I knew the",Who received the apple? 
361,Bill,the same of the 'the  the milk to the official the official the official the official the official the milk on the same,Who did Mary give the apple to? 
362,apple,"The milk, the milk to the first time the  the she had the ar at the water at the first as the first",What did Mary give to Bill? 
363,Mary,"D
the
his to the
the  the milk, the young
the young  the 
the 1 the",Who did Bill give the apple to? 
364,Bill,"the milk to the ""our the ""m, the beautiful, the milk to the most of the the other at the milk",Who received the apple? 
365,Jeff,"the people with the ""the ""the ""to the people the doctor to the doctor the people the ""to say the",Who received the apple? 
366,Jeff,"the ""the ""the ""the ""the ""the ""the ""the ""the ""the 
the ""the ""the",Who gave the apple? 
367,Bill,the usual on the usual the usual to the usual on the usual on the usual to the usual the usual to the usual to,Who received the football? 
368,Bill,the passage on the  to the same on the  the passage on the 1 the passage on the 1 on the,Who received the football? 
369,Bill,"Mary's to the shone, the shone to the for the first to the same to the same to the 
the",Who did Mary give the football to? 
370,Fred,"Out the out the black ""the ""the ""the black, the out the two out the two out the black, the",Who did Mary give the football to? 
371,Mary,"the man he went the 
 the lantern, the first to the man to the lantern, the first to the black, the",Who gave the football to Fred? 
372,Fred,"the ""the ""the ""the ""the ""the ""the
    ... the ""the
the ""the ""the",Who gave the football to Mary? 
373,Jeff,"Mary
the 
the
 Mary
the 
the 
the 
the 
the 
the <the < the < the",Who did Mary give the football to? 
374,football,"that the best to the best to the best to the best to the same the best to the best to the ""the best",What did Mary give to Jeff? 
375,Fred,"Mary the once the it to the same the first the 
the 
the 
the ""the 
the 
the 
the",Who received the apple? 
376,Fred,"the milk on the 
 the 
 on the 
 the  the 
 the, the 
 the 
 the 
 the
that",Who gave the apple? 
377,Bill,"my 
the black to the black to the black to the same to the 
 the 
 the
 the 
the 
 the",Who gave the apple? 
378,apple,"the 
the the 
 the 
 the 
 the 
the hall the 
 the 
 the 
 the 
 the 
 the",What did Fred give to Bill? 
379,Fred,"the first on the first on the first on the first on the first on the first on the first on the ""the """,Who did Bill give the apple to? 
380,milk,"the ""the ""the ""the ""the ""the ""the ""the ""the ""the milk on Maggie in the black",What did Mary give to Bill? 
381,Bill,"the
 to the
 G, the
 the
 the
 the
 the
 the
 the
 the
 the",Who gave the milk? 
382,milk,I got the milk on the milk on the got the to the milk on the... the milk on the first time the milk,What did Mary give to Fred? 
383,milk,the 'the 'what I started the 'I had a 'the'some 'the 'the 'to the 'the,What did Fred give to Mary? 
384,milk,the 'his friend Owen the 'first time the first the first the first time the 'the double the 'the double the,What did Fred give to Mary? 
385,football,"the
his
the 
the  The man
the 
the "" Harry
the 
the  The 
the",What did Bill give to Mary? 
386,Mary,"that he that he had a little
that Harry, that he had a little, he was the little to the little to",Who did Bill give the football to? 
387,football,the  The stranger to the <the first to the stranger to the <the old the first time the <he to the,What did Fred give to Mary? 
388,Fred,The R&D the <the <the <the <the <the <the <the <on the <the <the,Who did Mary give the football to? 
389,Mary,"... 
 the... to the to the... Ref the... the... the... the... the...  the... the...",Who gave the football? 
390,Fred,Mary Jones then the same to the copped the copped the copped the first to the milk to the least to the,Who gave the apple? 
391,apple,"the milk the""

the hat the two the two hats the two the first
 Jessica’s the milk on the ""the """,What did Fred give to Jeff? 
392,Fred,"On the ""the ""the ""the ""the first to the ""the ""the ""the"" the ""the ""on",Who received the apple? 
393,Fred,"The < the once he had a 
the 

 The 
the 
the same the same the 
 He said the < the",Who received the apple? 
394,Jeff,"the < the < the < the < the < the < the < the < the time, the < the < the <",Who gave the apple to Fred? 
395,Mary,"On the on the on the first on the on the on the on the little on the 
the on the 
the",Who gave the apple? 
396,Bill,"Mary, the little to the 
she was the the little to the little to the apple the little to the same the apple",Who did Mary give the apple to? 
397,Fred,"his 
 his 
 on the same on his 
 the full the fact on his... on the milk on the same to the",Who gave the apple to Bill? 
398,Fred,"to the first to the first the first in the first to the first in the first time the first, the first to the",Who did Bill give the apple to? 
399,Fred,the < the < the < the < the < the < the < the < the < the < the < the < the,Who received the apple? 
400,Mary,to the same to the same to the same to the fish on the same to the same the same to the fish on the,Who gave the football to Fred? 
401,Fred,"the corner, the most of the, to the 
    that there is the corner, the same, the only that that",Who did Mary give the football to? 
402,Fred,"the  the ""B that {the same the same the ""B the ""B the the ""the ""B the """,Who did Mary give the football to? 
403,Fred,"the moral 
the ""the ""the same to the first, the first to the moral to the moral {the ""the",Who gave the apple to Jeff? 
404,apple,the 'his 'the 'he the 'his 'the 'He 'the 'the 'the 'the 'the ',What did Fred give to Jeff? 
405,apple,'the 'the 'I 'the 'the 'the's 'the 'the 'the 'the 'the ',What did Fred give to Bill? 
406,Fred,Reg. Reg. Reg. Reg. Reg. Mary's what to the milk the present the present the present the present the,Who gave the apple? 
407,Fred,At the father's the  and the  and the  and the  and the  and the  and the  and,Who received the apple? 
408,Fred,"the following the the following the following the following the the apple the following the M the CH, the following the to the apple",Who gave the apple to Jeff? 
409,apple,"the same to the same to the same the same the same the fact the same, the same the
 the same the same",What did Fred give to Jeff? 
410,milk,"the man, the 
the 
I went the 
the 
the 
the 
I 
the same I the 
the",What did Bill give to Jeff? 
411,Jeff,"the once the 
the once the 
the 
the once the once the once the once the once the first once the she",Who gave the milk to Bill? 
412,milk,"the  to the  to a 
the usual the  to the  to a 40 miles of the  to the",What did Jeff give to Bill? 
413,milk,the point the point the point the we went the point the the best of the same the point the point the point the a,What did Jeff give to Bill? 
414,Jeff,"you, the to the same the same, the, you, the  you on the others on the  you, the",Who gave the milk to Mary? 
415,milk,"the ""you ""the ""the ""the ""You ""the ""the ""the ""the ""the ""the ""the",What did Fred give to Jeff? 
416,milk,1 to the 1 to the same on the to the black on the to the milk on the to the own the black,What did Jeff give to Fred? 
417,Fred,"the same to the same to the
 S the most of the     to the     the     the 
       the same",Who received the milk? 
418,Jeff,"--- 15 | the  | the 25   the 0, the  | the same to the 0,",Who did Fred give the milk to? 
419,Jeff,"that I the on the that there that there was the on the on the on the on the 
that I the on the",Who gave the milk to Fred? 
420,Fred,"Mary the
 Mary
 the
 The
 The
 The footballs the fact that
 Mary
 Mary
 Mary
 Mary",Who gave the football? 
421,Fred,"the apple, the true, the true, a true, the milk, the true, the apple, the true, the",Who received the football? 
422,football,"the first on the milk to the first on the first to the 
the same in the small, the first the 
 the",What did Mary give to Fred? 
423,football,"The  the  The  The  the  the R- the c the 
the R- The first to the",What did Mary give to Fred? 
424,Fred,"{the {the {the ""Jest {the ""Mist the {the ""B the ""M and {the",Who gave the football to Mary? 
425,apple,"the full, the 

I have the apple that the same that the 

I have the {the moral the 

I the",What did Fred give to Bill? 
426,Fred,"The ""I the ""I the ""M the ""the ""the ""the ""M 
the ""M the ""the",Who received the apple? 
427,apple,"the ""the ""the ""the ""the ""the ""the ""the ""the ""the ""the ""the ""the",What did Fred give to Mary? 
428,Fred,"the 
the she the one to the 
the 
the 
the first she the first, she to the one way to",Who received the apple? 
429,Mary,"the 
the usual 
the usual the {the patient to the patient to the {the patient to the 
 B the",Who gave the apple? 
430,Jeff,"B   on 

 B  ... 

    in the  ... 

 B  ... 

       ... 

 B   on",Who did Fred give the apple to? 
431,apple,On the best to the same time the same time the new the apple the apple the new the apple the the apple the apple,What did Fred give to Jeff? 
432,Fred,"On the ""the ""I then the ""the then the ""the ""the ""the ""the ""the ""the """,Who gave the apple to Jeff? 
433,Jeff,"He was the, the rose the 
his the
the ""his
his
the same morning on the 
the usual",Who received the apple? 
434,Mary,"the same to the same to the little the same to the the little the first to the first to the little the ""his",Who received the football? 
435,apple,"the first on the first on the--the first time I the--the one way it the first, I'm you--",What did Bill give to Mary? 
436,Mary,"the  the  the  the  the  on the 
 the same the ""the milk the  the  that the",Who did Bill give the apple to? 
437,Fred,The milk on the  the  the apple to the same time the  the  the  the  the same to the,Who gave the apple? 
438,Fred,"the small, the same the 
on the 
on the 
on the
 on the 
on the 
on the",Who received the apple? 
439,Mary,"the 
the to the 
the 
the 
the 
the 
the 
the 
the first to the little ""the",Who gave the apple to Fred? 
440,apple,'the 'it 'you 'the 'the 'the 'the 'the 'you 'the 'the 'to ',What did Mary give to Bill? 
441,Mary,the  the  the  W. The following the  the  the 1 the  the following the  and,Who did Bill give the apple to? 
442,apple,the love       the love       the love       the love       the love       the love       the love       the love,What did Bill give to Mary? 
443,Mary,"the 
the 
the milk to the milk the milk the
 the
the fact the milk the other the milk the “",Who gave the apple? 
444,Mary,,Who gave the apple? 
445,apple,"M
the
M
   the place the
   the
   the
   the
   the",What did Mary give to Fred? 
446,Fred,"Here, the milk the here, the here, on the here, the milk the 
his we here, the 1",Who did Mary give the apple to? 
447,milk,"the  the 32 the  the  the  the 
the  the  the first  first  the  the",What did Mary give to Bill? 
448,Bill,"the  the  the 6. Par the  the 25, the apple, the  the  the",Who received the milk? 
449,milk,"Apple the ""the ""the ""the ""the ""the ""on the ""on the 
the
that
to the",What did Bill give to Mary? 
450,Mary,"the  to the 1 the ""the' the  The little the 1 the shift the shift the best, and",Who gave the apple to Bill? 
451,apple,"the... the 
the better to the 
the on the 
the on the 
the 
the 
the on the",What did Mary give to Bill? 
452,Bill,the 14 the  the 1 the 1 the 1 the 1 the 1 the 1 the,Who gave the apple to Fred? 
453,Fred,"you, Mary on the on the on the milk on the dream to the on the on the best on the milk on the",Who gave the apple to Bill? 
454,Bill,"the milk on the milk and the summer milk on the little on the milk on the beautiful for the ""m the ""m",Who received the apple? 
455,Fred,"Mary law about the first time the apple to the apple, Jeff, the milk on the 
Jeff to the
 Mary law",Who did Mary give the milk to? 
456,Mary,"that the  that he had a
 Jeff that
 The
 The  that
 Mary that time that time that
 the",Who gave the milk? 
457,Fred,"The almost a ""the 
the 
the 
the ""the 
the 
the 
the 
the “the ""the",Who did Mary give the milk to? 
458,Mary,"The American < the < the < the  the < the < the  the 
the 
         the < the 
the",Who gave the milk? 
459,milk,"the
on the little the little the
you the ""his the
the 
the 
the 
the little to the",What did Fred give to Jeff? 
460,Mary,"you ""the ""You ""the ""the ""the'm ""the ""the ""m on the ""the 'your",Who gave the milk? 
461,milk,"Apple the ""my that the that I have the ""my 1 that
 Mary's what I st
     I have",What did Mary give to Bill? 
462,Bill,"You to the milk the ""his to the 

his to the 

I 

I was his own the 

 I the same",Who did Jeff give the football to? 
463,football,"Mary, the fact the ""the ""I also the would you would Mary Trevor Trevor Trevor Trevor Trevor Trevor Trevor Trevor Trevor Trevor",What did Jeff give to Bill? 
464,football,the same place the footballs and the footballs she were she were she went to the footballs the same place the same,What did Jeff give to Bill? 
465,Bill,"the next the milk, the cause the cause the parent, the 
the the the first, the, the to the the",Who did Fred give the apple to? 
466,Bill,"the pop the horse-hon the 
the 
the ""m the ""m the 
the 
the should the with the",Who gave the apple to Fred? 
467,apple,the last time the little to the first to the young to the same the same Maggie Maggie Maggie Maggie Maggie the usual < the,What did Bill give to Fred? 
468,Bill,"the aid the
his
his to the bees and the golden, the honey to the
the
the aid the",Who gave the apple to Fred? 
469,Jeff,"the ""free the ""free the < the < the < the ""free the ""free the first time the ""free the",Who gave the apple to Fred? 
470,Fred,"the 

 

 

 the leaves the most of the < the < the < the < the < the < the < the <",Who gave the apple? 
471,apple,the chronic the milk the chronic to the chronic the first to the first the milk the first at the chronic to the first to,What did Fred give to Mary? 
472,Mary,"the 
the 1000 hen and his... the  the 1000 to the  the  the  the",Who received the apple? 
473,Mary,"Mary dis  the black  the milk, Mary P the ""the black milk on the
 the milk on the best fact",Who gave the apple? 
474,apple,"the, the  the  the   the  the  the  the  the  the  the  the",What did Mary give to Bill? 
475,apple,"M pre- the
     the
     the
 
M pre- the
who on the
then the",What did Mary give to Fred? 
476,apple,the first at the milk at the little to the dreamer his... I got the little at the first at the first time,What did Fred give to Bill? 
477,Fred,"the milk he had the little 
the first time the the 
the whole the whole the 
the ""the ""the",Who gave the apple to Bill? 
478,Bill,"the ""the ""the ""the same on the the ""the ""the ""the ""the ""the ""the """,Who gave the apple to Fred? 
479,Fred,"the people on the first time the little, the the 
on the little w the people on the 
the 
the",Who gave the apple to Bill? 
480,Fred,"we to the
  to the
the'milk, and the milk to the apple, he said the milk",Who gave the apple? 
481,Fred,"the 
he was his 
     the 
that
his
 The
his 
his 
he was the",Who gave the apple? 
482,apple,and the the the best to the best to the last on the best to the gary the gary the apple the g,What did Fred give to Bill? 
483,Bill,"the 
M to the 
his 
the 
the 
the 
the 1 the  the 
the  that",Who gave the apple? 
484,Bill,"Mary's Mary's Mary's Mary's the 
 the 
 the gentleman, the 
 the 
 the great, Mary's the",Who gave the apple to Mary? 
485,Bill,"Mary on the 
the the apple to the apple the good
 the
 the good the good the one the 
the",Who did Fred give the apple to? 
486,apple,"the milk the milk and the first
the milk
 the first
the  
the same
the same
the
 the",What did Fred give to Bill? 
487,Bill,"the
 the
 the
 the
 the ""the

 the  the
 the
 the
 the  the  the",Who gave the apple? 
488,Bill,even the 1. You. You. You. You. You. You. You. You. You. You.,Who gave the apple to Mary? 
489,Bill,the... the same time the same to the same time the same the milked the apple the best for the same the first,Who gave the apple? 
490,Bill,"The the 
       the always the 
the same the  the milk on the first time the ""       the always the",Who gave the apple to Mary? 
491,Mary,then the milk on the bark on the same on the most on the same the same on the milk on the same on the,Who received the apple? 
492,milk,the < the apple the same the < the same the the < the apple the the same the < the < the < the,What did Jeff give to Fred? 
493,milk,"The
on the
the ""the
on the 
the ""the ""the ""the ""the ""the ""his",What did Fred give to Jeff? 
494,Fred,You to the new to the first to the best to the new to the new to the milk the milk to the milk to,Who gave the milk to Jeff? 
495,Jeff,the next on the same on the same on the same on the milk on the milk on the same that much to the same,Who did Fred give the football to? 
496,football,"the short, the 1/that the 
the same as the same the long the 1/ the fact from Mary",What did Fred give to Jeff? 
497,Fred,"the ""You ""You ""You ""You ""the ""You ""the ""You ""You ""You ""You ""You",Who received the football? 
498,football,"The end the first to the  The
the
""M 
the end the way to the end the < the end the",What did Jeff give to Fred? 
499,Mary,"the now the
The
f the
the black
the Black the
the bigs the first now the
the",Who received the milk? 
500,Fred,"The milk to the same to the 
the same the first to the milk to the first to the 
his the the the",Who received the football? 
501,Jeff,"the
the ""when the <on the ""when the
on the ""when the
the ""when the ""when",Who gave the football? 
502,football,"what's a ""the  first like a ""the  a ""the 1, a ""the 1, a",What did Fred give to Jeff? 
503,Fred,Al the < the < the  the near the < the  the milk the < the < the  the < the,Who gave the football? 
504,football,"the 
the milk the 
the fire that the 
the milk for the
the milk to the Sahara's the
the",What did Fred give to Mary? 
505,Fred,the 1 the 1/ the 1 the 1 on the 1 the 1 the 1 the,Who received the football? 
506,Bill,"the first time and Mr. ""I've you
I
I've you
you're to the first time the first",Who gave the football to Fred? 
507,Bill,"the ""the ""the ""the ""the ""the ""the last the Mr. ""the ""the ""the ""the",Who received the football? 
508,Bill,"the same 
the one 
the one 
the one
that I the
the 
the one that I told the same",Who received the football? 
509,Bill,"the  I
I
I had a sh---the  I----the first time of the  I the one the",Who did Fred give the football to? 
510,Fred,"the
 the  the same the  the
 the
 the pre-mill the pre- the same to the  the",Who received the milk? 
511,Jeff,"Mary the football the
 B the
 B the
the 
the
 Mary the
 Mary the
 Mary the",Who received the milk? 
512,milk,"5

the ""M any

the ""M 7

the ""the ""M the ""M ""M 5",What did Jeff give to Fred? 
513,milk,"the 
       the on the 
       the
       the
       the       the   the 
       the   the",What did Jeff give to Fred? 
514,Fred,"the 
 the 
       the 
 the 
the same the 
 the 
       the 
       the milk to the first to",Who gave the apple to Bill? 
515,Bill,"Mary
the
the 
 Mary
the 
 the then the same the
 Mary
the 
 Mary
the
 Mary",Who gave the apple to Mary? 
516,Fred,"the <crack the < the < the < the < the 
I
the < the < the 
the < the",Who gave the apple? 
517,Fred,the < the < the < the < the < the chalm the < the < the < the < the the the good,Who gave the apple to Mary? 
518,Mary,"the football, the... the same time the ""the the... the time the, to the to the ""the ""the",Who received the apple? 
519,apple,"the ""the ""on the ""the ""on the ""the ""the ""the ""the ""the ""the ""the",What did Fred give to Mary? 
520,apple,"your to the same to the same to the milk to the  that you could you all you you, the same 'your",What did Mary give to Fred? 
521,Mary,"Mary's the apple the apple—his time to the first now the first now he had a ""re Mary's Kate the",Who gave the apple? 
522,Fred,"the two that
 the two that
 the
 the two to the two the first that it that the two that
 the",Who did Mary give the milk to? 
523,milk,"The

 You

 the

 You

 You

 We

 We

 The milk

 The

 I

 The

 The",What did Mary give to Fred? 
524,Mary,"The N the class the little the little the little to the little the milk on the little ""the same the little the little",Who gave the milk to Fred? 
525,milk,"The first and the first, the first to the first, the first to the first to the first to the first time and",What did Mary give to Fred? 
526,Mary,"Mary's the 
the ""the same the ""the ""the ""the ""the ""I know the the ""the """,Who received the milk? 
527,Mary,"{the ""some of the ""any {the 
 {the same to the ""M have the ""M to the """,Who received the milk? 
528,Mary,"the prayer at the milk at the prayer at the prayer at the prayer at the first and the same ""the ""Proud",Who received the milk? 
529,Jeff,"the 
   the 
   the 
   the 
   the 
   the 
   the 
   the 
   the",Who gave the football to Mary? 
530,Bill,"the ""M - the  the  the  the  the present the  to the to the  the  the",Who gave the apple to Mary? 
531,apple,"He stee the stee the last on the 
 He
his, the same the stee the office the first to",What did Bill give to Mary? 
532,Mary,"the 
the 
the first
the 
the 
the 
the 
the 
the 
the 
the 
the half",Who received the apple? 
533,apple,"the  the first to the first to some time the ""s to the  a 
the first to the first to the",What did Bill give to Mary? 
534,Fred,"the moral, the 
the 
the 
the 
the 
the 
the 
the 
the 
the",Who did Mary give the football to? 
535,milk,"I 
the first to the first to the first to the first to the 
the first to the 
 the first the",What did Fred give to Bill? 
536,Bill,"first of the  The first of the  T, of the  The first of the  T, the  T,",Who did Fred give the milk to? 
537,Bill,"by the 
on his best, on the same on the  to the 
on the 
on the 
on the first",Who did Fred give the milk to? 
538,Mary,"A 

A 

A 

A 

A 

A 

A 

A 

A 

A 

A the same at the",Who did Bill give the milk to? 
539,Mary,"I went the 
the 
the first 
the first time the first and the 
the first and the first time the first",Who did Bill give the milk to? 
540,Jeff,"the sht the ""m on the ""What the on the on the ""to the same to the ""P on the",Who received the apple? 
541,Jeff,"the same the water, the first, the little that the same to the little to the first the water the same to the",Who received the apple? 
542,apple,"the roof, the cusp the cusp the cusp the c to the c to the same to the c to the",What did Bill give to Jeff? 
543,apple,"the door, the door. The door, the 

 The width of the be the 
 
 the 
 
 the 

 The",What did Bill give to Mary? 
544,Mary,Fl  the milk on the fl on the fl on the going on the fl on the fl on the fl on the go,Who did Bill give the apple to? 
545,Jeff,"On the
the ""You on the black the ch on the ch on the ch on the ch on the ch on the",Who did Mary give the apple to? 
546,Jeff,"The doctorly his the first time the ""his 

I was a the first time the 

 I the same to the """,Who received the apple? 
547,Jeff,"The         the first time the best the
the        the
the first, the way the ""the little the first the",Who did Mary give the apple to? 
548,Bill,"the 34, the  The first at the some of the fact to the milk at the  to the 
 at a",Who received the apple? 
549,Mary,"The first that same the first the 
the same the 

The 

the young in the first the first the first the first",Who gave the apple to Bill? 
550,Mary,after the fact on the after a few to the first on the milk on the after the after the after the after the after,Who gave the milk to Jeff? 
551,Jeff,"the ""to the most of the ""any one in the ""to the usual to the ""the other to the ""on",Who received the milk? 
552,Mary,"the < the < double the < the 
the 
 the 
the < the 
 what the double the < the 
 the",Who did Fred give the football to? 
553,Fred,"the 
the last on the 
the 
the 
the 
the 
the 
the 
the 
the 
the",Who gave the football? 
554,Mary,of the < on the little < the < the little < the on the < the < the < the < the little <,Who received the football? 
555,Bill,"The DE the first time the horse to the h the first time the first time the first time the
the

 Sc.",Who gave the apple? 
556,Bill,"B the same the DEB some at the ""JED the horse, the apple in the same to the ""B the",Who gave the apple? 
557,apple,"{125 

{to the 100 {the  The 1
The  The  The 
The { } {",What did Bill give to Fred? 
558,apple,"The 50 {the
 The 1. The 55 J  The  The 50 {the  The",What did Fred give to Bill? 
