,target,output,question
404,office,"Sandra is in the kitchen of the shop, rearranging the items in the showcase",Where is Sandra? 
405,kitchen,"According to the passage, Daniel is in Jermyn Street in London.",Where is Daniel? 
406,hallway,"Daniel is in Venice, Italy. He is meeting with Horace Boyce, a young",Where is Daniel? 
407,bedroom,Sandra is in the garden.,Where is Sandra? 
408,garden,"Mary is in the garden. She is sitting on a bench, looking at the flowers.",Where is Mary? 
409,kitchen,Sandra is in the kitchen.,Where is Sandra? 
410,bedroom,John is in the bathroom.,Where is John? 
411,garden,Sandra is in the bedroom.,Where is Sandra? 
412,bathroom,Sandra is in the bathroom.,Where is Sandra? 
413,hallway,Daniel is in the bathroom.,Where is Daniel? 
414,office,"Sandra is in Serbia, working with Dr. Inglis and the Scottish Women's",Where is Sandra? 
415,bedroom,"Daniel is on the Russian front, serving with the Scottish Women's Hospital Unit. He is",Where is Daniel? 
416,bedroom,"Daniel is mentioned in the passage as a contemporary of Dr. Johnson, who was a member of",Where is Daniel? 
417,kitchen,John is in the garden. He is walking through the paths and admiring the flowers and trees,Where is John? 
418,hallway,Sandra is in the hallway.,Where is Sandra? 
419,bathroom,Sandra is in the kitchen.,Where is Sandra? 
420,hallway,Sandra is in the hallway. She is waiting for Paine to return from his meeting,Where is Sandra? 
421,hallway,Sandra is mentioned in the passage as a friend of the narrator who accompanied him on a,Where is Sandra? 
422,bathroom,"According to the passage, Sandra is now in the bathroom.",Where is Sandra? 
423,hallway,Daniel is in the kitchen.,Where is Daniel? 
424,bedroom,Mary is in the bedroom.,Where is Mary? 
425,kitchen,John is in the kitchen.,Where is John? 
426,kitchen,John is at the kitchen.,Where is John? 
427,office,John is at the office.,Where is John? 
428,bedroom,Sandra is in the garden. She is singing a portion of the Mascagni inter,Where is Sandra? 
429,bedroom,Sandra is in the kitchen.,Where is Sandra? 
430,office,John is at the nursing home of Dr. Stuart-Smith.,Where is John? 
431,kitchen,John is in the kitchen.,Where is John? 
432,kitchen,Mary went to the kitchen.,Where is Mary? 
433,kitchen,Mary is in the kitchen.,Where is Mary? 
434,office,Daniel is in the office.,Where is Daniel? 
435,garden,"According to the passage, Sandra is in the garden.",Where is Sandra? 
436,kitchen,"Mary is in the kitchen of Cardoville House, where she has been placed by the b",Where is Mary? 
437,bathroom,John is in the bathroom.,Where is John? 
438,bedroom,Daniel is in the bedroom.,Where is Daniel? 
439,garden,John travelled to the garden.,Where is John? 
440,bedroom,"Sandra is in the bedroom. She is lying on the bed, asleep.",Where is Sandra? 
441,hallway,"Daniel is in the Daniel Hall.

Answer: Daniel is in the Daniel Hall.",Where is Daniel? 
442,bathroom,"Daniel is a patient at the hospital. He is described as a ""poor old man""",Where is Daniel? 
443,garden,"Mary is in Russia, where she has been working as a doctor since 1917",Where is Mary? 
444,bedroom,Daniel is on the gunboat. He has just joined the ship and is sitting in the,Where is Daniel? 
445,garden,"Daniel is in the garden.

""We had a pleasant repast, and then the",Where is Daniel? 
446,bedroom,"Sandra is in the Tower of London. She is the daughter of Louis XVII, the last",Where is Sandra? 
447,hallway,Daniel is in the hallway.,Where is Daniel? 
448,garden,Daniel is in the garden.,Where is Daniel? 
449,kitchen,Sandra is in the kitchen.,Where is Sandra? 
450,kitchen,John is in the kitchen.,Where is John? 
451,kitchen,"The answer to the question ""Where is John?"" is not explicitly stated in the passage. The",Where is John? 
452,kitchen,Sandra is in the kitchen.,Where is Sandra? 
453,garden,Sandra is at the office.,Where is Sandra? 
454,bathroom,Sandra is in the kitchen.,Where is Sandra? 
455,kitchen,Sandra is in the kitchen.,Where is Sandra? 
456,bedroom,Mary is in the bedroom.,Where is Mary? 
457,hallway,John is in the kitchen.,Where is John? 
458,garden,John is in the hallway.,Where is John? 
459,hallway,Sandra is in the hallway.,Where is Sandra? 
460,bathroom,Sandra is currently in a nursing home in London. She has been suffering from am,Where is Sandra? 
461,garden,Sandra is in the garden.,Where is Sandra? 
462,bedroom,John is in the office.,Where is John? 
463,office,John is in the bedroom.,Where is John? 
464,garden,John is at the office.,Where is John? 
465,garden,Sandra is in the garden.,Where is Sandra? 
466,bedroom,Daniel is in the kitchen. He is preparing dinner for his guests.,Where is Daniel? 
467,bedroom,Daniel is not specified in the passage. The passage only mentions that he was taken captive and,Where is Daniel? 
468,bedroom,Sandra is in the bedroom.,Where is Sandra? 
469,office,"According to the story, John is in the office.",Where is John? 
470,hallway,Mary is in the hallway.,Where is Mary? 
471,office,Mary is in the bathroom.,Where is Mary? 
472,office,Mary is at the office.,Where is Mary? 
473,bathroom,John is in the bathroom.,Where is John? 
474,kitchen,John is in the hallway.,Where is John? 
475,garden,"John is at the house with his father, Mr. Schermerhorn.",Where is John? 
476,bathroom,Mary is in the bathroom.,Where is Mary? 
477,kitchen,Sandra is in the kitchen.,Where is Sandra? 
478,garden,"John is in the garden. He is lying down under the violet skies, surrounded by",Where is John? 
479,bathroom,John is in the bathroom.,Where is John? 
480,bedroom,Sandra is not mentioned in the excerpt provided. The excerpt focuses on,Where is Sandra? 
481,bedroom,"Sandra is in the kitchen, preparing food for the guests.",Where is Sandra? 
482,hallway,"Daniel is in the hallway, talking to the guards. He is trying to convince",Where is Daniel? 
483,hallway,John is in the hallway.,Where is John? 
484,garden,"According to the passage, John is in the bathroom. The passage states: ""Mary",Where is John? 
485,bedroom,"Daniel is in the bedroom, packing his trunk. He is getting ready to leave",Where is Daniel? 
486,bathroom,Sandra is in the bathroom.,Where is Sandra? 
487,hallway,Daniel is in the hallway.,Where is Daniel? 
488,bedroom,"John is in the Castle Park, where he has been summoned by the Earl of Mar",Where is John? 
489,bathroom,Daniel is in the bathroom.,Where is Daniel? 
490,kitchen,Daniel is in the kitchen.,Where is Daniel? 
491,bedroom,John is in the kitchen.,Where is John? 
492,bedroom,John is in the kitchen.,Where is John? 
493,garden,John is in the garden. He is talking to Sidney.,Where is John? 
494,garden,"John is in the hospital, recovering from his injury. He was shot by Wilson, the",Where is John? 
495,kitchen,Mary is in the kitchen.,Where is Mary? 
496,kitchen,"Mary is in Serbia, working as a nurse in a hospital. She is part of",Where is Mary? 
497,bedroom,Sandra is in the hospital ward with Dr. Inglis. She is a patient there,Where is Sandra? 
498,hallway,John is in the office.,Where is John? 
499,hallway,John is at the office.,Where is John? 
500,kitchen,"According to the passage, Daniel is a poet-singer who performs in the cabaret """,Where is Daniel? 
501,garden,Daniel is in the cave with the pirates. He was taken there after the pirates attacked,Where is Daniel? 
502,bathroom,Daniel is with Captain Flint in the cave. He was rescued by Captain Flint,Where is Daniel? 
503,hallway,John is in the kitchen.,Where is John? 
504,bathroom,Daniel is in the kitchen.,Where is Daniel? 
505,kitchen,Mary is in the kitchen.,Where is Mary? 
506,bedroom,Sandra is in the bedroom.,Where is Sandra? 
507,office,"Daniel is at the office.

Answer: Daniel is at the office.

Ex",Where is Daniel? 
508,office,Daniel is in the bathroom.,Where is Daniel? 
509,bedroom,Daniel is in the bathroom.,Where is Daniel? 
510,bedroom,John is in the bedroom.,Where is John? 
511,office,"According to the passage, Mary is in her room in the cottage. The passage states",Where is Mary? 
512,bedroom,"Mary is in the forest, following the path that the robbers had shown her. She",Where is Mary? 
513,bedroom,Mary is at the office.,Where is Mary? 
514,office,"Daniel is in the mountains, where he met and fell in love with Berrie. He is",Where is Daniel? 
515,bathroom,Mary is in the bathroom.,Where is Mary? 
516,bathroom,Daniel is in Chicago. He is the second son of Archibald Kane and is engaged,Where is Daniel? 
517,bedroom,Sandra is in the bathroom.,Where is Sandra? 
518,hallway,Daniel is at the bathroom.,Where is Daniel? 
519,garden,Daniel is in the kitchen.,Where is Daniel? 
520,office,"According to the text, Sandra went to the office.",Where is Sandra? 
521,office,Daniel is at the office.,Where is Daniel? 
522,hallway,"Daniel is in Simiti, a small town in the interior of Colombia.",Where is Daniel? 
523,hallway,Daniel is in the hallway.,Where is Daniel? 
524,garden,Sandra is in the garden.,Where is Sandra? 
525,hallway,Mary went to the hallway.,Where is Mary? 
526,office,Daniel is at the office.,Where is Daniel? 
527,garden,Daniel is in the garden. He went there to get the whole town in an uproar,Where is Daniel? 
528,garden,Daniel is in the garden.,Where is Daniel? 
529,hallway,"According to the text, Mary is in the hallway.",Where is Mary? 
530,garden,"John is in the ""Living City"" with the Aztec Princess.",Where is John? 
531,garden,John is on the garden.,Where is John? 
532,garden,John is in the garden.,Where is John? 
533,office,Sandra is in the garden.,Where is Sandra? 
534,bathroom,Daniel is in the bedroom. He has gone to the bedroom to rest.,Where is Daniel? 
535,garden,Sandra is mentioned in the poem as being in the garden. The poem says:,Where is Sandra? 
536,bedroom,"According to the text, Sandra went back to the bedroom.",Where is Sandra? 
537,hallway,Sandra is in the bathroom.,Where is Sandra? 
538,hallway,Sandra is a woman who was a friend of Thomas Paine's. She was a,Where is Sandra? 
539,bedroom,Sandra is in the bedroom.,Where is Sandra? 
540,garden,"John is in Jamestown, Virginia.

Answer: John is in Jamestown",Where is John? 
541,office,"Mary Paine, Thomas Paine's wife, was in New York City at the time",Where is Mary? 
542,hallway,Daniel is Thomas Paine's son. He was born in 1784 and,Where is Daniel? 
543,hallway,"John is in Bordentown, New Jersey.

Answer: John is in B",Where is John? 
544,kitchen,Daniel is traveling to the kitchen.,Where is Daniel? 
545,garden,"Sandra is in Harwood, near Bolton, England.",Where is Sandra? 
546,kitchen,Mary is in the kitchen.,Where is Mary? 
547,kitchen,Mary is in the kitchen.,Where is Mary? 
548,hallway,"John is in Washington, D.C. He is serving as an ""Aid"" at",Where is John? 
549,bedroom,Daniel is in the bedroom.,Where is Daniel? 
550,bedroom,"According to the passage, John Burk was dead and had been dead for some time. The",Where is John? 
551,bathroom,John is in the Silver Palace in the Sierra Madre Mountains. He was left behind by Frank,Where is John? 
552,office,John is in the office.,Where is John? 
553,bedroom,Daniel is in the kitchen.,Where is Daniel? 
554,kitchen,Daniel is on a gunboat in the Indian Ocean. He has been appointed to take charge,Where is Daniel? 
555,hallway,"According to the passage, Sandra is in Helena, Montana. The passage states:",Where is Sandra? 
556,kitchen,"According to the passage, Mary is in Jersey City with her husband, who is going to Chicago",Where is Mary? 
557,bedroom,"Daniel is in the bedroom.

""The hearing ear and the seeing eye, the",Where is Daniel? 
558,bedroom,Daniel is in the office.,Where is Daniel? 
559,bedroom,Mary is in the kitchen.,Where is Mary? 
560,garden,Daniel is in the garden.,Where is Daniel? 
561,bedroom,"Sandra is in the kitchen. She is making dinner for her family.

Answer:",Where is Sandra? 
562,garden,Sandra is in the bedroom. She went there after the scene in the garden.,Where is Sandra? 
563,kitchen,"Daniel is in the kitchen of the Deanery, where he has been living for the past",Where is Daniel? 
564,bedroom,Sandra is in the garden. She went there after the girls were called to the Library.,Where is Sandra? 
565,bathroom,Answer: John is in the cave with Captain Flint.,Where is John? 
566,bathroom,John is in the garden.,Where is John? 
567,kitchen,Daniel is in the kitchen. He is not present at the chariot race.,Where is Daniel? 
568,bedroom,Sandra is in the kitchen.,Where is Sandra? 
569,bedroom,Sandra is in the hallway.,Where is Sandra? 
570,bedroom,"Daniel is in the bedroom, lying on the bed. He is ""sick"" and",Where is Daniel? 
571,bedroom,Daniel is in the kitchen.,Where is Daniel? 
572,kitchen,Sandra is in the kitchen.,Where is Sandra? 
573,kitchen,John is in the kitchen.,Where is John? 
574,office,Sandra is in the kitchen.,Where is Sandra? 
575,bathroom,"According to the passage, John is in the bathroom. The passage states: ""He went",Where is John? 
576,bedroom,John is in the bedroom.,Where is John? 
577,hallway,Daniel is in the bathroom.,Where is Daniel? 
578,bedroom,"Daniel is in the woods, near the cabin where he lives with his daughter Tinka.",Where is Daniel? 
579,bedroom,Daniel is in the hallway.,Where is Daniel? 
580,hallway,John is in the hall.,Where is John? 
581,hallway,"John is in the hallway.

Answer: I suppose few people look at the Ath",Where is John? 
582,garden,Daniel is in the garden.,Where is Daniel? 
583,kitchen,Daniel is at the garden.,Where is Daniel? 
584,bedroom,"Mary is in Bemis Hall, a school in Utica, New York. She is",Where is Mary? 
585,bedroom,Sandra is in the bedroom.,Where is Sandra? 
586,garden,"According to the passage, Sandra is in the garden.",Where is Sandra? 
587,hallway,Daniel is at the office.,Where is Daniel? 
588,bedroom,"John is in the bedroom.

Answer: John is in the bedroom.",Where is John? 
589,bedroom,"According to the text, Mary is in the bedroom.",Where is Mary? 
590,office,"Sandra is with her mother, Mrs. Pierce, at her house in the country.",Where is Sandra? 
591,hallway,Mary is at the Wardrobe with my wife.,Where is Mary? 
592,office,John is at the office.,Where is John? 
593,garden,John is at the office.,Where is John? 
594,bathroom,John is in the emergency ward at the hospital. He has been taken there after suffering,Where is John? 
595,bathroom,Sandra is in the bathroom.,Where is Sandra? 
596,office,Sandra is in the hallway.,Where is Sandra? 
597,office,Sandra is in the bathroom.,Where is Sandra? 
598,garden,Daniel is in the garden.,Where is Daniel? 
599,bedroom,Daniel is in the bedroom.,Where is Daniel? 
600,bedroom,John is in the bathroom.,Where is John? 
601,bedroom,Sandra is mentioned in Chapter 19 as being in the bedroom with Zoie and,Where is Sandra? 
602,kitchen,"According to the passage, Mary is at the kitchen. The passage states: ""Mary went",Where is Mary? 
603,kitchen,"Sandra is in the kitchen, preparing dinner. She is Ruby's stepmother",Where is Sandra? 
604,office,"According to the passage, John is in the office. The passage states: ""John journeyed",Where is John? 
605,garden,Mary is in the bedroom.,Where is Mary? 
606,kitchen,John is in the kitchen.,Where is John? 
607,hallway,John is in the kitchen. He is trying to lift a large stone to connect the tops,Where is John? 
608,garden,"Sandra is at home, in her bedroom. She is sitting alone, crying.",Where is Sandra? 
609,bedroom,Daniel is in the kitchen.,Where is Daniel? 
610,kitchen,Daniel is in the kitchen.,Where is Daniel? 
611,office,"Sandra is in Shanghai, China.",Where is Sandra? 
612,bathroom,Daniel is in the kitchen.,Where is Daniel? 
613,garden,John is in the kitchen.,Where is John? 
614,bathroom,Sandra is in the bathroom.,Where is Sandra? 
615,office,"Daniel is in the office.

""Daniel came back to the office. He had been",Where is Daniel? 
616,kitchen,"Sandra is in the kitchen.

""Sandra went to the kitchen.""",Where is Sandra? 
617,hallway,Daniel is in the kitchen.,Where is Daniel? 
618,kitchen,Mary is in the kitchen.,Where is Mary? 
619,office,Sandra is in the kitchen.,Where is Sandra? 
620,garden,"John is in the garden.

Answer: John is in the garden.

Context",Where is John? 
621,office,Mary is at the office investigating the case with the magistrate.,Where is Mary? 
622,office,"Mary is with her father, Doctor Louis, in his house in Nerac.",Where is Mary? 
623,kitchen,"According to the passage, Sandra is in the kitchen.",Where is Sandra? 
624,bathroom,"John is in the bathroom.

Answer: John went to the bathroom.",Where is John? 
625,bedroom,"Daniel is in the room with the other prisoners. He is sitting on a bench, looking",Where is Daniel? 
626,bathroom,John is in the hallway. He entered the library after the figure of a man of impos,Where is John? 
627,bathroom,John is in the garden.,Where is John? 
628,bedroom,"John is a character in the story. He is a member of the Pioneer Guards,",Where is John? 
629,bedroom,"John is in the bathroom.

Answer: John is in the bathroom.",Where is John? 
630,bathroom,"John is in the Union army, fighting in the Civil War. He is a member of the",Where is John? 
631,bedroom,Mary is in the bedroom. She has gone back to the bedroom after being summon,Where is Mary? 
632,bedroom,Mary is in the kitchen.,Where is Mary? 
633,kitchen,Mary is at the kitchen.,Where is Mary? 
634,garden,John is in the kitchen.,Where is John? 
635,garden,John is in the garden of Tillietullem Castle.,Where is John? 
636,garden,Sandra is in the garden.,Where is Sandra? 
637,kitchen,John is at the kitchen.,Where is John? 
638,hallway,Mary is in the hallway. She is the invalid who is bedridden and unable to,Where is Mary? 
639,bathroom,Sandra is at the bathhouse.,Where is Sandra? 
640,garden,Daniel is in the garden.,Where is Daniel? 
641,garden,"According to the passage, Daniel is in the sled with Jessica. They were riding",Where is Daniel? 
642,bedroom,"Daniel is in the bedroom, resting. He had been working hard in the garden and",Where is Daniel? 
643,office,John is at the office.,Where is John? 
644,garden,Sandra is at the garden with Johnnie.,Where is Sandra? 
645,garden,"Mary is with her father, McFarlane, in the camp near Beaver Lake.",Where is Mary? 
646,hallway,"Sandra is with Wayland, helping him navigate through the forest and find the ranger station",Where is Sandra? 
647,office,Sandra is at the office.,Where is Sandra? 
648,kitchen,Sandra is at the kitchen.,Where is Sandra? 
649,kitchen,Sandra is in the garden.,Where is Sandra? 
650,bathroom,Daniel is in the bathroom.,Where is Daniel? 
651,garden,Sandra is in the garden.,Where is Sandra? 
652,kitchen,Daniel is in the kitchen.,Where is Daniel? 
653,kitchen,Mary is in the kitchen.,Where is Mary? 
654,garden,Mary is at the garden. She is taking a lesson from Beulah.,Where is Mary? 
655,bathroom,"According to the context, Mary is in the bathroom. David said ""Come on, Mary",Where is Mary? 
656,kitchen,John is with Captain Villaire and the other Frenchmen in the old fort. He was captured,Where is John? 
657,kitchen,"John is with Cujo, who is leading the way through the jungle. They are",Where is John? 
658,garden,Daniel is in the garden.,Where is Daniel? 
659,kitchen,"Daniel is in the garden. The passage states: ""Daniel journeyed to the garden.""",Where is Daniel? 
660,kitchen,"Sandra is in the kitchen, cooking dinner.",Where is Sandra? 
661,kitchen,Sandra is in the kitchen.,Where is Sandra? 
662,garden,John is in the hallway.,Where is John? 
663,bedroom,"Mary is in R----, according to the message that was sent to Mr. Gryce",Where is Mary? 
664,bedroom,Mary is in the bathroom.,Where is Mary? 
665,bathroom,Mary is in the bathroom.,Where is Mary? 
666,office,Daniel is in the office.,Where is Daniel? 
667,office,John is in the office.,Where is John? 
668,office,John is in the office.,Where is John? 
669,office,John is in the hallway.,Where is John? 
670,bedroom,"John is in the kitchen, seated contentedly in a pudding dish and dev",Where is John? 
671,bedroom,John is in the bedroom.,Where is John? 
672,office,Daniel is in the hospital. He was attacked by a mob and left for dead. He was,Where is Daniel? 
673,bathroom,"Daniel is in the garden. According to Ah Pat, Bertha and Mrs. Forrester",Where is Daniel? 
674,kitchen,Mary is in the kitchen.,Where is Mary? 
675,bathroom,Mary is not mentioned in the excerpt provided. The scene takes place in the automobile,Where is Mary? 
676,office,Mary is in the office of the Landammann of Uri.,Where is Mary? 
677,hallway,Sandra is in the bathroom.,Where is Sandra? 
678,hallway,Answer: Sandra is in the hallway.,Where is Sandra? 
679,hallway,"Sandra is at the bathroom.

Answer: Sandra is at the bathroom",Where is Sandra? 
680,kitchen,Daniel is in the kitchen.,Where is Daniel? 
681,kitchen,Daniel is in the temple with the other boys. He was attacked by one of the jagu,Where is Daniel? 
682,kitchen,"According to the passage, Mary is in the kitchen. The passage states: ""Mary went",Where is Mary? 
683,office,Mary is traveling to the office.,Where is Mary? 
684,bathroom,"According to the passage, Daniel is away after supper regularly. He goes out to work as",Where is Daniel? 
685,garden,"John is at the Big Horn River House with his wife, Mrs. Cameron. They are",Where is John? 
686,bathroom,Mary is in the bathroom.,Where is Mary? 
687,office,"According to the passage, Daniel is ""forced to give up the old life, so he",Where is Daniel? 
688,bathroom,"John is at Clarendon, his home in Hampton. He is in the library,",Where is John? 
689,hallway,"Based on the text, John is in the hallway.",Where is John? 
690,garden,Sandra is in the Living City of the Aztecs. She was taken there by the,Where is Sandra? 
691,bathroom,"Sandra is in the Land's End area of Cornwall, England. She is on",Where is Sandra? 
692,bathroom,"Sandra is at the Land's End in Cornwall, England.",Where is Sandra? 
693,office,Sandra is in the office.,Where is Sandra? 
694,garden,Mary is in the bedroom.,Where is Mary? 
695,garden,Mary is in the garden.,Where is Mary? 
696,garden,Mary is currently in the bathroom.,Where is Mary? 
697,bedroom,Sandra is in the bedroom. She went there after the men left the garden.,Where is Sandra? 
698,kitchen,Sandra is in the kitchen.,Where is Sandra? 
699,bedroom,Daniel is at the hospital. He is a doctor at the hospital and is working on a case,Where is Daniel? 
700,hallway,Mary is at home with her family. She is not present at the camp with the Zou,Where is Mary? 
701,hallway,Mary is in the hallway.,Where is Mary? 
702,bathroom,John is in the kitchen.,Where is John? 
703,bathroom,John is in the hallway.,Where is John? 
704,office,John is in the bathroom.,Where is John? 
705,hallway,Mary is not present in the scene. She is not mentioned in the dialogue. The scene,Where is Mary? 
706,hallway,Mary is not mentioned in the excerpt provided. The scene takes place in the villa of,Where is Mary? 
707,bathroom,"Daniel is with his mother, Jeanne, in the automobile that is being repaired",Where is Daniel? 
708,office,Sandra is in the office.,Where is Sandra? 
709,hallway,Mary is in the hallway.,Where is Mary? 
710,garden,John is in the bathroom.,Where is John? 
711,garden,"Sandra went to the garden.

Answer: Sandra went to the garden.",Where is Sandra? 
712,kitchen,"John is in the bathroom.

""KU"", Maya for ""the city",Where is John? 
713,kitchen,Sandra is in the kitchen.,Where is Sandra? 
714,hallway,"Daniel is in the bedroom.

Answer: Daniel is in the bedroom.",Where is Daniel? 
715,garden,"Sandra is in the garden.

Answer: Sandra is in the garden.",Where is Sandra? 
716,hallway,Mary went to the hallway.,Where is Mary? 
717,office,Daniel is in the kitchen of the house where he is staying. He is sitting at a,Where is Daniel? 
718,hallway,"According to the passage, Mary is in the kitchen. She is the mother of Ruby.",Where is Mary? 
719,office,Sandra is at the office.,Where is Sandra? 
720,garden,"Daniel is not mentioned in the passage. The passage only mentions Colonel Duval and his family,",Where is Daniel? 
721,hallway,"Sandra is at Clarendon, the house that Croyden inherited from Colonel Duval",Where is Sandra? 
722,garden,"Daniel is in Hampton, Maryland. He has been there for a month and has enjoyed it",Where is Daniel? 
723,office,"According to the letter, Sandra is in the kitchen.",Where is Sandra? 
724,office,"Sandra is in the hospital in Galatz, Romania. She is a member of Dr",Where is Sandra? 
725,garden,"Sandra is in Egypt.

""Sandra went to the garden to work and build",Where is Sandra? 
726,office,John is at the office.,Where is John? 
727,bathroom,"According to the passage, Mary is in the kitchen.",Where is Mary? 
728,garden,Mary is in the bathroom. She went there after the group of young people arrived and Jane,Where is Mary? 
729,bathroom,Daniel is in the kitchen.,Where is Daniel? 
730,bedroom,John is in the Ninety-Third Highlanders regiment. He is a private in,Where is John? 
731,bedroom,John is in the hallway.,Where is John? 
732,hallway,Sandra is in the hallway.,Where is Sandra? 
733,office,Mary is in the bedroom. She is waiting for Harry to come to bed.,Where is Mary? 
734,bedroom,Daniel is in the poorhouse in Redfield. He is an orphan and has no family,Where is Daniel? 
735,hallway,John Lane is not present in the scene. The scene is focused on Henry Clavering and,Where is John? 
736,bathroom,Answer: Sandra is in the library. She is looking for a book on Chinese customs,Where is Sandra? 
737,bathroom,"According to the passage, John is in the bathroom. The passage states: ""He [",Where is John? 
738,bathroom,"John is in the Temple prison with his mother, the Queen.",Where is John? 
739,kitchen,John is in the Temple prison. He has been imprisoned there since 1793,Where is John? 
740,garden,John is in the garden.,Where is John? 
741,garden,John is in the garden.,Where is John? 
742,kitchen,"Daniel is in the kitchen, talking to Bob.",Where is Daniel? 
743,office,"Sandra is at the office of Carvel & Company in Glencoe, Missouri. She",Where is Sandra? 
744,bathroom,Daniel is in the hallway.,Where is Daniel? 
745,bedroom,Daniel is in the bedroom. He has gone to bed and is sleeping.,Where is Daniel? 
746,bathroom,"John is in the bathroom.

Page 329: impressisn am",Where is John? 
747,hallway,"John is in the bathroom.

Answer: The bathroom is a room in a",Where is John? 
748,office,John is in the bathroom.,Where is John? 
749,kitchen,John is in the kitchen.,Where is John? 
750,office,Sandra is a woman who lives on a ranch near the town of Canada City. She,Where is Sandra? 
751,office,"According to the passage, Sandra is in the bedroom.",Where is Sandra? 
752,hallway,"Daniel is in the hallway.

Answer: Daniel is in the hallway.",Where is Daniel? 
753,bedroom,Mary is in the bedroom.,Where is Mary? 
754,hallway,Daniel is in the garden.,Where is Daniel? 
755,garden,Daniel is in the garden.,Where is Daniel? 
756,garden,"Daniel is in Cleveland, Ohio, where he has gone to work at the mill.",Where is Daniel? 
757,office,John is in the kitchen.,Where is John? 
758,kitchen,Sandra is at the kitchen.,Where is Sandra? 
759,bathroom,Mary is in the garden.,Where is Mary? 
760,office,Sandra is in the bathroom.,Where is Sandra? 
761,bedroom,Sandra is in the bathroom.,Where is Sandra? 
762,bathroom,Mary is in the bathroom.,Where is Mary? 
763,garden,Daniel is in the garden. He is talking to a young woman named Frida Paulsen J,Where is Daniel? 
764,hallway,Daniel is in the pine grove. He is walking towards the grove after overt,Where is Daniel? 
765,kitchen,Sandra is at the Summit Hotel. She is a guest at the hotel and is stay,Where is Sandra? 
766,bathroom,Daniel is in the kitchen. He is working with the other men on the new drains.,Where is Daniel? 
767,kitchen,"According to the passage, John is in the kitchen. The passage states: ""John journeyed",Where is John? 
768,hallway,Daniel is at the garden.,Where is Daniel? 
769,bedroom,"John is in the bathroom. He went there to relieve himself.

Answer:",Where is John? 
770,bathroom,"Daniel is in the garden.

Answer: Daniel went to the garden.

Daniel",Where is Daniel? 
771,bedroom,John is in the garden.,Where is John? 
772,office,"According to the passage, John is in the office. The passage states: ""John journeyed",Where is John? 
773,office,"According to the passage, John is in the kitchen. The passage states: ""He came in",Where is John? 
774,kitchen,"Mary is in the Yellowstone Park. She is traveling with her brother, Frank,",Where is Mary? 
775,kitchen,Daniel is in the kitchen.,Where is Daniel? 
776,bathroom,"According to the passage, John is in the garden. The passage states: ""Margaret",Where is John? 
777,bathroom,John is in the kitchen.,Where is John? 
778,bathroom,John is in the kitchen.,Where is John? 
779,office,Daniel is in the office.,Where is Daniel? 
780,bedroom,John is in the best room at the boarding house.,Where is John? 
781,office,"Daniel is in the hallway, sitting on the coping. He is watching the auction",Where is Daniel? 
782,office,Daniel is at the office.,Where is Daniel? 
783,bathroom,"John is in the bathroom.

Answer: John is in the bathroom.",Where is John? 
784,hallway,"Sandra is in the kitchen.

Answer: Sandra is in the kitchen.",Where is Sandra? 
785,office,John is in Mugborough.,Where is John? 
786,office,"According to the passage, John Linden is a man who lives in Windy, a sub",Where is John? 
787,hallway,"According to the passage, Mary is in the bathroom.",Where is Mary? 
788,hallway,"Mary is in the garden at Tillietullem. She is helping her mistress, Lady",Where is Mary? 
789,garden,Sandra is a character in the story. She is a young woman who is a friend of,Where is Sandra? 
790,garden,"Sandra is in the garden of the Bellendens' estate, the Tower of Tilliet",Where is Sandra? 
791,garden,"Sandra is on the deck of the ""William Tell"" ship, looking out to sea",Where is Sandra? 
792,garden,Sandra is in Japan. She is a young missionary who is writing to her mother from,Where is Sandra? 
793,office,John is in the kitchen.,Where is John? 
794,garden,Mary is in the garden.,Where is Mary? 
795,office,Daniel is at the office.,Where is Daniel? 
796,office,Sandra is at the office.,Where is Sandra? 
797,office,Mary is at the office.,Where is Mary? 
798,office,Sandra is at home in the garden.,Where is Sandra? 
799,office,Sandra is at the office.,Where is Sandra? 
800,hallway,"Sandra is in Lexington, Kentucky. She is staying at a hotel there.",Where is Sandra? 
801,bathroom,"According to the passage, Daniel is the Duke of Albany. He is the uncle of the",Where is Daniel? 
802,office,"Mary is at the office with her husband, Oliver Proudfute. She is described as",Where is Mary? 
803,bedroom,"Sandra is in the bedroom.

""Sandra journeyed to the bedroom",Where is Sandra? 
804,office,Mary is in the bedroom.,Where is Mary? 
805,garden,"John is in Chicago, Illinois. He is a young man who has come to the city to",Where is John? 
806,bedroom,"John is in the garden. He is sitting on a bench, reading a book.",Where is John? 
807,bedroom,John is in the garden.,Where is John? 
808,hallway,"Daniel is in Danville, Kentucky. He is at the home of his father, Judge Pen",Where is Daniel? 
809,hallway,Daniel is in the bedroom. He is lying in bed and has been sleeping for some,Where is Daniel? 
810,garden,Sandra is in the garden.,Where is Sandra? 
811,garden,"Sandra is in Hillerton, where she is staying with her friend Miss Flora Blais",Where is Sandra? 
812,office,Daniel is at the office.,Where is Daniel? 
813,hallway,Daniel is away from home. He is working at the mill.,Where is Daniel? 
814,hallway,"According to the passage, Mary is in the kitchen.",Where is Mary? 
815,office,Daniel is the son of Aunt Margaret and Uncle David. He is a young boy who lives,Where is Daniel? 
816,office,"Mary is at a country club hundreds of miles away from New York City, where she is sp",Where is Mary? 
