,target,output,question
393,garden,The relevant information to answer the question is: The hallway is south of the kitchen.,What is south of the hallway?
394,bedroom,The office east of is the bathroom.,What is the office east of?
395,bathroom,The garden is south of the bathroom.,What is the garden south of?
396,bedroom,"Based on the context, the office is located west of the kitchen. The passage states",What is the office west of?
397,bedroom,The relevant information to answer the above question is: The bedroom is west of the bathroom,What is west of the bathroom?
398,kitchen,"The relevant sentence in the context is:

The kitchen is west of the office",What is west of the office?
399,hallway,The relevant information to answer the question is: The hallway is north of the kitchen.,What is north of the garden?
400,office,The answer is office.,What is south of the bathroom?
401,garden,"Based on the context, the office is located in the garden. Therefore, the location",What is west of the office?
402,hallway,The bedroom east of the garden.,What is the bedroom east of?
403,bathroom,The question is asking for the location of the office based on the given context. The,What is the office west of?
404,bedroom,"Based on the context, the garden is located in the north. Therefore, the location",What is north of the garden?
405,hallway,"Based on the context, the bedroom is north of the kitchen.",What is the bedroom north of?
406,bathroom,"The hallway is located in the center of the house, so the location west of the",What is west of the hallway?
407,bedroom,"Based on the context, the bathroom is east of the bedroom.",What is the bathroom east of?
408,bedroom,"Based on the context, the office is east of the kitchen.",What is the office east of?
409,garden,"Based on the context, the location mentioned as being south of the bathroom is the garden",What is south of the bathroom?
410,bathroom,"The answer to the question is ""bedroom"".",What is north of the office?
411,hallway,"The kitchen is north of the garden, as stated in the context.",What is north of the kitchen?
412,office,The bathroom is south of the kitchen.,What is the bathroom south of?
413,bathroom,The bedroom north of is the kitchen.,What is the bedroom north of?
414,kitchen,The bathroom is located west of the bedroom.,What is the bathroom west of?
415,garden,The hallway north of is the bedroom.,What is the hallway north of?
416,hallway,"The relevant information to answer the above question is:

The hallway is south of",What is south of the bathroom?
417,bathroom,The hallway north of is the bedroom.,What is the hallway north of?
418,hallway,"Based on the context, the office is located south of the bathroom. The passage states",What is the office south of?
419,office,The hallway is east of the bedroom.,What is the hallway east of?
420,kitchen,"The relevant information to answer the question is:

The kitchen is east of the",What is east of the bathroom?
421,hallway,The relevant information to answer the question is: The hallway is north of the office.,What is north of the office?
422,kitchen,The bedroom is west of the office.,What is the bedroom west of?
423,office,The garden is west of the office.,What is the garden west of?
424,garden,"Based on the context, the kitchen is east of the garden.",What is the kitchen east of?
425,office,The bedroom is south of the bathroom.,What is the bedroom south of?
426,bathroom,The hallway is south of the kitchen.,What is the hallway south of?
427,office,"Based on the context, the answer is garden. The passage states, ""The bathroom",What is north of the bathroom?
428,hallway,The garden is north of the bedroom.,What is the garden north of?
429,bedroom,The kitchen is east of the bedroom.,What is the kitchen east of?
430,kitchen,"Based on the context, the bedroom is located on the east side of the hallway.",What is east of the bedroom?
431,bedroom,"The relevant information to answer the above question is:

The hallway is south of",What is south of the bathroom?
432,kitchen,"The hallway is south of the kitchen, as indicated in the context.",What is the hallway south of?
433,kitchen,"Based on the context, the location referred to as ""west of the office"" is",What is west of the office?
434,garden,The relevant information to answer the question is: The hallway is south of the kitchen.,What is north of the kitchen?
435,bathroom,The bedroom south of is the garden.,What is the bedroom south of?
436,garden,The question is asking for the location that is to the west of the kitchen. The,What is west of the kitchen?
437,bathroom,The bedroom east of is the bathroom.,What is the bedroom east of?
438,bedroom,"Based on the context, the bathroom is located west of the bedroom.",What is the bathroom west of?
439,garden,"Based on the context, the office is south of the bedroom. The passage states,",What is the office south of?
440,bathroom,The kitchen is east of the bedroom.,What is the kitchen east of?
441,kitchen,The hallway is east of the bedroom.,What is the hallway east of?
442,bedroom,"The relevant information to answer the above question is:

The bedroom is north of",What is south of the office?
443,bedroom,The garden is south of the bedroom.,What is the garden south of?
444,bathroom,"Based on the context, the office is located in the north. Therefore, the location",What is south of the office?
445,bedroom,The relevant information to answer the question is: The hallway is east of the kitchen.,What is east of the bathroom?
446,office,The kitchen is east of the bedroom.,What is the kitchen east of?
447,bathroom,The kitchen is south of the bedroom.,What is the kitchen south of?
448,garden,The question is asking for the location that is to the west of the hallway. The,What is west of the hallway?
449,garden,The bathroom is south of the bedroom.,What is the bathroom south of?
450,hallway,"The answer to the question is ""bedroom"".",What is north of the office?
451,hallway,"The relevant information to answer the above question is:

The hallway is south of",What is south of the bathroom?
452,office,"The relevant information to answer the above question is:

The hallway is south of",What is south of the bedroom?
453,garden,The relevant information to answer the above question is: The hallway is south of the kitchen,What is east of the hallway?
454,bedroom,"Based on the context, the office is south of the bedroom.",What is the office south of?
455,kitchen,"The relevant information to answer the above question is:

The hallway is south of",What is west of the hallway?
456,kitchen,"Based on the context, the location south of the garden is the kitchen. The passage",What is south of the garden?
457,bedroom,"Based on the context, the answer is the bedroom. The passage states: ""The",What is east of the hallway?
458,bedroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is south of the kitchen?
459,kitchen,"The hallway is west of the kitchen, as stated in the context.",What is the hallway west of?
460,bedroom,The relevant information to answer the above question is: The hallway is south of the kitchen,What is west of the hallway?
461,kitchen,The garden west of the bedroom is the garden.,What is the garden west of?
462,hallway,"Based on the context, the location mentioned as ""east of the bathroom"" is the",What is east of the bathroom?
463,office,The relevant information to answer the question is: The office is west of the kitchen.,What is west of the garden?
464,garden,"The relevant information to answer the question is:

The garden is west of the",What is west of the bathroom?
465,office,The garden is north of the bedroom.,What is the garden north of?
466,garden,"The relevant information to answer the above question is:

The garden is west of",What is west of the office?
467,office,"The bedroom east of the kitchen, based on the context, is the bedroom.",What is the bedroom east of?
468,kitchen,"Based on the context, the bedroom is north of the kitchen. Therefore, the kitchen",What is south of the bedroom?
469,hallway,The bathroom is north of the hallway.,What is the bathroom north of?
470,bedroom,"Based on the context, the kitchen is located in the east, and the garden is",What is west of the kitchen?
471,office,"Based on the context, the garden is located in the area of the Charter Oak.",What is west of the garden?
472,bathroom,The question is asking for the location east of the hallway. The relevant information is:,What is east of the hallway?
473,bathroom,The garden is west of the bedroom.,What is the garden west of?
474,bedroom,"The relevant information to answer the above question is:

The office is east of",What is east of the office?
475,hallway,"Based on the context, the office is likely to be located in the hallway, which",What is the office west of?
476,bathroom,"The bedroom is south of the kitchen, as stated in the context.",What is the bedroom south of?
477,kitchen,"Based on the context, the location referred to as ""west of the bathroom"" is",What is west of the bathroom?
478,office,The garden north of the bedroom is the garden.,What is the garden north of?
479,kitchen,"Based on the context, the location north of the garden is the kitchen. The passage",What is north of the garden?
480,bedroom,The kitchen is located east of the hallway.,What is west of the kitchen?
481,bathroom,"Based on the context, the hallway is located south of the kitchen.",What is south of the hallway?
482,hallway,"Based on the context, the kitchen is located in the south of the hallway.",What is north of the kitchen?
483,garden,"Based on the context, the office is located in the bedroom, which is north of",What is north of the office?
484,bedroom,The kitchen is east of the bedroom.,What is the kitchen east of?
485,garden,The hallway is south of the kitchen. The bedroom is north of the kitchen. Therefore,What is east of the hallway?
486,bedroom,The hallway is south of the kitchen.,What is south of the hallway?
487,hallway,"The answer to the question is ""bedroom"".",What is east of the kitchen?
488,bathroom,The office is located south of the kitchen.,What is the office south of?
489,hallway,The bedroom is south of the kitchen.,What is the bedroom south of?
490,hallway,"The relevant sentence in the context is:

The hallway is south of the kitchen",What is north of the bathroom?
491,garden,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the bathroom?
492,garden,"Based on the context, the kitchen is located in the north. Therefore, the answer",What is south of the kitchen?
493,office,"Based on the context, the garden is located south of the hallway.",What is south of the garden?
494,bedroom,The office is located west of the bedroom.,What is the office west of?
495,hallway,The relevant information to answer the above question is: The bedroom is north of the kitchen,What is north of the bedroom?
496,office,"The answer to the question is ""kitchen"".",What is north of the bedroom?
497,bedroom,The office is north of the bedroom.,What is the office north of?
498,kitchen,"Based on the context, the office is east of the garden.",What is the office east of?
499,hallway,The bathroom is south of the bedroom.,What is the bathroom south of?
500,garden,"Based on the context, the hallway is located in the bedroom. Therefore, the location",What is east of the hallway?
501,office,"The relevant information to answer the question is:

The hallway is south of the",What is east of the kitchen?
502,bedroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is north of the garden?
503,hallway,"Based on the context, the bathroom is east of the bedroom.",What is the bathroom east of?
504,bedroom,The hallway west of is the bedroom.,What is the hallway west of?
505,garden,The relevant information to answer the question is: The garden is west of the bedroom.,What is west of the bathroom?
506,bedroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is north of the office?
507,bedroom,The hallway north of is the bedroom.,What is the hallway north of?
508,bathroom,The garden north of the kitchen is the bedroom.,What is the garden north of?
509,office,"Based on the context, the hallway is east of the kitchen.",What is the hallway east of?
510,kitchen,The question is asking for the location south of the bedroom. The relevant sentence in the,What is south of the bedroom?
511,hallway,"Based on the context, the office is east of the garden.",What is the office east of?
512,hallway,The garden is north of the bedroom.,What is the garden north of?
513,garden,"The relevant information to answer the above question is:

The office is north of",What is north of the office?
514,garden,"Based on the context, the hallway north of the kitchen is the bedroom.",What is the hallway north of?
515,bathroom,The question is asking for the location of the office based on the given context. The,What is the office north of?
516,garden,"The relevant information to answer the above question is:

The hallway is south of",What is west of the hallway?
517,office,The bathroom is south of the office.,What is the bathroom south of?
518,office,The relevant information to answer the question is: The hallway is south of the kitchen.,What is north of the hallway?
519,hallway,The relevant information to answer the above question is: The hallway is east of the kitchen,What is east of the bathroom?
520,bathroom,"Based on the context, the bedroom is located north of the hallway. Therefore, the",What is south of the bedroom?
521,hallway,The relevant information to answer the question is: The hallway is south of the kitchen.,What is west of the bathroom?
522,kitchen,"The bedroom is south of the hallway, as indicated in the context.",What is the bedroom south of?
523,garden,"The relevant information to answer the above question is:

The garden is west of",What is west of the bedroom?
524,garden,The office is north of the kitchen.,What is the office north of?
525,garden,"The relevant information to answer the above question is:

The hallway is south of",What is north of the bathroom?
526,office,"Based on the context, the garden is located in the area where Sir John Ramorn",What is south of the garden?
527,bathroom,The relevant information to answer the question is: The bathroom is west of the kitchen.,What is west of the garden?
528,garden,The bedroom east of is the hallway.,What is the bedroom east of?
529,hallway,"The relevant sentence in the context is:

The office is south of the bedroom",What is south of the office?
530,kitchen,The garden south of the kitchen is the Luxembourg Gardens.,What is the garden south of?
531,hallway,The relevant information to answer the question is: The hallway is west of the bedroom.,What is west of the bedroom?
532,office,The bedroom is west of the bathroom.,What is the bedroom west of?
533,kitchen,The garden east of the kitchen is the location of the answer.,What is the garden east of?
534,garden,The bedroom is south of the kitchen.,What is the bedroom south of?
535,kitchen,The hallway is east of the kitchen.,What is the hallway east of?
536,garden,The hallway is east of the kitchen.,What is the hallway east of?
537,bedroom,The garden south of the bedroom is located in the context.,What is the garden south of?
538,bedroom,"The question is asking for the location east of the garden.

Answer",What is east of the garden?
539,kitchen,The hallway is west of the bedroom.,What is the hallway west of?
540,hallway,The bedroom is east of the hallway.,What is the bedroom east of?
541,hallway,"Based on the context, the bathroom is south of the bedroom.",What is the bathroom south of?
542,garden,"The relevant information to answer the question is:

The hallway is south of the",What is north of the kitchen?
543,garden,"The relevant information to answer the question is:

The hallway is south of the",What is east of the kitchen?
544,office,The bathroom is north of the kitchen.,What is the bathroom north of?
545,hallway,The office is east of the kitchen.,What is the office east of?
546,hallway,The bedroom east of is the hallway.,What is the bedroom east of?
547,office,The answer is bedroom.,What is north of the hallway?
548,bedroom,The relevant information to answer the question is: The bedroom is west of the kitchen.,What is west of the kitchen?
549,hallway,"Based on the context, the answer is hallway. The passage states, ""The hallway",What is south of the bathroom?
550,office,"Based on the context, the hallway is located in the center of the house. Therefore",What is east of the hallway?
551,bathroom,The hallway is east of the bedroom.,What is the hallway east of?
552,hallway,The bedroom is north of the kitchen.,What is north of the bedroom?
553,bedroom,The garden is south of the bedroom.,What is the garden south of?
554,office,"The relevant information to answer the question is:

The hallway is south of the",What is south of the bedroom?
555,bathroom,The answer is the bathroom.,What is east of the garden?
556,kitchen,The answer is the kitchen.,What is west of the garden?
557,bathroom,The bedroom east of the bathroom.,What is the bedroom east of?
558,garden,The bathroom is south of the bedroom.,What is the bathroom south of?
559,kitchen,The garden is west of the bedroom.,What is the garden west of?
560,bedroom,The kitchen is south of the bedroom.,What is the kitchen south of?
561,kitchen,"The relevant information to answer the question is:

The garden is west of the",What is east of the office?
562,hallway,"The relevant sentence in the context is:

The hallway is west of the bathroom",What is west of the bathroom?
563,hallway,"The garden is west of the kitchen, as indicated in the context.",What is the garden west of?
564,bedroom,The kitchen is west of the bedroom.,What is the kitchen west of?
565,kitchen,The office is west of the bedroom.,What is the office west of?
566,bathroom,The bedroom is west of the kitchen.,What is the bedroom west of?
567,bathroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is west of the hallway?
568,bedroom,"The relevant information to answer the question is:

The hallway is south of the",What is north of the garden?
569,kitchen,"The relevant information to answer the above question is:

The kitchen is north of",What is south of the bathroom?
570,kitchen,The office is east of the garden.,What is the office east of?
571,bathroom,"The relevant information to answer the question is:

The hallway is south of the",What is north of the office?
572,hallway,"Based on the context, the office is located in the hallway, which is south of",What is north of the office?
573,bedroom,The relevant information to answer the question is: The bedroom is north of the kitchen.,What is west of the garden?
574,office,"The kitchen is located west of the bedroom, as indicated in the context.",What is the kitchen west of?
575,bathroom,The bedroom west of is the bathroom.,What is the bedroom west of?
576,office,The bathroom is south of the kitchen.,What is the bathroom south of?
577,hallway,"Based on the context, the location mentioned as north of the bathroom is the bedroom.",What is north of the bathroom?
578,garden,The kitchen is south of the dining room.,What is the kitchen south of?
579,kitchen,The hallway is south of the kitchen.,What is the hallway south of?
580,office,The bedroom west of is the bathroom.,What is the bedroom west of?
581,hallway,The garden east of the bedroom.,What is the garden east of?
582,kitchen,The bedroom is south of the kitchen.,What is the bedroom south of?
583,office,The hallway is west of the kitchen.,What is the hallway west of?
584,hallway,The bedroom is north of the hallway.,What is the bedroom north of?
585,garden,The relevant information to answer the question is: The garden is west of the bedroom.,What is west of the bedroom?
586,hallway,The relevant information to answer the question is: The hallway is south of the kitchen.,What is south of the office?
587,kitchen,The garden is south of the office.,What is south of the garden?
588,office,The bedroom east of is the kitchen.,What is the bedroom east of?
589,office,"Based on the context, the kitchen is located in the north, and the bedroom is",What is south of the kitchen?
590,bathroom,The kitchen is west of the office.,What is the kitchen west of?
591,hallway,"Based on the context, the office is north of the garden. The passage states:",What is the office north of?
592,bathroom,The relevant information to answer the question is: The hallway is east of the bathroom.,What is east of the kitchen?
593,office,The hallway is east of the kitchen.,What is east of the hallway?
594,kitchen,The question is asking for the location that is to the west of the bedroom. The,What is west of the bedroom?
595,garden,The office is located west of the bedroom.,What is the office west of?
596,bedroom,The relevant information to answer the question is: The bedroom is east of the office.,What is east of the office?
597,office,The relevant information to answer the question is: The garden is west of the bathroom.,What is west of the bathroom?
598,bathroom,The kitchen is located west of the bedroom.,What is the kitchen west of?
599,bathroom,The garden is south of the bedroom.,What is the garden south of?
600,hallway,"Based on the context, the location mentioned as ""east of the office"" is the",What is east of the office?
601,kitchen,The bathroom is south of the hallway.,What is the bathroom south of?
602,hallway,The relevant information to answer the question is: The hallway is north of the bedroom.,What is north of the bedroom?
603,garden,"Based on the context, the office is located in the south. Therefore, the location",What is north of the office?
604,bedroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is south of the kitchen?
605,hallway,"The answer is garden. The passage states, ""The hallway is west of the kitchen",What is west of the garden?
606,office,The kitchen is west of the bedroom.,What is the kitchen west of?
607,kitchen,The relevant sentence in the context is: The bedroom is north of the kitchen. Therefore,What is north of the bedroom?
608,hallway,"The bedroom is south of the kitchen, as indicated in the context.",What is the bedroom south of?
609,hallway,The question is asking for the location of something to the west of the kitchen. The,What is west of the kitchen?
610,kitchen,The bedroom is north of the hallway.,What is the bedroom north of?
611,office,The bedroom north of is the garden.,What is the bedroom north of?
612,hallway,"The location described in the context is the office. Therefore, the answer to the question",What is east of the office?
613,hallway,The question is asking for the location of the office based on the given information. The,What is the office north of?
614,hallway,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the bedroom?
615,garden,"Based on the context, the office is east of the kitchen. The passage states,",What is the office east of?
616,office,"Based on the context, the bedroom is located north of the kitchen.",What is north of the bedroom?
617,kitchen,The relevant information to answer the question is: The bedroom is north of the kitchen.,What is north of the bedroom?
618,hallway,The relevant information to answer the question is: This close inspection was unfavourable to,What is south of the office?
619,bathroom,The office is west of the kitchen.,What is the office west of?
620,bedroom,The garden is east of the bedroom.,What is the garden east of?
621,office,The kitchen is south of the bedroom.,What is the kitchen south of?
622,kitchen,The office is south of the kitchen.,What is the office south of?
623,garden,"Based on the context, the garden is north of the office.",What is north of the office?
624,bathroom,"The answer to the question is ""garden"".",What is west of the kitchen?
625,office,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the bedroom?
626,office,The garden north of is the bedroom.,What is the garden north of?
627,bathroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the bedroom?
628,office,The bathroom is south of the bedroom.,What is the bathroom south of?
629,garden,"The answer to the question is ""the garden"".",What is east of the kitchen?
630,bathroom,"In the context provided, the location east of the kitchen is the bathroom. The passage",What is east of the kitchen?
631,bathroom,"Based on the context, the office is north of the bathroom.",What is the office north of?
632,bathroom,The answer is the bedroom.,What is west of the hallway?
633,bedroom,The office is east of the bedroom.,What is the office east of?
634,bedroom,"The relevant information to answer the question is:

The office is east of the",What is east of the office?
635,bedroom,The kitchen is north of the bathroom.,What is the kitchen north of?
636,bedroom,"Based on the context, the kitchen is located west of the bedroom. The passage states",What is the kitchen west of?
637,kitchen,The garden is east of the bedroom.,What is the garden east of?
638,kitchen,"Based on the context, the office is east of the bedroom.",What is the office east of?
639,kitchen,The question does not provide enough context to determine the location of the bedroom. Without additional,What is east of the bedroom?
640,bedroom,The garden is east of the bedroom.,What is the garden east of?
641,office,The hallway is east of the kitchen.,What is the hallway east of?
642,office,The bedroom east of is the office.,What is the bedroom east of?
643,garden,The question is asking for the location east of the hallway. The relevant information is:,What is east of the hallway?
644,garden,The bathroom is located west of the bedroom.,What is the bathroom west of?
645,office,The relevant information to answer the question is: The garden is west of the bedroom.,What is west of the bedroom?
646,bedroom,"Based on the context, the hallway is east of the kitchen.",What is the hallway east of?
647,bathroom,"The relevant information to answer the above question is:

The bedroom is north of",What is east of the bedroom?
648,garden,The question is asking for the location north of the bedroom. The relevant sentence in the,What is north of the bedroom?
649,hallway,The bedroom is north of the kitchen.,What is south of the bedroom?
650,office,"The hallway is north of the kitchen, as stated in the context.",What is the hallway north of?
651,garden,"In the context provided, the location that is east of the bedroom is the garden.",What is east of the bedroom?
652,kitchen,"The relevant sentence in the context is:

The hallway is south of the kitchen",What is south of the hallway?
653,hallway,"The question is asking for the location that is west of the garden.

An",What is west of the garden?
654,hallway,"Based on the context, the location referred to as ""west of the bathroom"" is",What is west of the bathroom?
655,office,The kitchen is west of the office.,What is the kitchen west of?
656,bedroom,The garden north of is the bathroom.,What is the garden north of?
657,kitchen,The relevant information to answer the question is: The garden is east of the bedroom.,What is east of the garden?
658,garden,"Based on the context, the hallway is located south of the kitchen.",What is south of the hallway?
659,garden,The answer to the question is bedroom.,What is east of the kitchen?
660,kitchen,The garden is east of the office.,What is the garden east of?
661,office,"Based on the context, the location described as being ""west of the bathroom"" is",What is west of the bathroom?
662,bedroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is south of the office?
663,bathroom,The relevant information to answer the question is: The bathroom is east of the garden.,What is east of the garden?
664,office,The garden is south of the bedroom.,What is the garden south of?
665,kitchen,The hallway north of is the bedroom.,What is the hallway north of?
666,garden,"Based on the context, the office is north of the garden. This is supported by",What is the office north of?
667,garden,The office is located east of the bathroom.,What is the office east of?
668,hallway,The garden is south of the bedroom.,What is the garden south of?
669,hallway,The relevant information to answer the question is: The hallway is north of the garden.,What is north of the garden?
670,bathroom,The relevant information to answer the question is: The garden is west of the bedroom.,What is west of the garden?
671,garden,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the bedroom?
672,kitchen,The garden is north of the bedroom.,What is the garden north of?
673,kitchen,The garden south of is the monastery of the Dominicans.,What is the garden south of?
674,kitchen,The bedroom is west of the office.,What is the bedroom west of?
675,bedroom,The garden west of is the bathroom.,What is the garden west of?
676,garden,The kitchen is north of the garden.,What is north of the kitchen?
677,bedroom,"Based on the context, the answer is the bedroom.",What is north of the bathroom?
678,garden,The bedroom is south of the bathroom.,What is the bedroom south of?
679,office,"The answer to the question is ""office"".",What is south of the bedroom?
680,hallway,The relevant information to answer the question is: The garden is west of the office.,What is east of the office?
681,office,"Based on the context, the kitchen is located in the north, and the bedroom is",What is south of the kitchen?
682,garden,The hallway is south of the kitchen.,What is the hallway south of?
683,office,"Based on the context, the hallway is located south of the kitchen. Therefore, the",What is north of the hallway?
684,office,"Based on the context, the hallway east of the kitchen is the bedroom. The passage",What is the hallway east of?
685,garden,"Based on the context, the location mentioned as ""east of the bathroom"" is the",What is east of the bathroom?
686,hallway,"Based on the context, the office is located in the hallway, which is south of",What is east of the office?
687,office,"Based on the context, the location mentioned as being ""west of the bathroom"" is",What is west of the bathroom?
688,kitchen,"The answer to the question is ""kitchen"".",What is north of the garden?
689,bedroom,"The relevant sentence in the context is:

The bedroom is north of the bathroom",What is north of the bathroom?
690,office,"Based on the context, the garden is located in the area south of the kitchen.",What is south of the garden?
691,bathroom,"Based on the context, the kitchen is located south of the bedroom.",What is south of the kitchen?
692,garden,"The answer to the question is ""garden"".",What is west of the bathroom?
693,kitchen,The hallway south of is the bedroom.,What is the hallway south of?
694,office,"The question is asking for the location that is west of the bedroom.

An",What is west of the bedroom?
695,office,"The bathroom is located west of the office, as indicated in the context.",What is the bathroom west of?
696,kitchen,"Based on the context, the office north of the bathroom is mentioned as being the location",What is the office north of?
697,bedroom,The hallway is west of the kitchen.,What is the hallway west of?
698,office,The bathroom is north of the garden.,What is the bathroom north of?
699,kitchen,The bedroom east of is the kitchen.,What is the bedroom east of?
700,office,The kitchen is located east of the office.,What is west of the kitchen?
701,office,"The relevant information to answer the above question is:

The bedroom is north of",What is east of the bedroom?
702,bedroom,The kitchen is north of the hallway.,What is north of the kitchen?
703,bedroom,"The relevant information to answer the above question is:

The hallway is south of",What is south of the office?
704,bedroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the kitchen?
705,hallway,"The relevant information to answer the question is: The office is located in the hallway,",What is east of the office?
706,kitchen,"Based on the context, the garden is located north of the bedroom.",What is north of the garden?
707,hallway,The office is south of the kitchen.,What is the office south of?
708,garden,"Based on the context, the hallway is located west of the kitchen. The passage states",What is the hallway west of?
709,office,The hallway north of the kitchen is the bedroom.,What is the hallway north of?
710,bathroom,"The relevant information to answer the above question is:

The hallway is north of",What is north of the kitchen?
711,bathroom,The office east of is the bathroom.,What is the office east of?
712,garden,The bathroom is south of the office.,What is the bathroom south of?
713,hallway,The bedroom is north of the hallway.,What is the bedroom north of?
714,bedroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the office?
715,bedroom,The garden is south of the bedroom.,What is the garden south of?
716,bathroom,"Based on the context, the hallway is north of the kitchen.",What is north of the hallway?
717,garden,The hallway is east of the kitchen.,What is the hallway east of?
718,kitchen,"Based on the context, the hallway is located in the east, and the bedroom is",What is west of the hallway?
719,garden,"Based on the context, the location referred to is the garden. The relevant sentence is",What is west of the bathroom?
720,hallway,"The relevant information to answer the question is:

The hallway is north of the",What is north of the bathroom?
721,hallway,"Based on the context, the kitchen is located in the north, and the hallway is",What is south of the kitchen?
722,kitchen,"Based on the context, the hallway is located south of the kitchen.",What is south of the hallway?
723,hallway,The garden is west of the hallway.,What is the garden west of?
724,bedroom,"Based on the context, the hallway is located east of the bedroom.",What is east of the hallway?
725,hallway,The kitchen is south of the hallway.,What is the kitchen south of?
726,bedroom,The hallway is north of the kitchen.,What is the hallway north of?
727,kitchen,"The bathroom is located west of the kitchen, as indicated in the context.",What is the bathroom west of?
728,hallway,"The relevant sentence in the context is:

The hallway is south of the kitchen",What is south of the garden?
729,bedroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the garden?
730,bedroom,The relevant information to answer the question is: The bedroom is north of the kitchen.,What is south of the office?
731,bedroom,"Based on the context, the location mentioned as ""north of the bathroom"" is",What is north of the bathroom?
732,kitchen,"Based on the context, the office is located west of the kitchen. The passage states",What is the office west of?
733,hallway,The relevant information to answer the question is: The garden is west of the office.,What is west of the garden?
734,bathroom,The bedroom is south of the kitchen.,What is the bedroom south of?
735,kitchen,The relevant information to answer the above question is: The hallway is south of the kitchen,What is north of the hallway?
736,garden,"Based on the context, the location referred to as ""west of the bathroom"" is",What is west of the bathroom?
737,bedroom,"Based on the context, the kitchen is located in the east, and the bedroom is",What is west of the kitchen?
738,kitchen,"Based on the context, the office is located west of the kitchen. The passage states",What is the office west of?
739,garden,"Based on the context, the hallway south of is the bedroom. The passage states:",What is the hallway south of?
740,hallway,The garden east of the bedroom is the garden.,What is the garden east of?
741,bathroom,The bedroom west of is the bathroom.,What is the bedroom west of?
742,kitchen,The bedroom is north of the kitchen.,What is north of the bedroom?
743,bathroom,The question is asking for the location that is to the west of the bedroom. The,What is west of the bedroom?
744,office,The hallway south of is the bedroom.,What is the hallway south of?
745,bathroom,The kitchen is south of the bathroom.,What is south of the kitchen?
746,garden,"Based on the context, the bathroom is east of the bedroom.",What is the bathroom east of?
747,garden,"The relevant information to answer the question is:

The kitchen is north of the",What is east of the kitchen?
748,bedroom,"Based on the context, the office is located in the east of the hallway. Therefore",What is west of the office?
749,bedroom,The hallway west of is the bedroom.,What is the hallway west of?
750,bedroom,The relevant information to answer the question is: The bedroom is east of the bathroom.,What is east of the bathroom?
751,bathroom,"The office is south of the bedroom, as indicated in the context.",What is the office south of?
752,office,"The question is asking for the location east of the kitchen. Based on the context,",What is east of the kitchen?
753,bedroom,The question is asking for the location north of the garden. Based on the given context,What is north of the garden?
754,bathroom,The relevant information to answer the question is: The bedroom is west of the kitchen.,What is west of the bedroom?
755,kitchen,The kitchen is north of the hallway.,What is north of the hallway?
756,kitchen,The hallway is west of the kitchen.,What is the hallway west of?
757,kitchen,"Based on the context, the bathroom is east of the kitchen.",What is the bathroom east of?
758,bathroom,"The office is located west of the garden, as indicated in the context.",What is the office west of?
759,bathroom,The kitchen is east of the bathroom.,What is the kitchen east of?
760,garden,The relevant information to answer the question is: The bedroom is north of the bathroom.,What is north of the bedroom?
761,bedroom,The garden is west of the bedroom.,What is the garden west of?
762,kitchen,"The answer to the question is ""bedroom"".",What is south of the hallway?
763,office,The garden north of is the bedroom.,What is the garden north of?
764,hallway,"Based on the context, the bathroom is north of the kitchen.",What is the bathroom north of?
765,hallway,The relevant information to answer the question is: The hallway is south of the bedroom.,What is south of the bedroom?
766,bedroom,The garden east of is the bathroom.,What is the garden east of?
767,hallway,The bedroom north of the kitchen is the hallway.,What is the bedroom north of?
768,bathroom,"The answer to the question is ""garden"".",What is west of the garden?
769,hallway,The kitchen is east of the bathroom.,What is the kitchen east of?
770,office,The answer is garden.,What is west of the hallway?
771,bathroom,The garden is south of the bedroom.,What is the garden south of?
772,garden,The office is north of the bedroom.,What is the office north of?
773,office,"Based on the context, the bathroom is south of the bedroom. The passage states:",What is the bathroom south of?
774,bathroom,The relevant information to answer the question is: The bedroom is east of the bathroom.,What is east of the garden?
775,bathroom,"Based on the context, the kitchen is located in the north, and the hallway is",What is south of the kitchen?
776,kitchen,The relevant information to answer the question is: The garden is west of the bathroom.,What is west of the bathroom?
777,office,"Based on the context, the garden is north of the bedroom. The passage states,",What is the garden north of?
778,hallway,"Based on the context, the location mentioned as ""north of the office"" is",What is north of the office?
779,bathroom,The bedroom is south of the bathroom.,What is the bedroom south of?
780,hallway,The relevant information to answer the above question is: The hallway is north of the bathroom,What is north of the bathroom?
781,kitchen,The bathroom is east of the garden.,What is the bathroom east of?
782,hallway,The bathroom is located west of the bedroom.,What is the bathroom west of?
783,garden,The bathroom is north of the bedroom.,What is the bathroom north of?
