,target,output,question
393,Fred,"Answer: Fred

Question: Who gave the apple to",Who received the apple? 
394,Jeff,"Answer: The boy.

Question: Who gave the",Who gave the apple to Fred? 
395,Mary,"""I'm going to be married,
Wilson,"" he",Who gave the apple? 
396,Bill,Answer: K.,Who did Mary give the apple to? 
397,Fred,Answer: The King of Abyssinia.,Who gave the apple to Bill? 
398,Fred,"Answer: Fred.

Question: Who did Fred give",Who did Bill give the apple to? 
399,Fred,"Answer: Mary received the apple.

Question: Who",Who received the apple? 
400,Mary,Answer: The reader will find the answer to this question in,Who gave the football to Fred? 
401,Fred,"Answer: She gave it to Fred.

Question: Who did she",Who did Mary give the football to? 
402,Fred,"Answer: The Bishop.

Question: Who did she",Who did Mary give the football to? 
403,Fred,"Answer: Coningsby.

Question: Who gave",Who gave the apple to Jeff? 
404,apple,"Hint: He gave him the apple.

<context>",What did Fred give to Jeff? 
405,apple,"Answer: A pair of gloves.

Question: What",What did Fred give to Bill? 
406,Fred,"Answer: The gods

Question: Who gave the apple",Who gave the apple? 
407,Fred,"Answer: The Maya goddess of the morning, the dawn of the",Who received the apple? 
408,Fred,"Answer: Bill

Question: Who gave the apple to",Who gave the apple to Jeff? 
409,apple,"Answer: The apple

Question: What did Bill give",What did Fred give to Jeff? 
410,milk,"Hint: Bill gave the milk to Jeff.

<context",What did Bill give to Jeff? 
411,Jeff,"Answer: The priest.

Question: Who gave the",Who gave the milk to Bill? 
412,milk,"Answer: The milk.

Question: What did Bill",What did Jeff give to Bill? 
413,milk,"Answer: The football.

Question: What did Bill",What did Jeff give to Bill? 
414,Jeff,,Who gave the milk to Mary? 
415,milk,"Answer: The milk.

Question: What did Jeff",What did Fred give to Jeff? 
416,milk,"Answer: The milk.




THE MANUFA",What did Jeff give to Fred? 
417,Fred,Answer: Fred,Who received the milk? 
418,Jeff,Answer: Jeff.,Who did Fred give the milk to? 
419,Jeff,"Answer: Jeff.

Question: Who gave the milk",Who gave the milk to Fred? 
420,Fred,"Answer: Mary. [Illustration]

[Illustration",Who gave the football? 
421,Fred,"Answer: The Brownies.

Question: Who were",Who received the football? 
422,football,"Answer: The football.

Question: What did Fred",What did Mary give to Fred? 
423,football,Answer: The Bible.,What did Mary give to Fred? 
424,Fred,"Answer: The Bishop.

Question: Who gave the",Who gave the football to Mary? 
425,apple,"Answer: A ring, a Bible, and a
promise to am",What did Fred give to Bill? 
426,Fred,"Answer: Fred.


  CHAPTER VII",Who received the apple? 
427,apple,Answer: Fred gave to Mary a five-pound box of candy.,What did Fred give to Mary? 
428,Fred,Answer: The apple was received by Mr. Smith.,Who received the apple? 
429,Mary,"Mary: I did.

Fred: I did",Who gave the apple? 
430,Jeff,"Answer: Jeff.

Question: Who did Cujo",Who did Fred give the apple to? 
431,apple,"Answer: A new camera.

Question: What did",What did Fred give to Jeff? 
432,Fred,"Answer: Burt.

Question: Who was the first to",Who gave the apple to Jeff? 
433,Jeff,Answer: Burt,Who received the apple? 
434,Mary,Answer: Amy,Who received the football? 
435,apple,"Answer: A kiss.

Question: What did Mary",What did Bill give to Mary? 
436,Mary,"Answer: Mary.

Question: Who did Mary give",Who did Bill give the apple to? 
437,Fred,<context>,Who gave the apple? 
438,Fred,,Who received the apple? 
439,Mary,"Answer: The Semi-drunk.

Question",Who gave the apple to Fred? 
440,apple,"Answer: The apple.

Question: What did Bill",What did Mary give to Bill? 
441,Mary,Answer: Mary.,Who did Bill give the apple to? 
442,apple,"Answer: A square meal.

Question: What did",What did Bill give to Mary? 
443,Mary,"Answer: Carl.

Question: What did the boys",Who gave the apple? 
444,Mary,"Answer: Mary.

“I’</context>",Who gave the apple? 
445,apple,"Answer: The answer is, that she gave him the",What did Mary give to Fred? 
446,Fred,Answer: To Fred.,Who did Mary give the apple to? 
447,milk,"Answer: The milk.

Question: What did Bill",What did Mary give to Bill? 
448,Bill,"Answer: Bill.

Question: What was the result",Who received the milk? 
449,milk,"Answer: The milk.

Question: What did Webb",What did Bill give to Mary? 
450,Mary,Answer: The squire.,Who gave the apple to Bill? 
451,apple,"Answer: The apple.

Question: What did Bill",What did Mary give to Bill? 
452,Bill,"Answer: Bill.

Question: Who was Bill?",Who gave the apple to Fred? 
453,Fred,"Answer: The old wicked one.

“I",Who gave the apple to Bill? 
454,Bill,"Answer: Jack Kirke.

Question: Who received",Who received the apple? 
455,Fred,"Answer: Fred.

Question: Who did she give",Who did Mary give the milk to? 
456,Mary,"Answer: Mary.

Question: Who gave the milk",Who gave the milk? 
457,Fred,Answer: Fred,Who did Mary give the milk to? 
458,Mary,"Answer: Mary.

Question: Who travelled to",Who gave the milk? 
459,milk,"<context>

Answer: The milk.",What did Fred give to Jeff? 
460,Mary,"""I don't know, my dear,"" she answered,
with",Who gave the milk? 
461,milk,"Answer: A kiss.

Question: What did Bill",What did Mary give to Bill? 
462,Bill,"Answer: Bill

Question: Who did Bill give the",Who did Jeff give the football to? 
463,football,"<answer>




<context>",What did Jeff give to Bill? 
464,football,"Answer: A football.

Question: What did Bill",What did Jeff give to Bill? 
465,Bill,"Answer: To Bill.

Question: What is the",Who did Fred give the apple to? 
466,Bill,"Answer: The stranger who had been
     successful in the",Who gave the apple to Fred? 
467,apple,Answer: A swarm of bees.,What did Bill give to Fred? 
468,Bill,"Answer: Webb.

Question: Who was the",Who gave the apple to Fred? 
469,Jeff,"Answer: Jeff.

Question: Who gave the apple",Who gave the apple to Fred? 
470,Fred,"Answer: Mary.

Question: Who gave the apple",Who gave the apple? 
471,apple,"Answer: The apple.

Question: What did Bill",What did Fred give to Mary? 
472,Mary,"Answer: Fred.

Question: Who was the apple",Who received the apple? 
473,Mary,"Answer: Mary

Question: Who dropped the apple?",Who gave the apple? 
474,apple,"Answer: The apple.

Question: What did Bill",What did Mary give to Bill? 
475,apple,"Answer: A large nut-wood.

Question:",What did Mary give to Fred? 
476,apple,"Answer: A little piece of paper, on which he had",What did Fred give to Bill? 
477,Fred,"Answer: The mother.

Question: Who is the",Who gave the apple to Bill? 
478,Bill,,Who gave the apple to Fred? 
479,Fred,"Answer: Jimmieboy.

Question: Who",Who gave the apple to Bill? 
480,Fred,Answer: Bill. Question: Who gave the apple to Jimmieboy,Who gave the apple? 
481,Fred,"Answer: The sprite.

Question: Who was",Who gave the apple? 
482,apple,"Answer: A piece of cake.

Question: What",What did Fred give to Bill? 
483,Bill,"Answer: Bill.

Question: Who gave the apple",Who gave the apple? 
484,Bill,Answer: Bill.,Who gave the apple to Mary? 
485,Bill,"Answer: Bill.




                              CHAPTER XII. –",Who did Fred give the apple to? 
486,apple,"Answer: A little brother.




                              CHAPTER XVI",What did Fred give to Bill? 
487,Bill,"Answer: Bill.

Question: Who gave the apple",Who gave the apple? 
488,Bill,Answer: David.,Who gave the apple to Mary? 
489,Bill,"Answer: Mary.

Question: Who gave the apple",Who gave the apple? 
490,Bill,Answer: The mouse.,Who gave the apple to Mary? 
491,Mary,"Answer: Fred.

Question: Who was the squ",Who received the apple? 
492,milk,Answer: A capacious iron pot as black as himself.,What did Jeff give to Fred? 
493,milk,"Answer: A letter from his sister,
Pauline.

Question",What did Fred give to Jeff? 
494,Fred,"Answer: Patience.

Question: Who was the",Who gave the milk to Jeff? 
495,Jeff,Answer: Josie,Who did Fred give the football to? 
496,football,Answer: The football.,What did Fred give to Jeff? 
497,Fred,"""I'</context>

""I'm",Who received the football? 
498,football,"Answer: A football.


Question: What",What did Jeff give to Fred? 
499,Mary,"Answer: The half-breed


<context",Who received the milk? 
500,Fred,"Answer: The Chief.

Question: Who received the",Who received the football? 
501,Jeff,"Answer: A man named Jeff.

Question: What is the difference",Who gave the football? 
502,football,"Answer: A football.

Question: What did Jeff give to Fred",What did Fred give to Jeff? 
503,Fred,"Answer: The Portuguese.

Question: Who gave the",Who gave the football? 
504,football,"Answer: A football.

Question: What did Mary",What did Fred give to Mary? 
505,Fred,"Answer: The Martin girls.

Question: Who received the
g",Who received the football? 
506,Bill,"Answer: Bill. Question: Who gave the
football to Fred?",Who gave the football to Fred? 
507,Bill,"Answer: Miss Maggie Duff.

Question: Who was the girl",Who received the football? 
508,Bill,"Answer: Fred

Question: Who passed the football to",Who received the football? 
509,Bill,"Answer: Bill

Question: Who did Bill give the",Who did Fred give the football to? 
510,Fred,"Answer: The Germans.

Question: When?",Who received the milk? 
511,Jeff,"Answer: Bode.

Question: Who received the",Who received the milk? 
512,milk,"Answer: A spoonful of milk.

Question: What",What did Jeff give to Fred? 
513,milk,"Answer: The apple.

Question: What did Fred give to Jeff",What did Jeff give to Fred? 
514,Fred,"Answer: The mother.

Question: Who gave the apple to Bill",Who gave the apple to Bill? 
515,Bill,"Answer: The Judge.

Question: Who was the",Who gave the apple to Mary? 
516,Fred,"Answer: The President.

Question: Who was the",Who gave the apple? 
517,Fred,,Who gave the apple to Mary? 
518,Mary,Answer: The author.,Who received the apple? 
519,apple,"Answer: A kiss.

Question: What did Mary",What did Fred give to Mary? 
520,apple,"Answer: A silver ring.

Question: What did",What did Mary give to Fred? 
521,Mary,"Answer: The Lawton girl.

Question: Who",Who gave the apple? 
522,Fred,"Answer: Fred.

“I’</context>

Question",Who did Mary give the milk to? 
523,milk,"Answer: A glass of milk.

Question: What",What did Mary give to Fred? 
524,Mary,"Answer: The cow.

Question: Who gave the",Who gave the milk to Fred? 
525,milk,"Answer: She gave him a little milk.

Question",What did Mary give to Fred? 
526,Mary,"Answer: The child.

Question: Who received the",Who received the milk? 
527,Mary,"Answer: The Bishop.

Question: Who received the",Who received the milk? 
528,Mary,"Answer: Mary.

Question: Who was the first",Who received the milk? 
529,Jeff,"Answer: Mary gave the football to Fred.

Question",Who gave the football to Mary? 
530,Bill,"Answer: The seraph.

Question: Who is",Who gave the apple to Mary? 
531,apple,"Answer: A pair of gloves.

Question: What",What did Bill give to Mary? 
532,Mary,"Answer: The girl.


Question: Who",Who received the apple? 
533,apple,"Answer: A book.

Question: What did Mary",What did Bill give to Mary? 
534,Fred,"Answer: Bill.

Question: Who did Bill give",Who did Mary give the football to? 
535,milk,"Answer: A good
</context>

Question: What did Bill",What did Fred give to Bill? 
536,Bill,"Answer: A man who had a
great deal of money. Question",Who did Fred give the milk to? 
537,Bill,"Answer: Bill.

Question: Who did Bill give the milk to",Who did Fred give the milk to? 
538,Mary,"Answer: Mary

Question: Who did Fred give the",Who did Bill give the milk to? 
539,Mary,"Answer: Mary.

Question: What did she do",Who did Bill give the milk to? 
540,Jeff,"Hint:
Option: Frank Merriwell

<context",Who received the apple? 
541,Jeff,"Answer: Frank Merriwell.

Question: Who",Who received the apple? 
542,apple,"Answer: A good deal of trouble.

Question:",What did Bill give to Jeff? 
543,apple,"Answer: A kiss.

Question: What did Mary give to Bill",What did Bill give to Mary? 
544,Mary,"Answer: He gave it to Jeff.

Question: Who did Jeff",Who did Bill give the apple to? 
545,Jeff,"Answer: Jeff

Question: Who did she give the",Who did Mary give the apple to? 
546,Jeff,"Answer: Jeff

Question: Who was the person who",Who received the apple? 
547,Jeff,"Answer: Baard.

Question: Who did Eli",Who did Mary give the apple to? 
548,Bill,"Answer: The King of France.

Question: Who",Who received the apple? 
549,Mary,"Answer: Mary.

Question: Who gave the apple",Who gave the apple to Bill? 
550,Mary,"Answer: Mary.

Question: Who was the condu",Who gave the milk to Jeff? 
551,Jeff,Answer: Mary,Who received the milk? 
552,Mary,[Illustration: THE FIRST BATTLE,Who did Fred give the football to? 
553,Fred,Answer: Mary.,Who gave the football? 
554,Mary,"Answer: SHEBA.

Question: Who received",Who received the football? 
555,Bill,Answer: Bill. Question: Who took the apple? Answer: Fred.,Who gave the apple? 
556,Bill,"Answer: The younger Arnoldi.

Question: Who",Who gave the apple? 
557,apple,"Answer: The apple.

Question: What did Fred",What did Bill give to Fred? 
558,apple,"Answer: The apple.

Question: What did Bill",What did Fred give to Bill? 
559,Fred,"Answer: Fred.

Question: Who handed the apple to Fred?",Who received the apple? 
560,apple,Answer: A box of monkeys.,What did Fred give to Mary? 
561,Fred,"Answer: Mary

Question: Who was the good American",Who received the apple? 
562,apple,"Answer: A ""big"" kiss.

Question:",What did Mary give to Fred? 
563,football,"Answer: The apple.

Question: What did Mary",What did Fred give to Mary? 
564,Fred,Answer: Mary.,Who received the football? 
565,apple,Answer: A ring. Question: What did Mary give to Jeff? Answer,What did Jeff give to Mary? 
566,Mary,"Answer: Mary.

Question: Who is the only",Who gave the apple? 
567,apple,"Answer: The apple.

Question: What did Jeff",What did Mary give to Jeff? 
568,apple,"Answer: The apple.

Question: What did Mary",What did Jeff give to Mary? 
569,Jeff,"Answer: Jeff.

Question: Who gave the apple",Who gave the apple to Mary? 
570,milk,Answer: A glass of milk.,What did Mary give to Jeff? 
571,milk,Hint: Jeff gave to Mary a glass of milk.,What did Jeff give to Mary? 
572,milk,Answer: He gave her a glass of milk.,What did Jeff give to Mary? 
573,Fred,"Answer: The Osteopath.

<context>",Who received the milk? 
574,Fred,"Answer: The Douglas.

    The Douglas, who to meet them",Who received the milk? 
575,football,"Answer: The stag of ten. ""It was there he
    The",What did Bill give to Mary? 
576,Mary,Answer: Mary.,Who gave the football to Fred? 
577,football,,What did Mary give to Fred? 
578,football,Answer: A pair of gloves.,What did Mary give to Fred? 
579,Fred,"Answer: Fred.

Question: Who did Bill give",Who did Mary give the football to? 
580,Fred,Answer: The man who gave the medal to Van Bib,Who gave the milk to Bill? 
581,Bill,Answer: Bray,Who did Fred give the milk to? 
582,milk,,What did Fred give to Bill? 
583,Jeff,"Answer: The good man at St.
Ives.",Who gave the apple to Mary? 
584,Jeff,"Answer: The purser.

Question: Who received",Who received the apple? 
585,milk,Answer: A soiled dinner-napkin with a,What did Mary give to Bill? 
586,Mary,"Answer: The
locomotive. The train, however, was not",Who gave the milk? 
587,Bill,"<context>

Answer: Bill

<context",Who did Mary give the milk to? 
588,Jeff,"Answer: The Abbe Chartier.

Question:",Who gave the apple to Fred? 
589,Fred,"Answer: Jeff.

Question: Who passed the apple",Who gave the apple? 
590,milk,"Answer: A small piece of bread.

Question:",What did Bill give to Fred? 
591,milk,"Answer: A football.

Question: What did Fred",What did Bill give to Fred? 
592,milk,"Answer: The football. _Fred takes the football and
passes",What did Bill give to Fred? 
593,Fred,"JEANNE

_Laughs._

I don",Who received the football? 
594,football,"Answer: A good deal of trouble. Fred was
the only one of",What did Bill give to Fred? 
595,Jeff,Answer: The Committee of Public Safety.,Who gave the milk to Bill? 
596,Jeff,Answer: The Committee of Public Safety. Question: Who passed the milk to,Who received the milk? 
597,Bill,Answer: Jeff.,Who received the milk? 
598,Jeff,"Answer: Bill gave the milk.

Question: Who",Who gave the milk? 
599,milk,"Answer: The milk.

Question: What did Bill",What did Jeff give to Bill? 
600,Jeff,"Answer: The bear.


Question: Who was",Who received the football? 
601,Mary,"Answer: Mary

Question: Who did Mary give the",Who did Jeff give the football to? 
602,Jeff,"Answer: Mary.

Question: Who travelled to",Who gave the football? 
603,Jeff,Answer: Mary gave the football to Jeff.,Who gave the football? 
604,Jeff,"Answer: Jeff

Question: Who did Mary give the",Who did Bill give the milk to? 
605,Fred,"Answer: Fred.

Question: What was the result",Who did Mary give the football to? 
606,Mary,Answer: The question is not to be answered.,Who gave the football to Fred? 
607,Fred,Answer: Fred.,Who did Bill give the football to? 
608,Fred,Answer: Fred.,Who gave the football? 
609,football,"Answer: The Fiery Cross.

    The Fiery",What did Fred give to Bill? 
610,football,"""Ay, by my soul!--while on yon plain",What did Jeff give to Fred? 
611,Jeff,Answer: Jeff. Question: Who is that? Answer: The doctor.,Who did Fred give the football to? 
612,Fred,"JEANNE

_To Maurice._

You, my",Who gave the football? 
613,Mary,"Answer: The author.

<context>

Question: Who",Who gave the football? 
614,Mary,"Answer: Alfred

Question: Who was the washer",Who gave the football? 
615,football,"Answer: A football.

Question: What did A",What did Jeff give to Fred? 
616,Jeff,Answer: The answer to this question is given in the next,Who did Fred give the football to? 
617,Fred,Answer: Fred,Who gave the football to Jeff? 
618,apple,"Answer: The milk

Question: What did Jeff put",What did Bill give to Jeff? 
619,apple,Answer: The football.,What did Jeff give to Bill? 
620,Jeff,"Answer: The doctor.

Question: Who gave the apple? Answer",Who gave the apple? 
621,Jeff,"Answer: Jeff.

Question: Who gave the apple",Who gave the apple to Fred? 
622,Fred,"Answer: The King.

Question: Who gave the",Who gave the apple to Bill? 
623,apple,Answer: A message from the clergyman'and his,What did Fred give to Bill? 
624,Bill,"Answer: Bill

Question: Who did Bill give the",Who did Fred give the apple to? 
625,football,"Answer: A football.

Question: What did Fred",What did Jeff give to Fred? 
626,football,Hint: The answer is in the first paragraph of the chapter.,What did Jeff give to Fred? 
627,Fred,"Answer: Fred.

Question: Who gave the football",Who gave the football to Jeff? 
628,Jeff,"Answer: Fred.

Question: Who gave it to",Who received the football? 
629,Fred,Answer: Fred.,Who gave the football to Jeff? 
630,Fred,"Answer: Fred.

Question: Who did Bill give",Who did Jeff give the football to? 
631,football,"Answer: The football.

Question: What did Jeff",What did Fred give to Jeff? 
632,Fred,"Answer: The doctor.

Question: Who was the",Who gave the football to Jeff? 
633,football,"Answer: The football.

Question: What did Jeff",What did Fred give to Jeff? 
634,apple,Answer: The football.,What did Jeff give to Bill? 
635,Jeff,"Answer: The slave.

Question: Who gave the",Who gave the milk? 
636,Jeff,"Answer: Jeff

Question: Who was the female?",Who gave the milk? 
637,milk,"Answer: A good deal of trouble.

Question:",What did Jeff give to Bill? 
638,football,"Answer: A julep.

Question: What",What did Mary give to Fred? 
639,Mary,"Answer: The Colonel. Question: Who received the
handkerchief",Who received the football? 
640,Jeff,Answer: The milkman. Question: Who received the milk? Answer:,Who received the milk? 
641,Jeff,"Answer: Aggie

Question: Who was the",Who gave the milk? 
642,Bill,"Answer: Bill

Question: Who did Bill give the",Who did Jeff give the milk to? 
643,Bill,"Answer: Bill

Question: Who did Bill give the milk",Who did Fred give the milk to? 
644,milk,"Answer: A big dinner, and he was content to throw the",What did Fred give to Bill? 
645,Mary,,Who gave the apple to Bill? 
646,apple,"Answer: A cup of coffee.


R.

R",What did Bill give to Mary? 
647,Bill,"Answer: The English people.

Question: Who gave",Who gave the apple to Mary? 
648,Bill,"Answer: Bill.

Question: Who did Bill give",Who did Mary give the apple to? 
649,Mary,"<context>

Answer: The King.",Who received the apple? 
650,Bill,"Answer: Coningsby.

Question: Who was",Who gave the apple? 
651,Bill,"Answer: Bill

Question: Who was the Russian Prince",Who received the milk? 
652,Bill,"Answer: Mary.

Question: Who did Bill give",Who did Jeff give the milk to? 
653,Bill,"Answer: Bill

Question: Who did Bill give the",Who did Jeff give the milk to? 
654,milk,"Holden: The apple.

Lord: What",What did Jeff give to Bill? 
655,Bill,"Answer: Bill

Question: Who did Bill give the",Who did Mary give the apple to? 
656,Mary,"Answer: The fat cook, Mrs. Mincemeat",Who gave the apple to Bill? 
657,Fred,Answer: Bill,Who gave the football to Mary? 
658,Mary,Answer: Mary,Who gave the football? 
659,football,"Answer: The apple.

Question: What did Fred",What did Mary give to Fred? 
660,Mary,"Answer: The captain of the Honda.

Question",Who gave the apple to Jeff? 
661,apple,"Answer: A kiss.

Question: What did Mary",What did Jeff give to Mary? 
662,apple,"Answer: The apple.

Question: What did the",What did Mary give to Jeff? 
663,apple,"Mary gave to Jeff.

Got questions? At Cr",What did Mary give to Jeff? 
664,Fred,"Answer: Mary.

Question: Who received the apple",Who received the football? 
665,Mary,"Answer: Mary.

Question: Who did Bill give",Who did Bill give the football to? 
666,Mary,"Answer: Mary.

Question: Who did Fred give the",Who did Bill give the football to? 
667,Bill,Answer: The minister. *       *       *       *       *,Who gave the football to Mary? 
668,Jeff,"Answer: Tom Brice

Question: Who was the",Who gave the football to Fred? 
669,Fred,"Answer: Fred

Question: Who was the first to",Who gave the football? 
670,apple,"Answer: The apple.

Question: What did Fred",What did Bill give to Fred? 
671,apple,"Answer: The milk.

Question: What did Bill",What did Fred give to Bill? 
672,apple,"Answer: A copy of the will.


    ""I have",What did Bill give to Fred? 
673,Bill,"Answer: The secretary.


    ""I have no doubt you",Who gave the apple? 
674,Jeff,"Answer: Fred


    ""I am not satisfied",Who did Bill give the apple to? 
675,Mary,"Answer: The first volume of his Essays on
P",Who gave the apple? 
676,Mary,"Answer: Mary.

Question: Who was the author",Who received the apple? 
677,apple,"Answer: A garden.

Question: What did Jeff",What did Mary give to Jeff? 
678,Mary,"Answer: Jeff.

Question: Who was the author",Who gave the apple? 
679,Mary,"Answer: The boy.

Question: Who gave the",Who gave the apple? 
680,apple,"Answer: A ""Bud Variation"" of the
old favorite,",What did Bill give to Mary? 
681,Mary,Answer: Mary.,Who did Bill give the apple to? 
682,Bill,Answer: Mary.,Who gave the apple? 
683,Bill,"Answer: The angel Gabriel.

Question: Who was",Who gave the apple to Mary? 
684,apple,Answer: A pipe.,What did Fred give to Bill? 
685,football,"Answer: The football.


Question: What did Bill",What did Mary give to Bill? 
686,football,"Answer: A football.

Question: What did Bill",What did Mary give to Bill? 
687,Mary,,Who gave the football? 
688,Jeff,"Answer: The milkman.

Question: Who is",Who gave the milk? 
689,milk,"Answer: The football.

Question: What did Jeff",What did Fred give to Jeff? 
690,Mary,"Answer: Mary.

Question: Who gave the apple",Who gave the apple to Bill? 
691,apple,"Answer: The apple.

Question: What did Jeff give to Fred",What did Bill give to Mary? 
692,Bill,,Who did Mary give the apple to? 
693,apple,"Answer: A kiss.

Question: What did Mary",What did Bill give to Mary? 
694,Mary,Answer: Bill,Who received the apple? 
695,milk,"Answer: The milk there.

Question: What did",What did Mary give to Fred? 
696,milk,"Answer: A glass of milk.

Question: What",What did Mary give to Fred? 
697,milk,Answer: A letter of thanks from the company.,What did Mary give to Fred? 
698,Mary,"Answer: Mary.

Question: Who did she give",Who did Fred give the apple to? 
699,Fred,Answer: The sheriff's deputy.,Who received the apple? 
700,Bill,"Answer: The Duke of York.

Question: Who",Who gave the apple to Fred? 
701,apple,"Answer: The apple.

Question: What did Fred",What did Bill give to Fred? 
702,Fred,"Answer: Fred.

Question: Who did Fred give the apple to",Who did Bill give the apple to? 
703,Fred,"Answer: Bill.




CHAPTER VII

""",Who received the apple? 
704,Mary,"Answer: Bill.

Question: Who passed the apple to Fred?",Who gave the football to Fred? 
705,Fred,"Answer: Gordon.

Question: Who was the ref",Who gave the football? 
706,football,"Answer: The football.

Question: What did Mary",What did Fred give to Mary? 
707,Fred,"Answer: The Jesuit.

Question: Who gave",Who gave the football to Mary? 
708,Jeff,"Answer: Bill

Question: What did Bill do with",Who received the apple? 
709,Jeff,"Answer: Mary

Question: Who did Mary give the",Who did Fred give the apple to? 
710,Jeff,"Answer: Jeff.

Question: Who is the author",Who gave the apple to Bill? 
711,apple,"Answer: The apple.

Question: What did Bill",What did Jeff give to Bill? 
712,Jeff,"Answer: The President.

Question: Who gave the",Who gave the apple to Bill? 
713,Bill,"Answer: Jeff.

Question: Who gave the apple",Who received the apple? 
714,Bill,"Answer: Bill gave the apple to Jeff.

Question",Who gave the apple? 
715,apple,"Answer: The apple.

Question: What did Fred",What did Mary give to Fred? 
716,apple,Answer: A little dog.,What did Mary give to Fred? 
717,Fred,"Answer: The Duc de Berri, the eldest",Who gave the apple to Bill? 
718,Fred,"Answer: Fred.

Question: Who did Fred give",Who did Bill give the apple to? 
719,Bill,"Answer: Bill.

Question: Who did Bill give",Who did Fred give the apple to? 
720,apple,Answer: The apple.,What did Bill give to Jeff? 
721,Jeff,Answer: The apple-woman.,Who gave the apple? 
722,milk,Answer: The apple.,What did Jeff give to Bill? 
723,milk,"Answer: A new pair of shoes.

Question:",What did Jeff give to Bill? 
724,Bill,"Answer: Bill.

Question: Who did Bill give",Who did Jeff give the milk to? 
725,football,"Answer: A kiss.

Question: What did Fred",What did Mary give to Fred? 
726,football,"Answer: The football.

Question: What did Mary",What did Fred give to Mary? 
727,football,"Answer: The football.

Question: What did the",What did Fred give to Mary? 
728,Mary,Answer: Mary Mundy.,Who gave the football to Fred? 
729,Bill,"Answer: The milkmaid.

Question: Who",Who gave the milk to Jeff? 
730,Fred,"Answer: To the Dutch boy, who was
still sleeping in the",Who did Bill give the milk to? 
731,Fred,"Answer: Fred.

Question: Who did Frank give",Who did Bill give the milk to? 
732,Bill,"Answer: Bill.
Gold Question: Who is the author of",Who gave the milk to Fred? 
733,Fred,"Answer: The Emperor of Morocco.

Question",Who did Bill give the milk to? 
734,apple,"Hint: The answer is in the text.

B",What did Mary give to Fred? 
735,Fred,"Answer: She gave it to Fred.

Question:",Who did Mary give the milk to? 
736,Mary,"Hint:
Answer: Mary

Gold Question: Who",Who did Fred give the milk to? 
737,milk,"Answer: The milk.

Question: What did Mary",What did Fred give to Mary? 
738,Fred,"Answer: The Company'

Question: Who gave the",Who gave the football to Bill? 
739,football,"Answer: The football.

Question: What did Bill",What did Fred give to Bill? 
740,Mary,"Answer: The mother.

Question: Who is the",Who gave the milk to Fred? 
741,Fred,"Answer: Mary

Question: Who received the milk?",Who received the milk? 
742,milk,"Answer: A football.

Question: What did Fred",What did Mary give to Fred? 
743,football,"Answer: A football.

Question: What did the",What did Mary give to Fred? 
744,football,"Answer: A book.

Question: What did the",What did Mary give to Fred? 
745,Bill,"Answer: Bill.

Question: What is the difference between a man",Who did Fred give the milk to? 
746,Bill,"Answer: Bill, because he was
the only one who could drink it",Who did Fred give the milk to? 
747,milk,"Answer: The milk.

Question: What did Fred give",What did Bill give to Mary? 
748,Bill,"Answer: The Lord did.

Question: What is",Who gave the milk to Mary? 
749,milk,"Answer: The milk.

Question: What did Fred",What did Mary give to Fred? 
750,Bill,"Answer: The teacher.

<context>s, the Eumen",Who gave the apple to Jeff? 
751,Jeff,"Answer: Jeff.

Question: Who did Jeff give the apple to",Who did Bill give the apple to? 
752,apple,Answer: A letter.,What did Jeff give to Bill? 
753,Bill,Answer: Bill.,Who did Jeff give the football to? 
754,football,"Answer: A football.

Question: What did Jeff",What did Bill give to Jeff? 
755,Fred,"Answer: The old woman, who was the slave of the",Who gave the apple to Jeff? 
756,Jeff,"Answer: Jeff.

Question: Who did Jeff give",Who did Fred give the apple to? 
757,Fred,"Answer: The major.

Question: Who gave the",Who gave the apple to Jeff? 
758,Fred,"Answer: Jimmieboy.

Question: Who",Who gave the milk? 
759,Fred,"Answer: The King.

Question: Who gave the",Who gave the milk? 
760,apple,"<context>

Answer: The apple.",What did Fred give to Jeff? 
761,Jeff,"Answer: Jeff.

Question: Who did Jeff give",Who did Mary give the apple to? 
762,Mary,"Answer: The author.

Question: Who gave the",Who gave the apple? 
763,Mary,"Answer: Aggie

Question: Who was the",Who gave the apple? 
764,Jeff,"Answer: Jeff

Question: Who did Jeff give the",Who did Mary give the apple to? 
765,Fred,"Answer: The engine-driver.

Question: What",Who received the football? 
766,football,"Answer: A football.

Question: What did Bill",What did Fred give to Bill? 
767,football,"Answer: A football.

Question: What did Rud",What did Fred give to Bill? 
768,Bill,"Answer: Bill.

Question: Who gave it to",Who received the football? 
769,Jeff,"Answer: Bray

Question: Who was the leader",Who gave the football to Bill? 
770,Bill,"Answer: The housekeeper.

Question: Who was",Who gave the apple? 
771,Mary,"Bill gave the apple to Mary.

Question: Who was",Who did Bill give the apple to? 
772,apple,"Answer: She gave him a book.

Question: What did Bill",What did Mary give to Bill? 
773,apple,"Answer: A venison steak.

Question:",What did Bill give to Mary? 
774,Bill,"Answer: Bill.

Question: Who was the author",Who gave the apple to Mary? 
775,Mary,Answer: The milk was given by the milkman.,Who gave the milk? 
776,milk,"Answer: A letter.

Question: What did it",What did Mary give to Fred? 
777,Fred,"Answer: Fred

Question: Who did Fred give the",Who did Bill give the apple to? 
778,apple,"Answer: The milk.

Question: What did Bill",What did Fred give to Bill? 
779,Bill,"Answer: The apple was received by Bill.

<",Who received the apple? 
