,target,output,question
650,office,garden office office,What is the hallway north of?
651,garden,garden office office,What is east of the bedroom?
652,kitchen,garden office office,What is south of the hallway?
653,hallway,garden office garden,What is west of the garden?
654,hallway,garden office garden,What is west of the bathroom?
655,office,garden office office,What is the kitchen west of?
656,bedroom,garden office office,What is the garden north of?
657,kitchen,garden office garden,What is east of the garden?
658,garden,garden office garden,What is south of the hallway?
659,garden,garden office garden,What is east of the kitchen?
660,kitchen,garden office office,What is the garden east of?
661,office,garden office office,What is west of the bathroom?
662,bedroom,garden office office,What is south of the office?
663,bathroom,garden office garden,What is east of the garden?
664,office,garden office office,What is the garden south of?
665,kitchen,garden office office,What is the hallway north of?
666,garden,garden office office,What is the office north of?
667,garden,garden office garden,What is the office east of?
668,hallway,garden office garden,What is the garden south of?
669,hallway,garden office garden,What is north of the garden?
670,bathroom,garden office garden,What is west of the garden?
671,garden,garden office office,What is east of the bedroom?
672,kitchen,garden office garden,What is the garden north of?
673,kitchen,garden office garden,What is the garden south of?
674,kitchen,garden office garden,What is the bedroom west of?
675,bedroom,garden office office,What is the garden west of?
676,garden,garden office office,What is north of the kitchen?
677,bedroom,garden office office,What is north of the bathroom?
678,garden,garden office garden,What is the bedroom south of?
679,office,garden office office,What is south of the bedroom?
680,hallway,garden office garden,What is east of the office?
681,office,garden office garden,What is south of the kitchen?
682,garden,garden office garden,What is the hallway south of?
683,office,garden office garden,What is north of the hallway?
684,office,garden office office,What is the hallway east of?
685,garden,garden office garden,What is east of the bathroom?
686,hallway,garden office garden,What is east of the office?
687,office,garden office office,What is west of the bathroom?
688,kitchen,garden office garden,What is north of the garden?
689,bedroom,garden office office,What is north of the bathroom?
690,office,garden office office,What is south of the garden?
691,bathroom,garden office office,What is south of the kitchen?
692,garden,garden office office,What is west of the bathroom?
693,kitchen,garden office office,What is the hallway south of?
694,office,garden office office,What is west of the bedroom?
695,office,garden office garden,What is the bathroom west of?
696,kitchen,garden office office,What is the office north of?
697,bedroom,garden office office,What is the hallway west of?
698,office,garden office office,What is the bathroom north of?
699,kitchen,garden office garden,What is the bedroom east of?
700,office,garden office office,What is west of the kitchen?
701,office,garden office office,What is east of the bedroom?
702,bedroom,garden office office,What is north of the kitchen?
703,bedroom,garden office office,What is south of the office?
704,bedroom,garden office office,What is east of the kitchen?
705,hallway,garden office office,What is east of the office?
706,kitchen,garden office garden,What is north of the garden?
707,hallway,garden office garden,What is the office south of?
708,garden,garden office office,What is the hallway west of?
709,office,garden office office,What is the hallway north of?
710,bathroom,garden office garden,What is north of the kitchen?
711,bathroom,garden office garden,What is the office east of?
712,garden,garden office office,What is the bathroom south of?
713,hallway,garden office garden,What is the bedroom north of?
714,bedroom,garden office office,What is east of the office?
715,bedroom,garden office office,What is the garden south of?
716,bathroom,garden office garden,What is north of the hallway?
717,garden,garden office garden,What is the hallway east of?
718,kitchen,garden office garden,What is west of the hallway?
719,garden,garden office garden,What is west of the bathroom?
720,hallway,garden office garden,What is north of the bathroom?
721,hallway,garden office garden,What is south of the kitchen?
722,kitchen,garden office garden,What is south of the hallway?
723,hallway,garden office garden,What is the garden west of?
724,bedroom,garden office office,What is east of the hallway?
725,hallway,garden office garden,What is the kitchen south of?
726,bedroom,garden office office,What is the hallway north of?
727,kitchen,garden office office,What is the bathroom west of?
728,hallway,garden office garden,What is south of the garden?
729,bedroom,garden office office,What is east of the garden?
730,bedroom,garden office office,What is south of the office?
731,bedroom,garden office office,What is north of the bathroom?
732,kitchen,garden office garden,What is the office west of?
733,hallway,garden office garden,What is west of the garden?
734,bathroom,garden office garden,What is the bedroom south of?
735,kitchen,garden office office,What is north of the hallway?
736,garden,garden office office,What is west of the bathroom?
737,bedroom,garden office office,What is west of the kitchen?
738,kitchen,garden office garden,What is the office west of?
739,garden,garden office garden,What is the hallway south of?
740,hallway,garden office garden,What is the garden east of?
741,bathroom,garden office garden,What is the bedroom west of?
742,kitchen,garden office garden,What is north of the bedroom?
743,bathroom,garden office garden,What is west of the bedroom?
744,office,garden office office,What is the hallway south of?
745,bathroom,garden office garden,What is south of the kitchen?
746,garden,garden office office,What is the bathroom east of?
747,garden,garden office office,What is east of the kitchen?
748,bedroom,garden office office,What is west of the office?
749,bedroom,garden office office,What is the hallway west of?
750,bedroom,garden office office,What is east of the bathroom?
751,bathroom,garden office garden,What is the office south of?
752,office,garden office office,What is east of the kitchen?
753,bedroom,garden office office,What is north of the garden?
754,bathroom,garden office office,What is west of the bedroom?
755,kitchen,garden office garden,What is north of the hallway?
756,kitchen,garden office garden,What is the hallway west of?
757,kitchen,garden office garden,What is the bathroom east of?
758,bathroom,garden office garden,What is the office west of?
759,bathroom,garden office garden,What is the kitchen east of?
760,garden,garden office garden,What is north of the bedroom?
761,bedroom,garden office office,What is the garden west of?
762,kitchen,garden office garden,What is south of the hallway?
763,office,garden office office,What is the garden north of?
764,hallway,garden office garden,What is the bathroom north of?
765,hallway,garden office garden,What is south of the bedroom?
766,bedroom,garden office garden,What is the garden east of?
767,hallway,garden office garden,What is the bedroom north of?
768,bathroom,garden office garden,What is west of the garden?
769,hallway,garden office garden,What is the kitchen east of?
770,office,garden office office,What is west of the hallway?
771,bathroom,garden office office,What is the garden south of?
772,garden,garden office garden,What is the office north of?
773,office,garden office office,What is the bathroom south of?
774,bathroom,garden office office,What is east of the garden?
775,bathroom,garden office garden,What is south of the kitchen?
776,kitchen,garden office garden,What is west of the bathroom?
777,office,garden office office,What is the garden north of?
778,hallway,garden office garden,What is north of the office?
779,bathroom,garden office garden,What is the bedroom south of?
780,hallway,garden office garden,What is north of the bathroom?
781,kitchen,garden office garden,What is the bathroom east of?
782,hallway,garden office office,What is the bathroom west of?
783,garden,garden office office,What is the bathroom north of?
784,bathroom,garden office garden,What is the kitchen north of?
785,hallway,garden office garden,What is the garden north of?
786,hallway,garden office office,What is north of the garden?
787,bathroom,garden office office,What is west of the bedroom?
788,kitchen,garden office garden,What is the bedroom north of?
789,office,garden office garden,What is the bedroom north of?
790,bedroom,garden office office,What is the kitchen east of?
791,hallway,garden office garden,What is south of the bathroom?
792,kitchen,garden office garden,What is west of the hallway?
793,kitchen,garden office garden,What is the garden north of?
794,office,garden office office,What is west of the bathroom?
795,bathroom,garden office office,What is the office north of?
796,garden,garden office garden,What is the bathroom east of?
797,kitchen,garden office garden,What is the garden west of?
798,bedroom,garden office office,What is the garden north of?
799,hallway,garden office garden,What is the garden west of?
800,kitchen,garden office garden,What is the office north of?
801,office,garden office garden,What is west of the kitchen?
802,kitchen,garden office garden,What is the hallway west of?
803,kitchen,garden office garden,What is south of the office?
804,office,garden office office,What is the hallway north of?
805,garden,garden office garden,What is east of the kitchen?
806,hallway,garden office garden,What is east of the garden?
807,hallway,garden office garden,What is the bedroom south of?
808,garden,garden office office,What is east of the hallway?
809,hallway,garden office garden,What is the bedroom east of?
810,hallway,garden office office,What is east of the office?
811,bathroom,garden office office,What is the office north of?
812,kitchen,garden office office,What is the garden south of?
813,bathroom,garden office garden,What is the garden north of?
814,bedroom,garden office office,What is west of the kitchen?
815,office,garden office office,What is the kitchen west of?
816,hallway,garden office garden,What is north of the kitchen?
817,garden,garden office office,What is north of the bathroom?
818,bedroom,garden office office,What is the kitchen north of?
819,bedroom,garden office office,What is south of the bathroom?
820,kitchen,garden office garden,What is west of the bedroom?
821,garden,garden office office,What is the bathroom west of?
822,bedroom,garden office office,What is the kitchen south of?
823,garden,garden office garden,What is the hallway west of?
824,bathroom,garden office garden,What is west of the garden?
825,bedroom,garden office office,What is east of the bathroom?
826,office,garden office office,What is the garden west of?
827,bathroom,garden office office,What is south of the bedroom?
828,kitchen,garden office garden,What is east of the bedroom?
829,bedroom,garden office office,What is the bathroom north of?
830,hallway,garden office garden,What is south of the bedroom?
831,kitchen,garden office garden,What is east of the hallway?
832,bathroom,garden office office,What is west of the office?
833,office,garden office office,What is the garden south of?
834,kitchen,garden office garden,What is the garden east of?
835,bathroom,garden office garden,What is the kitchen west of?
836,bathroom,garden office office,What is the hallway west of?
837,bathroom,garden office garden,What is the bedroom east of?
838,office,garden office office,What is the bedroom south of?
839,bedroom,garden</s> office,What is north of the hallway?
840,kitchen,garden office garden,What is south of the office?
841,bedroom,garden office office,What is the bathroom east of?
842,bedroom,garden office office,What is the office south of?
843,kitchen,garden office garden,What is the hallway west of?
844,office,garden office office,What is east of the garden?
845,garden,garden office office,What is the bedroom west of?
846,bedroom,garden office office,What is east of the office?
847,office,garden office office,What is north of the kitchen?
848,bedroom,garden office office,What is the bathroom north of?
849,bathroom,garden office garden,What is the hallway north of?
850,hallway,garden office garden,What is the kitchen north of?
851,hallway,garden office garden,What is the kitchen north of?
852,garden,garden office office,What is the hallway south of?
853,bathroom,garden office garden,What is east of the garden?
854,bathroom,garden office garden,What is the garden west of?
855,hallway,garden office garden,What is the bedroom west of?
856,bedroom,garden office office,What is east of the kitchen?
857,kitchen,garden office office,What is east of the office?
858,garden,garden office office,What is the office east of?
859,bathroom,garden office garden,What is the office east of?
860,bedroom,garden office office,What is west of the hallway?
861,office,garden office office,What is east of the bathroom?
862,bathroom,garden office garden,What is north of the garden?
863,bedroom,garden office office,What is north of the garden?
864,kitchen,garden office garden,What is west of the office?
865,hallway,garden office garden,What is the bedroom south of?
866,hallway,garden office garden,What is the bedroom west of?
867,garden,garden office garden,What is the kitchen west of?
868,garden,garden office office,What is the kitchen east of?
869,office,garden office garden,What is south of the garden?
870,hallway,garden office garden,What is the office north of?
871,kitchen,garden office garden,What is south of the hallway?
872,garden,garden office office,What is the hallway south of?
873,kitchen,garden office garden,What is west of the hallway?
874,hallway,garden office garden,What is east of the garden?
875,garden,garden office garden,What is west of the bedroom?
876,bathroom,garden office office,What is the office south of?
877,kitchen,garden office garden,What is south of the bedroom?
878,bedroom,garden office office,What is west of the kitchen?
879,garden,garden office office,What is south of the bedroom?
880,hallway,garden office office,What is north of the kitchen?
881,bathroom,garden office garden,What is east of the office?
882,office,garden office garden,What is west of the garden?
883,bathroom,garden office garden,What is north of the garden?
884,bedroom,garden office office,What is the bathroom east of?
885,bathroom,garden office garden,What is west of the kitchen?
886,garden,garden office garden,What is the office west of?
887,bathroom,garden office office,What is north of the kitchen?
888,kitchen,garden office garden,What is the hallway north of?
889,hallway,garden office garden,What is the kitchen south of?
890,hallway,garden office garden,What is east of the bedroom?
891,hallway,garden office garden,What is north of the garden?
892,office,garden office garden,What is north of the bathroom?
893,kitchen,garden office garden,What is the garden north of?
894,kitchen,garden office office,What is west of the hallway?
895,bathroom,garden office office,What is the office east of?
896,garden,garden office garden,What is north of the hallway?
897,kitchen,garden office garden,What is east of the bathroom?
898,kitchen,garden office garden,What is south of the hallway?
899,hallway,garden office garden,What is west of the office?
900,bedroom,garden office office,What is the office north of?
901,hallway,garden office garden,What is west of the kitchen?
902,office,garden office office,What is the bathroom west of?
903,garden,garden office office,What is the bedroom south of?
904,kitchen,garden office garden,What is the bathroom east of?
905,office,garden office office,What is south of the bathroom?
906,kitchen,garden office garden,What is the bedroom east of?
907,office,garden office office,What is the hallway west of?
908,bedroom,garden office office,What is the office east of?
909,bathroom,garden office garden,What is south of the bedroom?
910,bedroom,garden office office,What is the garden south of?
911,hallway,garden office garden,What is north of the office?
912,kitchen,garden office garden,What is west of the office?
913,hallway,garden office garden,What is east of the garden?
914,garden,garden office office,What is the office north of?
915,kitchen,garden office garden,What is the garden south of?
916,garden,garden office garden,What is north of the office?
917,bathroom,garden office garden,What is south of the bedroom?
918,bathroom,garden office garden,What is east of the hallway?
919,kitchen,garden office garden,What is west of the garden?
920,office,garden office office,What is the hallway north of?
921,hallway,garden office office,What is north of the garden?
922,office,garden office office,What is south of the kitchen?
923,bathroom,garden office garden,What is the garden west of?
924,bathroom,garden office garden,What is the kitchen east of?
925,garden,garden office garden,What is the kitchen south of?
926,hallway,garden office office,What is the bathroom north of?
927,bedroom,garden office office,What is south of the bathroom?
928,bathroom,garden office office,What is the bedroom north of?
929,kitchen,garden office office,What is the garden north of?
930,office,garden office office,What is the garden north of?
931,bathroom,garden office garden,What is south of the garden?
932,bathroom,garden office garden,What is the bedroom west of?
933,hallway,garden office garden,What is west of the kitchen?
934,bedroom,garden office office,What is the garden east of?
935,office,garden office office,What is the kitchen north of?
936,kitchen,garden office office,What is north of the hallway?
937,garden,garden office garden,What is the kitchen north of?
938,kitchen,garden office garden,What is south of the bedroom?
939,bedroom,garden office office,What is the garden east of?
940,garden,garden office garden,What is south of the hallway?
941,kitchen,garden office garden,What is the bathroom west of?
942,office,garden office garden,What is the kitchen east of?
943,bathroom,garden office office,What is east of the garden?
944,bathroom,garden office garden,What is the garden north of?
945,office,garden office office,What is the garden north of?
946,bedroom,garden office office,What is north of the hallway?
947,bathroom,garden office office,What is the kitchen north of?
948,office,garden office office,What is the hallway north of?
949,bedroom,garden office office,What is the office north of?
950,bathroom,garden office garden,What is the hallway south of?
951,bathroom,garden office garden,What is the bedroom west of?
952,garden,garden office office,What is east of the bathroom?
953,garden,garden office office,What is the office north of?
954,kitchen,garden office garden,What is north of the office?
955,office,garden office office,What is east of the hallway?
956,hallway,garden office garden,What is the office east of?
957,kitchen,garden office office,What is the garden east of?
958,office,garden office office,What is north of the garden?
959,office,garden office office,What is the bedroom west of?
960,garden,garden office office,What is north of the kitchen?
961,bedroom,garden office office,What is the garden east of?
962,kitchen,garden office garden,What is east of the office?
963,garden,garden office garden,What is the kitchen east of?
964,bathroom,garden office garden,What is the hallway south of?
965,garden,garden office office,What is the bedroom south of?
966,bathroom,garden office office,What is west of the garden?
967,kitchen,garden office garden,What is east of the office?
968,office,garden office office,What is the garden south of?
969,office,garden office office,What is the hallway west of?
970,bathroom,garden office office,What is east of the garden?
971,garden,garden office office,What is the hallway east of?
972,garden,garden office garden,What is the kitchen east of?
973,kitchen,garden office garden,What is north of the hallway?
974,kitchen,garden office garden,What is west of the hallway?
975,bathroom,garden office office,What is south of the bedroom?
976,bedroom,garden office office,What is the kitchen south of?
977,bathroom,garden office office,What is west of the bedroom?
978,office,garden office garden,What is west of the hallway?
979,kitchen,garden office garden,What is east of the hallway?
980,garden,garden office garden,What is north of the office?
981,bedroom,garden office office,What is north of the garden?
982,bathroom,garden office garden,What is the bedroom south of?
983,hallway,garden office garden,What is north of the office?
984,hallway,garden office garden,What is south of the bathroom?
985,office,garden office garden,What is the bedroom west of?
986,kitchen,garden office garden,What is the garden south of?
987,hallway,garden office office,What is the garden west of?
988,office,garden office garden,What is west of the hallway?
989,hallway,garden office garden,What is the office west of?
990,bedroom,garden office office,What is the hallway east of?
991,bedroom,garden office office,What is the hallway south of?
992,hallway,garden office office,What is the garden east of?
993,bedroom,garden office office,What is the hallway north of?
994,hallway,garden office garden,What is east of the bedroom?
995,hallway,garden office garden,What is west of the bathroom?
996,kitchen,garden office garden,What is north of the garden?
997,kitchen,garden office office,What is west of the bedroom?
998,kitchen,garden office garden,What is north of the bedroom?
