,target,output,question
567,bathroom,Bathroom,What is west of the hallway?
568,bedroom,hallway,What is north of the garden?
569,kitchen,kitchen,What is south of the bathroom?
570,kitchen,garden,What is the office east of?
571,bathroom,bathroom,What is north of the office?
572,hallway,The hallway is north of the office.,What is north of the office?
573,bedroom,bedroom,What is west of the garden?
574,office,bedroom,What is the kitchen west of?
575,bathroom,"The bathroom. This is because the text states ""The bathroom is east of",What is the bedroom west of?
576,office,"kitchen

Explanation: The context states that ""The hallway is",What is the bathroom south of?
577,hallway,hallway,What is north of the bathroom?
578,garden,office,What is the kitchen south of?
579,kitchen,office,What is the hallway south of?
580,office,"The bathroom

Explanation: According to the provided text, the",What is the bedroom west of?
581,hallway,Answer: hallway,What is the garden east of?
582,kitchen,office,What is the bedroom south of?
583,office,The kitchen,What is the hallway west of?
584,hallway,hallway,What is the bedroom north of?
585,garden,The garden is west of the bedroom.,What is west of the bedroom?
586,hallway,The hallway is south of the office.,What is south of the office?
587,kitchen,kitchen,What is south of the garden?
588,office,office,What is the bedroom east of?
589,office,office,What is south of the kitchen?
590,bathroom,office,What is the kitchen west of?
591,hallway,The hallway is north of the office.,What is the office north of?
592,bathroom,bathroom,What is east of the kitchen?
593,office,office,What is east of the hallway?
594,kitchen,office,What is west of the bedroom?
595,garden,bedroom,What is the office west of?
596,bedroom,hallway,What is east of the office?
597,office,The answer is: The garden. This is based on the fact that the,What is west of the bathroom?
598,bathroom,garden,What is the kitchen west of?
599,bathroom,bedroom,What is the garden south of?
600,hallway,hallway,What is east of the office?
601,kitchen,kitchen,What is the bathroom south of?
602,hallway,hallway,What is north of the bedroom?
603,garden,The garden is north of the office.,What is north of the office?
604,bedroom,bathroom,What is south of the kitchen?
605,hallway,"The kitchen is west of the garden.

<explanation>",What is west of the garden?
606,office,office,What is the kitchen west of?
607,kitchen,kitchen,What is north of the bedroom?
608,hallway,The hallway is south of the bedroom.,What is the bedroom south of?
609,hallway,hallway,What is west of the kitchen?
610,kitchen,The hallway is north of the bedroom.,What is the bedroom north of?
611,office,garden,What is the bedroom north of?
612,hallway,hallway,What is east of the office?
613,hallway,hallway,What is the office north of?
614,hallway,hallway,What is east of the bedroom?
615,garden,hallway,What is the office east of?
616,office,"bathroom

<context>
The autopsy disclosed the brut",What is north of the bedroom?
617,kitchen,The garden is north of the bedroom. This is stated in the second example,What is north of the bedroom?
618,hallway,hallway,What is south of the office?
619,bathroom,The kitchen,What is the office west of?
620,bedroom,"kitchen

<explanation>
The passage states that ""The",What is the garden east of?
621,office,"hall
The kitchen is south of the hall in this context.",What is the kitchen south of?
622,kitchen,garden,What is the office south of?
623,garden,The garden is north of the office.,What is north of the office?
624,bathroom,bathroom,What is west of the kitchen?
625,office,The office is east of the bedroom.,What is east of the bedroom?
626,office,The answer is: bedroom. This is based on the fact that the text,What is the garden north of?
627,bathroom,Bathroom,What is east of the bedroom?
628,office,bedroom,What is the bathroom south of?
629,garden,The garden is east of the kitchen.,What is east of the kitchen?
630,bathroom,bathroom,What is east of the kitchen?
631,bathroom,"The bathroom is south of the office. Therefore, the office is north of",What is the office north of?
632,bathroom,Bathroom,What is west of the hallway?
633,bedroom,garden,What is the office east of?
634,bedroom,bathroom,What is east of the office?
635,bedroom,bathroom,What is the kitchen north of?
636,bedroom,office,What is the kitchen west of?
637,kitchen,bathroom,What is the garden east of?
638,kitchen,The bedroom is east of the office.,What is the office east of?
639,kitchen,The kitchen is east of the bedroom.,What is east of the bedroom?
640,bedroom,"The answer is: the kitchen. The context states that ""The kitchen is",What is the garden east of?
641,office,The bedroom is east of the hallway.,What is the hallway east of?
642,office,"The office. The text states ""The office is west of the bedroom.""",What is the bedroom east of?
643,garden,Garden,What is east of the hallway?
644,garden,bedroom,What is the bathroom west of?
645,office,The office is west of the bedroom.,What is west of the bedroom?
646,bedroom,office,What is the hallway east of?
647,bathroom,bathroom,What is east of the bedroom?
648,garden,office,What is north of the bedroom?
649,hallway,The hallway is south of the bedroom.,What is south of the bedroom?
650,office,"The answer to the question is: office. The context states that ""the",What is the hallway north of?
651,garden,The garden is east of the bedroom.,What is east of the bedroom?
652,kitchen,kitchen,What is south of the hallway?
653,hallway,hallway,What is west of the garden?
654,hallway,hallway,What is west of the bathroom?
655,office,office,What is the kitchen west of?
656,bedroom,bathroom,What is the garden north of?
657,kitchen,kitchen,What is east of the garden?
658,garden,"The garden. The text states ""The hallway is south of the kitchen.",What is south of the hallway?
659,garden,garden,What is east of the kitchen?
660,kitchen,kitchen,What is the garden east of?
661,office,The office,What is west of the bathroom?
662,bedroom,hallway,What is south of the office?
663,bathroom,Bathroom,What is east of the garden?
664,office,bedroom,What is the garden south of?
665,kitchen,The bedroom,What is the hallway north of?
666,garden,garden,What is the office north of?
667,garden,"bathroom

The office is east of the bathroom, as mentioned in the",What is the office east of?
668,hallway,hallway,What is the garden south of?
669,hallway,bedroom,What is north of the garden?
670,bathroom,The bathroom is west of the garden.,What is west of the garden?
671,garden,garden,What is east of the bedroom?
672,kitchen,"Question: What is the garden north of?
Answer: kitchen",What is the garden north of?
673,kitchen,kitchen,What is the garden south of?
674,kitchen,"The answer is: field.

The text states that ""The bedroom",What is the bedroom west of?
675,bedroom,Answer: bathroom,What is the garden west of?
676,garden,garden,What is north of the kitchen?
677,bedroom,office,What is north of the bathroom?
678,garden,The kitchen,What is the bedroom south of?
679,office,The office is south of the bedroom.,What is south of the bedroom?
680,hallway,hallway,What is east of the office?
681,office,The office is south of the kitchen.,What is south of the kitchen?
682,garden,The bathroom,What is the hallway south of?
683,office,The office is north of the hallway.,What is north of the hallway?
684,office,office,What is the hallway east of?
685,garden,The garden is east of the bathroom.,What is east of the bathroom?
686,hallway,hallway,What is east of the office?
687,office,office,What is west of the bathroom?
688,kitchen,office,What is north of the garden?
689,bedroom,The bedroom is north of the bathroom.,What is north of the bathroom?
690,office,hallway,What is south of the garden?
691,bathroom,The hallway is south of the kitchen.,What is south of the kitchen?
692,garden,garden,What is west of the bathroom?
693,kitchen,"The kitchen
(The hallway is south of the kitchen, as stated in",What is the hallway south of?
694,office,Poltesco,What is west of the bedroom?
695,office,office,What is the bathroom west of?
696,kitchen,bathroom,What is the office north of?
697,bedroom,The hallway is west of the kitchen.,What is the hallway west of?
698,office,"The office. (This is based on the context that says ""The bathroom",What is the bathroom north of?
699,kitchen,office,What is the bedroom east of?
700,office,hallway,What is west of the kitchen?
701,office,office,What is east of the bedroom?
702,bedroom,bedroom,What is north of the kitchen?
703,bedroom,bedroom,What is south of the office?
704,bedroom,The bedroom is east of the kitchen.,What is east of the kitchen?
705,hallway,hallway,What is east of the office?
706,kitchen,kitchen,What is north of the garden?
707,hallway,The hallway is south of the office.,What is the office south of?
708,garden,kitchen,What is the hallway west of?
709,office,The question asks for the location that is directly north of the hallway. From,What is the hallway north of?
710,bathroom,bathroom,What is north of the kitchen?
711,bathroom,hallway,What is the office east of?
712,garden,office,What is the bathroom south of?
713,hallway,hallway,What is the bedroom north of?
714,bedroom,The bedroom is east of the office.,What is east of the office?
715,bedroom,The bedroom is south of the garden.,What is the garden south of?
716,bathroom,Bathroom,What is north of the hallway?
717,garden,The bathroom.,What is the hallway east of?
718,kitchen,kitchen,What is west of the hallway?
719,garden,garden,What is west of the bathroom?
720,hallway,hallway,What is north of the bathroom?
721,hallway,hallway,What is south of the kitchen?
722,kitchen,kitchen,What is south of the hallway?
723,hallway,The bedroom is west of the garden.,What is the garden west of?
724,bedroom,bedroom,What is east of the hallway?
725,hallway,hallway,What is the kitchen south of?
726,bedroom,"The office.

Explanation: The hallway is mentioned to be",What is the hallway north of?
727,kitchen,The office is west of the bathroom.,What is the bathroom west of?
728,hallway,hallway,What is south of the garden?
729,bedroom,hallway,What is east of the garden?
730,bedroom,bedroom,What is south of the office?
731,bedroom,The bedroom is north of the bathroom.,What is north of the bathroom?
732,kitchen,The office is west of the hallway.,What is the office west of?
733,hallway,office,What is west of the garden?
734,bathroom,kitchen,What is the bedroom south of?
735,kitchen,"The kitchen. The text states ""The kitchen is north of the hallway.""",What is north of the hallway?
736,garden,garden,What is west of the bathroom?
737,bedroom,bedroom,What is west of the kitchen?
738,kitchen,bathroom,What is the office west of?
739,garden,The hallway is south of the office.,What is the hallway south of?
740,hallway,office,What is the garden east of?
741,bathroom,The bathroom is west of the bedroom.,What is the bedroom west of?
742,kitchen,The office is north of the bedroom.,What is north of the bedroom?
743,bathroom,Bathroom,What is west of the bedroom?
744,office,The hallway is not south of any location given in the context.,What is the hallway south of?
745,bathroom,"bathroom
(The bathroom is south of the kitchen.)",What is south of the kitchen?
746,garden,bedroom,What is the bathroom east of?
747,garden,garden,What is east of the kitchen?
748,bedroom,bedroom,What is west of the office?
749,bedroom,kitchen,What is the hallway west of?
750,bedroom,bedroom,What is east of the bathroom?
751,bathroom,"bathroom
(based on the last fact in the text: ""The bathroom",What is the office south of?
752,office,office,What is east of the kitchen?
753,bedroom,The bedroom is north of the garden.,What is north of the garden?
754,bathroom,The kitchen is west of the bedroom.,What is west of the bedroom?
755,kitchen,Kitchen,What is north of the hallway?
756,kitchen,office,What is the hallway west of?
757,kitchen,"kitchen
(the hallway is west of the kitchen and the bathroom is west",What is the bathroom east of?
758,bathroom,bathroom,What is the office west of?
759,bathroom,office,What is the kitchen east of?
760,garden,garden,What is north of the bedroom?
761,bedroom,"The answer to the question ""What is the garden west of?"" is:",What is the garden west of?
762,kitchen,kitchen,What is south of the hallway?
763,office,office,What is the garden north of?
764,hallway,The kitchen,What is the bathroom north of?
765,hallway,hallway,What is south of the bedroom?
766,bedroom,bathroom,What is the garden east of?
767,hallway,hallway,What is the bedroom north of?
768,bathroom,bathroom,What is west of the garden?
769,hallway,bathroom,What is the kitchen east of?
770,office,garden,What is west of the hallway?
771,bathroom,hallway,What is the garden south of?
772,garden,bedroom,What is the office north of?
773,office,office,What is the bathroom south of?
774,bathroom,bathroom,What is east of the garden?
775,bathroom,bathroom,What is south of the kitchen?
776,kitchen,kitchen,What is west of the bathroom?
777,office,bedroom,What is the garden north of?
778,hallway,hallway,What is north of the office?
779,bathroom,The answer is the hallway. This is because the hallway is specified as being,What is the bedroom south of?
780,hallway,hallway,What is north of the bathroom?
781,kitchen,The given context does not provide information about what the bathroom is east of.,What is the bathroom east of?
782,hallway,garden,What is the bathroom west of?
783,garden,bedroom,What is the bathroom north of?
784,bathroom,hallway,What is the kitchen north of?
785,hallway,The office,What is the garden north of?
786,hallway,kitchen,What is north of the garden?
787,bathroom,The answer is: garden. This is based on the context where it says,What is west of the bedroom?
788,kitchen,office,What is the bedroom north of?
789,office,The office,What is the bedroom north of?
790,bedroom,hallway,What is the kitchen east of?
791,hallway,hallway,What is south of the bathroom?
792,kitchen,kitchen,What is west of the hallway?
793,kitchen,bathroom,What is the garden north of?
794,office,The office is west of the bathroom.,What is west of the bathroom?
795,bathroom,bathroom,What is the office north of?
796,garden,"The bedroom. The text states ""The bathroom is west of the bedroom""",What is the bathroom east of?
797,kitchen,"The answer is the bedroom. The text states ""The garden is west of",What is the garden west of?
798,bedroom,The hallway is north of the garden.,What is the garden north of?
799,hallway,The hallway is west of the garden.,What is the garden west of?
800,kitchen,"kitchen

<explanation>
The context states that ""The",What is the office north of?
801,office,The hallway is west of the kitchen.,What is west of the kitchen?
802,kitchen,"kitchen

<explanation>
The context states that ""The",What is the hallway west of?
803,kitchen,garden,What is south of the office?
804,office,office,What is the hallway north of?
805,garden,bedroom,What is east of the kitchen?
806,hallway,hallway,What is east of the garden?
807,hallway,hallway,What is the bedroom south of?
808,garden,bathroom,What is east of the hallway?
809,hallway,The hallway.,What is the bedroom east of?
810,hallway,hallway,What is east of the office?
811,bathroom,bathroom,What is the office north of?
812,kitchen,hallway,What is the garden south of?
813,bathroom,The bedroom is north of the garden.,What is the garden north of?
814,bedroom,The bedroom is west of the kitchen.,What is west of the kitchen?
815,office,The bedroom is west of the kitchen.,What is the kitchen west of?
816,hallway,"Shaw Nujeef, tomb of Ghazee-ood-deen",What is north of the kitchen?
817,garden,The garden is north of the bathroom.,What is north of the bathroom?
818,bedroom,"bathroom

The context states ""The bathroom is north of the kitchen.""",What is the kitchen north of?
819,bedroom,bedroom,What is south of the bathroom?
820,kitchen,The kitchen is west of the bedroom.,What is west of the bedroom?
821,garden,garden,What is the bathroom west of?
822,bedroom,bathroom,What is the kitchen south of?
823,garden,bathroom,What is the hallway west of?
824,bathroom,kitchen,What is west of the garden?
825,bedroom,The bedroom is east of the bathroom.,What is east of the bathroom?
826,office,office,What is the garden west of?
827,bathroom,"bathroom

<explanation>
The context states ""The bathroom",What is south of the bedroom?
828,kitchen,office,What is east of the bedroom?
829,bedroom,kitchen,What is the bathroom north of?
830,hallway,hallway,What is south of the bedroom?
831,kitchen,kitchen,What is east of the hallway?
832,bathroom,kitchen,What is west of the office?
833,office,kitchen,What is the garden south of?
834,kitchen,hallway,What is the garden east of?
835,bathroom,bathroom,What is the kitchen west of?
836,bathroom,The question asks for a location that is directly west of the hallway. However,What is the hallway west of?
837,bathroom,The kitchen,What is the bedroom east of?
838,office,The office is south of the bedroom.,What is the bedroom south of?
839,bedroom,bedroom,What is north of the hallway?
840,kitchen,hallway,What is south of the office?
841,bedroom,"kitchen
(the bathroom is west of the kitchen in the original text,",What is the bathroom east of?
842,bedroom,kitchen,What is the office south of?
843,kitchen,garden,What is the hallway west of?
844,office,Office,What is east of the garden?
845,garden,The bedroom is west of the kitchen.,What is the bedroom west of?
846,bedroom,bedroom,What is east of the office?
847,office,Bathroom,What is north of the kitchen?
848,bedroom,The bedroom is north of the bathroom.,What is the bathroom north of?
849,bathroom,"bathroom
The hallway is north of the bathroom.",What is the hallway north of?
850,hallway,The hallway is north of the kitchen.,What is the kitchen north of?
851,hallway,The bedroom is north of the kitchen.,What is the kitchen north of?
852,garden,office,What is the hallway south of?
853,bathroom,bathroom,What is east of the garden?
854,bathroom,kitchen,What is the garden west of?
855,hallway,The hallway,What is the bedroom west of?
856,bedroom,hallway,What is east of the kitchen?
857,kitchen,kitchen,What is east of the office?
858,garden,garden,What is the office east of?
859,bathroom,hallway,What is the office east of?
860,bedroom,bedroom,What is west of the hallway?
861,office,hallway,What is east of the bathroom?
862,bathroom,hallway,What is north of the garden?
863,bedroom,bedroom,What is north of the garden?
864,kitchen,The kitchen is west of the office.,What is west of the office?
865,hallway,"The hallway

The bedroom is south of the kitchen, and the hallway",What is the bedroom south of?
866,hallway,office,What is the bedroom west of?
867,garden,bedroom,What is the kitchen west of?
868,garden,bathroom,What is the kitchen east of?
869,office,office,What is south of the garden?
870,hallway,The hallway is north of the office.,What is the office north of?
871,kitchen,Kitchen,What is south of the hallway?
872,garden,"kitchen

The hallway is south of the kitchen. This is stated in",What is the hallway south of?
873,kitchen,Bathroom,What is west of the hallway?
874,hallway,hallway,What is east of the garden?
875,garden,Garden,What is west of the bedroom?
876,bathroom,"kitchen

The office is south of the kitchen, as stated in the",What is the office south of?
877,kitchen,hallway,What is south of the bedroom?
878,bedroom,bedroom,What is west of the kitchen?
879,garden,The garden is south of the bedroom.,What is south of the bedroom?
880,hallway,The hallway is north of the kitchen.,What is north of the kitchen?
881,bathroom,bathroom,What is east of the office?
882,office,office,What is west of the garden?
883,bathroom,bathroom,What is north of the garden?
884,bedroom,bedroom,What is the bathroom east of?
885,bathroom,bathroom,What is west of the kitchen?
886,garden,"The bathroom
```python

---------------------------------------------------------------------------
Value",What is the office west of?
887,bathroom,bathroom,What is north of the kitchen?
888,kitchen,"The office.

Justification: In the text, it is mentioned",What is the hallway north of?
889,hallway,bathroom,What is the kitchen south of?
890,hallway,hallway,What is east of the bedroom?
891,hallway,hallway,What is north of the garden?
892,office,The office is north of the bathroom.,What is north of the bathroom?
893,kitchen,bathroom,What is the garden north of?
894,kitchen,kitchen,What is west of the hallway?
895,bathroom,hallway,What is the office east of?
896,garden,Garden,What is north of the hallway?
897,kitchen,The kitchen is east of the bathroom.,What is east of the bathroom?
898,kitchen,kitchen,What is south of the hallway?
899,hallway,hallway,What is west of the office?
900,bedroom,The bedroom is north of the office.,What is the office north of?
901,hallway,The hallway is west of the kitchen.,What is west of the kitchen?
902,office,The office is west of the bathroom.,What is the bathroom west of?
903,garden,The kitchen,What is the bedroom south of?
904,kitchen,The kitchen,What is the bathroom east of?
905,office,Office,What is south of the bathroom?
906,kitchen,hallway,What is the bedroom east of?
907,office,The hallway is west of the office.,What is the hallway west of?
908,bedroom,bedroom,What is the office east of?
909,bathroom,hallway,What is south of the bedroom?
910,bedroom,bedroom,What is the garden south of?
911,hallway,The hallway is north of the office.,What is north of the office?
912,kitchen,kitchen,What is west of the office?
913,hallway,hallway,What is east of the garden?
914,garden,bedroom,What is the office north of?
915,kitchen,bathroom,What is the garden south of?
916,garden,garden,What is north of the office?
917,bathroom,The hallway is south of the bedroom.,What is south of the bedroom?
918,bathroom,The kitchen,What is east of the hallway?
919,kitchen,The kitchen is west of the garden.,What is west of the garden?
920,office,bedroom,What is the hallway north of?
921,hallway,hallway,What is north of the garden?
922,office,The hallway is south of the kitchen.,What is south of the kitchen?
923,bathroom,The garden is west of the kitchen.,What is the garden west of?
924,bathroom,hallway,What is the kitchen east of?
925,garden,bathroom,What is the kitchen south of?
926,hallway,hallway,What is the bathroom north of?
927,bedroom,The bedroom is south of the bathroom.,What is south of the bathroom?
928,bathroom,hallway,What is the bedroom north of?
929,kitchen,bathroom,What is the garden north of?
930,office,office,What is the garden north of?
931,bathroom,The hallway is south of the garden.,What is south of the garden?
932,bathroom,The bathroom is west of the bedroom.,What is the bedroom west of?
933,hallway,hallway,What is west of the kitchen?
934,bedroom,Answer: bedroom,What is the garden east of?
935,office,"office
(based on the text ""The office is south of the kitchen",What is the kitchen north of?
936,kitchen,Kitchen,What is north of the hallway?
937,garden,"The bedroom is north of the kitchen.
Answer: bedroom",What is the kitchen north of?
938,kitchen,kitchen,What is south of the bedroom?
939,bedroom,"bedroom

The context states: ""The garden is west of the bedroom",What is the garden east of?
940,garden,"The office. (Based on the statement ""The office is north of the",What is south of the hallway?
941,kitchen,The hallway,What is the bathroom west of?
942,office,"The garden. The text states ""The garden is west of the bedroom.",What is the kitchen east of?
943,bathroom,bathroom,What is east of the garden?
944,bathroom,The kitchen,What is the garden north of?
945,office,office,What is the garden north of?
946,bedroom,bedroom,What is north of the hallway?
947,bathroom,bathroom,What is the kitchen north of?
948,office,office,What is the hallway north of?
949,bedroom,The office is north of the garden.,What is the office north of?
950,bathroom,"The bathroom is north of the hallway. Therefore, the hallway is south of",What is the hallway south of?
951,bathroom,The garden,What is the bedroom west of?
952,garden,The garden is east of the bathroom.,What is east of the bathroom?
953,garden,hallway,What is the office north of?
954,kitchen,kitchen,What is north of the office?
955,office,office,What is east of the hallway?
956,hallway,hallway,What is the office east of?
957,kitchen,The hallway is east of the garden.,What is the garden east of?
958,office,office,What is north of the garden?
959,office,"kitchen

The bedroom is west of the kitchen. This is stated in",What is the bedroom west of?
960,garden,The bedroom is north of the kitchen.,What is north of the kitchen?
961,bedroom,The answer is: the bedroom. This is based on the context that states,What is the garden east of?
962,kitchen,kitchen,What is east of the office?
963,garden,office,What is the kitchen east of?
964,bathroom,garden,What is the hallway south of?
965,garden,garden,What is the bedroom south of?
966,bathroom,hallway,What is west of the garden?
967,kitchen,The kitchen is east of the office.,What is east of the office?
968,office,The bedroom is south of the garden.,What is the garden south of?
969,office,The hallway is west of the bedroom.,What is the hallway west of?
970,bathroom,bathroom,What is east of the garden?
971,garden,bathroom,What is the hallway east of?
972,garden,office,What is the kitchen east of?
973,kitchen,office,What is north of the hallway?
974,kitchen,The kitchen is west of the hallway.,What is west of the hallway?
975,bathroom,Bathroom,What is south of the bedroom?
976,bedroom,bathroom,What is the kitchen south of?
977,bathroom,bathroom,What is west of the bedroom?
978,office,Garden,What is west of the hallway?
979,kitchen,"kitchen
(the kitchen is east of the hallway)",What is east of the hallway?
980,garden,The garden is north of the office.,What is north of the office?
981,bedroom,hallway,What is north of the garden?
982,bathroom,The kitchen is south of the bedroom.,What is the bedroom south of?
983,hallway,The hallway is north of the office.,What is north of the office?
984,hallway,The hallway is south of the bathroom.,What is south of the bathroom?
985,office,"The kitchen. The text states ""The bedroom is north of the kitchen.",What is the bedroom west of?
986,kitchen,hallway,What is the garden south of?
987,hallway,The hallway and the office.,What is the garden west of?
988,office,office,What is west of the hallway?
989,hallway,bedroom,What is the office west of?
990,bedroom,The answer to the question is: bedroom. This is because the text states,What is the hallway east of?
991,bedroom,The answer is: bedroom. This is based on the context where it is,What is the hallway south of?
992,hallway,hallway,What is the garden east of?
993,bedroom,bathroom,What is the hallway north of?
994,hallway,The kitchen is east of the bedroom.,What is east of the bedroom?
995,hallway,The hallway is west of the bathroom.,What is west of the bathroom?
996,kitchen,"kitchen
(the text says ""The kitchen is north of the garden"")",What is north of the garden?
997,kitchen,garden,What is west of the bedroom?
998,kitchen,hallway,What is north of the bedroom?
