,target,output,question
328,apple,"apple (Document[12]):""Bill went back to the garden . '",What did Bill give to Jeff? 
329,apple,"apple (Document[119]):""Bill picked up the apple there .",What did Bill give to Jeff? 
330,apple,"an apple (Document[8]):""Fred handed the apple to Mary . I",What did Fred give to Mary? 
331,apple,"apple (Document[12]):""Fred handed the apple to Mary . I",What did Fred give to Mary? 
332,Fred,"Fred (Document[159]):""Fred picked up the apple there",Who gave the apple? 
333,Bill,"Mrs. Hattie Blaisdell (Document[20]):""",Who received the apple? 
334,apple,"apple (Document[21]):""Mary moved to the office . Early this",What did Mary give to Bill? 
335,Mary,"Mary (Document[129]):""Mary picked up the apple there . Look",Who gave the apple? 
336,apple,"apple (Document[159]):""Mary put down the football . Mary",What did Mary give to Fred? 
337,apple,"apple (Document[39]):""Fred went to the garden . No sooner",What did Fred give to Mary? 
338,apple,"apple (Document[50]):""Fred went to the garden . To be",What did Fred give to Mary? 
339,Mary,"Mary (Document[23]):""Mary moved to the office . Not",Who did Fred give the apple to? 
340,apple,"apple (Document[42]):""Fred went to the garden . Fred got",What did Fred give to Bill? 
341,Bill,"Bill (Document[52]):""Bill went to the hallway . (5",Who gave the apple to Fred? 
342,Bill,"Bill (Document[60]):""Bill went to the hallway .",Who received the apple? 
343,apple,"apple (Document[11]):""Fred went to the garden . It could",What did Fred give to Bill? 
344,apple,"an apple (Document[11]):""Fred gave the apple to Bill .",What did Fred give to Bill? 
345,milk,"milk (Document[129]):""On the morning of her flight from",What did Mary give to Jeff? 
346,Mary,"Margaret (Document[119]):""Margaret turned a little pale,",Who gave the milk to Jeff? 
347,Jeff,"Jeff (Document[65]):""Jeff went to the garden . Did",Who gave the milk? 
348,Fred,"Mary (Document[68]):""Mary went to the bathroom .",Who received the milk? 
349,Jeff,"Jeff (Document[69]):""Jeff went to the garden . I believe he",Who gave the milk to Fred? 
350,Jeff,"Jeff (Document[10th July, 1675]):""",Who gave the milk? 
351,Mary,"Mary (Document[36]):""Bill went to the hallway . Mary journey",Who gave the milk to Bill? 
352,milk,"milk (Document[20]):""Bill passed the milk to Jeff.""",What did Bill give to Jeff? 
353,Bill,"Bill (Document[10]):""Bill passed the milk to Jeff .",Who received the milk? 
354,milk,"milk (Document[22]):""Jeff journeyed to the office .",What did Jeff give to Bill? 
355,Bill,"Bill (Document[84]):""Bill passed the milk to Fred .",Who gave the milk? 
356,Bill,"Bill (Document[24]):""Fred gave the milk to Bill.""",Who gave the milk to Fred? 
357,Bill,"Bill (Document[159]):""Bill passed the milk to Fred . Please",Who gave the milk to Fred? 
358,apple,"apple (Document[7]):""Jeff went to the garden . It was with",What did Jeff give to Fred? 
359,Fred,"Fred (Document[119]):""Fred journeyed to the garden . Fred",Who did Jeff give the apple to? 
360,Mary,"Jeff (Document[129]):""Jeff put down the football there . The",Who received the apple? 
361,Bill,"Bill (Document[258]):""Bill went to the office .",Who did Mary give the apple to? 
362,apple,"apple (Document[22]):""Bill went to the office . The author",What did Mary give to Bill? 
363,Mary,"Mary (Document[22]):""Bill went to the office . Mun",Who did Bill give the apple to? 
364,Bill,"Mary (Document[119]):""Mary received the apple from Bill",Who received the apple? 
365,Jeff,"Jeff (Document[119]):""Jeff picked up the football there",Who received the apple? 
366,Jeff,"Fred (Document[15]):""Fred gave the apple to Jeff .",Who gave the apple? 
367,Bill,"Jeff (Document[129]):""Jeff moved to the hallway",Who received the football? 
368,Bill,"Bill (Document[17]):""Bill went back to the garden .",Who received the football? 
369,Bill,"Bill (Document[34]):""Mary went back to the hallway",Who did Mary give the football to? 
370,Fred,"Fred (Document[129]):""Mary took the football there .'Th",Who did Mary give the football to? 
371,Mary,"Mary (Document[129]):""Mary handed the football to Fred.""",Who gave the football to Fred? 
372,Fred,"Bill (Document[119]):""Mary took the football there . inquired",Who gave the football to Mary? 
373,Jeff,"Fred (Document[5]):""Mary dropped the football . ""You'll soon",Who did Mary give the football to? 
374,football,"football (Document[15]):""Mary went to the kitchen . Geert",What did Mary give to Jeff? 
375,Fred,"Geert (Document[119]):""Geert, Jo, Cobus",Who received the apple? 
376,Fred,"Bill (Document[119]):""Bill journeyed to the hall",Who gave the apple? 
377,Bill,"Bill (Document[119]):""Bill journeyed to the hall",Who gave the apple? 
378,apple,"apple (Document[11]):""Bill journeyed to the bathroom .",What did Fred give to Bill? 
379,Fred,"Patience (Document[119]):""Patience is the youngest of",Who did Bill give the apple to? 
380,milk,"milk (Document[2]):""Fifteen minutes later, she sat up",What did Mary give to Bill? 
381,Bill,"Pauline (Document[15]):""Pauline gave the milk to Bill .",Who gave the milk? 
382,milk,"milk (Document[18]):""Mary handed the milk to Fred.""",What did Mary give to Fred? 
383,milk,"milk (Document[15]):""Fred passed the milk to Mary.""",What did Fred give to Mary? 
384,milk,"milk (Document[20]):""Mary journeyed to the garden .",What did Fred give to Mary? 
385,football,"the football (Document[119]):""Bill grabbed the football",What did Bill give to Mary? 
386,Mary,"Mary (Document[47]):""Bill grabbed the football there . There",Who did Bill give the football to? 
387,football,"the football (Document[55]):""Bill grabbed the football there",What did Fred give to Mary? 
388,Fred,"Fred (Document[72]):""Mary handed the football to Fred.""",Who did Mary give the football to? 
389,Mary,"Bill (Document[119]):""Bill handed the football to Mary",Who gave the football? 
390,Fred,"Jeff (Document[29]):""Jeff passed the apple to Fred""",Who gave the apple? 
391,apple,"an apple (Document[39]):""Fred passed the apple to Jeff .",What did Fred give to Jeff? 
392,Fred,"Fred (Document[159]):""Fred picked up the apple there",Who received the apple? 
393,Fred,"Jeff (Document[129]):""Jeff picked up the apple there",Who received the apple? 
394,Jeff,"Jeff (Document[119]):""Jeff picked up the apple there . The",Who gave the apple to Fred? 
395,Mary,"Mary (Document[302]):""Mary grabbed the apple there .",Who gave the apple? 
396,Bill,"Bill (Document[159]):""Mary moved to the office .",Who did Mary give the apple to? 
397,Fred,"Mary (Document[129]):""Mary journeyed to the hall",Who gave the apple to Bill? 
398,Fred,"Bill (Document[11]):""Bill went to the office . Ruby went to",Who did Bill give the apple to? 
399,Fred,"Mary (Document[159]):""Mary received the apple from the",Who received the apple? 
400,Mary,"Clery (Document[159]):""Clery was not so fortunate as",Who gave the football to Fred? 
401,Fred,"Fred (Document[129]):""Now, there lived in the house an old",Who did Mary give the football to? 
402,Fred,"Freddy (Document[129]):""Mary picked up the football there .",Who did Mary give the football to? 
403,Fred,"Bill (Document[11]):""Bill went to the bathroom .",Who gave the apple to Jeff? 
404,apple,"apple (Document[15]):""Fred journeyed to the office . Here",What did Fred give to Jeff? 
405,apple,"apple (Document[15]):""Fred went to the office . I know",What did Fred give to Bill? 
406,Fred,"Bill (Document[119]):""Bill journeyed to the garden . All",Who gave the apple? 
407,Fred,"Bill (Document[11]):""Bill journeyed to the garden . My first",Who received the apple? 
408,Fred,"Bill (Document[119]):""Bill journeyed to the garden . Fred",Who gave the apple to Jeff? 
409,apple,"apple (Document[39]):""Fred went to the office . Bill moved",What did Fred give to Jeff? 
410,milk,"milk (Document[11]):""Bill handed the milk to Jeff .",What did Bill give to Jeff? 
411,Jeff,"Jeff (Document[121]):""Bill put down the milk there .""",Who gave the milk to Bill? 
412,milk,"milk (Document[126]):""Bill handed the milk to Jeff",What did Jeff give to Bill? 
413,milk,"Milk (Document[117]):""Bill put down the milk there .",What did Jeff give to Bill? 
414,Jeff,"Bill (Document[132]):""Bill moved to the bathroom . No",Who gave the milk to Mary? 
415,milk,"milk (Document[136]):""Fred journeyed to the office",What did Fred give to Jeff? 
416,milk,"apple (Document[119]):""Jeff took the apple there . Ver",What did Jeff give to Fred? 
417,Fred,"Jeff (Document[11]):""Jeff picked up the milk there . Jeff went",Who received the milk? 
418,Jeff,"Jeff (Document[10]):""Fred journeyed to the office . The news",Who did Fred give the milk to? 
419,Jeff,"Jeff (Document[129]):""Jeff put down the apple . Nearly",Who gave the milk to Fred? 
420,Fred,"Fred (Document[7]):""Fred grabbed the football there .",Who gave the football? 
421,Fred,"Fred (Document[12]):""Fred grabbed the football there . They",Who received the football? 
422,football,"the football (Document[12]):""Fred went back to the hallway",What did Mary give to Fred? 
423,football,"football (Document[159]):""Fred handed the football to Mary .",What did Mary give to Fred? 
424,Fred,"Johnnie (Document[22]):""Fred handed the football to Mary . ""Can",Who gave the football to Mary? 
425,apple,"an apple (Document[119]):""Toto was about to make a",What did Fred give to Bill? 
426,Fred,"Eileen Macarthy (Document[129]):""Eileen",Who received the apple? 
427,apple,"an apple (Document[119]):""Fred gave the apple to Bill",What did Fred give to Mary? 
428,Fred,"Cousin Cæsar (Document[159]):""Cousin C",Who received the apple? 
429,Mary,"Fred (Document[159]):""Fred handed the apple to Bill",Who gave the apple? 
430,Jeff,"Jeff (Document[129]):""Fred journeyed to the bathroom .",Who did Fred give the apple to? 
431,apple,"apple (Document[15]):""Fred gave the apple to Jeff . Fred",What did Fred give to Jeff? 
432,Fred,"Fred (Document[159]):""Fred handed the apple to Jeff",Who gave the apple to Jeff? 
433,Jeff,"Jeff (Document[179]):""Jeff went to the bedroom . .",Who received the apple? 
434,Mary,"Fred (Document[129]):""Fred journeyed to the bath",Who received the football? 
435,apple,"a great pile of serviceable wood (Document[14]):""Bill",What did Bill give to Mary? 
436,Mary,"Mary (Document[119]):""Cyril felt the muscles of",Who did Bill give the apple to? 
437,Fred,"Cyril (Document[129]):""Cyril sat for half an hour",Who gave the apple? 
438,Fred,"Fred (Document[119]):""Fred""

""F",Who received the apple? 
439,Mary,"Mary (Document[11]):""Mary went to the kitchen . All",Who gave the apple to Fred? 
440,apple,"apple (Document[129]):""Mary went to the garden . """,What did Mary give to Bill? 
441,Mary,"Muriel (Document[159]):""Muriel is a young",Who did Bill give the apple to? 
442,apple,"apple (Document[129]):""Bill grabbed the apple there",What did Bill give to Mary? 
443,Mary,"Margaret (Document[219]):""Margaret put out a",Who gave the apple? 
444,Mary,"Margaret (Document[22]):""Margaret had been right .",Who gave the apple? 
445,apple,"apple (Document[129]):""Mary picked up the apple there .",What did Mary give to Fred? 
446,Fred,"Fred (Document[129]):""Mary picked up the apple there . In",Who did Mary give the apple to? 
447,milk,"milk (Document[129]):""Mary moved to the bedroom",What did Mary give to Bill? 
448,Bill,"Bill (Document[129]):""Bill handed the milk to Mary . asked",Who received the milk? 
449,milk,"milk (Document[10]):""Bill handed the milk to Mary .",What did Bill give to Mary? 
450,Mary,"Mary (Document[XXXVIII]):""Mary journeyed to the office",Who gave the apple to Bill? 
451,apple,"an apple (Document[28]):""Mary went to the office . Jeff",What did Mary give to Bill? 
452,Bill,"Ruby (Document[15]):""Ruby is a little girl who lives",Who gave the apple to Fred? 
453,Fred,"Ruby (Document[119]):""Ruby's father and mother",Who gave the apple to Bill? 
454,Bill,"Ruby (Document[153]):""Ruby comes into the drawing - room one",Who received the apple? 
455,Fred,"Bill (Document[80]):""Bill went back to the garden . A sufficient",Who did Mary give the milk to? 
456,Mary,"Mary (Document[102]):""Mary went back to the kitchen",Who gave the milk? 
457,Fred,"Fred (Document[109]):""Mary journeyed to the hallway .",Who did Mary give the milk to? 
458,Mary,"Fred (Document[129]):""Fred journeyed to the hall",Who gave the milk? 
459,milk,"milk (Document[11]):""Fred journeyed to the bedroom",What did Fred give to Jeff? 
460,Mary,"Bill (Document[159]):""Bill went back to the bedroom .",Who gave the milk? 
461,milk,"milk (Document[129]):""Mary went to the hallway",What did Mary give to Bill? 
462,Bill,"Bill (Document[119]):""Jeff went to the bedroom . """,Who did Jeff give the football to? 
463,football,"football (Document[11]):""Jeff went to the bedroom . The",What did Jeff give to Bill? 
464,football,"football (Document[119]):""Jeff went back to the bathroom",What did Jeff give to Bill? 
465,Bill,"Carmen (Document[8]):""Carmen's thoughts rested for a moment upon",Who did Fred give the apple to? 
466,Bill,"Bill (Document[35]):""Bill gave the apple to Fred.""",Who gave the apple to Fred? 
467,apple,"apple (Document[39]):""Bill handed the apple to Fred.""",What did Bill give to Fred? 
468,Bill,"Bill (Document[44]):""Fred handed the apple to Bill .",Who gave the apple to Fred? 
469,Jeff,"Bill (Document[129]):""Bill gave the apple to Fred.""",Who gave the apple to Fred? 
470,Fred,"Bill (Document[109]):""Bill went to the bathroom . It",Who gave the apple? 
471,apple,"apple (Document[119]):""A few minutes, however, and the",What did Fred give to Mary? 
472,Mary,"Fred (Document[159]):""Fred went to the garden .",Who received the apple? 
473,Mary,"Mary (Document[10]):""Mary went to the hallway .",Who gave the apple? 
474,apple,"apple (Document[4]):""Bill journeyed to the office . Mary went",What did Mary give to Bill? 
475,apple,"apple (Document[159]):""Mary handed the apple to Fred.""",What did Mary give to Fred? 
476,apple,"apple (Document[10]):""Fred journeyed to the office . The",What did Fred give to Bill? 
477,Fred,"Jane (Document[11]):""Jane handed the apple to Bill .",Who gave the apple to Bill? 
478,Bill,"Mary (Document[14]):""Mary journeyed to the garden .",Who gave the apple to Fred? 
479,Fred,"Amy (Document[109]):""Amy retired to her room early, but",Who gave the apple to Bill? 
480,Fred,"Burt (Document[18]):""Amy is eighteen years old .",Who gave the apple? 
481,Fred,"Fred (Document[159]):""Fred journeyed to the bed",Who gave the apple? 
482,apple,"apple (Document[1865]):""Fred handed the apple to Bill",What did Fred give to Bill? 
483,Bill,"Fred (Document[19]):""Fred journeyed to the bedroom",Who gave the apple? 
484,Bill,"Bill (Document[38]):""Bill went to the bathroom . Bill picked",Who gave the apple to Mary? 
485,Bill,"Bill (Document[38]):""The complexion of the population is dark, from",Who did Fred give the apple to? 
486,apple,"apple (Document[2]):""Fred handed the apple to Bill.""",What did Fred give to Bill? 
487,Bill,"Bill (Document[13]):""Bill journeyed to the bedroom",Who gave the apple? 
488,Bill,"Bill (Document[12]):""Bill journeyed to the bedroom",Who gave the apple to Mary? 
489,Bill,"Bill (Document[2]):""Bill journeyed to the bedroom .",Who gave the apple? 
490,Bill,"Bill (Document[12]):""Bill handed the apple to Mary.""",Who gave the apple to Mary? 
491,Mary,"Bill (Document[15]):""Bill picked up the apple there . ""Does",Who received the apple? 
492,milk,"milk (Document[119]):""Jeff went to the hallway",What did Jeff give to Fred? 
493,milk,"milk (Document[119]):""Jeff went to the garden .",What did Fred give to Jeff? 
494,Fred,"Fourth Woman (Document[152]):""FOURTH WO",Who gave the milk to Jeff? 
495,Jeff,"Jeff (Document[119]):""Maurice is trying to adjust",Who did Fred give the football to? 
496,football,"football (Document[119]):""Fred journeyed to the hallway",What did Fred give to Jeff? 
497,Fred,"Jeff (Document[119]):""Jeff journeyed to the bathroom .",Who received the football? 
498,football,"milk (Document[119]):""Jeff journeyed to the bath",What did Jeff give to Fred? 
499,Mary,"Fred (Document[17]):""Fred returned to Camp Dick Robinson with",Who received the milk? 
500,Fred,"Jeff (Document[129]):""Jeff took the football there . I was",Who received the football? 
501,Jeff,"Jeff (Document[159]):""Jeff took the football there . By day",Who gave the football? 
502,football,"football (Document[119]):""Fred gave the football to Jeff .",What did Fred give to Jeff? 
503,Fred,"Jeff (Document[129]):""Jeff gave the football to Fred",Who gave the football? 
504,football,"a football (Document[6]):""Fred gave Mary a football . Fred passed",What did Fred give to Mary? 
505,Fred,"Bill (Document[119]):""Bill journeyed to the bedroom .",Who received the football? 
506,Bill,"Bill (Document[109]):""Bill handed the football to Fred.""",Who gave the football to Fred? 
507,Bill,"Bill (Document[159]):""Bill journeyed to the bedroom .",Who received the football? 
508,Bill,"Bill (Document[159]):""Bill gave the football to Fred.""",Who received the football? 
509,Bill,"Bill (Document[15]):""Bill got the football there . Before it disappeared",Who did Fred give the football to? 
510,Fred,"Fred (Document[18]):""Fred went back to the bedroom . They",Who received the milk? 
511,Jeff,"Jeff (Document[22]):""Jeff picked up the milk there .",Who received the milk? 
512,milk,"milk (Document[79]):""Jeff picked up the milk there .",What did Jeff give to Fred? 
513,milk,"milk (Document[159]):""Jeff picked up the milk there",What did Jeff give to Fred? 
514,Fred,"Fred (Document[119]):""Fred went back to the hall",Who gave the apple to Bill? 
515,Bill,"Bill (Document[15]):""Bill gave the apple to Mary . Therefore he",Who gave the apple to Mary? 
516,Fred,"Mary (Document[10]):""Mary passed the apple to Fred .",Who gave the apple? 
517,Fred,"Fred (Document[21]):""Fred journeyed to the garden .",Who gave the apple to Mary? 
518,Mary,"Mary (Document[29]):""Mary went to the hallway .",Who received the apple? 
519,apple,"apple (Document[39]):""Mary went back to the garden . Bill",What did Fred give to Mary? 
520,apple,"apple (Document[30]):""Mary handed the apple to Fred . We",What did Mary give to Fred? 
521,Mary,"Fred (Document[135]):""Mary handed the apple to Fred . The",Who gave the apple? 
522,Fred,"Fred (Document[139]):""Mary handed the apple to Fred . Even",Who did Mary give the milk to? 
523,milk,"apple (Document[11]):""Mary picked up the apple there . Tw",What did Mary give to Fred? 
524,Mary,"Mary (Document[119]):""Mary took the milk there . Jimmy gl",Who gave the milk to Fred? 
525,milk,"milk (Document[10]):""Mary gave the milk to Fred .",What did Mary give to Fred? 
526,Mary,"Bill (Document[109]):""Bill went to the bedroom . Fred",Who received the milk? 
527,Mary,"Fred (Document[966]):""Fred journeyed to the bathroom .",Who received the milk? 
528,Mary,"Bill (Document[969]):""Bill handed the milk to Mary.""",Who received the milk? 
529,Jeff,"Jeff (Document[11]):""Jeff went to the hallway . All kinds",Who gave the football to Mary? 
530,Bill,"Bill (Document[129]):""Bill journeyed to the hallway .",Who gave the apple to Mary? 
531,apple,"apple (Document[129]):""Bill journeyed to the hallway",What did Bill give to Mary? 
532,Mary,"Mary (Document[159]):""Mary journeyed to the hall",Who received the apple? 
533,apple,"apple (Document[129]):""The scene opens in the garden of the",What did Bill give to Mary? 
534,Fred,"Fred (Document[122]):""Mary dropped the apple . But",Who did Mary give the football to? 
535,milk,"milk (Document[119]):""Bill went to the office .",What did Fred give to Bill? 
536,Bill,"Bill (Document[17]):""Fred grabbed the milk there . It",Who did Fred give the milk to? 
537,Bill,"Bill (Document[24]):""Fred went back to the office . {2",Who did Fred give the milk to? 
538,Mary,"Mary (Document[42]):""Bill went to the office . Fred went to",Who did Bill give the milk to? 
539,Mary,"Mary (Document[119]):""It was the next afternoon that Mr",Who did Bill give the milk to? 
540,Jeff,"Jeff (Document[11]):""Jeffrey Smith, a young man",Who received the apple? 
541,Jeff,"Jeff (Document[119]):""Jeff discarded the apple .",Who received the apple? 
542,apple,"apple (Document[17]):""Bill picked up the apple there . Pl",What did Bill give to Jeff? 
543,apple,"apple (Document[179]):""Bill journeyed to the bathroom",What did Bill give to Mary? 
544,Mary,"Jeff (Document[20]):""Bill picked up the apple there .",Who did Bill give the apple to? 
545,Jeff,"Jeff (Document[129]):""Mary passed the apple to Jeff",Who did Mary give the apple to? 
546,Jeff,"Jeff (Document[159]):""Jeff picked up the apple there",Who received the apple? 
547,Jeff,"Jeff (Document[59]):""Jeff moved to the hallway .",Who did Mary give the apple to? 
548,Bill,"Mary (Document[60]):""Mary passed the apple to Jeff .",Who received the apple? 
549,Mary,"Mary (Document[11]):""Mary passed the apple to Bill .",Who gave the apple to Bill? 
550,Mary,"Mary (Document[129]):""Jeff handed the milk to Mary",Who gave the milk to Jeff? 
551,Jeff,"Jeff (Document[159]):""Mary went back to the garden . For",Who received the milk? 
552,Mary,"Paul (Document[159]):""Fred moved to the bedroom . Fred took",Who did Fred give the football to? 
553,Fred,"Fred (Document[155]):""Fred moved to the bedroom",Who gave the football? 
554,Mary,"Mary (Document[119]):""Mary went back to the hall",Who received the football? 
555,Bill,"Fred (Document[15]):""Fred handed the apple to Bill .",Who gave the apple? 
556,Bill,"Fred (Document[129]):""Fred handed the apple to Bill",Who gave the apple? 
557,apple,"apple (Document[179]):""Bill handed the apple to Fred .",What did Bill give to Fred? 
558,apple,"apple (Document[12]):""Fred handed the apple to Bill . The",What did Fred give to Bill? 
559,Fred,"Stephen Brice (Document[129]):""Stephen Brice had",Who received the apple? 
560,apple,"an apple (Document[119]):""Mary picked up the apple there",What did Fred give to Mary? 
561,Fred,"Stephen (Document[129]):""Stephen's mind was in",Who received the apple? 
562,apple,"apple (Document[11]):""Mary journeyed to the kitchen . Since",What did Mary give to Fred? 
563,football,"apple (Document[156]):""Fred journeyed to the bathroom",What did Fred give to Mary? 
564,Fred,"Fred (Document[17]):""Fred journeyed to the hallway",Who received the football? 
565,apple,"apple (Document[129]):""Jeff picked up the apple there .",What did Jeff give to Mary? 
566,Mary,"Mary (Document[16]):""Mary passed the apple to Jeff.""",Who gave the apple? 
567,apple,"apple (Document[17]):""Mary passed the apple to Jeff . Next",What did Mary give to Jeff? 
568,apple,"an apple (Document[119]):""Jeffrey, who had been",What did Jeff give to Mary? 
569,Jeff,"Jeff (Document[70]):""Jeff handed the apple to Mary . And the",Who gave the apple to Mary? 
570,milk,"milk (Document[71]):""Mary passed the milk to Jeff""",What did Mary give to Jeff? 
571,milk,"milk (Document[109]):""Jeff passed the milk to Mary",What did Jeff give to Mary? 
572,milk,"milk (Document[11]):""The Commander is in his office, surrounded",What did Jeff give to Mary? 
573,Fred,"the peasant (Document[159]):""The peasant is wounded in",Who received the milk? 
574,Fred,"Mary (Document[159]):""Mary put down the milk there",Who received the milk? 
575,football,"Bill got the football there (Document[109]):""Bill got the football",What did Bill give to Mary? 
576,Mary,"Bill (Document[119]):""Bill grabbed the football",Who gave the football to Fred? 
577,football,"a football (Document[129]):""Mary journeyed to the hall",What did Mary give to Fred? 
578,football,"football (Document[15]):""Mary gave the football to Fred . Mary",What did Mary give to Fred? 
579,Fred,"Fred (Document[21]):""Fred journeyed to the garden . Fred travel",Who did Mary give the football to? 
580,Fred,"Bill (Document[22]):""Bill passed the milk to Fred .""",Who gave the milk to Bill? 
581,Bill,"Bill (Document[119]):""Fred got the milk there . I don",Who did Fred give the milk to? 
582,milk,"milk (Document[11]):""Fred journeyed to the bathroom",What did Fred give to Bill? 
583,Jeff,"Jeff (Document[15]):""Jeff moved to the office . When",Who gave the apple to Mary? 
584,Jeff,"Jeff (Document[159]):""Mary took the football there .""",Who received the apple? 
585,milk,"milk (Document[119]):""Mary passed the milk to Bill",What did Mary give to Bill? 
586,Mary,"Bill (Document[129]):""Bill left the milk there . He was",Who gave the milk? 
587,Bill,"Bill (Document[119]):""Mary passed the milk to Bill""",Who did Mary give the milk to? 
588,Jeff,"Jeff (Document[41]):""Fred grabbed the apple there",Who gave the apple to Fred? 
589,Fred,"Fred (Document[5]):""Fred grabbed the apple there .",Who gave the apple? 
590,milk,"milk (Document[129]):""Bill handed the milk to Fred",What did Bill give to Fred? 
591,milk,"milk (Document[119]):""Fred moved to the bedroom",What did Bill give to Fred? 
592,milk,"milk (Document[119]):""Bill journeyed to the hall",What did Bill give to Fred? 
593,Fred,"Bill (Document[119]):""Bill handed the football to Fred",Who received the football? 
594,football,"milk (Document[119]):""_SHEBA and SAL",What did Bill give to Fred? 
595,Jeff,"Bill (Document[119]):""Bill gave the milk to Jeff",Who gave the milk to Bill? 
596,Jeff,"Bill (Document[119]):""Bill (Bill Heywood",Who received the milk? 
597,Bill,"Bill (Document[119]):""Bill passed the milk to Jeff . We",Who received the milk? 
598,Jeff,"Bill (Document[119]):""Bill put down the milk there",Who gave the milk? 
599,milk,"milk (Document[105]):""Bill put down the milk .",What did Jeff give to Bill? 
600,Jeff,"Jeff (Document[118]):""Jeff journeyed to the bed",Who received the football? 
601,Mary,"Mary (Document[119]):""Jeff journeyed to the bedroom .",Who did Jeff give the football to? 
602,Jeff,"Fred (Document[119]):""Fred journeyed to the office . I",Who gave the football? 
603,Jeff,"Fred (Document[11]):""Fred took the football there . How",Who gave the football? 
604,Jeff,"Jeff (Document[119]):""Bill journeyed to the bath",Who did Bill give the milk to? 
605,Fred,"Fred (Document[119]):""Fred gave the football to Mary.""",Who did Mary give the football to? 
606,Mary,"Mary (Document[260]):""Mary went to the office . It bore",Who gave the football to Fred? 
607,Fred,"Fred (Document[129]):""Bill passed the football to Fred",Who did Bill give the football to? 
608,Fred,"Fred (Document[41]):""Fred gave the football to Bill .",Who gave the football? 
609,football,"football (Document[119]):""Maurice is trying to adjust the",What did Fred give to Bill? 
610,football,"football (Document[159]):""Jeff went back to the bathroom",What did Jeff give to Fred? 
611,Jeff,"Jeff (Document[119]):""Fred journeyed to the bedroom .",Who did Fred give the football to? 
612,Fred,"Fred (Document[159]):""Fred moved to the bathroom . """,Who gave the football? 
613,Mary,"Fred (Document[129]):""Fred journeyed to the bed",Who gave the football? 
614,Mary,"Jeff (Document[11]):""Jeff moved to the bathroom .",Who gave the football? 
615,football,"football (Document[25]):""Jeff passed the football to Fred . She",What did Jeff give to Fred? 
616,Jeff,"Jeff (Document[276]):""Jeff passed the football to Fred . See",Who did Fred give the football to? 
617,Fred,"Fred (Document[119]):""Fred gave the football to Jeff.""",Who gave the football to Jeff? 
618,apple,"apple (Document[20]):""Bill gave the apple to Jeff.""",What did Bill give to Jeff? 
619,apple,"the football (Document[24]):""Jeff got the football there . The",What did Jeff give to Bill? 
620,Jeff,"Fred (Document[39]):""Fred went back to the garden .",Who gave the apple? 
621,Jeff,"Jeff (Document[170]):""Jeff handed the apple to Fred.""",Who gave the apple to Fred? 
622,Fred,"Fred (Document[17]):""Fred gave the apple to Bill""",Who gave the apple to Bill? 
623,apple,"apple (Document[32]):""Fred went back to the garden . Mary",What did Fred give to Bill? 
624,Bill,"Bill (Document[15]):""Fred went back to the garden . Fred took",Who did Fred give the apple to? 
625,football,"a football (Document[17]):""Jeff went back to the garden .",What did Jeff give to Fred? 
626,football,"football (Document[159]):""The family left behind were overwhel",What did Jeff give to Fred? 
627,Fred,"Fred (Document[149]):""Fred journeyed to the kitchen",Who gave the football to Jeff? 
628,Jeff,"Fred (Document[119]):""Fred picked up the football . Fred passed",Who received the football? 
629,Fred,"Fred (Document[27]):""Fred journeyed to the kitchen . The common",Who gave the football to Jeff? 
630,Fred,"Fred (Document[109]):""Jeff went to the bathroom . We",Who did Jeff give the football to? 
631,football,"football (Document[159]):""Fred gave the football to Jeff""",What did Fred give to Jeff? 
632,Fred,"Fred (Document[129]):""Jeff gave the football to Fred",Who gave the football to Jeff? 
633,football,"the football (Document[119]):""Fred gave the football to Jeff",What did Fred give to Jeff? 
634,apple,"the football (Document[119]):""Jeff grabbed the football",What did Jeff give to Bill? 
635,Jeff,"Bill (Document[147]):""Bill gives the milk to Jeff",Who gave the milk? 
636,Jeff,"Bill (Document[155]):""Bill gave the milk to Jeff",Who gave the milk? 
637,milk,"milk (Document[15]):""Jeff grabbed the milk there",What did Jeff give to Bill? 
638,football,"the football (Document[32]):""Mary grabbed the football there . Fred",What did Mary give to Fred? 
639,Mary,"Mary (Document[51]):""Mary grabbed the football there . Fred",Who received the football? 
640,Jeff,"Bill (Document[12]):""Bill took the milk there . Then the strength",Who received the milk? 
641,Jeff,"Bill (Document[129]):""Bill gave the milk to Jeff.""",Who gave the milk? 
642,Bill,"Bill (Document[83]):""Bill gave the milk to Jeff .",Who did Jeff give the milk to? 
643,Bill,"Bill (Document[17]):""Bill went to the hallway . nay",Who did Fred give the milk to? 
644,milk,"Bill (Document[83]):""Bill (Document[83]):""",What did Fred give to Bill? 
645,Mary,"Mary (Document[63]):""Mary took the apple there . It is ple",Who gave the apple to Bill? 
646,apple,"apple (Document[73]):""Bill gave the apple to Mary . Mary",What did Bill give to Mary? 
647,Bill,"Lockwood (Document[75]):""Lockwood gave the apple to Mary .",Who gave the apple to Mary? 
648,Bill,"Bill (Document[119]):""Bill went to the bedroom . It",Who did Mary give the apple to? 
649,Mary,"Bill (Document[159]):""Bill went to the bathroom",Who received the apple? 
650,Bill,"Bill (Document[129]):""Bill went back to the garden",Who gave the apple? 
651,Bill,"Bill (Document[119]):""Bill went to the kitchen .",Who received the milk? 
652,Bill,"Bill (Document[11]):""Jeff went back to the garden . Behind",Who did Jeff give the milk to? 
