from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,lr_scheduler,max_n_segments,num_mem_tokens,model_path,num_steps,exact_match,k2,freeze_model_weights
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_qs_from_cpt_16-32/run_2,8500.0,0.7630000114440918,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_qs_from_cpt_16-32/run_1,9000.0,0.7620000243186951,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_qs_from_cpt_16-32/run_3,9500.0,0.75,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,16,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.826826810836792,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,16,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.8118118047714233,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,16,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.8098098039627075,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,4,linear,16,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_from_cpt_8-16/run_4,10000.0,0.796999990940094,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_qs_from_cpt_6-8/run_2,8500.0,0.8500000238418579,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_qs_from_cpt_6-8/run_1,10000.0,0.8519999980926514,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_qs_from_cpt_6-8/run_3,10000.0,0.8460000157356262,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_from_cpt_6-8/run_4,9500.0,0.8119999766349792,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.6976976990699768,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.6586586833000183,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.66266268491745,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.879879891872406,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.8738738894462585,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.8868868947029114,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_4,10000.0,0.9419999718666077,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,256,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.48948949575424194,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,256,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.4834834933280945,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,256,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.462462455034256,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,32,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.7577577829360962,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,32,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.7457457184791565,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,32,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.770770788192749,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.2032032012939453,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.2032032012939453,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.2132132202386856,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1/run_2,9000.0,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1/run_1,9500.0,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1/run_3,10000.0,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1/run_4,10000.0,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,512,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_512x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.39739739894866943,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,512,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_512x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.44844844937324524,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,512,16,/home/booydar/rmt/runs/babilong/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_512x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.3553553521633148,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1024,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1024x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.28028029203414917,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1024,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1024x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.25725725293159485,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1024,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1024x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.2742742598056793,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,4,linear,16,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_qs_from_cpt_8-16/run_2,10000.0,0.8600000143051147,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,4,linear,16,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_qs_from_cpt_8-16/run_1,10000.0,0.8600000143051147,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,4,linear,16,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_qs_from_cpt_8-16/run_3,10000.0,0.8640000224113464,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,6,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_from_cpt_4-6/run_4,10000.0,0.7839999794960022,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_from_cpt_16-32/run_4,10000.0,0.6639999747276306,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2048,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2048x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.26626625657081604,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2048,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2048x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.22022022306919098,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2048,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2048x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.23523522913455963,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,4,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.9468405246734619,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,4,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.9398194551467896,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,4,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.9388164281845093,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_qs_from_cpt_1-2/run_2,10000.0,0.9664502143859863,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_qs_from_cpt_1-2/run_1,10000.0,0.9502164721488953,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_qs_from_cpt_1-2/run_3,10000.0,0.963203489780426,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,4,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_qs_from_cpt_2-4/run_2,10000.0,0.921999990940094,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,4,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_qs_from_cpt_2-4/run_1,10000.0,0.8740000128746033,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,4,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_qs_from_cpt_2-4/run_3,10000.0,0.8939999938011169,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,4,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_from_cpt_2-4/run_4,10000.0,0.8399999737739563,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,6,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_qs_from_cpt_4-6/run_2,10000.0,0.9100000262260437,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,6,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_qs_from_cpt_4-6/run_1,10000.0,0.8889999985694885,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,6,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_qs_from_cpt_4-6/run_3,10000.0,0.8930000066757202,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.9685124754905701,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.9826275706291199,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.9761129021644592,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_qs_from_cpt_16-32/run_2,9500.0,0.8270000219345093,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_qs_from_cpt_16-32/run_1,10000.0,0.8240000009536743,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_qs_from_cpt_16-32/run_3,10000.0,0.8489999771118164,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,16,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.8588588833808899,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,16,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.8468468189239502,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,16,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.8518518805503845,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,4,linear,16,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_from_cpt_8-16/run_4,10000.0,0.7099999785423279,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_qs_from_cpt_6-8/run_2,10000.0,0.8960000276565552,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_qs_from_cpt_6-8/run_1,10000.0,0.8899999856948853,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_qs_from_cpt_6-8/run_3,10000.0,0.8880000114440918,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_from_cpt_6-8/run_4,10000.0,0.7839999794960022,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.6916916966438293,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.6926926970481873,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.7527527809143066,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.9169169068336487,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.890890896320343,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.8968968987464905,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_4,10000.0,0.9200000166893005,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,256,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.37037035822868347,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,256,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.35735735297203064,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,256,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.424424409866333,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,32,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.8098098039627075,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,32,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.8018018007278442,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,32,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.8028028011322021,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.2122122049331665,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_1,,0.2122122049331665,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_3,,0.19019019603729248,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1/run_2,10000.0,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1/run_1,10000.0,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1/run_3,10000.0,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1/run_4,10000.0,0.9572649598121643,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,512,16,/home/booydar/rmt/runs/babilong/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_512x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_long/run_2,,0.3253253400325775,-1,False
